,time,open,high,low,close,EMA,EMA75,EMA60,EMA45,EMA30,ParabolicSAR,loop,step,open_price,Max_bar,Max_TP,Long_ba,close_price,DD_bar,DD_point,status,Index,TotalDD_bar,side,result,profit,prob,results
26,2016-11-03T05:00:00Z,0.74421,0.74552,0.7437600000000001,0.74534,0.752008723,0.7521367640000001,0.751971382,0.751290749,0.749747954,0.750118317,3,1,0.7419,141,0.7665,179,0.74534,35,0.73429,Buy,27,179,Buy,win,0.0034399999999999986,0.0038651685393258414,Buywin
27,2016-11-28T10:00:00Z,0.7550100000000001,0.75837,0.75484,0.7583300000000001,0.750438187,0.7505018859999999,0.750651733,0.751017519,0.7518556409999999,0.7509999999999999,3,2,0.74534,24,0.7243,104,0.7583300000000001,32,0.7649100000000001,Sell,28,104,Sell,loss,-0.012990000000000057,-0.014595505617977593,Sellloss
28,2016-12-20T14:00:00Z,0.74578,0.74625,0.74435,0.74573,0.75306329,0.752975104,0.752709203,0.752079466,0.7506698820000001,0.7476348629999999,3,1,0.7583300000000001,54,0.76274,97,0.74573,92,0.74212,Buy,29,97,Buy,loss,-0.012600000000000056,-0.01415730337078658,Buyloss
29,2017-01-11T14:00:00Z,0.7531399999999999,0.75562,0.7530899999999999,0.75489,0.744916085,0.744741775,0.7447746679999999,0.745225695,0.746433265,0.74624112,3,2,0.74573,39,0.72685,85,0.75489,0,0.75562,Sell,30,85,Sell,loss,-0.009159999999999946,-0.010292134831460614,Sellloss
30,2017-02-01T06:00:00Z,0.74938,0.75146,0.74929,0.75129,0.753157684,0.753393263,0.7535126329999999,0.753363033,0.75273774,0.752676243,3,1,0.75489,36,0.76351,88,0.75129,87,0.7479100000000001,Buy,31,88,Buy,loss,-0.0035999999999999366,-0.004044943820224648,Buyloss
31,2017-02-07T10:00:00Z,0.76135,0.7618199999999999,0.7602,0.76079,0.755864225,0.75639843,0.75698755,0.7576792170000001,0.758658875,0.757734,3,2,0.75129,0,0.7479100000000001,26,0.76079,14,0.76412,Sell,32,26,Sell,loss,-0.009499999999999953,-0.010674157303370733,Sellloss
32,2017-03-09T14:00:00Z,0.76272,0.76302,0.7604,0.76069,0.768293845,0.76834312,0.768125552,0.7675322309999999,0.766455896,0.7671489640000001,3,1,0.76079,65,0.78069,133,0.76069,10,0.7579199999999999,Buy,33,133,Buy,loss,-9.999999999998899e-05,-0.00011235955056178538,Buyloss
33,2017-04-17T09:00:00Z,0.76205,0.7623,0.76135,0.76183,0.7594691159999999,0.75924782,0.759112522,0.75914569,0.7595237140000001,0.760036846,3,2,0.76069,73,0.74753,162,0.76183,44,0.7728,Sell,34,162,Sell,loss,-0.0011400000000000299,-0.0012808988764045279,Sellloss
34,2017-04-20T09:00:00Z,0.7480600000000001,0.74968,0.74716,0.74908,0.757178239,0.756644911,0.756025913,0.755227387,0.753968038,0.7505484920000001,3,1,0.76183,3,0.76312,18,0.74908,15,0.7467699999999999,Buy,35,18,Buy,loss,-0.012750000000000039,-0.014325842696629258,Buyloss
35,2017-06-12T21:00:00Z,0.73006,0.733,0.72896,0.73253,0.727191102,0.7268280640000001,0.7267441,0.727090169,0.728075633,0.72826,3,2,0.74908,188,0.71467,226,0.73253,13,0.7544,Sell,36,226,Sell,win,0.016549999999999954,0.018595505617977477,Sellwin
36,2017-08-11T09:00:00Z,0.75426,0.75859,0.7532,0.75795,0.762560716,0.7634415059999999,0.7639910520000001,0.7639108459999999,0.7626979009999999,0.7622009470000001,3,1,0.73253,211,0.77778,261,0.75795,108,0.72688,Buy,37,261,Buy,win,0.025419999999999998,0.028561797752808985,Buywin
37,2017-08-22T13:00:00Z,0.76456,0.76726,0.76408,0.76473,0.763172629,0.7635513890000001,0.763747272,0.7637966909999999,0.7638869620000001,0.759666793,3,2,0.75795,1,0.7532,44,0.76473,24,0.76952,Sell,38,44,Sell,loss,-0.006780000000000008,-0.007617977528089897,Sellloss
38,2017-08-28T13:00:00Z,0.75843,0.76054,0.758,0.76015,0.762445261,0.762513872,0.762384457,0.762050432,0.761476785,0.7615922709999999,3,1,0.76473,0,0.76726,24,0.76015,23,0.7558,Buy,39,24,Buy,loss,-0.0045800000000000285,-0.005146067415730369,Buyloss
39,2017-09-12T17:00:00Z,0.77081,0.77135,0.76931,0.76931,0.763856335,0.764133237,0.7644797320000001,0.7649855440000001,0.765771303,0.762440123,3,2,0.76015,6,0.75073,68,0.76931,67,0.77213,Sell,40,68,Sell,loss,-0.009160000000000057,-0.010292134831460738,Sellloss
40,2017-09-27T21:00:00Z,0.7628199999999999,0.76375,0.76235,0.7635,0.7677528640000001,0.767971904,0.768086574,0.76797078,0.767344048,0.768477576,3,1,0.76931,37,0.77966,67,0.7635,0,0.76235,Buy,41,67,Buy,loss,-0.005810000000000093,-0.006528089887640554,Buyloss
41,2017-10-18T17:00:00Z,0.76935,0.77022,0.76927,0.7701100000000001,0.764528085,0.764611233,0.7648206470000001,0.765287767,0.766214987,0.76487248,3,2,0.7635,59,0.7559600000000001,90,0.7701100000000001,0,0.77022,Sell,42,90,Sell,loss,-0.006610000000000116,-0.007426966292134961,Sellloss
42,2017-11-13T22:00:00Z,0.75932,0.76108,0.75805,0.7601600000000001,0.7650766109999999,0.7649182440000001,0.76465844,0.764222246,0.763460967,0.765644223,3,1,0.7701100000000001,16,0.77212,109,0.7601600000000001,0,0.75805,Buy,43,109,Buy,loss,-0.009950000000000014,-0.011179775280898892,Buyloss
43,2017-12-14T18:00:00Z,0.759,0.75912,0.7572800000000001,0.75808,0.750065513,0.749914524,0.749999175,0.7504468459999999,0.7514762070000001,0.753876966,3,2,0.7601600000000001,84,0.7417,138,0.75808,3,0.76108,Sell,44,138,Sell,win,0.002080000000000082,0.0023370786516854853,Sellwin
44,2018-01-26T02:00:00Z,0.75538,0.7571899999999999,0.75536,0.75642,0.76489113,0.7649838090000001,0.764856042,0.764362867,0.763215001,0.75779,3,1,0.75808,105,0.7729199999999999,170,0.75642,167,0.75059,Buy,45,170,Buy,loss,-0.0016599999999999948,-0.001865168539325837,Buyloss
45,2018-03-11T21:00:00Z,0.74556,0.7479600000000001,0.74556,0.74692,0.735678194,0.7355087159999999,0.735665177,0.736314184,0.737801545,0.74074306,3,2,0.75642,153,0.72423,186,0.74692,5,0.75955,Sell,46,186,Sell,win,0.009499999999999953,0.010674157303370733,Sellwin
46,2018-03-22T13:00:00Z,0.73128,0.73288,0.72863,0.7320300000000001,0.736975167,0.736844359,0.736672995,0.736291733,0.735425397,0.7387094,3,1,0.74692,16,0.74838,52,0.7320300000000001,0,0.72863,Buy,47,52,Buy,loss,-0.014889999999999959,-0.01673033707865164,Buyloss
47,2018-04-06T01:00:00Z,0.7388100000000001,0.7400800000000001,0.73821,0.7392,0.7352595890000001,0.73529658,0.735466608,0.735882336,0.7367779999999999,0.73609944,3,2,0.7320300000000001,21,0.7263,64,0.7392,57,0.74188,Sell,48,64,Sell,loss,-0.007169999999999899,-0.008056179775280786,Sellloss
48,2018-06-01T17:00:00Z,0.74749,0.7487699999999999,0.7471,0.74721,0.7490340609999999,0.748870417,0.7485570909999999,0.748056438,0.747346783,0.750020328,3,1,0.7392,193,0.75831,244,0.74721,9,0.73361,Buy,49,244,Buy,win,0.008010000000000073,0.00900000000000008,Buywin
49,2018-07-19T01:00:00Z,0.7391,0.7429899999999999,0.7386,0.7410800000000001,0.737923001,0.7380015879999999,0.738243399,0.738636555,0.7390340559999999,0.735003952,3,2,0.74721,127,0.72753,201,0.7410800000000001,18,0.75747,Sell,50,201,Sell,win,0.006129999999999969,0.006887640449438167,Sellwin
50,2018-07-23T17:00:00Z,0.7328399999999999,0.7330899999999999,0.73242,0.73248,0.737052822,0.7369579079999999,0.736889875,0.7367459940000001,0.73627241,0.736163948,3,1,0.7410800000000001,0,0.7429899999999999,16,0.73248,15,0.7320399999999999,Buy,51,16,Buy,loss,-0.008600000000000052,-0.009662921348314665,Buyloss
51,2018-08-08T05:00:00Z,0.73843,0.7389600000000001,0.73785,0.7387,0.7359090340000001,0.7358736920000001,0.7359004229999999,0.736043065,0.7364598059999999,0.737774171,3,2,0.73248,47,0.73125,70,0.7387,65,0.7401800000000001,Sell,52,70,Sell,loss,-0.006220000000000003,-0.006988764044943824,Sellloss
52,2018-08-13T21:00:00Z,0.7219800000000001,0.72295,0.72142,0.72288,0.733259674,0.732775629,0.732131951,0.7311813779999999,0.729559016,0.725106232,3,1,0.7387,5,0.73969,22,0.72288,21,0.72122,Buy,53,22,Buy,loss,-0.015820000000000056,-0.017775280898876467,Buyloss
53,2018-09-28T01:00:00Z,0.70417,0.70501,0.70345,0.70405,0.69989033,0.69955012,0.6995519840000001,0.699991657,0.700903595,0.699367537,3,2,0.72288,113,0.6875100000000001,200,0.70405,24,0.7286100000000001,Sell,54,200,Sell,win,0.018830000000000013,0.021157303370786532,Sellwin
54,2018-12-10T02:00:00Z,0.7131,0.7136899999999999,0.71211,0.71299,0.723963363,0.723942083,0.723663615,0.722968416,0.7214195590000001,0.717760748,3,1,0.70405,278,0.73769,306,0.71299,54,0.69697,Buy,55,306,Buy,win,0.008940000000000059,0.010044943820224785,Buywin
55,2019-01-15T18:00:00Z,0.71023,0.71146,0.70973,0.71128,0.703616864,0.703414478,0.703586645,0.7043461259999999,0.705878262,0.7059854459999999,3,2,0.71299,94,0.6677,147,0.71128,20,0.7196,Sell,56,147,Sell,win,0.0017099999999999893,0.0019213483146067296,Sellwin
56,2019-02-08T10:00:00Z,0.70924,0.7107399999999999,0.70891,0.71021,0.714028201,0.7145009520000001,0.714895463,0.715013558,0.714432031,0.712512512,3,1,0.71128,88,0.72622,106,0.71021,43,0.7046399999999999,Buy,57,106,Buy,loss,-0.0010700000000000154,-0.0012022471910112533,Buyloss
57,2019-02-18T06:00:00Z,0.71744,0.71825,0.71718,0.71754,0.714269417,0.714544121,0.714770225,0.714951764,0.7152366809999999,0.712375195,3,2,0.71021,4,0.70799,36,0.71754,24,0.7190300000000001,Sell,58,36,Sell,loss,-0.007329999999999948,-0.008235955056179717,Sellloss
58,2019-03-03T22:00:00Z,0.70911,0.7097,0.70718,0.70811,0.713372371,0.71323678,0.712963676,0.7124840020000001,0.711628204,0.7102031999999999,3,1,0.71754,16,0.7209800000000001,58,0.70811,56,0.70665,Buy,59,58,Buy,loss,-0.009429999999999938,-0.010595505617977459,Buyloss
59,2019-04-05T05:00:00Z,0.7125,0.71296,0.71207,0.71245,0.7085362040000001,0.7084830670000001,0.7085297690000001,0.7087565640000001,0.709308332,0.7084947709999999,3,2,0.70811,92,0.70234,147,0.71245,36,0.71522,Sell,60,147,Sell,loss,-0.0043400000000000105,-0.004876404494382034,Sellloss
60,2019-05-02T01:00:00Z,0.71453,0.71559,0.71444,0.71462,0.717964787,0.718191543,0.718263348,0.7180573570000001,0.71744729,0.7186427059999999,3,1,0.71245,53,0.72737,113,0.71462,5,0.7078,Buy,61,113,Buy,win,0.0021700000000000053,0.002438202247191017,Buywin
61,2019-07-03T17:00:00Z,0.69425,0.6945899999999999,0.69329,0.69329,0.686343447,0.686123204,0.686165435,0.686633967,0.68780639,0.6873100000000001,3,2,0.71462,229,0.67488,269,0.69329,22,0.7166399999999999,Sell,62,269,Sell,win,0.02133000000000007,0.023966292134831542,Sellwin
62,2019-07-28T21:00:00Z,0.68579,0.68672,0.68557,0.68561,0.6897401609999999,0.689713118,0.689596043,0.6892810770000001,0.6886234309999999,0.6902815040000001,3,1,0.69329,68,0.6955399999999999,103,0.68561,0,0.68557,Buy,63,103,Buy,loss,-0.007679999999999909,-0.008629213483145966,Buyloss
63,2019-09-03T21:00:00Z,0.66702,0.66796,0.6662399999999999,0.66733,0.664564765,0.6642562089999999,0.664175787,0.6643757889999999,0.664891699,0.664099597,3,2,0.68561,121,0.64993,163,0.66733,0,0.68696,Sell,64,163,Sell,win,0.018280000000000074,0.02053932584269671,Sellwin
64,2019-09-23T13:00:00Z,0.67092,0.6714100000000001,0.66978,0.66991,0.674889903,0.6753371440000001,0.675682798,0.6756805990000001,0.674889211,0.6736708490000001,3,1,0.66733,39,0.68453,82,0.66991,4,0.66578,Buy,65,82,Buy,win,0.0025800000000000267,0.0028988764044944122,Buywin
65,2019-10-18T09:00:00Z,0.67555,0.6762199999999999,0.6746,0.67569,0.67302942,0.673161425,0.673345964,0.67361744,0.673974469,0.6736026490000001,3,2,0.66991,38,0.6651199999999999,114,0.67569,84,0.67919,Sell,66,114,Sell,loss,-0.005780000000000007,-0.006494382022471918,Sellloss
66,2019-11-14T10:00:00Z,0.67099,0.67203,0.66986,0.66995,0.679789786,0.6799194559999999,0.679879971,0.6795104759999999,0.678482875,0.676028,3,1,0.67569,85,0.68887,114,0.66995,0,0.66986,Buy,67,114,Buy,loss,-0.005739999999999967,-0.006449438202247154,Buyloss
67,2019-12-26T14:00:00Z,0.67965,0.68106,0.6794399999999999,0.6806800000000001,0.676351707,0.6764461979999999,0.676626858,0.676958202,0.677579583,0.6782699999999999,3,2,0.66995,2,0.66881,174,0.6806800000000001,124,0.68398,Sell,68,174,Sell,loss,-0.010730000000000017,-0.012056179775280918,Sellloss
68,2020-01-07T06:00:00Z,0.6701699999999999,0.67115,0.6682100000000001,0.66923,0.676336843,0.6762726929999999,0.676138625,0.675830403,0.675083818,0.674753513,3,1,0.6806800000000001,1,0.68206,38,0.66923,0,0.6682100000000001,Buy,69,38,Buy,loss,-0.011450000000000071,-0.012865168539325922,Buyloss
69,2020-02-17T02:00:00Z,0.6605800000000001,0.66138,0.6603399999999999,0.66113,0.657252258,0.65689334,0.656752575,0.656956261,0.6576419720000001,0.6572323720000001,3,2,0.66923,113,0.64362,174,0.66113,25,0.67345,Sell,70,174,Sell,win,0.008099999999999996,0.009101123595505613,Sellwin
70,2020-02-21T18:00:00Z,0.6484300000000001,0.64857,0.6478,0.64823,0.655635615,0.655176408,0.65473699,0.6542125879999999,0.653267329,0.651752783,3,1,0.66113,0,0.66138,28,0.64823,27,0.64658,Buy,71,28,Buy,loss,-0.012900000000000023,-0.014494382022471936,Buyloss
71,2020-04-08T13:00:00Z,0.6003,0.60536,0.60004,0.60469,0.591530834,0.591059286,0.591296751,0.592420149,0.594473527,0.59555,3,2,0.64823,111,0.5341600000000001,198,0.60469,0,0.64937,Sell,72,198,Sell,win,0.04354000000000002,0.048921348314606775,Sellwin
72,2020-06-28T21:00:00Z,0.64955,0.65149,0.6486,0.65146,0.6531129139999999,0.65339764,0.653425892,0.6531879829999999,0.652752745,0.6527054760000001,3,1,0.60469,252,0.6743,344,0.65146,0,0.60004,Buy,73,344,Buy,win,0.04677000000000009,0.0525505617977529,Buywin
73,2020-07-06T05:00:00Z,0.6563899999999999,0.65813,0.65594,0.65595,0.653709371,0.653940482,0.654083976,0.654234867,0.654577056,0.653463467,3,2,0.65146,1,0.6486,33,0.65595,0,0.65813,Sell,74,33,Sell,loss,-0.004489999999999994,-0.0050449438202247125,Sellloss
74,2020-07-31T01:00:00Z,0.65422,0.65498,0.65236,0.65466,0.656874615,0.656910226,0.6568273960000001,0.6565443879999999,0.655916643,0.6558288170000001,3,1,0.65595,73,0.66868,113,0.65466,110,0.6497,Buy,75,113,Buy,loss,-0.0012900000000000134,-0.0014494382022472061,Buyloss
75,2020-08-28T13:00:00Z,0.66389,0.66561,0.66378,0.66459,0.6555300589999999,0.655691418,0.655975789,0.656486526,0.657443132,0.65966,3,2,0.65466,61,0.6492899999999999,124,0.66459,0,0.66561,Sell,76,124,Sell,loss,-0.009929999999999994,-0.011157303370786511,Sellloss
76,2020-09-23T17:00:00Z,0.6551899999999999,0.65549,0.653,0.6532,0.661549036,0.6615280379999999,0.661340217,0.660879619,0.659948765,0.658043916,3,1,0.66459,16,0.6712600000000001,109,0.6532,0,0.653,Buy,77,109,Buy,loss,-0.011390000000000011,-0.012797752808988776,Buyloss
77,2020-11-05T18:00:00Z,0.6584300000000001,0.65946,0.65747,0.6584399999999999,0.64906325,0.649000346,0.649187057,0.649803825,0.651152948,0.648551317,3,2,0.6532,114,0.63715,187,0.6584399999999999,34,0.66173,Sell,78,187,Sell,loss,-0.005239999999999911,-0.005887640449438103,Sellloss
78,2020-12-07T18:00:00Z,0.66245,0.6624800000000001,0.66033,0.66033,0.663629379,0.663835369,0.663837122,0.663519958,0.662783456,0.6636880860000001,3,1,0.6584399999999999,76,0.67152,132,0.66033,4,0.6523800000000001,Buy,79,132,Buy,win,0.0018900000000000583,0.002123595505618043,Buywin
79,2020-12-15T14:00:00Z,0.66871,0.6702,0.66788,0.67013,0.665157284,0.665504824,0.665860291,0.666317625,0.667092036,0.6654399999999999,3,2,0.66033,6,0.65809,36,0.67013,28,0.67225,Sell,80,36,Sell,loss,-0.009800000000000031,-0.011011235955056214,Sellloss
80,2021-03-25T01:00:00Z,0.71134,0.71241,0.71038,0.7108,0.7149326859999999,0.715374052,0.7155265940000001,0.7152590590000001,0.7143798109999999,0.715524851,3,1,0.67013,299,0.7259899999999999,417,0.7108,23,0.66532,Buy,81,417,Buy,win,0.040669999999999984,0.04569662921348313,Buywin
81,2021-03-30T09:00:00Z,0.71937,0.71975,0.7163,0.71673,0.715318992,0.715655617,0.715816738,0.715832085,0.715894202,0.7158671329999999,3,2,0.7108,0,0.70902,21,0.71673,19,0.71986,Sell,82,21,Sell,loss,-0.005929999999999991,-0.006662921348314596,Sellloss
82,2021-04-08T21:00:00Z,0.70701,0.7078300000000001,0.70601,0.70758,0.714037757,0.7138662859999999,0.713472184,0.712786513,0.711611944,0.7100215999999999,3,1,0.71673,0,0.71975,45,0.70758,0,0.70601,Buy,83,45,Buy,loss,-0.009149999999999991,-0.010280898876404486,Buyloss
83,2021-06-25T05:00:00Z,0.6965399999999999,0.69727,0.69643,0.6965,0.693943992,0.6937934790000001,0.693761766,0.6939096929999999,0.6943692920000001,0.69519,3,2,0.70758,307,0.6892,333,0.6965,28,0.71646,Sell,84,333,Sell,win,0.011079999999999979,0.012449438202247167,Sellwin
84,2021-07-02T13:00:00Z,0.6913199999999999,0.69266,0.69113,0.69195,0.693596745,0.693450144,0.693326532,0.6931760770000001,0.692863672,0.6933007729999999,3,1,0.6965,6,0.6976399999999999,32,0.69195,31,0.68992,Buy,85,32,Buy,loss,-0.004550000000000054,-0.005112359550561859,Buyloss
85,2021-08-11T21:00:00Z,0.6793899999999999,0.67988,0.67882,0.67923,0.674367086,0.673980041,0.673845053,0.674137234,0.6751300659999999,0.6767055999999999,3,2,0.69195,123,0.6639,171,0.67923,12,0.70028,Sell,86,171,Sell,win,0.012719999999999954,0.014292134831460622,Sellwin
86,2021-08-18T01:00:00Z,0.6634,0.66451,0.66181,0.6642100000000001,0.67280081,0.67229503,0.6718156740000001,0.671245819,0.6701616979999999,0.66521272,3,1,0.67923,0,0.67988,25,0.6642100000000001,0,0.66181,Buy,87,25,Buy,loss,-0.015019999999999922,-0.016876404494381936,Buyloss
87,2021-09-02T01:00:00Z,0.67371,0.67465,0.67345,0.67464,0.667365042,0.667202336,0.667297757,0.6678329129999999,0.669129802,0.669065063,3,2,0.6642100000000001,14,0.65133,67,0.67464,64,0.67513,Sell,88,67,Sell,loss,-0.01042999999999994,-0.011719101123595437,Sellloss
88,2021-11-05T00:00:00+07:00,0.6754899999999999,0.67569,0.67448,0.67502,0.683577696,0.6836023859999999,0.68336153,0.6826691220000001,0.681237159,0.68044696,3,1,0.67464,210,0.69328,274,0.67502,81,0.66635,Buy,89,274,Buy,win,0.00037999999999993594,0.0004269662921347595,Buywin
