,time,open,high,low,close,EMA90,EMA75,EMA60,EMA,EMA30,ParabolicSAR,loop,step,open_price,Max_bar,Max_TP,Long_ba,close_price,DD_bar,DD_point,status,Index,TotalDD_bar,side,result,profit,prob,results
22,2016-08-05T05:00:00Z,1362.577,1364.8195,1361.1645,1362.421,1342.800549,1344.942663,1347.397716,1350.571943,1354.858695,1350.441686,3,2,1319.579,14,1311.9025,66,1362.421,50,1367.3175,Sell,23,66,Sell,loss,-42.842,-82.38846154,Sellloss
23,2016-08-30T17:00:00Z,1315.258,1315.262,1309.345,1310.878,1333.289103,1332.078374,1330.322334,1327.869542,1324.554458,1332.403434,3,1,1362.421,0,1364.8195,105,1310.878,0,1309.345,Buy,24,105,Buy,loss,-51.543,-99.12115385,Buyloss
24,2016-11-02T05:00:00Z,1292.8035,1297.415,1290.5875,1297.011,1273.965463,1273.550917,1273.930754,1275.410015,1278.310887,1274.059389,3,2,1310.878,167,1241.511,273,1297.011,30,1352.8545,Sell,25,273,Sell,win,13.867,26.66730769,Sellwin
25,2016-11-18T10:00:00Z,1205.198,1216.207,1204.7715,1211.3095,1252.11989,1248.361175,1243.501519,1236.948475,1228.272632,1225.906002,3,1,1297.011,29,1337.495,73,1211.3095,72,1202.525,Buy,26,73,Buy,loss,-85.7015,-164.8105769,Buyloss
26,2017-01-05T22:00:00Z,1180.461,1181.549,1176.814,1177.626,1155.580989,1155.102707,1155.787055,1158.099954,1162.652066,1164.662613,3,2,1211.3095,115,1122.751,195,1177.626,10,1221.147,Sell,27,195,Sell,win,33.6835,64.77596154,Sellwin
27,2017-03-10T06:00:00Z,1198.0105,1198.571,1195.067,1197.157,1226.952678,1225.974559,1223.985495,1220.511332,1214.867897,1207.739665,3,1,1177.626,218,1263.944,270,1197.157,5,1170.977,Buy,28,270,Buy,win,19.531,37.55961538,Buywin
28,2017-03-24T17:00:00Z,1248.301,1251.998,1242.752,1243.449,1231.275263,1232.349155,1233.976971,1236.597802,1240.558266,1240.998,3,2,1197.157,1,1195.067,64,1243.449,57,1253.408,Sell,29,64,Sell,loss,-46.292,-89.02307692,Sellloss
29,2017-05-02T13:00:00Z,1253.061,1256.064,1251.986,1255.533,1266.762114,1267.11481,1266.855659,1265.676676,1263.279791,1266.308567,3,1,1243.449,85,1295.612,155,1255.533,26,1239.677,Buy,30,155,Buy,win,12.084,23.23846154,Buywin
30,2017-05-26T17:00:00Z,1267.211,1269.543,1266.758,1266.928,1250.711513,1251.34875,1252.540028,1254.499986,1257.175281,1254.82144,3,2,1255.533,32,1214.392,110,1266.928,0,1269.543,Sell,31,110,Sell,loss,-11.395,-21.91346154,Sellloss
31,2017-06-19T21:00:00Z,1243.7325,1244.466,1242.957,1243.984,1263.511006,1263.300326,1262.491278,1260.648407,1257.222526,1260.714738,3,1,1266.928,40,1296.208,96,1243.984,0,1242.957,Buy,32,96,Buy,loss,-22.944,-44.12307692,Buyloss
32,2017-07-26T21:00:00Z,1261.012,1262.996,1259.633,1261.5765,1241.424937,1242.293085,1243.852993,1246.278802,1249.443554,1244.21698,3,2,1243.984,86,1204.89,162,1261.5765,161,1263.62,Sell,33,162,Sell,loss,-17.5925,-33.83173077,Sellloss
33,2017-09-22T13:00:00Z,1294.86,1298.53,1293.78,1294.8465,1313.356787,1313.203278,1312.033482,1309.414251,1304.938295,1302.651429,3,1,1261.5765,187,1357.624,249,1294.8465,52,1251.614,Buy,34,249,Buy,win,33.27,63.98076923,Buywin
34,2017-11-28T14:00:00Z,1295.3915,1297.572,1290.712,1294.5645,1285.51961,1286.302073,1287.364623,1288.758986,1290.567417,1290.538591,3,2,1294.8465,61,1260.668,282,1294.5645,10,1313.809,Sell,35,282,Sell,win,0.282,0.542307692,Sellwin
35,2017-12-07T18:00:00Z,1251.955,1252.773,1243.958,1247.168,1276.690617,1275.607277,1274.007668,1271.52463,1267.564815,1271.073756,3,1,1294.5645,0,1297.572,43,1247.168,0,1243.958,Buy,36,43,Buy,loss,-47.3965,-91.14711538,Buyloss
36,2017-12-27T02:00:00Z,1281.961,1282.825,1281.351,1282.452,1266.383758,1266.370476,1266.909319,1268.433548,1271.547176,1278.94278,3,2,1247.168,18,1236.527,75,1282.452,73,1283.843,Sell,37,75,Sell,loss,-35.284,-67.85384615,Sellloss
37,2018-03-20T13:00:00Z,1312.013,1313.412,1307.21,1310.45,1321.722259,1320.830415,1319.805438,1318.609811,1317.08311,1319.726,3,1,1282.452,120,1366.112,349,1310.45,0,1281.351,Buy,38,349,Buy,win,27.998,53.84230769,Buywin
38,2018-10-24T01:00:00Z,1231.204,1233.686,1231.078,1231.98,1216.691532,1218.695582,1221.072819,1223.78368,1226.556909,1223.375323,3,2,1310.45,631,1160.324,925,1231.98,91,1365.37,Sell,39,925,Sell,win,78.47,150.9038462,Sellwin
39,2019-04-18T17:00:00Z,1273.604,1275.725,1272.96,1275.68,1290.657859,1289.142751,1287.281366,1284.874476,1281.524673,1277.79414,3,1,1231.98,496,1346.743,746,1275.68,86,1196.436,Buy,40,746,Buy,win,43.7,84.03846154,Buywin
40,2019-06-06T05:00:00Z,1330.86,1337.362,1330.392,1336.754,1299.986009,1302.476691,1305.87146,1310.659479,1317.624335,1325.054811,3,2,1275.68,54,1266.389,201,1336.754,196,1344.136,Sell,41,201,Sell,loss,-61.074,-117.45,Sellloss
41,2019-09-17T01:00:00Z,1497.264,1500.956,1496.342,1498.265,1508.101944,1507.765367,1506.459713,1504.13965,1501.245921,1504.6732,3,1,1336.754,385,1557.074,435,1498.265,19,1319.999,Buy,42,435,Buy,win,161.511,310.5980769,Buywin
42,2019-12-23T22:00:00Z,1485.525,1487.594,1484.46,1487.594,1474.268208,1475.005336,1476.061158,1477.462166,1479.252877,1477.405349,3,2,1498.265,244,1445.707,419,1487.594,34,1535.668,Sell,43,419,Sell,win,10.671,20.52115385,Sellwin
43,2020-03-22T21:00:00Z,1499.094,1508.414,1482.79,1495.029,1562.422931,1554.216118,1542.916474,1527.705643,1508.769306,1510.7048,3,1,1487.594,310,1703.282,370,1495.029,344,1451.432,Buy,44,370,Buy,win,7.435,14.29807692,Buywin
44,2020-04-07T01:00:00Z,1664.576,1665.724,1654.997,1659.453,1601.183372,1603.673285,1607.533385,1613.335903,1621.499773,1640.35903,3,2,1495.029,0,1479.458,68,1659.453,67,1675.605,Sell,45,68,Sell,loss,-164.424,-316.2,Sellloss
45,2020-11-24T02:00:00Z,1827.937,1829.158,1821.373,1826.585,1880.239156,1877.568433,1874.244804,1869.947194,1864.086708,1875.82587,3,1,1659.453,519,2075.282,981,1826.585,5,1641.474,Buy,46,981,Buy,win,167.132,321.4076923,Buywin
46,2020-12-29T02:00:00Z,1878.526,1882.07,1875.236,1877.019,1865.380248,1867.599148,1870.510785,1873.909478,1877.184558,1865.643438,3,2,1826.585,24,1764.57,144,1877.019,115,1906.809,Sell,47,144,Sell,loss,-50.434,-96.98846154,Sellloss
47,2021-02-17T22:00:00Z,1776.305,1783.14,1775.816,1780.86,1825.372279,1822.031926,1818.156583,1813.393426,1806.688137,1802.951472,3,1,1877.019,32,1959.406,213,1780.86,211,1769.526,Buy,48,213,Buy,loss,-96.159,-184.9211538,Buyloss
48,2021-04-16T13:00:00Z,1780.798,1782.39,1772.045,1780.03,1739.725722,1741.129582,1743.35736,1746.589611,1751.256428,1753.808199,3,2,1780.86,77,1676.866,245,1780.03,20,1816.1,Sell,49,245,Sell,win,0.83,1.596153846,Sellwin
49,2021-06-25T09:00:00Z,1782.815,1790.446,1781.375,1785.445,1820.009344,1813.677901,1805.578852,1795.926821,1786.070966,1792.933296,3,1,1780.03,189,1916.615,298,1785.445,54,1756.132,Buy,50,298,Buy,win,5.415,10.41346154,Buywin
50,2021-07-14T17:00:00Z,1821.93,1828.29,1821.87,1827.385,1802.854397,1802.174045,1802.613354,1804.673224,1808.483898,1801.904837,3,2,1785.445,13,1750.74,80,1827.385,79,1829.88,Sell,51,80,Sell,loss,-41.94,-80.65384615,Sellloss
51,2021-09-20T09:00:00Z,1757.59,1761.27,1754.225,1760.126,1788.027102,1786.247685,1783.538463,1779.335905,1772.822005,1774.379474,3,1,1827.385,3,1834.195,285,1760.126,103,1677.686,Buy,52,285,Buy,loss,-67.259,-129.3442308,Buyloss
,,,,,,,,,,,,,,,,,,,,,,,,,,-375.496,-722.1076923,
