,time,open,high,low,close,EMA90,EMA75,EMA60,EMA,EMA30,ParabolicSAR,loop,step,open_price,Max_bar,Max_TP,Long_ba,close_price,DD_bar,DD_point,status,Index,TotalDD_bar,side,result,profit,prob,results
28,2020-04-09T20:00:00+07:00,1.24376,1.24805,1.24295,1.2449,1.22912996,1.228990754,1.229877831,1.231915429,1.234651892,1.22879738,3,2,1.2914,168,1.14098,256,1.2449,116,1.32002,Sell,29,256,Sell,win,0.04650000000000021,3.6007433792783186,Sellwin
29,2020-05-15T00:00:00+07:00,1.21968,1.22326,1.2188,1.22235,1.235757602,1.234904895,1.23363061,1.231714846,1.228845331,1.230043232,3,1,1.2449,19,1.26476,151,1.22235,149,1.21653,Buy,30,151,Buy,loss,-0.022549999999999848,-1.8113904731303598,Buyloss
30,2020-06-06T00:00:00+07:00,1.26802,1.26818,1.26608,1.26634,1.241406825,1.24314294,1.245638437,1.2492099,1.254128814,1.255354688,3,2,1.22235,8,1.2075,97,1.26634,96,1.27312,Sell,31,97,Sell,loss,-0.043989999999999974,-3.598805579416695,Sellloss
31,2020-06-30T00:00:00+07:00,1.22828,1.23003,1.22748,1.22976,1.246132011,1.245511939,1.244356621,1.242485543,1.239799342,1.238408,3,1,1.26634,18,1.28135,96,1.22976,95,1.22516,Buy,32,96,Buy,loss,-0.03658000000000006,-2.8886397018178416,Buyloss
32,2020-07-23T12:00:00+07:00,1.27412,1.2754,1.26983,1.27191,1.259372309,1.260644412,1.262187051,1.26410049,1.266583035,1.26443,3,2,1.22976,0,1.22516,106,1.27191,97,1.27681,Sell,33,106,Sell,loss,-0.04215000000000013,-3.4274980483996984,Sellloss
33,2020-09-23T12:00:00+07:00,1.27171,1.27273,1.26751,1.27044,1.295100228,1.293020143,1.29044597,1.287444137,1.284062993,1.284323249,3,1,1.27191,169,1.34832,264,1.27044,2,1.26732,Buy,34,264,Buy,loss,-0.0014700000000000824,-0.11557421515673925,Buyloss
34,2020-10-12T04:00:00+07:00,1.3023,1.30378,1.3023,1.30288,1.291657614,1.291631828,1.29202052,1.292982561,1.294547265,1.289132272,3,2,1.27044,1,1.26751,77,1.30288,76,1.30491,Sell,35,77,Sell,loss,-0.032440000000000024,-2.5534460501873384,Sellloss
35,2021-03-31T00:00:00+07:00,1.37184,1.3742,1.37132,1.37396,1.382268093,1.381252841,1.379973095,1.378473808,1.376937077,1.381203862,3,1,1.30288,570,1.4241,719,1.37396,92,1.28538,Buy,36,719,Buy,win,0.07108000000000003,5.455606041999266,Buywin
36,2021-05-10T12:00:00+07:00,1.40255,1.40965,1.40253,1.40899,1.389722247,1.390398308,1.391184774,1.392127319,1.393487488,1.392570911,3,2,1.37396,52,1.36686,172,1.40899,0,1.40965,Sell,37,172,Sell,loss,-0.035029999999999895,-2.549564761710668,Sellloss
37,2021-06-28T04:00:00+07:00,1.38703,1.38964,1.387,1.38909,1.399482457,1.398107416,1.396419994,1.39451257,1.392689751,1.395143637,3,1,1.40899,95,1.42504,208,1.38909,179,1.37862,Buy,38,208,Buy,loss,-0.01990000000000003,-1.4123592076593894,Buyloss
38,2021-08-06T08:00:00+07:00,1.3919,1.39233,1.3915,1.39209,1.386638989,1.387235588,1.388149144,1.38935608,1.390625025,1.38809638,3,2,1.38909,101,1.35716,176,1.39209,148,1.39833,Sell,39,176,Sell,loss,-0.0030000000000001137,-0.21596872772823314,Sellloss
39,2021-09-30T12:00:00+07:00,1.34482,1.34575,1.34153,1.34385,1.367426588,1.365888116,1.36389839,1.361232075,1.357472228,1.353242574,3,1,1.39209,1,1.3933,235,1.34385,231,1.34116,Buy,40,235,Buy,loss,-0.04824000000000006,-3.4652931922505052,Buyloss
40,2021-10-20T20:00:00+07:00,1.37818,1.38306,1.37748,1.38294,1.36812782,1.368726005,1.369804235,1.371563974,1.374199166,1.37422,3,2,1.34385,1,1.34153,87,1.38294,80,1.38338,Sell,41,87,Sell,loss,-0.03909000000000007,-2.9088067864717098,Sellloss
41,2021-11-12T05:00:00+07:00,1.33672,1.33719,1.3355,1.33571,1.358565344,1.356984489,1.35489689,1.352125109,1.348514427,1.347444926,3,1,1.38294,1,1.38344,98,1.33571,0,1.3355,Buy,42,98,Buy,loss,-0.047230000000000105,-3.4151879329544377,Buyloss
42,2022-01-03T09:00:00+07:00,1.35176,1.35177,1.3495,1.34983,1.338898916,1.340064196,1.341732592,1.343966113,1.346720251,1.346867392,3,2,1.33571,112,1.31601,218,1.34983,215,1.35505,Sell,43,218,Sell,loss,-0.014120000000000132,-1.0571156912803028,Sellloss
