,time,open,high,low,close,EMA90,EMA75,EMA60,EMA45,EMA,ParabolicSAR,loop,step,open_price,Max_bar,Max_TP,Long_ba,close_price,DD_bar,DD_point,status,Index,TotalDD_bar,side,result,profit,prob,results
0,1995-03-01T05:00:00+07:00,0.7386,0.7389,0.7336,0.7351,0.7533324370000001,0.7535287890000001,0.7530216759999999,0.751343503,0.74773511,0.7439279999999999,3,1,0.6856,248,0.7801,302,0.7351,0,0.6783,Buy,1,302,Buy,win,0.04949999999999999,0.15967741935483867,Buywin
1,1995-08-29T04:00:00+07:00,0.7445,0.7546,0.7438,0.7543,0.733589453,0.733695392,0.734308051,0.735744957,0.7383036709999999,0.731487475,3,2,0.7351,91,0.7073,130,0.7543,0,0.7546,Sell,2,130,Sell,loss,-0.019199999999999995,-0.06193548387096773,Sellloss
2,1995-12-22T05:00:00+07:00,0.741,0.7426,0.7391,0.7401,0.744808702,0.74494107,0.7447889879999999,0.744090802,0.742645777,0.747450554,3,1,0.7543,25,0.7705,83,0.7401,56,0.7341,Buy,3,83,Buy,loss,-0.01419999999999999,-0.04580645161290319,Buyloss
3,1996-03-08T05:00:00+07:00,0.7631,0.7696,0.7631,0.7688,0.750102178,0.7510116859999999,0.75218772,0.753876427,0.7565422690000001,0.757051742,3,2,0.7401,22,0.7306,56,0.7688,0,0.7696,Sell,4,56,Sell,loss,-0.02870000000000006,-0.09258064516129051,Sellloss
4,1996-08-07T04:00:00+07:00,0.7757,0.7787,0.7719,0.7765,0.784786331,0.785927541,0.786583942,0.786398316,0.7848645559999999,0.788337801,3,1,0.7688,45,0.8051,108,0.7765,0,0.7631,Buy,5,108,Buy,win,0.007699999999999929,0.024838709677419125,Buywin
5,1998-11-19T05:00:00+07:00,0.6448,0.6486,0.6421,0.6428,0.616297093,0.6166753429999999,0.618263817,0.621520917,0.626864833,0.6286,3,2,0.7765,537,0.5531,597,0.6428,84,0.8215,Sell,6,597,Sell,win,0.13369999999999993,0.431290322580645,Sellwin
6,1999-11-30T05:00:00+07:00,0.6365,0.6382,0.6336,0.6358,0.645531823,0.6449654,0.644072826,0.642779426,0.640913647,0.640068744,3,1,0.6428,123,0.6748,268,0.6358,27,0.6059,Buy,7,268,Buy,loss,-0.007000000000000006,-0.022580645161290342,Buyloss
7,2001-01-04T05:00:00+07:00,0.5567,0.57,0.5557,0.5663,0.546891492,0.545141477,0.544241735,0.544885983,0.5482302170000001,0.553524115,3,2,0.6358,257,0.5072,288,0.5663,33,0.6688,Sell,8,288,Sell,win,0.0695,0.22419354838709682,Sellwin
8,2001-03-07T05:00:00+07:00,0.5207,0.5209,0.5079,0.5101,0.541071251,0.539392179,0.537694129,0.5355552170000001,0.53193962,0.5296,3,1,0.5663,1,0.5726,44,0.5101,0,0.5079,Buy,9,44,Buy,loss,-0.05620000000000003,-0.18129032258064526,Buyloss
9,2001-05-21T04:00:00+07:00,0.5303,0.5319,0.5261,0.5273,0.51978473,0.517905198,0.516397223,0.5157082470000001,0.516941739,0.51915784,3,2,0.5101,19,0.4776,54,0.5273,0,0.5319,Sell,10,54,Sell,loss,-0.017199999999999993,-0.05548387096774191,Sellloss
10,2004-05-03T04:00:00+07:00,0.7218,0.7229,0.7179,0.7209,0.7457260109999999,0.747101617,0.7471852179999999,0.7454132109999999,0.7411364309999999,0.744939943,3,1,0.5273,711,0.8004,764,0.7209,90,0.4823,Buy,11,764,Buy,win,0.1936,0.6245161290322581,Buywin
11,2004-11-01T05:00:00+07:00,0.7488,0.75,0.7435,0.7462,0.7197538179999999,0.7206231390000001,0.7222953609999999,0.725298462,0.730386165,0.733251945,3,2,0.7209,35,0.6773,131,0.7462,128,0.7508,Sell,12,131,Sell,loss,-0.02529999999999999,-0.08161290322580642,Sellloss
12,2005-11-14T05:00:00+07:00,0.7323,0.7343,0.7261,0.727,0.754681589,0.7532755520000001,0.7514487540000001,0.748954047,0.745170586,0.743159105,3,1,0.7462,91,0.7989,270,0.727,0,0.7261,Buy,13,270,Buy,loss,-0.019199999999999995,-0.06193548387096773,Buyloss
13,2006-05-10T04:00:00+07:00,0.7739,0.7768,0.7709,0.7745,0.7428804659999999,0.743084119,0.7439253709999999,0.745982211,0.750620457,0.7633,3,2,0.727,96,0.7015,126,0.7745,0,0.7768,Sell,14,126,Sell,loss,-0.04749999999999999,-0.15322580645161285,Sellloss
14,2007-12-20T05:00:00+07:00,0.8589,0.8603299999999999,0.8569,0.8590000000000001,0.8742548040000001,0.876789226,0.878718578,0.879367773,0.8772269429999999,0.8844179,3,1,0.7745,390,0.9400299999999999,421,0.8590000000000001,35,0.727,Buy,15,421,Buy,win,0.08450000000000013,0.27258064516129077,Buywin
15,2008-02-27T05:00:00+07:00,0.9338,0.9431799999999999,0.9319,0.9416,0.889265614,0.8922477209999999,0.8955029309999999,0.899530417,0.90562063,0.916701877,3,2,0.8590000000000001,22,0.8512,48,0.9416,0,0.9431799999999999,Sell,16,48,Sell,loss,-0.0825999999999999,-0.26645161290322544,Sellloss
16,2008-08-29T04:00:00+07:00,0.8624200000000001,0.8658,0.8555,0.8586,0.9213950390000001,0.91931479,0.915164702,0.907695615,0.8947662590000001,0.879372849,3,1,0.9416,99,0.985,132,0.8586,129,0.8493299999999999,Buy,17,132,Buy,loss,-0.08299999999999996,-0.2677419354838709,Buyloss
17,2009-04-17T04:00:00+07:00,0.72044,0.7228600000000001,0.7166399999999999,0.72078,0.688043348,0.685759206,0.686067106,0.689933129,0.6985540929999999,0.697514648,3,2,0.8586,42,0.6006,164,0.72078,0,0.8693299999999999,Sell,18,164,Sell,win,0.13782000000000005,0.4445806451612905,Sellwin
18,2012-04-11T04:00:00+07:00,1.02499,1.0332700000000001,1.0225799999999998,1.0298200000000002,1.044683526,1.045612015,1.046319588,1.046118737,1.043411312,1.0455942390000001,3,1,0.72078,591,1.10802,776,1.0298200000000002,1,0.69526,Buy,19,776,Buy,win,0.3090400000000002,0.9969032258064523,Buywin
