,time,open,high,low,close,EMA90,EMA75,EMA60,EMA45,EMA,ParabolicSAR,loop,step,open_price,Max_bar,Max_TP,Max_AFDD,Max_AFDDBar,Long_ba,close_price,DD_bar,DD_point,status,Index,TotalDD_bar,ac,accum_winrate,side,result,profit,prob,results
22,2015-12-04T01:00:00+07:00,133.829,134.347,133.829,134.103,131.1242799,131.0161827,130.9401468,130.9281745,131.0599391,129.849,3,2,133.639,147,129.667,134.499,172,173,134.103,1,134.499,Sell,23,173,,,Sell,loss,-0.46399999999999864,-0.3472040347503338,Sellloss
23,2015-12-21T05:00:00+07:00,131.576,131.929,131.483,131.723,132.5729061,132.6256027,132.6749009,132.6849184,132.5816044,133.6118073,3,1,134.103,5,134.594,131.032,63,67,131.723,4,131.032,Buy,24,67,,,Buy,loss,-2.3799999999999955,-1.7747552254610228,Buyloss
24,2016-01-26T17:00:00+07:00,128.133,128.375,128.097,128.316,128.4261876,128.2565678,128.1112638,128.0162824,128.002591,127.646342,3,2,131.723,131,126.164,128.543,143,148,128.316,136,132.795,Sell,25,148,,,Sell,win,3.4070000000000107,2.5864883125953786,Sellwin
25,2016-02-11T05:00:00+07:00,127.963,128.098,127.346,127.552,129.6933438,129.7211853,129.7439703,129.7154642,129.5311278,130.1136352,3,1,128.316,16,132.287,127.346,15,69,127.552,69,127.346,Buy,26,69,,,Buy,loss,-0.7639999999999958,-0.5954050936749866,Buyloss
26,2016-03-04T21:00:00+07:00,124.695,125.509,124.646,125.284,124.979628,124.6925795,124.4114305,124.1791984,124.0851009,123.9986475,3,2,127.552,79,122.058,125.509,78,101,125.284,101,128.495,Sell,27,101,,,Sell,win,2.2680000000000007,1.778098344204717,Sellwin
27,2016-04-06T00:00:00+07:00,125.634,125.837,125.482,125.527,126.4627663,126.5476478,126.6395448,126.7129214,126.7053545,126.3638454,3,1,125.284,114,128.221,125.242,132,133,125.527,116,123.059,Buy,28,133,,,Buy,win,0.242999999999995,0.19395932441492528,Buywin
28,2016-04-21T04:00:00+07:00,124.058,124.186,123.95,124.01,124.1971909,124.0382418,123.8660786,123.7068242,123.6369438,123.724,3,2,125.527,51,121.711,124.439,60,68,124.01,66,125.837,Sell,29,68,,,Sell,win,1.516999999999996,1.2085049431596357,Sellwin
29,2016-05-02T08:00:00+07:00,122.148,122.3,122.08,122.249,124.1237486,124.0321521,123.9328986,123.805772,123.5604342,123.512116,3,1,124.01,31,126.469,121.68,41,43,122.249,2,121.68,Buy,30,43,,,Buy,loss,-1.76100000000001,-1.420046770421748,Buyloss
30,2016-05-11T12:00:00+07:00,123.816,123.937,123.6,123.779,123.4393092,123.354717,123.2845268,123.2490076,123.3066597,123.4825168,3,2,122.249,27,121.477,124.445,41,44,123.779,3,124.445,Sell,31,44,,,Sell,loss,-1.5300000000000011,-1.251543979909857,Sellloss
31,2016-05-24T12:00:00+07:00,122.532,122.611,122.347,122.452,123.3500227,123.306064,123.2646098,123.2153528,123.1275062,123.4649175,3,1,123.779,7,124.645,122.347,6,54,122.452,54,122.347,Buy,32,54,,,Buy,loss,-1.3269999999999982,-1.072071999289054,Buyloss
32,2016-07-13T12:00:00+07:00,115.306,115.581,115.034,115.381,114.3576765,114.0347258,113.769193,113.6267921,113.7435803,114.918,3,2,122.452,138,109.205,122.001,137,217,115.381,184,124.191,Sell,33,217,,,Sell,win,7.070999999999998,5.774507562146799,Sellwin
33,2016-07-26T12:00:00+07:00,114.801,115.112,114.452,114.838,116.00563,116.064726,116.1832004,116.3302213,116.3932329,117.5993031,3,1,115.381,36,118.464,114.452,35,54,114.838,54,114.452,Buy,34,54,,,Buy,loss,-0.5430000000000064,-0.4706147459287113,Buyloss
