,time,open,high,low,close,EMA90,EMA75,EMA60,EMA45,EMA,ParabolicSAR,loop,step,open_price,Max_bar,Max_TP,Long_ba,close_price,DD_bar,DD_point,status,Index,TotalDD_bar,side,result,profit,prob,results
10,2015-01-12T06:00:00Z,1229.14,1231.08,1217.39,1223.49,1203.298748,1204.401472,1205.984777,1208.402299,1212.13101,1210.355047,3,2,1198.69,49,1166.86,84,1223.49,0,1231.08,Sell,11,84,Sell,loss,-24.799999999999955,-38.74999999999993,Sellloss
11,2015-02-09T14:00:00Z,1236.468,1243.3039999999999,1236.276,1240.0545,1260.5040390000001,1262.685587,1263.063702,1261.1090570000001,1256.5633300000002,1261.239427,3,1,1223.49,50,1307.49,122,1240.0545,0,1217.39,Buy,12,122,Buy,win,16.564499999999953,25.882031249999926,Buywin
12,2015-03-24T17:00:00Z,1192.4275,1194.6175,1191.634,1193.3139999999999,1177.788397,1175.943,1174.885518,1175.327712,1178.458254,1180.940151,3,2,1240.0545,156,1142.7585,187,1193.3139999999999,5,1245.9589999999998,Sell,13,187,Sell,win,46.74050000000011,73.03203125000017,Sellwin
13,2015-05-26T01:00:00Z,1206.1295,1206.7315,1204.6715,1205.1585,1205.2702,1206.2252210000001,1207.2229929999999,1208.0518949999998,1208.103786,1213.295459,3,1,1193.3139999999999,226,1232.473,260,1205.1585,161,1170.193,Buy,14,260,Buy,win,11.844500000000153,18.50703125000024,Buywin
14,2015-08-13T05:00:00Z,1121.0465,1123.3505,1117.655,1118.124,1104.455354,1103.078588,1102.6715179999999,1103.816381,1107.342075,1111.939697,3,2,1205.1585,234,1072.2495,343,1118.124,0,1207.628,Sell,15,343,Sell,win,87.03449999999998,135.99140624999995,Sellwin
15,2015-09-09T13:00:00Z,1117.1265,1117.7705,1101.3505,1102.8295,1126.923563,1126.992712,1126.637351,1125.484338,1123.200082,1126.73504,3,1,1118.124,44,1170.28,115,1102.8295,0,1101.3505,Buy,16,115,Buy,loss,-15.294499999999971,-23.897656249999955,Buyloss
16,2015-09-25T01:00:00Z,1149.927,1151.377,1146.35,1146.9315,1127.049141,1127.868061,1129.101287,1131.098255,1134.370575,1130.7339359999999,3,2,1102.8295,13,1098.795,70,1146.9315,67,1156.7635,Sell,17,70,Sell,loss,-44.10199999999986,-68.90937499999978,Sellloss
17,2015-10-29T13:00:00Z,1154.4975,1157.5695,1147.754,1149.6175,1162.948824,1164.3490550000001,1165.360827,1165.627392,1164.682505,1180.694917,3,1,1146.9315,86,1191.653,147,1149.6175,32,1104.735,Buy,18,147,Buy,win,2.686000000000149,4.196875000000233,Buywin
18,2016-01-11T06:00:00Z,1105.137,1107.9489999999998,1099.1255,1099.6595,1080.690854,1082.2113869999998,1084.450562,1087.713391,1092.575644,1092.624,3,2,1149.6175,146,1046.4589999999998,301,1099.6595,0,1162.1175,Sell,19,301,Sell,win,49.958000000000084,78.05937500000013,Sellwin
19,2016-03-24T05:00:00Z,1218.8105,1220.238,1211.108,1216.5625,1242.901581,1243.760766,1243.620129,1242.178932,1238.877452,1243.00464,3,1,1099.6595,261,1284.979,317,1216.5625,21,1071.475,Buy,20,317,Buy,win,116.90300000000002,182.66093750000005,Buywin
20,2016-05-02T05:00:00Z,1293.0339999999999,1296.5725,1291.0265,1294.8355,1250.6205320000001,1252.594481,1255.226357,1259.002449,1265.091189,1271.4245369999999,3,2,1216.5625,5,1207.873,157,1294.8355,153,1296.913,Sell,21,157,Sell,loss,-78.27299999999991,-122.30156249999986,Sellloss
21,2016-05-24T21:00:00Z,1227.1745,1228.4560000000001,1223.3455,1227.4465,1260.719483,1259.886892,1258.189763,1255.199221,1250.2951150000001,1251.9439220000002,3,1,1294.8355,1,1303.838,100,1227.4465,0,1223.3455,Buy,22,100,Buy,loss,-67.3889999999999,-105.29531249999984,Buyloss
22,2016-06-09T09:00:00Z,1260.255,1261.3210000000001,1256.9125,1260.975,1239.78639,1239.158757,1239.183913,1240.697493,1245.086927,1256.540447,3,2,1227.4465,21,1199.655,69,1260.975,66,1266.4325,Sell,23,69,Sell,loss,-33.528499999999894,-52.388281249999835,Sellloss
23,2016-07-19T09:00:00Z,1334.119,1334.3355,1329.2160000000001,1330.4260000000002,1332.662879,1335.116341,1336.728615,1336.883681,1334.924401,1337.485677,3,1,1260.975,113,1375.307,167,1330.4260000000002,63,1250.4275,Buy,24,167,Buy,win,69.45100000000025,108.51718750000039,Buywin
24,2016-08-02T13:00:00Z,1364.4279999999999,1367.3175,1361.2995,1364.8270000000002,1335.297913,1336.736947,1338.271048,1340.454834,1344.4478490000001,1344.591582,3,2,1330.4260000000002,11,1310.8785,62,1364.8270000000002,0,1367.3175,Sell,25,62,Sell,loss,-34.40100000000007,-53.751562500000105,Sellloss
25,2016-08-29T01:00:00Z,1319.5565,1319.6645,1314.898,1317.4715,1336.632959,1335.8258289999999,1334.50034,1332.458862,1329.366478,1341.79826,3,1,1364.8270000000002,0,1367.3175,111,1317.4715,0,1314.898,Buy,26,111,Buy,loss,-47.35550000000012,-73.99296875000019,Buyloss
26,2016-10-31T13:00:00Z,1273.3039999999999,1275.6745,1272.1385,1273.057,1271.0394529999999,1269.8050369999999,1269.181778,1269.402134,1270.488709,1263.983881,3,2,1317.4715,177,1241.511,273,1273.057,40,1352.8545,Sell,27,273,Sell,win,44.41450000000009,69.39765625000014,Sellwin
27,2016-11-14T06:00:00Z,1216.3495,1227.0819999999999,1216.1760000000002,1226.026,1274.508534,1273.5169349999999,1272.041798,1269.190675,1262.8947699999999,1266.485531,3,1,1273.057,39,1337.495,58,1226.026,57,1212.7675,Buy,28,58,Buy,loss,-47.03099999999995,-73.48593749999992,Buyloss
28,2017-01-03T02:00:00Z,1156.3015,1158.802,1155.072,1157.912,1150.05071,1147.8059369999999,1146.3862800000002,1146.2462859999998,1148.13935,1149.5539999999999,3,2,1226.026,140,1122.751,203,1157.912,11,1233.2355,Sell,29,203,Sell,win,68.11400000000003,106.42812500000005,Sellwin
29,2017-03-07T14:00:00Z,1221.239,1221.378,1216.288,1217.94,1235.6812869999999,1236.3987960000002,1236.5175359999998,1235.6601660000001,1233.118621,1228.287947,3,1,1157.912,235,1263.944,271,1217.94,2,1146.157,Buy,30,271,Buy,win,60.02800000000002,93.79375000000003,Buywin
30,2017-03-22T05:00:00Z,1245.1075,1249.192,1244.762,1247.1789999999999,1225.287198,1225.44607,1225.953479,1227.4218859999999,1230.946203,1229.6694699999998,3,2,1217.94,17,1195.067,65,1247.1789999999999,0,1249.192,Sell,31,65,Sell,loss,-29.238999999999805,-45.685937499999696,Sellloss
31,2017-04-27T17:00:00Z,1265.017,1266.78,1263.724,1264.4289999999999,1269.332626,1270.5860369999998,1271.3863800000001,1271.335844,1269.832771,1267.772267,3,1,1247.1789999999999,100,1295.612,153,1264.4289999999999,41,1239.677,Buy,32,153,Buy,win,17.25,26.953125,Buywin
32,2017-05-22T09:00:00Z,1255.075,1259.557,1254.828,1258.641,1244.752692,1244.302312,1244.3337960000001,1245.428391,1248.343765,1246.028,3,2,1264.4289999999999,49,1214.392,101,1258.641,8,1271.295,Sell,33,101,Sell,win,5.7879999999997835,9.043749999999662,Sellwin
33,2017-06-15T21:00:00Z,1253.9715,1255.181,1253.272,1254.151,1267.37339,1268.008417,1268.275116,1267.736579,1265.7061310000001,1276.944946,3,1,1258.641,66,1296.208,110,1254.151,11,1247.979,Buy,34,110,Buy,loss,-4.490000000000009,-7.015625000000014,Buyloss
34,2017-07-21T05:00:00Z,1245.3945,1248.4569999999999,1244.988,1246.935,1234.1040130000001,1233.737755,1233.973747,1235.233921,1238.005876,1236.0838099999999,3,2,1254.151,98,1204.89,152,1246.935,34,1258.912,Sell,35,152,Sell,win,7.216000000000122,11.27500000000019,Sellwin
35,2017-09-19T01:00:00Z,1308.8565,1309.9669999999999,1306.3239999999998,1307.3295,1320.5366390000002,1322.28099,1323.366836,1323.2708,1321.150632,1324.733929,3,1,1246.935,209,1357.624,250,1307.3295,18,1243.8210000000001,Buy,36,250,Buy,win,60.39450000000011,94.36640625000017,Buywin
36,2017-10-13T05:00:00Z,1295.7435,1298.516,1293.734,1294.604,1288.686049,1287.59021,1286.790343,1286.813795,1288.4255269999999,1288.9512029999999,3,2,1307.3295,82,1260.6680000000001,110,1294.604,11,1316.2920000000001,Sell,37,110,Sell,win,12.725500000000011,19.883593750000017,Sellwin
37,2017-10-25T01:00:00Z,1276.0365,1276.1680000000001,1271.514,1273.101,1285.474918,1284.55266,1283.617383,1282.53988,1280.907941,1283.1799210000001,3,1,1294.604,7,1306.138,47,1273.101,0,1271.514,Buy,38,47,Buy,loss,-21.50299999999993,-33.59843749999989,Buyloss
38,2017-11-10T06:00:00Z,1284.871,1286.232,1282.675,1284.9360000000001,1279.1362589999999,1278.861634,1278.868929,1279.332964,1280.5684449999999,1277.612261,3,2,1273.101,15,1263.5819999999999,74,1284.9360000000001,71,1288.744,Sell,39,74,Sell,loss,-11.835000000000036,-18.492187500000057,Sellloss
39,2017-12-06T06:00:00Z,1267.702,1269.2,1267.238,1268.026,1280.7565220000001,1280.312704,1279.5520060000001,1278.1795650000001,1275.708989,1282.742091,3,1,1284.9360000000001,67,1299.326,107,1268.026,103,1260.978,Buy,40,107,Buy,loss,-16.910000000000082,-26.421875000000128,Buyloss
40,2017-12-20T10:00:00Z,1264.8010000000002,1266.4460000000001,1263.518,1263.9235,1261.852071,1260.480655,1259.214001,1258.423189,1258.879925,1259.236,3,2,1268.026,27,1236.527,62,1263.9235,2,1269.346,Sell,41,62,Sell,win,4.102499999999964,6.410156249999943,Sellwin
41,2018-02-28T18:00:00Z,1319.3120000000001,1319.745,1316.2879999999998,1318.381,1331.618236,1331.1966009999999,1330.4232240000001,1329.172059,1327.090403,1333.954373,3,1,1263.9235,142,1366.112,288,1318.381,1,1262.211,Buy,42,288,Buy,win,54.45749999999998,85.08984374999997,Buywin
42,2018-04-16T17:00:00Z,1348.011,1348.2979999999998,1345.34,1345.886,1337.623699,1338.588463,1339.7131960000002,1341.035844,1342.649598,1336.4218939999998,3,2,1318.381,6,1302.8319999999999,193,1345.886,174,1365.37,Sell,43,193,Sell,loss,-27.50499999999988,-42.976562499999815,Sellloss
43,2018-04-26T09:00:00Z,1322.4379999999999,1325.914,1321.47,1324.852,1335.1302230000001,1334.78789,1334.022274,1332.536699,1329.871917,1329.603609,3,1,1345.886,11,1355.81,46,1324.852,40,1318.864,Buy,44,46,Buy,loss,-21.033999999999878,-32.86562499999981,Buyloss
44,2018-10-19T01:00:00Z,1225.434,1228.799,1225.434,1227.4569999999999,1211.124578,1212.92555,1215.263694,1218.284662,1221.951759,1219.414409,3,2,1324.852,476,1160.3239999999998,752,1227.4569999999999,0,1326.7160000000001,Sell,45,752,Sell,win,97.39500000000021,152.17968750000034,Sellwin
45,2019-03-05T02:00:00Z,1287.625,1289.642,1287.036,1288.2069999999999,1314.609319,1314.327349,1313.22805,1310.7621179999999,1305.850534,1290.70001,3,1,1227.4569999999999,514,1346.743,568,1288.2069999999999,104,1196.4360000000001,Buy,46,568,Buy,win,60.75,94.921875,Buywin
46,2019-03-21T21:00:00Z,1309.292,1309.5810000000001,1306.94,1308.667,1304.844885,1304.7298759999999,1304.874137,1305.586942,1307.2035349999999,1303.354,3,2,1288.2069999999999,14,1280.922,78,1308.667,74,1320.434,Sell,47,78,Sell,loss,-20.460000000000036,-31.968750000000057,Sellloss
47,2019-04-16T21:00:00Z,1276.781,1277.326,1274.9589999999998,1276.4389999999999,1295.044881,1294.030086,1292.813159,1291.245584,1288.878013,1282.6968,3,1,1308.667,11,1324.568,108,1276.4389999999999,106,1273.032,Buy,48,108,Buy,loss,-32.228000000000065,-50.3562500000001,Buyloss
48,2019-05-14T13:00:00Z,1299.514,1299.555,1293.9080000000001,1295.912,1285.213374,1285.4819519999999,1286.183356,1287.5151939999998,1289.782246,1290.421245,3,2,1276.4389999999999,65,1266.389,113,1295.912,109,1303.364,Sell,49,113,Sell,loss,-19.473000000000184,-30.426562500000287,Sellloss
49,2019-09-13T13:00:00Z,1500.4379999999999,1506.246,1488.396,1490.414,1509.889885,1509.864842,1508.711615,1506.166841,1502.2687449999999,1519.450627,3,1,1295.912,484,1557.0739999999998,525,1490.414,30,1269.603,Buy,50,525,Buy,win,194.50199999999995,303.90937499999995,Buywin
50,2019-12-20T10:00:00Z,1478.319,1480.754,1476.9720000000002,1480.16,1472.414074,1472.923851,1473.726802,1474.8252029999999,1476.1700119999998,1472.4276300000001,3,2,1490.414,253,1445.707,419,1480.16,43,1535.668,Sell,51,419,Sell,win,10.253999999999905,16.021874999999852,Sellwin
51,2020-03-18T21:00:00Z,1486.3039999999999,1501.105,1473.8570000000002,1485.0220000000002,1586.1939009999999,1580.40518,1571.4149380000001,1557.581745,1536.7152119999998,1552.38814,3,1,1480.16,319,1703.2820000000002,367,1485.0220000000002,353,1451.432,Buy,52,367,Buy,win,4.86200000000008,7.596875000000125,Buywin
52,2020-03-30T01:00:00Z,1619.5739999999998,1623.531,1614.0520000000001,1616.118,1583.236467,1582.910766,1583.980891,1588.404456,1599.442117,1611.2970810000002,3,2,1485.0220000000002,7,1455.32,44,1616.118,36,1644.433,Sell,53,44,Sell,loss,-131.09599999999978,-204.83749999999964,Sellloss
53,2020-06-08T13:00:00Z,1691.57,1698.8729999999998,1686.4820000000002,1697.599,1715.885188,1715.227409,1713.6649929999999,1710.8354120000001,1706.069,1709.786733,3,1,1616.118,206,1765.256,296,1697.599,15,1572.8270000000002,Buy,54,296,Buy,win,81.481,127.31406249999999,Buywin
54,2020-06-18T05:00:00Z,1727.152,1734.412,1724.654,1733.114,1721.677893,1722.221122,1722.8507780000002,1723.804181,1725.2830620000002,1710.015299,3,2,1697.599,1,1686.4820000000002,47,1733.114,19,1744.918,Sell,55,47,Sell,loss,-35.5150000000001,-55.492187500000156,Sellloss
55,2020-09-25T13:00:00Z,1860.771,1865.888,1852.619,1862.15,1919.016422,1914.5985230000001,1908.6496399999999,1900.367336,1888.309538,1876.6357,3,1,1733.114,213,2075.282,426,1862.15,2,1717.695,Buy,56,426,Buy,win,129.03600000000006,201.6187500000001,Buywin
56,2020-12-08T06:00:00Z,1867.4660000000001,1869.769,1861.389,1864.632,1839.1420510000003,1836.3388149999998,1834.3540879999998,1834.316037,1838.386152,1826.853196,3,2,1862.15,273,1764.57,310,1864.632,184,1965.5720000000001,Sell,57,310,Sell,loss,-2.481999999999971,-3.8781249999999545,Sellloss
57,2021-01-14T14:00:00Z,1843.954,1856.096,1841.45,1855.476,1876.382182,1875.740648,1873.789684,1869.536095,1861.8000399999999,1861.847946,3,1,1864.632,115,1959.406,152,1855.476,130,1817.16,Buy,58,152,Buy,loss,-9.155999999999949,-14.30624999999992,Buyloss
58,2021-03-16T21:00:00Z,1731.69,1732.82,1730.45,1732.59,1735.873773,1731.223782,1727.2836079999997,1724.867246,1725.24247,1717.197916,3,2,1855.476,221,1676.866,259,1732.59,66,1875.736,Sell,59,259,Sell,win,122.8860000000002,192.00937500000032,Sellwin
59,2021-06-20T21:00:00Z,1764.235,1773.315,1764.235,1773.27,1852.953357,1849.27377,1843.0688559999999,1833.219603,1817.816799,1811.577614,3,1,1732.59,319,1916.615,401,1773.27,61,1677.954,Buy,60,401,Buy,win,40.680000000000064,63.5625000000001,Buywin
60,2021-07-09T05:00:00Z,1801.295,1806.11,1796.74,1802.63,1798.214778,1795.694252,1794.077065,1794.261057,1797.0749600000001,1795.80131,3,2,1773.27,40,1750.74,86,1802.63,81,1818.54,Sell,61,86,Sell,loss,-29.360000000000127,-45.8750000000002,Sellloss
61,2021-08-09T01:00:00Z,1727.775,1742.02,1727.725,1738.615,1803.592864,1802.6484719999999,1801.190036,1798.5676670000003,1793.226014,1793.124796,3,1,1802.63,24,1834.195,125,1738.615,124,1677.6860000000001,Buy,62,125,Buy,loss,-64.0150000000001,-100.02343750000016,Buyloss
62,2021-08-23T17:00:00Z,1803.19,1805.605,1802.585,1805.445,1782.497534,1781.74555,1781.560543,1782.4927420000001,1785.302619,1778.20683,3,2,1738.615,0,1677.6860000000001,65,1805.445,64,1806.445,Sell,63,65,Sell,loss,-66.82999999999993,-104.42187499999989,Sellloss
63,2021-09-14T01:00:00Z,1791.31,1792.97,1789.815,1790.925,1799.4367730000001,1799.6616510000001,1799.515869,1798.5301190000002,1796.081826,1801.6231489999998,3,1,1805.445,53,1834.04,91,1790.925,17,1780.138,Buy,64,91,Buy,loss,-14.519999999999982,-22.68749999999997,Buyloss
