,time,open,high,low,close,EMA90,EMA75,EMA60,EMA,EMA30,ParabolicSAR,loop,step,open_price,Max_bar,Max_TP,Long_ba,close_price,DD_bar,DD_point,status,Index,TotalDD_bar,side,result,profit,prob,results
33,2017-12-12T02:00:00Z,0.88976,0.89113,0.8892100000000001,0.8900899999999999,0.8791123390000001,0.8793338490000001,0.8797592759999999,0.8805049770000001,0.881882657,0.881285615,3,2,0.88679,172,0.8641700000000001,272,0.8900899999999999,31,0.9023700000000001,Sell,34,272,Sell,loss,-0.0032999999999999696,-0.004583333333333291,Sellloss
34,2017-12-29T10:00:00Z,0.89244,0.8932100000000001,0.89184,0.89315,0.891755399,0.8925066209999999,0.8931645890000001,0.893538697,0.893353217,0.893849323,3,1,0.8900899999999999,25,0.90359,73,0.89315,0,0.8892100000000001,Buy,35,73,Buy,win,0.0030600000000000627,0.004250000000000087,Buywin
35,2018-01-16T02:00:00Z,0.90727,0.90807,0.9047299999999999,0.90505,0.8971107709999999,0.898084353,0.89924194,0.9007455529999999,0.902867243,0.901421653,3,2,0.89315,27,0.88592,66,0.90505,52,0.91153,Sell,36,66,Sell,loss,-0.011900000000000022,-0.016527777777777808,Sellloss
36,2018-03-28T21:00:00Z,0.93175,0.93217,0.9301299999999999,0.93065,0.9365494990000001,0.9367629140000001,0.936672738,0.936193374,0.93532747,0.939273558,3,1,0.90505,255,0.95181,311,0.93065,9,0.9001,Buy,37,311,Buy,win,0.025599999999999956,0.03555555555555549,Buywin
37,2018-05-31T13:00:00Z,0.9042,0.91081,0.9040100000000001,0.90679,0.8959784670000001,0.8958628670000001,0.896212598,0.89719455,0.8988993820000001,0.8970600000000001,3,2,0.93065,213,0.8786299999999999,275,0.90679,29,0.9372,Sell,38,275,Sell,win,0.023859999999999992,0.03313888888888888,Sellwin
38,2018-07-01T21:00:00Z,0.89297,0.89297,0.8897,0.89033,0.907908597,0.907596775,0.906833868,0.9052841359999999,0.90236382,0.89489,3,1,0.90679,95,0.9227299999999999,128,0.89033,126,0.8892100000000001,Buy,39,128,Buy,loss,-0.01646000000000003,-0.02286111111111115,Buyloss
39,2018-09-27T09:00:00Z,0.86695,0.86784,0.8661,0.86635,0.861154913,0.861054667,0.8611922040000001,0.8616788000000001,0.862669001,0.861566148,3,2,0.89033,317,0.8494799999999999,382,0.86635,38,0.8992700000000001,Sell,40,382,Sell,win,0.02398,0.03330555555555556,Sellwin
40,2018-10-04T01:00:00Z,0.83675,0.83711,0.8357,0.8358899999999999,0.8546405690000001,0.853570251,0.8522387229999999,0.850377754,0.8474199309999999,0.8439500190000001,3,1,0.86635,0,0.86784,28,0.8358899999999999,0,0.8357,Buy,41,28,Buy,loss,-0.030460000000000043,-0.04230555555555562,Buyloss
41,2018-10-17T05:00:00Z,0.85288,0.85456,0.85257,0.85265,0.8481575440000001,0.847655514,0.84742001,0.847708382,0.848963037,0.85105,3,2,0.8358899999999999,12,0.83216,56,0.85265,48,0.85641,Sell,42,56,Sell,loss,-0.016760000000000108,-0.02327777777777793,Sellloss
42,2019-01-04T06:00:00Z,0.9021600000000001,0.90225,0.8986299999999999,0.90102,0.911290594,0.9111300729999999,0.9105916270000001,0.9095820179999999,0.907895116,0.90441,3,1,0.85265,218,0.92565,328,0.90102,32,0.8468200000000001,Buy,43,328,Buy,win,0.048370000000000024,0.06718055555555559,Buywin
43,2019-01-29T14:00:00Z,0.9067200000000001,0.90769,0.90495,0.9063399999999999,0.902855401,0.9027696279999999,0.9028788320000001,0.903336204,0.904307373,0.904480562,3,2,0.90102,66,0.89081,105,0.9063399999999999,103,0.91002,Sell,44,105,Sell,loss,-0.00531999999999988,-0.007388888888888723,Sellloss
44,2019-02-12T18:00:00Z,0.8913700000000001,0.8923200000000001,0.8909799999999999,0.89136,0.9002836559999999,0.8997768979999999,0.8991142520000001,0.898155026,0.896679309,0.898445585,3,1,0.9063399999999999,12,0.9119700000000001,61,0.89136,0,0.8909799999999999,Buy,45,61,Buy,loss,-0.014979999999999882,-0.020805555555555393,Buyloss
45,2019-03-07T14:00:00Z,0.9096799999999999,0.9104,0.9078,0.90895,0.904693379,0.904976408,0.905361638,0.9059182640000001,0.9068263129999999,0.905220018,3,2,0.89136,2,0.89005,102,0.90895,99,0.91264,Sell,46,102,Sell,loss,-0.017589999999999995,-0.02443055555555555,Sellloss
46,2019-04-02T05:00:00Z,0.9024200000000001,0.9031600000000001,0.90191,0.90225,0.9131744340000001,0.91329525,0.9131636009999999,0.912556025,0.911052828,0.911565552,3,1,0.90895,72,0.92815,106,0.90225,104,0.9016299999999999,Buy,47,106,Buy,loss,-0.006700000000000039,-0.00930555555555561,Buyloss
47,2019-06-03T05:00:00Z,0.884,0.88646,0.88335,0.8860600000000001,0.881510725,0.8810466570000001,0.8807765470000001,0.880817909,0.8813259390000001,0.880034987,3,2,0.90225,218,0.86903,265,0.8860600000000001,12,0.9072399999999999,Sell,48,265,Sell,win,0.016189999999999927,0.02248611111111101,Sellwin
48,2019-06-17T01:00:00Z,0.8721399999999999,0.8729,0.87171,0.87255,0.8788989140000001,0.878269669,0.877514137,0.8764777990000001,0.874928782,0.8752711409999999,3,1,0.8860600000000001,13,0.8920399999999999,59,0.87255,55,0.86893,Buy,49,59,Buy,loss,-0.013510000000000022,-0.01876388888888892,Buyloss
49,2019-06-28T09:00:00Z,0.87846,0.8786799999999999,0.87671,0.8781899999999999,0.875481308,0.875179707,0.875018271,0.8751291940000001,0.875767802,0.87485487,3,2,0.87255,27,0.86462,57,0.8781899999999999,46,0.87956,Sell,50,57,Sell,loss,-0.005639999999999867,-0.007833333333333149,Sellloss
50,2019-07-31T01:00:00Z,0.86861,0.86861,0.8653299999999999,0.8669399999999999,0.8760717990000001,0.876012956,0.875820265,0.875299622,0.874068475,0.8732201059999999,3,1,0.8781899999999999,97,0.88899,136,0.8669399999999999,46,0.8624799999999999,Buy,51,136,Buy,loss,-0.011249999999999982,-0.015624999999999976,Buyloss
51,2019-10-09T13:00:00Z,0.8414,0.8420200000000001,0.83844,0.8387600000000001,0.8372949670000001,0.8370910640000001,0.8371075579999999,0.837464159,0.838317874,0.837682217,3,2,0.8669399999999999,273,0.8237200000000001,304,0.8387600000000001,31,0.87046,Sell,52,304,Sell,win,0.028179999999999872,0.03913888888888871,Sellwin
52,2020-01-10T06:00:00Z,0.86485,0.86564,0.8640700000000001,0.86485,0.867204497,0.867273485,0.86707836,0.866538481,0.865618931,0.8673420759999999,3,1,0.8387600000000001,340,0.8799799999999999,384,0.86485,29,0.8246600000000001,Buy,53,384,Buy,win,0.026089999999999947,0.03623611111111104,Buywin
53,2020-03-10T05:00:00Z,0.86115,0.8639399999999999,0.85675,0.8631,0.847502772,0.8476140640000001,0.848211066,0.849653397,0.852604905,0.83629864,3,2,0.86485,246,0.82888,253,0.8631,249,0.87372,Sell,54,253,Sell,win,0.0017500000000000293,0.0024305555555555964,Sellwin
54,2020-08-05T17:00:00Z,0.88339,0.8839,0.88145,0.88175,0.888366795,0.8884123070000001,0.8882107509999999,0.88765489,0.886533606,0.884366309,3,1,0.8631,618,0.90112,639,0.88175,41,0.80155,Buy,55,639,Buy,win,0.018650000000000055,0.025902777777777854,Buywin
55,2020-09-02T01:00:00Z,0.88381,0.8868,0.88221,0.8859899999999999,0.873697232,0.8736045590000001,0.873913851,0.87494538,0.877133815,0.876118194,3,2,0.88175,67,0.8576600000000001,117,0.8859899999999999,9,0.89149,Sell,56,117,Sell,loss,-0.0042399999999999105,-0.005888888888888765,Sellloss
56,2020-10-13T17:00:00Z,0.8723700000000001,0.8738,0.8718799999999999,0.8731399999999999,0.8769799690000001,0.87647361,0.875786174,0.8748840840000001,0.873785592,0.875089604,3,1,0.8859899999999999,73,0.89402,178,0.8731399999999999,160,0.8666799999999999,Buy,57,178,Buy,loss,-0.012850000000000028,-0.01784722222222226,Buyloss
57,2020-10-27T01:00:00Z,0.88165,0.88259,0.8813700000000001,0.8818799999999999,0.8754646,0.875390115,0.8754784999999999,0.8759138759999999,0.8770459190000001,0.8806,3,2,0.8731399999999999,32,0.8627,57,0.8818799999999999,54,0.88359,Sell,58,57,Sell,loss,-0.00873999999999997,-0.012138888888888847,Sellloss
58,2020-12-10T10:00:00Z,0.9012899999999999,0.90174,0.89879,0.8990799999999999,0.904407028,0.9048023620000001,0.9048382909999999,0.9043343290000001,0.9031314859999999,0.905055429,3,1,0.8818799999999999,165,0.9163,194,0.8990799999999999,35,0.8754,Buy,59,194,Buy,win,0.017199999999999993,0.02388888888888888,Buywin
59,2020-12-22T22:00:00Z,0.9077,0.90951,0.90746,0.90895,0.906298844,0.9066902840000001,0.907054921,0.907501542,0.9082000029999999,0.907289615,3,2,0.8990799999999999,2,0.89848,52,0.90895,46,0.91333,Sell,60,52,Sell,loss,-0.009870000000000156,-0.013708333333333551,Sellloss
60,2021-01-15T18:00:00Z,0.9092899999999999,0.90984,0.9071,0.9075200000000001,0.91480049,0.915073142,0.915141717,0.914845915,0.913905816,0.9128200000000001,3,1,0.90895,51,0.9257200000000001,95,0.9075200000000001,0,0.9071,Buy,61,95,Buy,loss,-0.0014299999999999313,-0.001986111111111016,Buyloss
61,2021-01-29T02:00:00Z,0.92043,0.92105,0.92007,0.9207700000000001,0.914443855,0.914696698,0.9150209220000001,0.9155556090000001,0.9165385659999999,0.9145401040000001,3,2,0.9075200000000001,18,0.90386,57,0.9207700000000001,0,0.92105,Sell,62,57,Sell,loss,-0.013249999999999984,-0.018402777777777754,Sellloss
62,2021-02-17T18:00:00Z,0.91333,0.9134700000000001,0.9121299999999999,0.91307,0.916474606,0.916441562,0.91628179,0.915916955,0.915234271,0.91738763,3,1,0.9207700000000001,23,0.92376,82,0.91307,80,0.91051,Buy,63,82,Buy,loss,-0.00770000000000004,-0.0106944444444445,Buyloss
63,2021-02-25T14:00:00Z,0.9285,0.93158,0.9278200000000001,0.9287799999999999,0.920385494,0.9209810420000001,0.921759277,0.922874374,0.924626534,0.9247144820000001,3,2,0.91307,0,0.91064,36,0.9287799999999999,31,0.9329299999999999,Sell,64,36,Sell,loss,-0.01570999999999989,-0.021819444444444294,Sellloss
64,2021-03-05T18:00:00Z,0.9061899999999999,0.9083100000000001,0.90502,0.90576,0.918139226,0.917931255,0.917487064,0.9165976709999999,0.914799079,0.9133945379999999,3,1,0.9287799999999999,0,0.93158,37,0.90576,35,0.9040600000000001,Buy,65,37,Buy,loss,-0.02301999999999993,-0.031972222222222124,Buyloss
65,2021-04-15T17:00:00Z,0.89959,0.90044,0.89856,0.89895,0.887461961,0.8872514490000001,0.8874410620000001,0.8882027240000001,0.889795087,0.892207428,3,2,0.90576,79,0.8739899999999999,175,0.89895,22,0.9111899999999999,Sell,66,175,Sell,win,0.006809999999999983,0.00945833333333331,Sellwin
66,2021-05-02T21:00:00Z,0.88164,0.88164,0.8797299999999999,0.88129,0.8925846409999999,0.892631814,0.892556263,0.8920767690000001,0.890674993,0.888543692,3,1,0.89895,23,0.9082600000000001,67,0.88129,66,0.8788100000000001,Buy,67,67,Buy,loss,-0.01766000000000001,-0.02452777777777779,Buyloss
67,2021-07-19T05:00:00Z,0.88385,0.8876299999999999,0.8837200000000001,0.88705,0.873853599,0.874566532,0.875532698,0.876845833,0.878696322,0.88125,3,2,0.88129,209,0.8599,333,0.88705,0,0.8876299999999999,Sell,68,333,Sell,loss,-0.005759999999999987,-0.007999999999999983,Sellloss
68,2021-07-30T13:00:00Z,0.8699,0.8713799999999999,0.8691200000000001,0.86997,0.8746051159999999,0.8746785640000001,0.874597222,0.8742250490000001,0.873386461,0.8736299999999999,3,1,0.88705,1,0.89125,56,0.86997,0,0.8691200000000001,Buy,69,56,Buy,loss,-0.017079999999999984,-0.0237222222222222,Buyloss
69,2021-08-31T05:00:00Z,0.8862899999999999,0.88895,0.8861399999999999,0.8880600000000001,0.8785387440000001,0.878859733,0.8793021590000001,0.8799989420000001,0.881217941,0.880971948,3,2,0.86997,2,0.86787,131,0.8880600000000001,0,0.88895,Sell,70,131,Sell,loss,-0.01809000000000005,-0.02512500000000007,Sellloss
70,2021-09-28T01:00:00Z,0.8849,0.88523,0.88407,0.8849100000000001,0.893572347,0.89369562,0.893479878,0.892721595,0.891131972,0.892301997,3,1,0.8880600000000001,44,0.9041600000000001,119,0.8849100000000001,0,0.88407,Buy,71,119,Buy,loss,-0.003149999999999986,-0.0043749999999999805,Buyloss
71,2021-10-20T13:00:00Z,0.8861100000000001,0.88795,0.88597,0.88774,0.876284689,0.87581114,0.875654487,0.876182307,0.878008259,0.881981383,3,2,0.8849100000000001,69,0.8618399999999999,100,0.88774,0,0.88795,Sell,72,100,Sell,loss,-0.002829999999999888,-0.0039305555555554,Sellloss
