time,open,high,low,close,%K,%D
2020-01-02T13:30:00Z,1.04442,1.04468,1.04397,1.04397,55.08751523,71.92224429
2020-01-02T14:00:00Z,1.04397,1.04441,1.04392,1.04409,36.08097928,56.39936231
2020-01-02T14:30:00Z,1.04409,1.04418,1.04252,1.04264,13.96564361,35.04471271
2020-01-02T15:00:00Z,1.04264,1.04321,1.04241,1.0432,18.77032827,22.93898372
2020-01-02T15:30:00Z,1.0432,1.04382,1.04279,1.04317,24.26372034,18.99989741
2020-01-02T16:00:00Z,1.04317,1.04323,1.04228,1.04259,27.31324874,23.44909912
2020-01-02T16:30:00Z,1.04259,1.04335,1.04243,1.04327,33.37980999,28.31892636
2020-01-02T17:00:00Z,1.04327,1.04389,1.0431,1.0437,51.61933718,37.4374653
2020-01-02T17:30:00Z,1.0437,1.0444,1.04368,1.04411,75.54159188,53.51357968
2020-01-02T18:00:00Z,1.04411,1.04424,1.04369,1.04408,86.47505762,71.21199556
2020-01-02T18:30:00Z,1.04408,1.04416,1.04374,1.04386,81.27174919,81.0961329
2020-01-02T19:00:00Z,1.04386,1.04387,1.04297,1.04313,56.22776802,74.65819161
2020-01-02T19:30:00Z,1.04313,1.04376,1.043,1.04307,30.25688356,55.91880026
2020-01-02T20:00:00Z,1.04307,1.04362,1.04307,1.04352,20.4963016,35.66031772
2020-01-02T20:30:00Z,1.04352,1.0436,1.04336,1.04339,28.53140375,26.4281963
2020-01-02T21:00:00Z,1.04339,1.04361,1.04324,1.04358,48.79299401,32.60689979
2020-01-02T21:30:00Z,1.04358,1.04359,1.04266,1.04302,45.26638938,40.86359572
2020-01-02T22:00:00Z,1.04302,1.0433,1.04231,1.04318,55.63908808,49.89949049
2020-01-02T22:30:00Z,1.04318,1.04335,1.04212,1.0423,37.07334113,45.99293953
2020-01-02T23:00:00Z,1.0423,1.04297,1.0423,1.04266,38.24478713,43.65240545
2020-01-02T23:30:00Z,1.04266,1.04279,1.04215,1.04253,25.4044347,33.57418765
2020-01-03T00:00:00Z,1.04253,1.04271,1.04224,1.0425,31.67569205,31.77497129
2020-01-03T00:30:00Z,1.0425,1.04306,1.04232,1.04294,41.81737736,32.9658347
2020-01-03T01:00:00Z,1.04294,1.04346,1.04289,1.0434,64.32694098,45.94000346
