time,open,high,low,close,Basis,Upper,Lower,%K,%D
2022-12-27T22:30:00+07:00,16819,16819,16802,16808,16816.7,16862.32938,16771.07062,73.90471213,57.543895
2022-12-27T22:45:00+07:00,16808,16817,16790,16817,16814.8,16856.92173,16772.67827,90.26217228,74.58873414
2022-12-27T23:00:00+07:00,16795,16799,16774,16775,16810.95,16852.8426,16769.0574,71.8816669,78.68285044
2022-12-27T23:15:00+07:00,16775,16776,16753,16776,16808.35,16852.10054,16764.59946,55.11869205,72.42084375
2022-12-27T23:30:00+07:00,16776,16782,16766,16781,16806.05,16850.46835,16761.63165,38.17396387,55.05810761
2022-12-27T23:45:00+07:00,16780,16781,16768,16770,16803.05,16848.68102,16757.41898,33.94796176,42.41353923
2022-12-28T00:00:00+07:00,16770,16772,16758,16758,16799.45,16847.31429,16751.58571,26.61876921,32.91356495
2022-12-28T00:15:00+07:00,16770,16770,16734,16743,16795.5,16848.07566,16742.92434,18.72735507,26.43136202
2022-12-28T00:30:00+07:00,16743,16744,16617,16650,16786.9,16867.90593,16705.89407,16.53985507,20.62865979
2022-12-28T00:45:00+07:00,16655,16688,16640,16672,16780,16874.36737,16685.63263,24.09552846,19.78757953
2022-12-28T01:00:00+07:00,16670,16672,16642,16656,16771.45,16877.49806,16665.40194,26.23262523,22.28933625
2022-12-28T01:15:00+07:00,16656,16660,16630,16650,16762.5,16877.44955,16647.55045,26.75550105,25.69455158
2022-12-28T01:30:00+07:00,16650,16652,16636,16636,16753.25,16877.29495,16629.20505,20.5635159,24.51721406
2022-12-28T01:45:00+07:00,16636,16636,16608,16622,16743.5,16876.3134,16610.6866,18.00975246,21.77625647
2022-12-28T02:00:00+07:00,16622,16626,16621,16623,16733.95,16872.45845,16595.44155,18.63270997,19.06865944
2022-12-28T02:15:00+07:00,16623,16642,16588,16642,16725.3,16864.08919,16586.51081,38.64583333,25.09609859
2022-12-28T02:30:00+07:00,16642,16672,16640,16672,16720.5,16859.6898,16581.3102,66.14583333,41.14145888
2022-12-28T02:45:00+07:00,16672,16694,16667,16679,16716,16854.44421,16577.55579,86.94968553,63.91378407
2022-12-28T03:00:00+07:00,16679,16680,16665,16680,16711.4,16848.19971,16574.60029,90.88050314,81.32534067
2022-12-28T03:15:00+07:00,16682,16684,16672,16677,16704.35,16832.72176,16575.97824,85.53459119,87.78825996
2022-12-28T03:30:00+07:00,16677,16677,16660,16662,16697.05,16817.36704,16576.73296,70.49848591,82.30452675
2022-12-28T03:45:00+07:00,16662,16662,16649,16654,16688.9,16797.08299,16580.71701,45.271372,67.10148303
2022-12-28T04:00:00+07:00,16654,16658,16645,16645,16682.4,16784.5634,16580.2366,17.28395062,44.35126951
2022-12-28T04:15:00+07:00,16645,16652,16645,16652,16676.2,16769.56081,16582.83919,9.686609687,24.0806441
2022-12-28T04:30:00+07:00,16652,16656,16650,16656,16669.95,16750.2307,16589.6693,17.44123932,14.80393321
2022-12-28T04:45:00+07:00,16656,16695,16655,16690,16665.95,16732.72866,16599.17134,47.44123932,24.85636277
2022-12-28T05:00:00+07:00,16692,16694,16684,16694,16662.75,16716.42634,16609.07366,74.125,46.33582621
2022-12-28T05:15:00+07:00,16693,16694,16690,16691,16660.15,16701.69167,16618.60833,93.33333333,71.63319088
2022-12-28T05:30:00+07:00,16689,16694,16686,16693,16662.3,16705.91697,16618.68303,95.18518519,87.54783951
2022-12-28T05:45:00+07:00,16693,16694,16682,16684,16662.9,16707.35627,16618.44373,86.68518519,91.7345679
2022-12-28T06:00:00+07:00,16684,16708,16684,16700,16665.1,16712.24616,16617.95384,79.0954416,86.98860399
2022-12-28T06:15:00+07:00,16700,16710,16699,16709,16668.05,16718.32713,16617.77287,79.38644689,81.72235789
2022-12-28T06:30:00+07:00,16710,16714,16696,16697,16671.1,16720.62535,16621.57465,70.84478022,76.4422229
2022-12-28T06:45:00+07:00,16697,16700,16697,16700,16675,16720.57192,16629.42808,66.51785714,72.24969475
2022-12-28T07:00:00+07:00,16699,16700,16692,16693,16678.5,16717.89289,16639.10711,44.375,60.57921245
2022-12-28T07:15:00+07:00,16693,16700,16693,16697,16681.25,16717.63063,16644.86937,36.32575758,49.07287157
2022-12-28T07:30:00+07:00,16694,16708,16694,16708,16683.05,16720.95237,16645.14763,41.81818182,40.83964646
2022-12-28T07:45:00+07:00,16708,16708,16674,16678,16683,16720.92624,16645.07376,35.73975045,37.96122995
2022-12-28T08:00:00+07:00,16678,16680,16658,16667,16682.35,16720.9001,16643.7999,34.16399287,37.24064171
2022-12-28T08:15:00+07:00,16667,16706,16667,16706,16683.8,16723.59749,16644.00251,41.92156863,37.27510398
2022-12-28T08:30:00+07:00,16708,16738,16698,16699,16685.65,16724.65397,16646.64603,55.08333333,43.72296494
2022-12-28T08:45:00+07:00,16699,16700,16686,16694,16687.65,16723.9668,16651.3332,64.08333333,53.69607843
