time,open,high,low,close,%K,%D
2020-01-02T11:00:00Z,0.67057,0.67067,0.66949,0.66955,12.55456092,13.95385742
2020-01-02T11:30:00Z,0.66955,0.66958,0.66846,0.66884,11.80542672,12.77178074
2020-01-02T12:00:00Z,0.66884,0.66898,0.6685,0.66895,10.47660161,11.61219642
2020-01-02T12:30:00Z,0.66895,0.66961,0.6689,0.66945,24.64702203,15.64301679
2020-01-02T13:00:00Z,0.66945,0.66976,0.66926,0.66958,38.08852523,24.40404962
2020-01-02T13:30:00Z,0.66958,0.6702,0.66936,0.67014,63.94168392,42.22574373
2020-01-02T14:00:00Z,0.67014,0.67024,0.66922,0.66936,65.55191484,55.860708
2020-01-02T14:30:00Z,0.66936,0.67076,0.66933,0.67055,78.2288963,69.24083169
2020-01-02T15:00:00Z,0.67055,0.67063,0.6701,0.67021,67.47355969,70.41812361
2020-01-02T15:30:00Z,0.67021,0.67136,0.67017,0.67124,82.46263836,76.05503145
2020-01-02T16:00:00Z,0.67124,0.67136,0.67034,0.67039,71.11704495,73.68441433
2020-01-02T16:30:00Z,0.67039,0.67039,0.66909,0.66915,50.56953079,68.04973803
2020-01-02T17:00:00Z,0.66915,0.6693,0.66868,0.66887,21.46854041,47.71837205
2020-01-02T17:30:00Z,0.66887,0.66893,0.66844,0.66881,7.467985641,26.50201895
2020-01-02T18:00:00Z,0.66881,0.66893,0.66854,0.66865,8.984188646,12.64023823
2020-01-02T18:30:00Z,0.66865,0.66898,0.66861,0.66888,14.14237209,10.19818212
2020-01-02T19:00:00Z,0.66888,0.66944,0.66882,0.66936,40.58529446,21.23728507
2020-01-02T19:30:00Z,0.66936,0.66944,0.66874,0.66933,67.85470085,40.86078913
2020-01-02T20:00:00Z,0.66933,0.6696,0.66905,0.6694,87.37735849,65.27245127
2020-01-02T20:30:00Z,0.6694,0.66965,0.6693,0.66956,87.15940977,80.79715637
2020-01-02T21:00:00Z,0.66956,0.66974,0.66952,0.66965,87.82607644,87.45428157
2020-01-02T21:30:00Z,0.66965,0.66998,0.66934,0.66957,83.09387924,86.02645515
2020-01-02T22:00:00Z,0.66957,0.66998,0.66956,0.66978,78.81003584,83.24333051
2020-01-02T22:30:00Z,0.66978,0.67018,0.66957,0.66961,60.21912675,74.04101394
2020-01-02T23:00:00Z,0.66961,0.67009,0.66948,0.66994,61.7168226,66.9153284
2020-01-02T23:30:00Z,0.66994,0.67004,0.66962,0.66981,54.2027417,58.71289702
2020-01-03T00:00:00Z,0.66981,0.66988,0.66941,0.66962,51.55122655,55.82359695
2020-01-03T00:30:00Z,0.66962,0.66973,0.6692,0.66956,39.9866007,48.58018965
