time,open,high,low,close,Basis,Upper,Lower,%K,%D
2022-07-01T14:00:00+07:00,0.68225,0.68245,0.68116,0.68127,0.6836285,0.687654124,0.679602876,28.04959593,49.7363591
2022-07-01T14:15:00+07:00,0.68127,0.68152,0.68049,0.68127,0.6832895,0.686887908,0.679691092,16.61195205,31.88969872
2022-07-01T14:30:00+07:00,0.68127,0.68157,0.68029,0.68065,0.682941,0.686119911,0.679762089,13.63407641,19.43187479
2022-07-01T14:45:00+07:00,0.68065,0.68121,0.67965,0.67986,0.6825505,0.685181344,0.679919656,14.18478757,14.81027201
2022-07-01T15:00:00+07:00,0.67986,0.68015,0.67904,0.67974,0.6822405,0.684652756,0.679828244,12.97787171,13.5989119
2022-07-01T15:15:00+07:00,0.67974,0.6806,0.67958,0.68051,0.6820435,0.684342694,0.679744306,28.19321151,18.45195693
2022-07-01T15:30:00+07:00,0.68051,0.68093,0.68034,0.68064,0.6818665,0.684021033,0.679711967,47.29057759,29.48722027
2022-07-01T15:45:00+07:00,0.68064,0.68104,0.68049,0.68093,0.6817525,0.683851175,0.679653825,69.4802159,48.321335
2022-07-01T16:00:00+07:00,0.68093,0.68183,0.68093,0.68126,0.681684,0.683752859,0.679615141,76.63592446,64.46890598
2022-07-01T16:15:00+07:00,0.68126,0.68149,0.68061,0.68062,0.6816425,0.683761168,0.679523832,70.96296296,72.35970111
2022-07-01T16:30:00+07:00,0.68062,0.68139,0.68051,0.68114,0.681582,0.68368545,0.67947855,59.82779662,69.14222802
2022-07-01T16:45:00+07:00,0.68114,0.68131,0.68081,0.68091,0.681515,0.683614433,0.679415567,43.75226032,58.18100664
2022-07-01T17:00:00+07:00,0.68091,0.68121,0.68,0.68013,0.681402,0.683543743,0.679260257,30.71279463,44.76428386
2022-07-01T17:15:00+07:00,0.68013,0.68093,0.68013,0.68046,0.6812955,0.683401895,0.679189105,23.10653065,32.52386187
2022-07-01T17:30:00+07:00,0.68046,0.68078,0.67938,0.67959,0.6811565,0.683326857,0.678986143,16.14135652,23.32022726
2022-07-01T17:45:00+07:00,0.67959,0.67986,0.67918,0.67946,0.680989,0.683140055,0.678837945,18.15526144,19.13438287
2022-07-01T18:00:00+07:00,0.67946,0.68032,0.67922,0.67964,0.6808205,0.682835578,0.678805422,15.41779987,16.57147261
2022-07-01T18:15:00+07:00,0.67964,0.67993,0.67895,0.67954,0.680639,0.682414578,0.678863422,21.86787274,18.48031135
2022-07-01T18:30:00+07:00,0.67954,0.67956,0.67851,0.67864,0.6804255,0.682080208,0.678770792,19.39498352,18.89355205
2022-07-01T18:45:00+07:00,0.67864,0.67883,0.67779,0.67833,0.6802295,0.681901881,0.678557119,18.95624185,20.07303271
2022-07-01T19:00:00+07:00,0.67833,0.67872,0.67759,0.6777,0.680051,0.681982982,0.678119018,10.36668326,16.23930288
2022-07-01T19:15:00+07:00,0.6777,0.67798,0.67675,0.67684,0.6798295,0.682131938,0.677527062,9.401122075,12.90801573
2022-07-01T19:30:00+07:00,0.67684,0.67765,0.67674,0.67755,0.6796745,0.682146281,0.677202719,11.86096565,10.54292366
2022-07-01T19:45:00+07:00,0.67755,0.6776,0.67654,0.67688,0.6795255,0.682277928,0.676773072,15.46691817,12.24300197
2022-07-01T20:00:00+07:00,0.67688,0.67756,0.6766,0.67662,0.6793695,0.682395669,0.676343331,15.74676353,14.35821579
2022-07-01T20:15:00+07:00,0.67662,0.67779,0.67636,0.67735,0.6792115,0.682312044,0.676110956,26.54266582,19.25211584
2022-07-01T20:30:00+07:00,0.67735,0.67821,0.6773,0.67786,0.6790725,0.682153616,0.675991384,48.62063899,30.30335611
2022-07-01T20:45:00+07:00,0.67786,0.67929,0.67774,0.6789,0.678971,0.681932073,0.676009927,76.29387066,50.48572516
2022-07-01T21:00:00+07:00,0.6789,0.67968,0.67725,0.67806,0.678811,0.681600917,0.676021083,72.99177338,65.96876101
2022-07-01T21:15:00+07:00,0.67806,0.68005,0.67806,0.67875,0.6787175,0.681381128,0.676053872,67.55462892,72.28009099
2022-07-01T21:30:00+07:00,0.67875,0.679,0.6782,0.67851,0.678586,0.681006879,0.676165121,53.65815566,64.73485266
2022-07-01T21:45:00+07:00,0.67851,0.67875,0.67702,0.67705,0.678393,0.680652054,0.676133946,36.91991557,52.71090005
2022-07-01T22:00:00+07:00,0.67705,0.67777,0.67671,0.67758,0.6782655,0.680402568,0.676128432,24.01266773,38.19691299
2022-07-01T22:15:00+07:00,0.67758,0.67884,0.67755,0.67882,0.6781835,0.680090983,0.676276017,30.07055197,30.33437842
2022-07-01T22:30:00+07:00,0.67882,0.67968,0.67864,0.67905,0.6781565,0.67999772,0.67631528,56.00314522,36.69545497
2022-07-01T22:45:00+07:00,0.67905,0.67982,0.67871,0.67886,0.6781265,0.679900098,0.676352902,70.36445476,52.14605065
2022-07-01T23:00:00+07:00,0.67886,0.67928,0.67865,0.67887,0.678088,0.679758971,0.676417029,72.45769593,66.27509864
2022-07-01T23:15:00+07:00,0.67887,0.67969,0.67878,0.67883,0.6780525,0.67962589,0.67647911,64.99095807,69.27103625
2022-07-01T23:30:00+07:00,0.67883,0.67938,0.67863,0.67906,0.6780735,0.679688359,0.676458641,53.99183173,63.81349524
2022-07-01T23:45:00+07:00,0.67906,0.67924,0.6784,0.67845,0.6780795,0.679699012,0.676459988,32.01441525,50.33240168
2022-07-02T00:00:00+07:00,0.67845,0.67896,0.67839,0.67889,0.678139,0.679785583,0.676492417,26.03903967,37.34842888
2022-07-02T00:15:00+07:00,0.67889,0.67902,0.67858,0.67896,0.678245,0.679814592,0.676675408,28.60960636,28.88768709
2022-07-02T00:30:00+07:00,0.67896,0.67989,0.67895,0.67988,0.6783615,0.680048915,0.676674085,60.54700855,38.39855152
2022-07-02T00:45:00+07:00,0.67988,0.68076,0.67983,0.68066,0.6785505,0.680373174,0.676727826,79.6533593,56.2699914
2022-07-02T01:00:00+07:00,0.68066,0.68146,0.68052,0.68142,0.6787905,0.680788794,0.676792206,97.93699748,79.37912178
2022-07-02T01:15:00+07:00,0.68142,0.68218,0.68118,0.68191,0.6790185,0.681324252,0.676712748,95.65921971,91.08319216
2022-07-02T01:30:00+07:00,0.68191,0.68275,0.68191,0.68275,0.679263,0.682018679,0.676507321,97.06568947,96.88730222
2022-07-02T01:45:00+07:00,0.68275,0.68286,0.68145,0.68166,0.679401,0.682340448,0.676461552,84.29867987,92.34119635
2022-07-02T02:00:00+07:00,0.68166,0.68197,0.68137,0.68167,0.6795815,0.68261136,0.67655164,69.84711292,83.73716075
2022-07-02T02:15:00+07:00,0.68167,0.68177,0.681,0.68121,0.6797045,0.682788598,0.676620402,40.27722044,64.80767108
2022-07-02T02:30:00+07:00,0.68121,0.68187,0.68121,0.68176,0.679867,0.683023847,0.676710153,33.76527893,47.9632041
2022-07-02T02:45:00+07:00,0.68176,0.68185,0.68132,0.68181,0.680105,0.68308947,0.67712053,31.89964158,35.31404698
2022-07-02T03:00:00+07:00,0.68181,0.68195,0.68146,0.68149,0.6803005,0.68310455,0.67749645,44.97468869,36.87986973
2022-07-02T03:15:00+07:00,0.68149,0.68166,0.68139,0.6814,0.6804295,0.683186226,0.677672774,45.38970472,40.75467833
2022-07-02T03:30:00+07:00,0.6814,0.68157,0.6812,0.68125,0.6805395,0.683242309,0.677836691,33.09579791,41.15339711
2022-07-02T03:45:00+07:00,0.68125,0.68177,0.68121,0.68156,0.6806745,0.683296793,0.678052207,32.25730994,36.91427086
2022-07-04T04:00:00+07:00,0.68085,0.68113,0.68084,0.68105,0.6807835,0.683274655,0.678292345,24.52852853,29.96054546
2022-07-04T04:15:00+07:00,0.68105,0.68138,0.68105,0.68138,0.680911,0.683245257,0.678576743,41.66114502,32.81566116
2022-07-04T04:30:00+07:00,0.68138,0.68153,0.68138,0.68144,0.68103,0.683212393,0.678847607,47.16652136,37.7853983
2022-07-04T04:45:00+07:00,0.68144,0.68144,0.68121,0.68121,0.681168,0.683001539,0.679334461,54.1218638,47.64984339
2022-07-04T05:00:00+07:00,0.68121,0.68207,0.68088,0.68191,0.681319,0.682849659,0.679788341,63.76431506,55.01756674
2022-07-04T05:15:00+07:00,0.68191,0.68207,0.68172,0.6819,0.681466,0.682566462,0.680365538,70.83036729,62.90551538
2022-07-04T05:30:00+07:00,0.6819,0.68198,0.68126,0.6817,0.681557,0.682385109,0.680728891,80.53790622,71.71086286
2022-07-04T05:45:00+07:00,0.6817,0.68244,0.68165,0.68241,0.6816445,0.682444337,0.680844663,84.23292394,78.53373248
2022-07-04T06:00:00+07:00,0.68241,0.68252,0.68219,0.68234,0.6816905,0.682537813,0.680843187,85.33629212,83.36904076
2022-07-04T06:15:00+07:00,0.68234,0.68253,0.68218,0.68247,0.6817185,0.682627725,0.680809275,94.12563462,87.89828356
2022-07-04T06:30:00+07:00,0.68247,0.68248,0.68143,0.68147,0.6816545,0.682435435,0.680873565,66.94513796,82.13568823
2022-07-04T06:45:00+07:00,0.68147,0.68176,0.68103,0.68132,0.6816375,0.682431902,0.680843098,43.71478565,68.26185274
2022-07-04T07:00:00+07:00,0.68132,0.6826,0.68125,0.68257,0.6816825,0.682575067,0.680789933,44.65264613,51.77085658
2022-07-04T07:15:00+07:00,0.68257,0.68284,0.68227,0.68255,0.6817495,0.682690021,0.680808979,67.13346862,51.83363347
2022-07-04T07:30:00+07:00,0.68255,0.68271,0.68203,0.68211,0.681767,0.682720585,0.680813415,80.57852694,64.12154723
2022-07-04T07:45:00+07:00,0.68211,0.68257,0.68172,0.68184,0.6817685,0.682722445,0.680814555,62.79926335,70.17041964
2022-07-04T08:00:00+07:00,0.68184,0.68187,0.68081,0.68087,0.6817375,0.682763227,0.680711773,35.79185151,59.72321393
2022-07-04T08:15:00+07:00,0.68087,0.68105,0.67976,0.68,0.6816675,0.682937742,0.680397258,18.49975134,39.03028873
2022-07-04T08:30:00+07:00,0.68,0.68087,0.67938,0.68082,0.681646,0.682957662,0.680334338,17.99703869,24.09621385
2022-07-04T08:45:00+07:00,0.68082,0.68173,0.68039,0.68111,0.6816235,0.68295557,0.68029143,35.08914199,23.86197734
2022-07-04T09:00:00+07:00,0.68111,0.6815,0.68056,0.68112,0.681627,0.68295338,0.68030062,55.78491208,36.29036425
2022-07-04T09:15:00+07:00,0.68112,0.68115,0.68034,0.68039,0.6815775,0.683006946,0.680148054,55.6967388,48.85693095
2022-07-04T09:30:00+07:00,0.68039,0.68087,0.6803,0.6803,0.6815205,0.683054429,0.679986571,50.66905922,54.0502367
2022-07-04T09:45:00+07:00,0.6803,0.68076,0.68005,0.68043,0.6814815,0.68308319,0.67987981,34.91556906,47.09378903
2022-07-04T10:00:00+07:00,0.68043,0.68119,0.68028,0.68111,0.6814415,0.683038338,0.679844662,44.95714402,43.5139241
2022-07-04T10:15:00+07:00,0.68111,0.68157,0.68101,0.68134,0.6814135,0.682996779,0.679830221,60.19697232,46.68989513
2022-07-04T10:30:00+07:00,0.68134,0.68134,0.68047,0.68061,0.681359,0.682973805,0.679744195,64.93799153,56.69736929
2022-07-04T10:45:00+07:00,0.68061,0.6809,0.68017,0.68046,0.6812615,0.68284589,0.67967711,49.56140351,58.23212245
2022-07-04T11:00:00+07:00,0.68046,0.68084,0.68033,0.68076,0.6811825,0.682700062,0.679664938,35.31954887,49.93964797
2022-07-04T11:15:00+07:00,0.68076,0.68101,0.6807,0.68083,0.6811005,0.68250386,0.67969714,38.75313283,41.21136174
2022-07-04T11:30:00+07:00,0.68083,0.6812,0.68069,0.68115,0.6810845,0.682477906,0.679691094,57.68213268,43.91827146
2022-07-04T11:45:00+07:00,0.68115,0.68157,0.68115,0.6815,0.6810935,0.682495174,0.679691826,75.3011803,57.24548194
2022-07-04T12:00:00+07:00,0.6815,0.68231,0.68143,0.68227,0.6810785,0.682421858,0.679735142,92.24682725,75.07671341
2022-07-04T12:15:00+07:00,0.68227,0.68242,0.68182,0.68214,0.681058,0.682321022,0.679794978,92.26494229,86.60431661
2022-07-04T12:30:00+07:00,0.68214,0.68319,0.68214,0.68275,0.68109,0.682483686,0.679696314,88.06494229,90.85890394
2022-07-04T12:45:00+07:00,0.68275,0.68336,0.68243,0.68328,0.681162,0.682825834,0.679498166,87.53170647,89.28719702
2022-07-04T13:00:00+07:00,0.68328,0.68358,0.68286,0.68321,0.681279,0.683159265,0.679398735,87.19026272,87.59563716
2022-07-04T13:15:00+07:00,0.68321,0.68368,0.68314,0.68353,0.6814555,0.683479609,0.679431391,90.36875735,88.36357551
2022-07-04T13:30:00+07:00,0.68353,0.68398,0.68352,0.68392,0.6816105,0.683876532,0.679344468,90.48843733,89.34915247
2022-07-04T13:45:00+07:00,0.68392,0.68405,0.68326,0.68396,0.681753,0.684224357,0.679281643,94.37301958,91.74340475
2022-07-04T14:00:00+07:00,0.68396,0.68522,0.68393,0.68491,0.6819425,0.684749127,0.679135873,92.68266055,92.51470582
2022-07-04T14:15:00+07:00,0.68491,0.6861,0.68481,0.68592,0.682219,0.685421092,0.679016908,91.74259005,92.93275673
2022-07-04T14:30:00+07:00,0.68592,0.68609,0.6853,0.68561,0.6824845,0.685880777,0.679088223,87.84326819,90.75617293
2022-07-04T14:45:00+07:00,0.68561,0.68625,0.68541,0.68613,0.6827695,0.686378314,0.679160686,90.88400662,90.15662162
2022-07-04T15:00:00+07:00,0.68613,0.68626,0.68536,0.68546,0.682987,0.686692575,0.679281425,81.46611233,86.73112905
2022-07-04T15:15:00+07:00,0.68546,0.68556,0.6849,0.68521,0.6831805,0.686925809,0.679435191,63.07935501,78.47649132
2022-07-04T15:30:00+07:00,0.68521,0.68546,0.68486,0.68509,0.6834045,0.687042409,0.679766591,36.56000479,60.36849071
2022-07-04T15:45:00+07:00,0.68509,0.6856,0.68506,0.68531,0.683647,0.687109849,0.680184151,25.38587849,41.67507943
2022-07-04T16:00:00+07:00,0.68531,0.68566,0.68511,0.68516,0.683867,0.687121014,0.680612986,23.33333333,28.42640554
2022-07-04T16:15:00+07:00,0.68516,0.68539,0.68481,0.68538,0.6840945,0.687093623,0.681095377,40.21008403,29.64309862
2022-07-04T16:30:00+07:00,0.68538,0.68828,0.68518,0.68767,0.6844205,0.687485212,0.681355788,56.96938141,40.17093293
2022-07-04T16:45:00+07:00,0.68767,0.68819,0.68747,0.68782,0.6847365,0.687834643,0.681638357,78.74102955,58.640165
2022-07-04T17:00:00+07:00,0.68782,0.68835,0.68777,0.68797,0.6850215,0.688207088,0.681835912,86.14326728,73.95122608
2022-07-04T17:15:00+07:00,0.68797,0.68846,0.68794,0.68836,0.6853325,0.688546469,0.682118531,91.08977552,85.32469078
2022-07-04T17:30:00+07:00,0.68836,0.6887,0.68826,0.68863,0.6856265,0.68891659,0.68233641,94.84572478,90.69292253
2022-07-04T17:45:00+07:00,0.68863,0.68886,0.68845,0.68849,0.685887,0.68921746,0.68255654,89.55097752,91.82882594
2022-07-04T18:00:00+07:00,0.68849,0.68874,0.68827,0.6886,0.6861565,0.689448954,0.682864046,82.5131492,88.9699505
2022-07-04T18:15:00+07:00,0.6886,0.68866,0.6878,0.68835,0.6863975,0.689589759,0.683205241,67.13829214,79.73413962
2022-07-04T18:30:00+07:00,0.68835,0.68843,0.68806,0.68811,0.686607,0.68966868,0.68354532,52.42628815,67.35924316
2022-07-04T18:45:00+07:00,0.68811,0.68839,0.68779,0.68782,0.6868,0.689649182,0.683950818,27.9786046,49.18106163
2022-07-04T19:00:00+07:00,0.68782,0.68792,0.68736,0.68763,0.686936,0.689668621,0.684203379,17.20474624,32.53654633
2022-07-04T19:15:00+07:00,0.68763,0.68785,0.68736,0.68777,0.6870285,0.689742473,0.684314527,17.96913908,21.05082997
2022-07-04T19:30:00+07:00,0.68777,0.68794,0.68761,0.68777,0.6871365,0.68978726,0.68448574,29.80714531,21.66034355
2022-07-04T19:45:00+07:00,0.68777,0.68784,0.68747,0.68754,0.687207,0.68982169,0.68459231,29.1106489,25.62897777
2022-07-04T20:00:00+07:00,0.68754,0.6877,0.68727,0.6876,0.687314,0.689806247,0.684821753,35.01573884,31.31117768
2022-07-04T20:15:00+07:00,0.6876,0.68763,0.6868,0.68689,0.687398,0.689707473,0.685088527,24.87473211,29.66703995
2022-07-04T20:30:00+07:00,0.68689,0.68716,0.68674,0.68702,0.6874945,0.689558384,0.685430616,26.82726717,28.90591271
2022-07-04T20:45:00+07:00,0.68702,0.68707,0.68589,0.68599,0.6875285,0.689465841,0.685591159,12.11875843,21.27358591
2022-07-04T21:00:00+07:00,0.68599,0.68621,0.68504,0.6851,0.6875255,0.689477632,0.685573368,10.23905919,16.39502826
2022-07-04T21:15:00+07:00,0.6851,0.68567,0.68506,0.68546,0.6875295,0.689464281,0.685594719,7.866686814,10.07483481
2022-07-04T21:30:00+07:00,0.68546,0.6862,0.68529,0.68615,0.6874535,0.689477588,0.685429412,23.61011529,13.9052871
2022-07-04T21:45:00+07:00,0.68615,0.68635,0.68508,0.68532,0.6873285,0.689546141,0.685110859,27.45593674,19.64424628
2022-07-04T22:00:00+07:00,0.68532,0.6857,0.68512,0.68512,0.687186,0.68957972,0.68479228,24.08615475,25.05073559
2022-07-04T22:15:00+07:00,0.68512,0.68541,0.68486,0.68513,0.6870245,0.689513544,0.684535456,12.67359302,21.40522817
2022-07-04T22:30:00+07:00,0.68513,0.68543,0.68443,0.68541,0.6868635,0.689332802,0.684394198,25.08978075,20.61650951
2022-07-04T22:45:00+07:00,0.68541,0.68632,0.68535,0.68622,0.68675,0.689116356,0.684383644,54.13054623,30.63130667
2022-07-04T23:00:00+07:00,0.68622,0.68672,0.68616,0.68671,0.6866555,0.688864513,0.684446487,81.2780507,53.49945923
2022-07-04T23:15:00+07:00,0.68671,0.68673,0.6862,0.68669,0.6865725,0.68864087,0.68450413,97.017785,77.47546065
2022-07-04T23:30:00+07:00,0.68669,0.68712,0.68666,0.68688,0.686511,0.688462706,0.684559294,96.30075175,91.53219582
2022-07-04T23:45:00+07:00,0.68688,0.68698,0.68664,0.68671,0.6864555,0.688316161,0.684594839,88.72503156,94.01452277
2022-07-05T00:00:00+07:00,0.68671,0.68672,0.68622,0.68623,0.6863855,0.688167841,0.684603159,58.40196392,81.14258241
2022-07-05T00:15:00+07:00,0.68623,0.68659,0.68619,0.68649,0.6863215,0.687988585,0.684654415,38.79529646,61.97409731
2022-07-05T00:30:00+07:00,0.68649,0.68649,0.6863,0.6863,0.686248,0.68777706,0.68471894,17.12589606,38.10771881
2022-07-05T00:45:00+07:00,0.6863,0.68635,0.68602,0.68608,0.686175,0.687585142,0.684764858,16.77867384,24.23328878
2022-07-05T01:00:00+07:00,0.68608,0.6862,0.68598,0.6862,0.686105,0.68735516,0.68485484,15.93589557,16.61348849
2022-07-05T01:15:00+07:00,0.6862,0.68624,0.68605,0.68608,0.6860645,0.687261671,0.684867329,17.45772412,16.72409784
2022-07-05T01:30:00+07:00,0.68608,0.68622,0.68607,0.68619,0.686023,0.68713964,0.68490636,29.09988098,20.83116689
2022-07-05T01:45:00+07:00,0.68619,0.68641,0.68601,0.6864,0.6860435,0.687171955,0.684915045,51.74811061,32.7685719
2022-07-05T02:00:00+07:00,0.6864,0.68646,0.68614,0.68617,0.686097,0.687139652,0.685054348,59.47807418,46.77535525
2022-07-05T02:15:00+07:00,0.68617,0.68622,0.68611,0.6862,0.686134,0.687135307,0.685132693,59.82665805,57.01761428
2022-07-05T02:30:00+07:00,0.6862,0.68621,0.68605,0.68616,0.6861345,0.687135849,0.685133151,38.37962963,52.56145395
2022-07-05T02:45:00+07:00,0.68616,0.68633,0.68614,0.6863,0.6861835,0.687114033,0.685252967,46.66666667,48.29098478
2022-07-05T03:00:00+07:00,0.6863,0.68647,0.68624,0.68629,0.686242,0.687034631,0.685449369,51.64021164,45.56216931
2022-07-05T03:15:00+07:00,0.68629,0.68672,0.68617,0.68662,0.6863165,0.686938859,0.685694141,68.88730948,55.73139593
2022-07-05T03:30:00+07:00,0.68662,0.68681,0.68641,0.6866,0.686376,0.686850232,0.685901768,71.52863502,64.01871871
2022-07-05T03:45:00+07:00,0.6866,0.68683,0.68598,0.68598,0.686364,0.686864815,0.685863185,52.48101597,64.29898683
2022-07-05T04:00:00+07:00,0.68598,0.6865,0.68598,0.6864,0.6863485,0.686824074,0.685872926,40.59339525,54.86768208
2022-07-05T04:15:00+07:00,0.6864,0.68661,0.68629,0.68629,0.6863285,0.686777867,0.685879133,28.62745098,40.5672874
2022-07-05T04:30:00+07:00,0.68629,0.68649,0.68577,0.68633,0.686301,0.686672586,0.685929414,46.23751387,38.48612004
2022-07-05T04:45:00+07:00,0.68633,0.68657,0.68629,0.68647,0.686289,0.686620294,0.685957706,51.77950425,42.21482304
2022-07-05T05:00:00+07:00,0.68647,0.68703,0.68637,0.68683,0.686319,0.686723964,0.685914036,67.66496955,55.22732923
2022-07-05T05:15:00+07:00,0.68683,0.68715,0.68643,0.68698,0.6863435,0.686836583,0.685850417,79.2819598,66.24214454
2022-07-05T05:30:00+07:00,0.68698,0.68704,0.68646,0.68664,0.6863605,0.686869596,0.685851404,78.28387394,75.07693443
2022-07-05T05:45:00+07:00,0.68664,0.68702,0.68644,0.68676,0.6863945,0.686914826,0.685874174,68.45860016,75.34147796
2022-07-05T06:00:00+07:00,0.68676,0.68796,0.6867,0.68793,0.686481,0.687320521,0.685641479,71.93594953,72.89280788
2022-07-05T06:15:00+07:00,0.68793,0.68794,0.68737,0.68754,0.686554,0.687489744,0.685618256,75.10446332,71.83300434
2022-07-05T06:30:00+07:00,0.68754,0.68775,0.68721,0.68768,0.6866285,0.687667967,0.685589033,84.08039151,77.04026812
2022-07-05T06:45:00+07:00,0.68768,0.68792,0.68707,0.68713,0.686665,0.687720945,0.685609055,66.50756794,75.23080759
2022-07-05T07:00:00+07:00,0.68713,0.68786,0.68692,0.68741,0.686727,0.687804796,0.685649204,61.10763019,70.56519654
2022-07-05T07:15:00+07:00,0.68741,0.68742,0.68662,0.68714,0.686774,0.687837662,0.685710338,47.04596086,58.22038633
2022-07-05T07:30:00+07:00,0.68714,0.68822,0.68692,0.68816,0.686874,0.68805729,0.68569071,63.99771525,57.38376877
2022-07-05T07:45:00+07:00,0.68816,0.689,0.68811,0.68848,0.686983,0.688325611,0.685640389,71.26506663,60.76958091
2022-07-05T08:00:00+07:00,0.68848,0.68886,0.68796,0.68797,0.687067,0.688435636,0.685698364,77.04131653,70.7680328
2022-07-05T08:15:00+07:00,0.68797,0.68886,0.68776,0.68879,0.6871755,0.688718179,0.685632821,75.35014006,74.55217441
2022-07-05T08:30:00+07:00,0.68879,0.68943,0.68858,0.68893,0.687292,0.688987578,0.685596422,75.99294698,76.12813452
2022-07-05T08:45:00+07:00,0.68893,0.68948,0.6887,0.689,0.687443,0.689181667,0.685704333,81.11639171,77.48649291
2022-07-05T09:00:00+07:00,0.689,0.68911,0.68835,0.6885,0.687548,0.689275641,0.685820359,65.06532011,74.0582196
2022-07-05T09:15:00+07:00,0.6885,0.68884,0.68788,0.688,0.6876335,0.689270525,0.685996475,43.02325581,63.06832255
2022-07-05T09:30:00+07:00,0.688,0.68818,0.68728,0.68809,0.6877215,0.689254709,0.686188291,31.26497533,46.45118375
2022-07-05T09:45:00+07:00,0.68809,0.68826,0.68709,0.68748,0.687772,0.689199916,0.686344084,22.36322061,32.21715059
2022-07-05T10:00:00+07:00,0.68748,0.688,0.68738,0.68795,0.687828,0.689190081,0.686465919,31.90347696,28.51055763
2022-07-05T10:15:00+07:00,0.68795,0.6883,0.68737,0.68754,0.687856,0.689169353,0.686542647,28.20217826,27.48962527
2022-07-05T10:30:00+07:00,0.68754,0.68841,0.68741,0.68778,0.687913,0.689103514,0.686722486,40.18709014,33.43091512
2022-07-05T10:45:00+07:00,0.68778,0.68799,0.68733,0.68755,0.6879525,0.689034884,0.686870116,37.61183261,35.33370034
2022-07-05T11:00:00+07:00,0.68755,0.68832,0.68704,0.68806,0.687959,0.689042326,0.686875674,53.85792229,43.88561501
2022-07-05T11:15:00+07:00,0.68806,0.6886,0.68768,0.68826,0.687995,0.689068042,0.686921958,62.50205593,51.32393694
2022-07-05T11:30:00+07:00,0.68826,0.68851,0.68515,0.68664,0.687943,0.689162821,0.686723179,65.28202958,60.54733593
2022-07-05T11:45:00+07:00,0.68664,0.68687,0.6858,0.68646,0.6879095,0.689247834,0.686571166,53.12151616,60.30186723
2022-07-05T12:00:00+07:00,0.68646,0.68741,0.68612,0.68713,0.6878955,0.689260044,0.686530956,46.18357488,54.86237354
2022-07-05T12:15:00+07:00,0.68713,0.68737,0.68674,0.68732,0.6879045,0.689251251,0.686557749,52.75362319,50.68623808
2022-07-05T12:30:00+07:00,0.68732,0.68775,0.68701,0.68732,0.6878625,0.689227035,0.686497965,61.62439614,53.5205314
2022-07-05T12:45:00+07:00,0.68732,0.68754,0.68682,0.68733,0.687805,0.689157472,0.686452528,68.64780751,61.00860894
