time,open,high,low,close,%K,%D,ATR
2020-01-06T15:00:00+07:00,108.102,108.135,107.951,107.978,48.48833719,63.59143448,0.129285714
2020-01-06T16:00:00+07:00,107.978,108.037,107.926,107.984,32.73172343,50.36608334,0.1315
2020-01-06T17:00:00+07:00,107.984,108.036,107.981,108,21.42507517,34.21504526,0.127714286
2020-01-06T18:00:00+07:00,108,108.083,107.991,108.062,35.44973545,29.86884468,0.130714286
2020-01-06T19:00:00+07:00,108.062,108.163,108.043,108.158,60.40787623,39.09422895,0.119571429
2020-01-06T20:00:00+07:00,108.158,108.163,108.073,108.121,78.04567678,57.96776282,0.111
2020-01-06T21:00:00+07:00,108.121,108.153,108.067,108.14,89.17713791,75.87689697,0.104714286
2020-01-06T22:00:00+07:00,108.14,108.365,108.106,108.321,85.95880416,84.39387295,0.111142857
2020-01-06T23:00:00+07:00,108.321,108.416,108.292,108.369,87.66579843,87.60058017,0.110857143
2020-01-07T00:00:00+07:00,108.369,108.399,108.346,108.347,85.28799476,86.30419912,0.109785714
2020-01-07T01:00:00+07:00,108.347,108.394,108.342,108.368,84.62503617,85.85960979,0.108428571
2020-01-07T02:00:00+07:00,108.368,108.506,108.355,108.454,84.49188157,84.8016375,0.116428571
2020-01-07T03:00:00+07:00,108.454,108.461,108.419,108.439,80.64600237,83.2543067,0.112214286
2020-01-07T04:00:00+07:00,108.439,108.447,108.369,108.369,57.38500114,74.17429503,0.106928571
2020-01-07T05:00:00+07:00,108.369,108.377,108.301,108.368,39.27931008,59.10343787,0.099214286
2020-01-07T06:00:00+07:00,108.368,108.42,108.367,108.412,34.43089431,43.69840184,0.095071429
2020-01-07T07:00:00+07:00,108.412,108.455,108.376,108.427,55.19308943,42.96776461,0.096785714
2020-01-07T08:00:00+07:00,108.427,108.463,108.376,108.434,71.66503563,53.76300646,0.096428571
2020-01-07T09:00:00+07:00,108.434,108.483,108.42,108.474,85.30123683,70.7197873,0.092357143
2020-01-07T10:00:00+07:00,108.474,108.498,108.444,108.471,85.51434115,80.82687121,0.089785714
2020-01-07T11:00:00+07:00,108.471,108.504,108.459,108.498,89.91891934,86.91149911,0.086857143
2020-01-07T12:00:00+07:00,108.498,108.506,108.433,108.436,73.61855304,83.01727118,0.073571429
2020-01-07T13:00:00+07:00,108.436,108.454,108.34,108.444,68.03898285,77.19215175,0.072857143
2020-01-07T14:00:00+07:00,108.444,108.445,108.26,108.319,44.26272947,61.97342179,0.082285714
2020-01-07T15:00:00+07:00,108.319,108.501,108.31,108.453,55.0298756,55.77719597,0.092214286
2020-01-07T16:00:00+07:00,108.453,108.483,108.413,108.467,62.19512195,53.82924234,0.086428571
2020-01-07T17:00:00+07:00,108.467,108.484,108.368,108.414,75.50068032,64.24189262,0.091714286
2020-01-07T18:00:00+07:00,108.414,108.426,108.376,108.397,68.29774314,68.66451514,0.089714286
2020-01-07T19:00:00+07:00,108.397,108.428,108.378,108.424,60.14425061,67.98089136,0.087857143
2020-01-07T20:00:00+07:00,108.424,108.478,108.416,108.438,58.95905483,62.4670162,0.0885
2020-01-07T21:00:00+07:00,108.438,108.482,108.317,108.423,61.16791512,60.09040685,0.094642857
2020-01-07T22:00:00+07:00,108.423,108.629,108.417,108.607,72.25553314,64.12750103,0.103571429
2020-01-07T23:00:00+07:00,108.607,108.627,108.526,108.536,75.53802651,69.65382492,0.106285714
2020-01-08T00:00:00+07:00,108.536,108.555,108.511,108.547,78.95299145,75.5821837,0.105571429
2020-01-08T01:00:00+07:00,108.547,108.568,108.511,108.541,71.9017094,75.46424246,0.106428571
2020-01-08T02:00:00+07:00,108.541,108.594,108.522,108.529,66.1143364,72.32301242,0.106357143
2020-01-08T03:00:00+07:00,108.529,108.557,108.527,108.554,53.89800866,63.97135149,0.100357143
2020-01-08T04:00:00+07:00,108.554,108.561,108.352,108.428,40.43470429,53.48234978,0.102071429
2020-01-08T05:00:00+07:00,108.428,108.509,108.401,108.452,36.59874608,43.64381968,0.096142857
2020-01-08T06:00:00+07:00,108.452,108.47,107.829,107.996,31.5191127,36.18418769,0.136928571
2020-01-08T07:00:00+07:00,107.996,108.069,107.65,107.866,28.95419599,32.35735159,0.158571429
2020-01-08T08:00:00+07:00,107.866,108.136,107.809,108.032,29.15740561,29.87690477,0.178357143
2020-01-08T09:00:00+07:00,108.032,108.46,108.005,108.39,50.59627789,36.23595983,0.207285714
2020-01-08T10:00:00+07:00,108.39,108.407,108.164,108.362,71.63596447,50.46321599,0.220214286
2020-01-08T11:00:00+07:00,108.362,108.4,108.275,108.313,84.94260078,69.05828104,0.217357143
2020-01-08T12:00:00+07:00,108.313,108.38,108.288,108.306,81.67506872,79.41787799,0.208785714
2020-01-08T13:00:00+07:00,108.306,108.411,108.274,108.378,80.05798662,82.22521871,0.211357143
2020-01-08T14:00:00+07:00,108.378,108.467,108.376,108.421,81.04686328,80.92663954,0.214714286
2020-01-08T15:00:00+07:00,108.421,108.488,108.393,108.455,83.79198103,81.63227698,0.217428571
2020-01-08T16:00:00+07:00,108.455,108.483,108.42,108.448,83.56877744,82.80254058,0.216785714
2020-01-08T17:00:00+07:00,108.448,108.762,108.424,108.678,82.89157857,83.41744568,0.238785714
2020-01-08T18:00:00+07:00,108.678,108.773,108.613,108.721,83.66568656,83.37534752,0.235285714
2020-01-08T19:00:00+07:00,108.721,108.786,108.654,108.76,87.69095746,84.74940753,0.237
2020-01-08T20:00:00+07:00,108.76,108.815,108.669,108.67,81.19237546,84.1830065,0.201642857
2020-01-08T21:00:00+07:00,108.67,108.745,108.631,108.693,75.15777237,81.3470351,0.179857143
2020-01-08T22:00:00+07:00,108.693,108.745,108.615,108.624,45.84487925,67.39834236,0.165785714
2020-01-08T23:00:00+07:00,108.624,109.1,108.624,109.034,53.5450837,58.18257844,0.167285714
2020-01-09T00:00:00+07:00,109.034,109.133,109.014,109.096,61.56481333,53.65159209,0.158428571
2020-01-09T01:00:00+07:00,109.096,109.173,109.096,109.136,90.87269035,68.66086246,0.155
2020-01-09T02:00:00+07:00,109.136,109.245,109.135,109.231,94.66803209,82.36851192,0.156285714
2020-01-09T03:00:00+07:00,109.231,109.231,109,109.037,85.88419649,90.47497298,0.163
2020-01-09T04:00:00+07:00,109.037,109.172,109.018,109.106,69.18290666,83.24504508,0.1675
2020-01-09T05:00:00+07:00,109.106,109.119,109.039,109.07,46.11412359,67.06040891,0.166428571
2020-01-09T06:00:00+07:00,109.07,109.124,109.011,109.036,28.84353741,48.04685589,0.17
2020-01-09T07:00:00+07:00,109.036,109.243,109.031,109.187,40.07334621,38.34366907,0.161
2020-01-09T08:00:00+07:00,109.187,109.255,109.181,109.237,61.42385363,43.44691242,0.154857143
2020-01-09T09:00:00+07:00,109.237,109.238,109.18,109.197,81.93573051,61.14431012,0.149571429
2020-01-09T10:00:00+07:00,109.197,109.204,109.15,109.191,80.87431694,74.74463369,0.143
2020-01-09T11:00:00+07:00,109.191,109.223,109.183,109.214,77.23214286,80.01406344,0.137714286
2020-01-09T12:00:00+07:00,109.214,109.285,109.207,109.274,82.43959074,80.18201685,0.134
2020-01-09T13:00:00+07:00,109.274,109.324,109.259,109.282,83.13678313,80.93617224,0.104642857
2020-01-09T14:00:00+07:00,109.282,109.363,109.251,109.356,88.14251195,84.57296194,0.104142857
2020-01-09T15:00:00+07:00,109.356,109.374,109.275,109.337,84.40131875,85.22687127,0.105714286
2020-01-09T16:00:00+07:00,109.337,109.434,109.326,109.432,92.15361,88.23248023,0.105571429
2020-01-09T17:00:00+07:00,109.432,109.454,109.4,109.441,91.1144247,89.22311782,0.092928571
2020-01-09T18:00:00+07:00,109.441,109.489,109.418,109.452,92.38959445,91.88587638,0.087
2020-01-09T19:00:00+07:00,109.452,109.459,109.319,109.355,71.81100607,85.10500841,0.091285714
2020-01-09T20:00:00+07:00,109.355,109.461,109.35,109.431,62.57310401,75.59123484,0.091142857
2020-01-09T21:00:00+07:00,109.431,109.518,109.426,109.488,62.73005121,65.70472043,0.082571429
2020-01-09T22:00:00+07:00,109.488,109.582,109.46,109.54,78.27913144,67.86076222,0.086
2020-01-09T23:00:00+07:00,109.54,109.559,109.469,109.476,76.21695295,72.40871187,0.088285714
2020-01-10T00:00:00+07:00,109.476,109.517,109.442,109.511,71.04092916,75.17900451,0.089785714
2020-01-10T01:00:00+07:00,109.511,109.512,109.392,109.453,53.73254412,66.99680874,0.0955
2020-01-10T02:00:00+07:00,109.453,109.519,109.451,109.511,54.71113128,59.82820152,0.094785714
2020-01-10T03:00:00+07:00,109.511,109.539,109.494,109.499,52.9362328,53.79330273,0.093357143
2020-01-10T04:00:00+07:00,109.499,109.525,109.492,109.518,70.80590698,59.48442369,0.087714286
2020-01-10T05:00:00+07:00,109.518,109.551,109.454,109.477,67.7484205,63.83018676,0.087571429
2020-01-10T06:00:00+07:00,109.477,109.526,109.472,109.495,61.05780174,66.53737641,0.083714286
2020-01-10T07:00:00+07:00,109.495,109.582,109.459,109.489,41.6009565,56.80239291,0.088642857
2020-01-10T08:00:00+07:00,109.489,109.547,109.477,109.543,46.95833333,49.87236386,0.088571429
2020-01-10T09:00:00+07:00,109.543,109.548,109.506,109.539,54.42708333,47.66212439,0.081571429
2020-01-10T10:00:00+07:00,109.539,109.544,109.52,109.53,64.55369241,55.31303636,0.075357143
2020-01-10T11:00:00+07:00,109.53,109.55,109.528,109.549,65.76685298,61.58254291,0.070357143
2020-01-10T12:00:00+07:00,109.549,109.605,109.54,109.563,66.02726965,65.44927168,0.066285714
2020-01-10T13:00:00+07:00,109.563,109.598,109.553,109.568,67.66149811,66.48520691,0.063071429
2020-01-10T14:00:00+07:00,109.568,109.593,109.563,109.573,64.05556793,65.91477856,0.059857143
2020-01-10T15:00:00+07:00,109.573,109.594,109.557,109.578,63.30475625,65.0072741,0.053928571
2020-01-10T16:00:00+07:00,109.578,109.649,109.566,109.64,73.01037513,66.7902331,0.055
2020-01-10T17:00:00+07:00,109.64,109.655,109.612,109.614,72.16070192,69.49194443,0.054857143
2020-01-10T18:00:00+07:00,109.614,109.644,109.595,109.622,72.62452382,72.59853362,0.056
2020-01-10T19:00:00+07:00,109.622,109.641,109.608,109.636,68.91423236,71.2331527,0.051428571
2020-01-10T20:00:00+07:00,109.636,109.689,109.495,109.651,75.78371555,72.44082391,0.061428571
2020-01-10T21:00:00+07:00,109.651,109.689,109.509,109.593,70.51335998,71.73710263,0.0655
2020-01-10T22:00:00+07:00,109.593,109.639,109.545,109.561,54.98281787,67.0932978,0.067214286
2020-01-10T23:00:00+07:00,109.561,109.574,109.447,109.501,35.61671069,53.70429618,0.073285714
2020-01-11T00:00:00+07:00,109.501,109.504,109.433,109.48,24.89801438,38.49918098,0.076642857
2020-01-11T01:00:00+07:00,109.48,109.542,109.48,109.535,26.8390582,29.11792775,0.0795
2020-01-11T02:00:00+07:00,109.535,109.557,109.514,109.52,33.47871157,28.40526138,0.077928571
2020-01-11T03:00:00+07:00,109.52,109.532,109.483,109.505,44.3801965,34.89932209,0.078214286
2020-01-11T04:00:00+07:00,109.505,109.51,109.44,109.44,32.98066693,36.946525,0.081071429
2020-01-13T05:00:00+07:00,109.503,109.548,109.503,109.521,41.9799201,39.78026118,0.086142857
2020-01-13T06:00:00+07:00,109.521,109.595,109.521,109.552,49.04466501,41.33508401,0.0855
2020-01-13T07:00:00+07:00,109.552,109.601,109.534,109.589,78.01180587,56.34546366,0.087214286
2020-01-13T08:00:00+07:00,109.589,109.636,109.588,109.601,82.31583517,69.79076868,0.087142857
2020-01-13T09:00:00+07:00,109.601,109.636,109.585,109.627,89.3075079,83.21171631,0.088428571
2020-01-13T10:00:00+07:00,109.627,109.629,109.598,109.613,85.12531328,85.58288545,0.076785714
2020-01-13T11:00:00+07:00,109.613,109.632,109.611,109.629,88.79011254,87.74097791,0.065428571
2020-01-13T12:00:00+07:00,109.629,109.648,109.622,109.637,85.22564581,86.38035721,0.060571429
2020-01-13T13:00:00+07:00,109.637,109.647,109.621,109.624,79.19389978,84.40321938,0.053357143
2020-01-13T14:00:00+07:00,109.624,109.643,109.618,109.629,68.81481481,77.7447868,0.050071429
2020-01-13T15:00:00+07:00,109.629,109.698,109.617,109.69,71.56978654,73.19283371,0.051428571
2020-01-13T16:00:00+07:00,109.69,109.883,109.682,109.85,80.13286089,73.50582075,0.062714286
2020-01-13T17:00:00+07:00,109.85,109.923,109.833,109.892,89.42262124,80.37508955,0.065642857
2020-01-13T18:00:00+07:00,109.892,109.904,109.834,109.849,84.42675316,84.66074509,0.065642857
2020-01-13T19:00:00+07:00,109.849,109.904,109.846,109.887,84.64052288,86.16329909,0.062071429
2020-01-13T20:00:00+07:00,109.887,109.913,109.826,109.848,77.64398521,82.23708708,0.063
2020-01-13T21:00:00+07:00,109.848,109.906,109.801,109.887,75.86892182,79.38447663,0.065714286
2020-01-13T22:00:00+07:00,109.887,109.938,109.867,109.923,76.14085541,76.55125414,0.067357143
2020-01-13T23:00:00+07:00,109.923,109.94,109.845,109.937,85.79487493,79.26821738,0.0705
2020-01-14T00:00:00+07:00,109.937,109.947,109.907,109.916,88.55331493,83.49634842,0.071142857
2020-01-14T01:00:00+07:00,109.916,109.924,109.9,109.917,85.3536349,86.56727492,0.071357143
2020-01-14T02:00:00+07:00,109.917,109.945,109.904,109.922,77.90312472,83.93669152,0.072428571
2020-01-14T03:00:00+07:00,109.922,109.929,109.891,109.927,78.44480258,80.5671874,0.073285714
2020-01-14T04:00:00+07:00,109.927,109.946,109.92,109.944,83.50840336,79.95211022,0.073357143
2020-01-14T05:00:00+07:00,109.944,109.945,109.912,109.933,83.79955012,81.91758535,0.069928571
2020-01-14T06:00:00+07:00,109.933,110.03,109.913,110.011,85.77914292,84.36236547,0.063928571
2020-01-14T07:00:00+07:00,110.011,110.214,109.999,110.156,81.57930509,83.71933271,0.072857143
2020-01-14T08:00:00+07:00,110.156,110.174,109.996,110.066,73.12255213,80.16033338,0.080571429
2020-01-14T09:00:00+07:00,110.066,110.106,110.015,110.081,62.99899535,72.56695085,0.082928571
2020-01-14T10:00:00+07:00,110.081,110.094,110.044,110.077,53.81289741,63.31148163,0.080285714
2020-01-14T11:00:00+07:00,110.077,110.099,110.043,110.07,48.13008962,54.98066079,0.076785714
2020-01-14T12:00:00+07:00,110.07,110.109,110.052,110.059,41.2744208,47.73913594,0.075785714
2020-01-14T13:00:00+07:00,110.059,110.132,110.057,110.117,52.17256658,47.192359,0.074357143
2020-01-14T14:00:00+07:00,110.117,110.123,109.966,109.98,43.66882685,45.70527141,0.082714286
2020-01-14T15:00:00+07:00,109.98,110.029,109.885,109.976,44.15177579,46.66438974,0.091285714
2020-01-14T16:00:00+07:00,109.976,110.055,109.964,110.019,33.17561745,40.33207336,0.094857143
2020-01-14T17:00:00+07:00,110.019,110.066,109.996,110.047,52.22672065,43.18470463,0.097142857
2020-01-14T18:00:00+07:00,110.047,110.051,109.949,109.977,52.83117296,46.07783702,0.102571429
2020-01-14T19:00:00+07:00,109.977,110.058,109.962,110.056,66.23921495,57.09903618,0.107071429
2020-01-14T20:00:00+07:00,110.056,110.113,109.971,110.006,55.96223262,58.34420684,0.108857143
2020-01-14T21:00:00+07:00,110.006,110.073,109.931,109.966,49.48733497,57.22959418,0.103642857
2020-01-14T22:00:00+07:00,109.966,110.052,109.946,110.048,39.42419369,48.29125376,0.0985
2020-01-14T23:00:00+07:00,110.048,110.104,110.023,110.049,49.45054945,46.1206927,0.097785714
2020-01-15T00:00:00+07:00,110.049,110.109,110.029,110.095,73.07692308,53.98388874,0.099928571
2020-01-15T01:00:00+07:00,110.095,110.114,109.852,109.957,65.00713027,62.51153427,0.114642857
2020-01-15T02:00:00+07:00,109.957,110.054,109.917,109.994,61.46156642,66.51520659,0.120357143
2020-01-15T03:00:00+07:00,109.994,110.004,109.942,109.956,44.65648855,57.04172842,0.119428571
2020-01-15T04:00:00+07:00,109.956,110.007,109.955,109.982,47.83715013,51.3184017,0.111928571
2020-01-15T05:00:00+07:00,109.982,110.011,109.957,109.984,46.5648855,46.35284139,0.1055
2020-01-15T06:00:00+07:00,109.984,109.991,109.816,109.853,38.51540616,44.30581393,0.1115
2020-01-15T07:00:00+07:00,109.853,109.973,109.849,109.91,38.04434203,41.04154456,0.115357143
2020-01-15T08:00:00+07:00,109.91,109.968,109.901,109.95,44.1564318,40.23872666,0.112857143
2020-01-15T09:00:00+07:00,109.95,109.962,109.885,109.933,58.97435897,47.0583776,0.1115
2020-01-15T10:00:00+07:00,109.933,109.959,109.887,109.899,58.71550672,53.94876583,0.1065
2020-01-15T11:00:00+07:00,109.899,109.905,109.867,109.891,47.09984639,54.92990403,0.099071429
2020-01-15T12:00:00+07:00,109.891,109.932,109.885,109.919,44.26156256,50.02563856,0.094857143
2020-01-15T13:00:00+07:00,109.919,109.944,109.915,109.94,54.06607384,48.4758276,0.091142857
2020-01-15T14:00:00+07:00,109.94,109.95,109.907,109.916,60.52937445,52.95233695,0.0885
2020-01-15T15:00:00+07:00,109.916,109.949,109.9,109.915,62.64476671,59.08007167,0.073285714
2020-01-15T16:00:00+07:00,109.915,109.929,109.847,109.868,43.82684813,55.66699643,0.069357143
2020-01-15T17:00:00+07:00,109.868,109.909,109.849,109.877,35.7819628,47.41785921,0.069214286
2020-01-15T18:00:00+07:00,109.877,109.886,109.831,109.847,20.98664709,33.53181934,0.069428571
2020-01-15T19:00:00+07:00,109.847,109.89,109.833,109.869,24.92499386,27.23120125,0.069642857
2020-01-15T20:00:00+07:00,109.869,109.918,109.82,109.833,19.19179116,21.70114404,0.064142857
2020-01-15T21:00:00+07:00,109.833,109.948,109.789,109.937,45.73725211,29.95134571,0.066642857
2020-01-15T22:00:00+07:00,109.937,109.998,109.864,109.986,66.42224657,43.78376328,0.071428571
2020-01-15T23:00:00+07:00,109.986,110.002,109.923,109.945,86.85985694,66.33978521,0.071571429
2020-01-16T00:00:00+07:00,109.945,109.966,109.882,109.888,71.32556102,74.86922151,0.072428571
2020-01-16T01:00:00+07:00,109.888,109.927,109.854,109.885,54.92957746,71.03833181,0.074928571
2020-01-16T02:00:00+07:00,109.885,109.925,109.882,109.917,44.70562111,56.98691987,0.074642857
2020-01-16T03:00:00+07:00,109.917,109.929,109.85,109.89,37.98459319,45.87326392,0.078214286
2020-01-16T04:00:00+07:00,109.89,109.917,109.882,109.897,36.46686614,39.71902682,0.077642857
2020-01-16T05:00:00+07:00,109.897,109.902,109.85,109.877,33.67008201,36.04051378,0.077857143
2020-01-16T06:00:00+07:00,109.877,109.912,109.855,109.883,38.82220282,36.31971699,0.076071429
2020-01-16T07:00:00+07:00,109.883,109.992,109.873,109.925,42.9220895,38.47145811,0.080285714
2020-01-16T08:00:00+07:00,109.925,109.936,109.896,109.93,50.30902716,44.01777316,0.079214286
2020-01-16T09:00:00+07:00,109.93,109.948,109.921,109.935,56.33802817,49.85638161,0.077071429
2020-01-16T10:00:00+07:00,109.935,109.945,109.912,109.936,58.44042356,55.02915963,0.072428571
2020-01-16T11:00:00+07:00,109.936,109.941,109.918,109.928,55.06724331,56.61523168,0.062714286
2020-01-16T12:00:00+07:00,109.928,109.949,109.927,109.946,66.56073254,60.0227998,0.054714286
2020-01-16T13:00:00+07:00,109.946,109.966,109.932,109.965,79.56875273,67.06557619,0.0515
2020-01-16T14:00:00+07:00,109.965,109.982,109.952,109.972,92.73401883,79.62116804,0.047642857
2020-01-16T15:00:00+07:00,109.972,110.069,109.95,110.038,87.77754418,86.69343858,0.050928571
2020-01-16T16:00:00+07:00,110.038,110.04,109.953,110.001,72.43238682,84.31464994,0.054071429
2020-01-16T17:00:00+07:00,110.001,110.006,109.955,109.991,58.21618939,72.80870679,0.052071429
2020-01-16T18:00:00+07:00,109.991,109.992,109.954,109.97,37.32836406,55.99231342,0.052285714
2020-01-16T19:00:00+07:00,109.97,109.984,109.959,109.968,24.99948885,40.18134743,0.050357143
2020-01-16T20:00:00+07:00,109.968,110.054,109.928,110.013,33.13103019,31.8196277,0.055285714
2020-01-16T21:00:00+07:00,110.013,110.147,109.993,110.062,47.9245275,35.35168218,0.057785714
2020-01-16T22:00:00+07:00,110.062,110.135,109.956,110.118,71.80184098,50.95246622,0.067714286
2020-01-16T23:00:00+07:00,110.118,110.177,110.113,110.165,81.04197612,66.92278153,0.070357143
2020-01-17T00:00:00+07:00,110.165,110.179,110.145,110.149,89.99550751,80.94644154,0.070428571
2020-01-17T01:00:00+07:00,110.149,110.163,110.12,110.133,87.53357632,86.19035332,0.071857143
2020-01-17T02:00:00+07:00,110.133,110.15,110.121,110.126,81.21772998,86.24893794,0.072357143
2020-01-17T03:00:00+07:00,110.126,110.174,110.125,110.139,64.99977352,77.91702661,0.073428571
2020-01-17T04:00:00+07:00,110.139,110.178,110.132,110.16,61.14124447,69.11958266,0.074571429
2020-01-17T05:00:00+07:00,110.16,110.186,110.124,110.177,64.51806198,63.55302666,0.0705
2020-01-17T06:00:00+07:00,110.177,110.237,110.171,110.181,68.62812815,64.7624782,0.069
2020-01-17T07:00:00+07:00,110.181,110.29,110.154,110.261,73.53929826,68.8951628,0.075071429
2020-01-17T08:00:00+07:00,110.261,110.262,110.152,110.18,55.99639939,66.0546086,0.080214286
2020-01-17T09:00:00+07:00,110.18,110.225,110.175,110.204,54.81927711,61.45165825,0.082
2020-01-17T10:00:00+07:00,110.204,110.226,110.191,110.217,43.00972004,51.27513218,0.0755
2020-01-17T11:00:00+07:00,110.217,110.223,110.182,110.182,39.01111693,45.61337136,0.067428571
2020-01-17T12:00:00+07:00,110.182,110.212,110.181,110.198,36.88625384,39.63569694,0.056857143
2020-01-17T13:00:00+07:00,110.198,110.254,110.198,110.242,49.45581295,41.78439457,0.056285714
2020-01-17T14:00:00+07:00,110.242,110.253,110.197,110.214,57.27792928,47.87333202,0.057857143
2020-01-17T15:00:00+07:00,110.214,110.243,110.174,110.18,45.83853534,50.85742586,0.059714286
2020-01-17T16:00:00+07:00,110.18,110.202,110.15,110.178,26.54285213,43.21977225,0.061357143
2020-01-17T17:00:00+07:00,110.178,110.198,110.107,110.112,12.60814582,28.32984443,0.064357143
2020-01-17T18:00:00+07:00,110.112,110.16,110.085,110.15,23.00497122,20.71865639,0.066428571
2020-01-17T19:00:00+07:00,110.15,110.157,110.098,110.101,17.40613967,17.67308557,0.066214286
2020-01-17T20:00:00+07:00,110.101,110.212,110.093,110.187,43.04400637,27.81837242,0.07
2020-01-17T21:00:00+07:00,110.187,110.213,110.102,110.149,46.81384764,35.75466456,0.068214286
2020-01-17T22:00:00+07:00,110.149,110.184,110.046,110.166,67.39041602,52.41609001,0.070214286
2020-01-17T23:00:00+07:00,110.166,110.202,110.13,110.163,63.97205589,59.39210651,0.071785714
2020-01-18T00:00:00+07:00,110.163,110.177,110.132,110.139,65.86826347,65.74357846,0.0725
2020-01-18T01:00:00+07:00,110.139,110.155,110.122,110.138,60.27944112,63.37325349,0.071928571
2020-01-18T02:00:00+07:00,110.138,110.15,110.112,110.149,58.93469471,61.6941331,0.072428571
2020-01-18T03:00:00+07:00,110.149,110.173,110.119,110.153,55.55700565,58.25704716,0.072285714
2020-01-18T04:00:00+07:00,110.153,110.18,110.126,110.13,46.01726161,53.50298732,0.072142857
2020-01-20T05:00:00+07:00,110.068,110.174,110.068,110.125,40.97300031,47.51575585,0.074785714
2020-01-20T06:00:00+07:00,110.125,110.193,110.125,110.189,58.05448179,48.3482479,0.075928571
2020-01-20T07:00:00+07:00,110.189,110.218,110.162,110.178,73.67539683,57.56762631,0.073428571
2020-01-20T08:00:00+07:00,110.178,110.198,110.152,110.184,82.48888889,71.40625584,0.071357143
2020-01-20T09:00:00+07:00,110.184,110.21,110.181,110.184,76,77.38809524,0.069214286
2020-01-20T10:00:00+07:00,110.184,110.193,110.173,110.186,73.41935484,77.30274791,0.062142857
2020-01-20T11:00:00+07:00,110.186,110.194,110.17,110.186,64.81329423,71.41088302,0.055928571
2020-01-20T12:00:00+07:00,110.186,110.199,110.179,110.18,55.12747048,64.45337318,0.0475
2020-01-20T13:00:00+07:00,110.18,110.188,110.168,110.178,41.20017913,53.71364795,0.043785714
2020-01-20T14:00:00+07:00,110.178,110.183,110.114,110.123,27.55787372,41.29517444,0.0455
2020-01-20T15:00:00+07:00,110.123,110.173,110.112,110.154,27.55787372,32.10530886,0.0475
2020-01-20T16:00:00+07:00,110.154,110.18,110.149,110.167,40.69416272,31.93663672,0.047
2020-01-20T17:00:00+07:00,110.167,110.182,110.158,110.181,67.42790885,45.22664843,0.044857143
2020-01-20T18:00:00+07:00,110.181,110.192,110.175,110.188,83.0026215,63.70823102,0.042214286
2020-01-20T19:00:00+07:00,110.188,110.2,110.183,110.188,90.71770335,80.38274457,0.035857143
2020-01-20T20:00:00+07:00,110.188,110.198,110.173,110.184,83.33036245,85.68356243,0.032785714
2020-01-20T21:00:00+07:00,110.184,110.192,110.172,110.173,63.56845769,79.20550783,0.030214286
