time,open,high,low,close,EMA90,EMA75,EMA60,EMA45,EMA30,ParabolicSAR
2020-01-07T23:00:00Z,0.68678,0.68684,0.685,0.68596,0.694088333,0.692686484,0.691694747,0.690595469,0.689240218,0.68705
2020-01-08T00:00:00Z,0.68596,0.68646,0.68501,0.68592,0.69390881,0.692508418,0.691505411,0.690392187,0.689026011,0.68705
2020-01-08T01:00:00Z,0.68592,0.68729,0.68569,0.68653,0.693746638,0.692351092,0.691342283,0.690224266,0.688864978,0.685
2020-01-08T02:00:00Z,0.68653,0.68839,0.68645,0.68766,0.693612866,0.692227642,0.691221553,0.690112776,0.688787237,0.68501
2020-01-08T03:00:00Z,0.68766,0.68808,0.68663,0.68715,0.693470825,0.69209402,0.691088059,0.68998396,0.688681609,0.6851452
2020-01-08T04:00:00Z,0.68715,0.68758,0.68673,0.68697,0.693327949,0.691959177,0.690953041,0.689852918,0.688571183,0.685274992
2020-01-08T05:00:00Z,0.68697,0.68726,0.68675,0.68696,0.693187994,0.69182762,0.690822121,0.689727139,0.688467235,0.685399592
2020-01-08T06:00:00Z,0.68696,0.68758,0.68693,0.68706,0.693053313,0.691702156,0.690698773,0.689611177,0.688376446,0.685519209
2020-01-08T07:00:00Z,0.68706,0.68855,0.68703,0.68818,0.692946207,0.691609468,0.69061619,0.689548952,0.688363772,0.68563404
2020-01-08T08:00:00Z,0.68818,0.68847,0.68725,0.68756,0.692827829,0.691502903,0.690515987,0.689462475,0.688311916,0.685808998
2020-01-08T09:00:00Z,0.68756,0.68777,0.68704,0.68723,0.6927048,0.691390458,0.69040825,0.689365411,0.688242115,0.685973458
2020-01-08T10:00:00Z,0.68723,0.68734,0.68641,0.68671,0.692573046,0.691267288,0.690286996,0.689249959,0.688143269,0.686128051
2020-01-08T11:00:00Z,0.68671,0.68718,0.68671,0.68709,0.69245254,0.691157359,0.690182177,0.689156047,0.688075316,0.686273367
2020-01-08T12:00:00Z,0.68709,0.68729,0.68588,0.68626,0.69231644,0.691028482,0.690053581,0.689030132,0.687958199,0.68855
2020-01-08T13:00:00Z,0.68626,0.68689,0.68578,0.68673,0.692193661,0.690915364,0.689944611,0.688930127,0.68787896,0.6884966
2020-01-08T14:00:00Z,0.68673,0.68681,0.6856,0.68577,0.692052482,0.690779959,0.689807738,0.68879273,0.687742898,0.688387936
2020-01-08T15:00:00Z,0.68577,0.68603,0.6849,0.6855,0.691908471,0.690641013,0.689666501,0.688649568,0.687598195,0.68822066
2020-01-08T16:00:00Z,0.6855,0.68738,0.68491,0.68696,0.691799713,0.690544144,0.689577763,0.688576108,0.687557021,0.687955007
2020-01-08T17:00:00Z,0.68696,0.68793,0.68696,0.6876,0.691707412,0.690466667,0.689512918,0.688533669,0.687559794,0.6849
2020-01-08T18:00:00Z,0.6876,0.68766,0.68708,0.68715,0.691607249,0.690379386,0.689435446,0.688473509,0.687533356,0.68491
2020-01-08T19:00:00Z,0.68715,0.68731,0.6869,0.68715,0.691509288,0.690294402,0.689360513,0.688415965,0.687508623,0.6849704
2020-01-08T20:00:00Z,0.68715,0.68719,0.68649,0.68658,0.691400952,0.690196655,0.689269349,0.688336141,0.687448712,0.685029592
2020-01-08T21:00:00Z,0.68658,0.68723,0.68643,0.68652,0.691293678,0.690099901,0.689179206,0.688257178,0.687388795,0.6850876
2020-01-08T22:00:00Z,0.68652,0.68713,0.68632,0.68652,0.691188762,0.690005693,0.689092019,0.688181649,0.687332744,0.685144448
2020-01-08T23:00:00Z,0.68652,0.68758,0.68628,0.68752,0.69110813,0.68994028,0.689040477,0.688152881,0.687344825,0.685200159
2020-01-09T00:00:00Z,0.68752,0.68788,0.68717,0.68733,0.691025094,0.689871588,0.688984396,0.688117104,0.687343868,0.685254756
2020-01-09T01:00:00Z,0.68733,0.68806,0.68687,0.68744,0.690946301,0.689807599,0.68893376,0.688087664,0.68735007,0.685308261
2020-01-09T02:00:00Z,0.68744,0.68765,0.68707,0.68744,0.690869239,0.689745294,0.688884785,0.688059505,0.687355872,0.68541833
2020-01-09T03:00:00Z,0.68744,0.6875,0.68694,0.68709,0.690786179,0.689675418,0.688825939,0.688017353,0.687338719,0.685523997
2020-01-09T04:00:00Z,0.68709,0.68729,0.68664,0.68722,0.690707801,0.689610801,0.688773285,0.687982685,0.68733106,0.685625437
2020-01-09T05:00:00Z,0.68722,0.68757,0.68709,0.68752,0.69063774,0.68955578,0.688732194,0.687962568,0.68734325,0.68572282
