time,open,high,low,close,%K,%D,ATR
2020-01-02T19:00:00+07:00,1522.101,1523.718,1521.697,1523.191,91.65190431,87.19998485,2.021785714
2020-01-02T20:00:00+07:00,1523.191,1529.058,1522.841,1528.123,90.0290381,89.49622189,2.161785714
2020-01-02T21:00:00+07:00,1528.123,1530.6,1525.724,1526.428,80.39625472,87.35906571,2.424285714
2020-01-02T22:00:00+07:00,1526.428,1531.414,1525.918,1529.234,76.62259389,82.34929557,2.559142857
2020-01-02T23:00:00+07:00,1529.234,1529.292,1525.336,1525.592,59.97658676,72.33181179,2.665071429
2020-01-03T00:00:00+07:00,1525.592,1526.112,1522.898,1525.313,49.12302735,61.90740267,2.803714286
2020-01-03T01:00:00+07:00,1525.313,1526.588,1524.993,1526.382,36.61010925,48.56990779,2.848214286
2020-01-03T02:00:00+07:00,1526.382,1526.99,1525.655,1526.824,38.61579855,41.44964505,2.846071429
2020-01-03T03:00:00+07:00,1526.824,1528.624,1526.572,1528.352,57.43713319,44.22101366,2.8705
2020-01-03T04:00:00+07:00,1528.352,1529.114,1527.988,1529.108,77.10121618,57.7180493,2.787
2020-01-03T06:00:00+07:00,1529.108,1529.184,1528.035,1528.862,92.50635398,75.68156778,2.690642857
2020-01-03T07:00:00+07:00,1528.862,1530.716,1528.862,1530.638,96.893049,88.83353972,2.697071429
2020-01-03T08:00:00+07:00,1530.638,1535.823,1530.015,1535.002,93.96698528,94.45546275,2.991571429
2020-01-03T09:00:00+07:00,1535.002,1541.112,1532.754,1538.361,89.54082976,93.46695468,3.504071429
2020-01-03T10:00:00+07:00,1538.361,1540.608,1537.849,1538.699,83.90381409,89.13720971,3.556785714
2020-01-03T11:00:00+07:00,1538.699,1539.722,1537.502,1538.855,80.72055624,84.72173337,3.271285714
2020-01-03T12:00:00+07:00,1538.855,1543.906,1538.388,1541.524,81.99182409,82.20539814,3.317142857
2020-01-03T13:00:00+07:00,1541.524,1542.655,1541.147,1541.282,80.29943497,81.00393843,3.032285714
2020-01-03T14:00:00+07:00,1541.282,1544.035,1540.26,1543.544,83.93570171,82.07565359,3.019357143
2020-01-03T15:00:00+07:00,1543.544,1545.392,1543.049,1544.405,85.48179765,83.23897811,2.957142857
2020-01-03T16:00:00+07:00,1544.405,1550.506,1544.279,1546.943,83.52408768,84.31386235,3.288
2020-01-03T17:00:00+07:00,1546.943,1549.676,1545.454,1548.577,79.75369779,82.91986104,3.494214286
2020-01-03T18:00:00+07:00,1548.577,1551.544,1548.015,1549.412,77.62552995,80.30110514,3.599714286
2020-01-03T19:00:00+07:00,1549.412,1550.039,1545.438,1546.46,67.47738757,74.9522051,3.847928571
2020-01-03T20:00:00+07:00,1546.46,1547.421,1541,1546.372,57.40247622,67.50179791,4.2245
2020-01-03T21:00:00+07:00,1546.372,1548.112,1544.194,1546.042,46.30670084,57.06218821,4.371928571
2020-01-03T22:00:00+07:00,1546.042,1551.099,1546.042,1548.927,57.98242286,53.89719997,4.318285714
2020-01-03T23:00:00+07:00,1548.927,1550.536,1547.68,1548.357,65.28255294,56.52389221,3.925285714
2020-01-04T00:00:00+07:00,1548.357,1548.952,1547.066,1548.842,75.22674893,66.16390824,3.862928571
2020-01-04T01:00:00+07:00,1548.842,1553.537,1548.441,1549.538,69.23265056,69.91398414,4.068357143
2020-01-04T02:00:00+07:00,1549.538,1549.836,1546.304,1547.89,53.1685308,65.87597676,3.9265
2020-01-04T03:00:00+07:00,1547.89,1549.121,1546.999,1549.121,40.26694501,54.22270879,3.970357143
2020-01-04T04:00:00+07:00,1549.121,1552.466,1548.72,1552.394,49.2667871,47.56742097,3.968285714
2020-01-06T06:00:00+07:00,1552.394,1589.739,1552.394,1569.284,58.68352193,49.40575135,6.468428571
2020-01-06T07:00:00+07:00,1569.284,1570.958,1567.112,1569.62,63.59476079,57.18168994,6.298357143
2020-01-06T08:00:00+07:00,1569.62,1580.109,1568.938,1577.848,59.58838041,60.62222104,6.794714286
2020-01-06T09:00:00+07:00,1577.848,1578.053,1575.366,1577.624,65.44113521,62.87475881,6.734571429
2020-01-06T10:00:00+07:00,1577.624,1579.558,1576.964,1578.178,70.5619679,65.19716117,6.591214286
2020-01-06T11:00:00+07:00,1578.178,1578.344,1574.951,1576.154,69.69250571,68.56520294,6.374928571
2020-01-06T12:00:00+07:00,1576.154,1577.408,1573.641,1575.011,64.32552959,68.1933344,6.364142857
2020-01-06T13:00:00+07:00,1575.011,1577.891,1573.736,1574.517,46.24622621,60.08808717,6.299714286
2020-01-06T14:00:00+07:00,1574.517,1575.26,1570.352,1574.28,37.27886774,49.28354118,6.446285714
2020-01-06T15:00:00+07:00,1574.28,1576.572,1571.474,1575.781,41.8010185,41.77537082,6.675714286
2020-01-06T16:00:00+07:00,1575.781,1578.094,1574.35,1577.324,66.88416844,48.65468489,6.579142857
2020-01-06T17:00:00+07:00,1577.324,1577.744,1575.184,1577.67,84.16935298,64.28484664,6.509714286
2020-01-06T18:00:00+07:00,1577.67,1579.346,1576.221,1578.937,93.34338414,81.46563519,6.581357143
2020-01-06T19:00:00+07:00,1578.937,1579.099,1576.212,1576.734,85.59833619,87.7036911,6.52
2020-01-06T20:00:00+07:00,1576.734,1577.731,1571.531,1574.392,66.29357156,81.7450973,4.295357143
2020-01-06T21:00:00+07:00,1574.392,1576.73,1572.702,1573.04,40.91240397,64.26810391,4.308357143
2020-01-06T22:00:00+07:00,1573.04,1574.264,1560.995,1564.354,24.74076194,43.98224582,4.458214286
2020-01-06T23:00:00+07:00,1564.354,1565.74,1560.938,1564.808,19.64086666,28.43134419,4.609285714
2020-01-07T00:00:00+07:00,1564.808,1565.422,1562.213,1564.596,20.4654882,21.6157056,4.653214286
2020-01-07T01:00:00+07:00,1564.596,1568.547,1563.979,1566.582,26.27729999,22.12788495,4.737142857
2020-01-07T02:00:00+07:00,1566.582,1567.731,1563.129,1564.904,29.09462316,25.27913712,4.796785714
2020-01-07T03:00:00+07:00,1564.904,1566.898,1564.379,1565.634,42.40579075,32.5925713,4.679928571
2020-01-07T04:00:00+07:00,1565.634,1566.817,1565.294,1565.916,49.98000812,40.49347401,4.438142857
2020-01-07T06:00:00+07:00,1565.916,1565.916,1563.669,1563.832,44.38464108,45.59014665,4.2345
2020-01-07T07:00:00+07:00,1563.832,1565.632,1562.706,1564.35,34.71798422,43.02754448,4.176071429
2020-01-07T08:00:00+07:00,1564.35,1564.648,1556.628,1557.919,19.42075983,32.84112838,4.566071429
2020-01-07T09:00:00+07:00,1557.919,1560.954,1555.388,1559.043,25.75568754,26.6314772,4.740428571
2020-01-07T10:00:00+07:00,1559.043,1560.034,1558.464,1559.173,26.83413081,24.00352606,4.646357143
2020-01-07T11:00:00+07:00,1559.173,1559.923,1558.052,1559.297,35.36357359,29.31779731,4.337142857
2020-01-07T12:00:00+07:00,1559.297,1563.081,1559.116,1562.576,50.57828669,37.59199703,4.332642857
2020-01-07T13:00:00+07:00,1562.576,1569.381,1562.45,1564.869,61.17947286,49.04044438,3.879928571
2020-01-07T14:00:00+07:00,1564.869,1570.888,1564.678,1569.811,78.99634399,63.58470118,3.9805
2020-01-07T15:00:00+07:00,1569.811,1570.519,1564.64,1564.964,71.07113095,70.41564927,4.171214286
2020-01-07T16:00:00+07:00,1564.964,1566.931,1563.29,1566.256,68.70349405,72.92365633,4.105
2020-01-07T17:00:00+07:00,1566.256,1567.246,1565.208,1565.707,51.0333802,63.6026684,3.921857143
2020-01-07T18:00:00+07:00,1565.707,1568.949,1565.578,1567.661,52.25996219,57.33227881,3.982714286
2020-01-07T19:00:00+07:00,1567.661,1569.605,1563.972,1565.241,41.03866984,48.11067074,4.276285714
2020-01-07T20:00:00+07:00,1565.241,1568.367,1564.691,1568.243,54.31637314,49.20500172,4.378357143
2020-01-07T21:00:00+07:00,1568.243,1571.708,1566.296,1569.048,57.01204252,50.7890285,4.555928571
2020-01-07T22:00:00+07:00,1569.048,1571.466,1565.664,1568.645,68.15116787,59.82652785,4.3975
2020-01-07T23:00:00+07:00,1568.645,1571.842,1568.484,1571.148,72.40096742,65.85472594,4.239785714
2020-01-08T00:00:00+07:00,1571.148,1573.248,1570.943,1571.898,78.60367999,73.05193843,4.292285714
2020-01-08T01:00:00+07:00,1571.898,1573.126,1570.758,1572.457,88.32509771,79.77658171,4.327785714
2020-01-08T02:00:00+07:00,1572.457,1573.092,1569.658,1571.313,82.75978332,83.22952034,4.289857143
2020-01-08T03:00:00+07:00,1571.313,1572.066,1569.766,1571.819,78.02003511,83.03497205,3.959071429
2020-01-08T04:00:00+07:00,1571.819,1577.392,1571.601,1574.282,68.09263565,76.29081803,3.929142857
2020-01-08T06:00:00+07:00,1574.282,1598.503,1573.868,1595.17,72.74576176,72.95281084,5.268857143
2020-01-08T07:00:00+07:00,1595.17,1611.498,1592.68,1599.069,72.84235473,71.22691738,6.352928571
2020-01-08T08:00:00+07:00,1599.069,1605.351,1590.661,1593.556,71.91524283,72.50111977,7.256642857
2020-01-08T09:00:00+07:00,1593.556,1594.614,1583.754,1585.6,54.12948063,66.29569273,7.791571429
2020-01-08T10:00:00+07:00,1585.6,1593.946,1585.11,1590.833,45.72605822,57.25692723,8.020357143
2020-01-08T11:00:00+07:00,1590.833,1593.741,1589.35,1593.238,38.11850958,45.99134948,8.071428571
2020-01-08T12:00:00+07:00,1593.238,1595.391,1591.376,1594.57,43.11623576,42.32026785,7.971642857
2020-01-08T13:00:00+07:00,1594.57,1595.186,1592.185,1593.205,55.16002909,45.46492481,7.771571429
2020-01-08T14:00:00+07:00,1593.205,1593.43,1586.005,1588.641,55.21367589,51.16331358,8.062071429
2020-01-08T15:00:00+07:00,1588.641,1589.033,1580.098,1581.063,40.62335813,50.33235437,8.535642857
2020-01-08T16:00:00+07:00,1581.063,1585.768,1579.343,1583.792,22.79268845,39.54324082,8.825428571
2020-01-08T17:00:00+07:00,1583.792,1584.876,1579.033,1580.808,15.00727603,26.14110754,8.9975
2020-01-08T18:00:00+07:00,1580.808,1582.677,1575.42,1577.363,16.50006748,18.10001066,9.351571429
2020-01-08T19:00:00+07:00,1577.363,1580.1,1573.678,1575.396,10.98855321,14.16529891,9.396642857
2020-01-08T20:00:00+07:00,1575.396,1577.639,1568.14,1576.825,23.74839949,17.07900673,8.3155
2020-01-08T21:00:00+07:00,1576.825,1578.378,1571.083,1573.579,30.98518419,21.90737896,7.492428571
2020-01-08T22:00:00+07:00,1573.579,1575.052,1570.14,1573.664,39.92220063,31.5519281,6.794
2020-01-08T23:00:00+07:00,1573.664,1573.664,1552.766,1559.016,31.1212294,34.00953807,7.511
2020-01-09T00:00:00+07:00,1559.016,1562.06,1557.134,1562.032,32.34774571,34.46372525,7.231714286
2020-01-09T01:00:00+07:00,1562.032,1562.345,1556.116,1556.136,24.06718153,29.17871888,7.363
2020-01-09T02:00:00+07:00,1556.136,1556.18,1552.366,1554.177,19.10638186,25.1737697,7.348642857
2020-01-09T03:00:00+07:00,1554.177,1562.199,1553.3,1559.953,18.92128496,20.69828278,7.769928571
2020-01-09T04:00:00+07:00,1559.953,1560.882,1555.37,1556.43,28.11049458,22.0460538,7.633285714
2020-01-09T06:00:00+07:00,1556.43,1560.408,1554.991,1558.127,44.69327413,30.57501789,7.382
2020-01-09T07:00:00+07:00,1558.127,1558.626,1553.873,1556.752,47.68722035,40.16366302,7.262571429
2020-01-09T08:00:00+07:00,1556.752,1561.38,1556.12,1559.81,58.49680815,50.29243421,7.220928571
2020-01-09T09:00:00+07:00,1559.81,1560.903,1559.085,1560.602,69.13184276,58.43862375,6.832428571
2020-01-09T10:00:00+07:00,1560.602,1560.646,1556.564,1558.856,76.38955786,68.00606959,6.665285714
2020-01-09T11:00:00+07:00,1558.856,1559.515,1558.038,1558.457,72.35913148,72.62684403,6.092285714
2020-01-09T12:00:00+07:00,1558.457,1559.038,1555.154,1555.4,43.79740917,64.18203284,5.848642857
2020-01-09T13:00:00+07:00,1555.4,1555.952,1540.256,1544.198,28.03551415,48.06401827,6.618928571
2020-01-09T14:00:00+07:00,1544.198,1547.474,1544.073,1545.583,16.38969544,29.40753959,5.369142857
2020-01-09T15:00:00+07:00,1545.583,1548.75,1544.568,1547.4,27.43741978,23.95420979,5.316
2020-01-09T16:00:00+07:00,1547.4,1547.826,1544.977,1546.447,32.06076935,25.29596152,5.074571429
2020-01-09T17:00:00+07:00,1546.447,1548.269,1545.68,1547.471,38.67462723,32.72427212,4.987071429
2020-01-09T18:00:00+07:00,1547.471,1549.428,1547.27,1548.505,53.89776946,41.54438868,4.505571429
2020-01-09T19:00:00+07:00,1548.505,1556.584,1546.549,1554.818,71.344609,54.6390019,4.828642857
2020-01-09T20:00:00+07:00,1554.818,1554.868,1548.852,1549.916,70.20620331,65.14952726,4.871428571
2020-01-09T21:00:00+07:00,1549.916,1552.69,1547.816,1551.786,61.28421224,67.61167485,4.880071429
2020-01-09T22:00:00+07:00,1551.786,1552.623,1544.924,1546.763,38.10719231,56.53253596,5.054285714
2020-01-09T23:00:00+07:00,1546.763,1550.224,1546.72,1549.604,37.30229663,45.56456706,5.174714286
2020-01-10T00:00:00+07:00,1549.604,1552.275,1549.253,1549.323,33.38227407,36.263921,5.099
2020-01-10T01:00:00+07:00,1549.323,1555.13,1549.323,1552.832,53.95292853,41.54583308,5.408285714
2020-01-10T02:00:00+07:00,1552.832,1554.518,1552.419,1552.755,66.15031307,51.16183856,5.280785714
2020-01-10T03:00:00+07:00,1552.755,1553.095,1549.881,1550.87,67.85307485,62.65210549,4.389214286
2020-01-10T04:00:00+07:00,1550.87,1552.619,1550.87,1552.426,60.02184085,64.67507626,4.271214286
2020-01-10T06:00:00+07:00,1552.426,1553.935,1551.778,1552.76,54.17444518,60.68312029,4.126571429
