time,open,high,low,close,Basis,Upper,Lower,Basis,Upper,Lower,%K,%D,ATR
2009-02-02T02:00:00Z,21.63283939,21.63283939,20.68045024,20.68045024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2009-02-02T06:00:00Z,20.68045024,21.3607282,20.54439464,20.68045024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2009-02-03T02:00:00Z,20.81650583,21.22467261,20.81650583,21.22467261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2009-02-03T06:00:00Z,20.95256142,21.08861702,20.95256142,20.95256142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2009-02-04T02:00:00Z,21.3607282,21.3607282,21.08861702,21.22467261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2009-02-04T06:00:00Z,21.22467261,21.4967838,21.22467261,21.22467261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2009-02-05T02:00:00Z,21.4967838,21.4967838,21.22467261,21.3607282,NaN,NaN,NaN,NaN,NaN,NaN,71.30952350380767,NaN,NaN
2009-02-05T06:00:00Z,21.3607282,21.3607282,20.68045024,20.68045024,NaN,NaN,NaN,NaN,NaN,NaN,50.476190132193466,NaN,NaN
2009-02-06T02:00:00Z,20.81650583,21.3607282,20.81650583,21.3607282,NaN,NaN,NaN,NaN,NaN,NaN,54.4444438782272,58.74338583807611,NaN
2009-02-06T06:00:00Z,21.3607282,21.63283939,21.3607282,21.63283939,NaN,NaN,NaN,NaN,NaN,NaN,61.111110838891285,55.34391494977064,NaN
2009-02-10T02:00:00Z,21.63283939,22.04100617,21.63283939,21.76889499,NaN,NaN,NaN,NaN,NaN,NaN,87.77777765255671,67.7777774565584,NaN
2009-02-10T06:00:00Z,21.76889499,22.44917295,21.76889499,21.76889499,NaN,NaN,NaN,NaN,NaN,NaN,80.51282076129768,76.46723641758189,NaN
2009-02-11T02:00:00Z,21.76889499,21.76889499,21.3607282,21.3607282,NaN,NaN,NaN,NaN,NaN,NaN,58.29059847102047,75.52706562829162,NaN
2009-02-11T06:00:00Z,21.3607282,21.4967838,21.3607282,21.4967838,NaN,NaN,NaN,NaN,NaN,NaN,35.79059851542629,58.19800591591481,NaN
2009-02-12T02:00:00Z,21.4967838,21.4967838,21.08861702,21.08861702,NaN,NaN,NaN,NaN,NaN,NaN,15.27777790112737,36.45299162919138,NaN
2009-02-12T06:00:00Z,21.22467261,21.3607282,21.22467261,21.22467261,NaN,NaN,NaN,NaN,NaN,NaN,7.500000117905155,19.522792178152944,NaN
2009-02-13T02:00:00Z,21.76889499,21.76889499,21.08861702,21.08861702,NaN,NaN,NaN,NaN,NaN,NaN,3.333333259833925,8.703703759622154,NaN
2009-02-13T06:00:00Z,21.22467261,21.3607282,21.08861702,21.3607282,NaN,NaN,NaN,NaN,NaN,NaN,16.66666620117064,9.166666526303244,NaN
2009-02-16T02:00:00Z,21.76889499,21.76889499,21.08861702,21.22467261,NaN,NaN,NaN,NaN,NaN,NaN,19.999999412004993,13.333332957669858,NaN
2009-02-16T06:00:00Z,21.08861702,21.4967838,21.08861702,21.4967838,NaN,NaN,NaN,NaN,NaN,NaN,39.9999993140058,25.555554975727148,NaN
2009-02-17T02:00:00Z,21.22467261,21.3607282,21.22467261,21.3607282,NaN,NaN,NaN,NaN,NaN,NaN,39.9999993140058,33.33333268000553,NaN
2009-02-17T06:00:00Z,21.3607282,21.4967838,21.22467261,21.4967838,NaN,NaN,NaN,NaN,NaN,NaN,53.33333274533833,44.44444379111665,NaN
2009-02-18T02:00:00Z,21.4967838,21.4967838,21.22467261,21.3607282,NaN,NaN,NaN,NaN,NaN,NaN,46.666665784674244,46.666665948006134,NaN
2009-02-18T06:00:00Z,21.3607282,21.4967838,20.95256142,20.95256142,NaN,NaN,NaN,NaN,NaN,NaN,33.33333284333753,44.444443791116704,NaN
2009-02-19T02:00:00Z,21.08861702,21.08861702,20.95256142,20.95256142,NaN,NaN,NaN,NaN,NaN,NaN,13.333332941336723,31.111110523116167,NaN
2009-02-19T06:00:00Z,20.95256142,21.08861702,20.95256142,20.95256142,NaN,NaN,NaN,NaN,NaN,NaN,9.473903143468002e-15,15.555555261558085,NaN
2009-02-20T02:00:00Z,21.08861702,21.08861702,20.81650583,20.95256142,NaN,NaN,NaN,NaN,NaN,NaN,6.666666470668281,6.6666664706683365,NaN
2009-02-20T06:00:00Z,20.95256142,20.95256142,20.81650583,20.95256142,NaN,NaN,NaN,NaN,NaN,NaN,13.33333294133655,6.666666470668279,NaN
2009-02-23T02:00:00Z,20.68045024,20.81650583,20.68045024,20.81650583,NaN,NaN,NaN,NaN,NaN,NaN,24.444443780227857,14.814814397410894,NaN
2009-02-23T06:00:00Z,20.81650583,21.22467261,20.81650583,21.22467261,NaN,NaN,NaN,NaN,NaN,NaN,51.111110642892925,29.629629121485777,NaN
2009-02-24T02:00:00Z,20.95256142,20.95256142,20.68045024,20.68045024,NaN,NaN,NaN,NaN,NaN,NaN,44.44444417222465,39.99999953178181,NaN
2009-02-24T06:00:00Z,20.68045024,20.68045024,20.40833905,20.40833905,NaN,NaN,NaN,NaN,NaN,NaN,33.33333333333334,42.96296271615031,NaN
2009-02-25T02:00:00Z,20.54439464,20.68045024,20.40833905,20.54439464,NaN,NaN,NaN,NaN,NaN,NaN,5.555555419445688,27.777777641667893,NaN
2009-02-25T06:00:00Z,20.54439464,20.68045024,20.54439464,20.54439464,NaN,NaN,NaN,NaN,NaN,NaN,11.111110838891364,16.6666665305568,NaN
2009-02-26T02:00:00Z,20.68045024,20.81650583,20.68045024,20.68045024,NaN,NaN,NaN,NaN,NaN,NaN,27.77777781180542,14.814814690047493,NaN
2009-02-26T06:00:00Z,20.68045024,20.81650583,20.68045024,20.68045024,NaN,NaN,NaN,NaN,NaN,NaN,44.44444488680177,27.777777845832855,NaN
2009-02-27T02:00:00Z,20.68045024,20.81650583,20.68045024,20.81650583,NaN,NaN,NaN,NaN,NaN,NaN,72.22222280068944,48.14814849976555,NaN
2009-02-27T06:00:00Z,20.68045024,21.08861702,20.68045024,20.68045024,NaN,NaN,NaN,NaN,NaN,NaN,63.88888946735597,60.185185718282405,NaN
2009-03-02T02:00:00Z,20.81650583,20.81650583,20.68045024,20.68045024,NaN,NaN,NaN,NaN,NaN,NaN,41.66666697291395,59.25925974698646,NaN
2009-03-02T06:00:00Z,20.68045024,20.68045024,20.54439464,20.54439464,NaN,NaN,NaN,NaN,NaN,NaN,8.333333639580616,37.96296335995018,NaN
2009-03-03T02:00:00Z,20.40833905,20.95256142,20.40833905,20.68045024,NaN,NaN,NaN,NaN,NaN,NaN,13.33333343133247,21.111111347942344,NaN
2009-03-03T06:00:00Z,20.68045024,20.68045024,20.40833905,20.40833905,NaN,NaN,NaN,NaN,NaN,NaN,13.33333343133247,11.666666834081846,NaN
2009-03-04T02:00:00Z,20.40833905,20.81650583,20.40833905,20.81650583,NaN,NaN,NaN,NaN,NaN,NaN,38.33333358445628,21.66666681570707,NaN
2009-03-04T06:00:00Z,20.68045024,20.81650583,20.54439464,20.54439464,NaN,NaN,NaN,NaN,NaN,NaN,33.33333333333355,28.333333449707425,NaN
2009-03-05T02:00:00Z,20.54439464,20.68045024,20.54439464,20.68045024,NaN,NaN,NaN,NaN,NaN,NaN,50.000000306247614,40.555555741345806,NaN
2009-03-05T06:00:00Z,20.68045024,20.81650583,20.68045024,20.68045024,NaN,NaN,NaN,NaN,NaN,NaN,47.222222647565836,43.518518762382335,NaN
2009-03-06T02:00:00Z,20.81650583,21.08861702,20.68045024,20.95256142,NaN,NaN,NaN,NaN,NaN,NaN,65.55555584002519,54.259259597946205,NaN
2009-03-06T06:00:00Z,20.95256142,21.3607282,20.95256142,21.3607282,NaN,NaN,NaN,NaN,NaN,NaN,82.22222220044446,65.00000022934516,NaN
2009-03-09T02:00:00Z,21.08861702,21.22467261,20.95256142,21.08861702,NaN,NaN,NaN,NaN,NaN,NaN,82.22222220044456,76.6666667469714,NaN
2009-03-09T06:00:00Z,21.08861702,21.22467261,21.08861702,21.22467261,NaN,NaN,NaN,NaN,NaN,NaN,82.22222259244121,82.22222233111007,NaN
2009-03-10T02:00:00Z,20.95256142,20.95256142,20.81650583,20.95256142,NaN,NaN,NaN,NaN,NaN,NaN,62.22222239644285,75.5555557297762,NaN
2009-03-10T06:00:00Z,20.81650583,20.95256142,20.81650583,20.81650583,NaN,NaN,NaN,NaN,NaN,NaN,39.99999990200073,61.48148163029492,NaN
2009-03-11T02:00:00Z,20.95256142,20.95256142,20.95256142,20.95256142,NaN,NaN,NaN,NaN,NaN,NaN,24.444443976226086,42.22222209155655,NaN
2009-03-11T06:00:00Z,20.95256142,20.95256142,20.68045024,20.95256142,NaN,NaN,NaN,NaN,NaN,NaN,27.777777199310393,30.74074035917906,NaN
2009-03-12T02:00:00Z,21.08861702,21.4967838,21.08861702,21.08861702,NaN,NaN,NaN,NaN,NaN,NaN,44.44444386597713,32.222221680504525,NaN
2009-03-12T06:00:00Z,21.08861702,21.22467261,21.08861702,21.22467261,NaN,NaN,NaN,NaN,NaN,NaN,55.555555113198295,42.59259205949527,NaN
2009-03-13T02:00:00Z,21.3607282,21.4967838,21.3607282,21.4967838,NaN,NaN,NaN,NaN,NaN,NaN,72.22222208611235,57.40740702176259,NaN
2009-03-13T06:00:00Z,21.63283939,22.04100617,21.63283939,21.90495058,NaN,NaN,NaN,NaN,NaN,NaN,85.55555549294502,71.11111089741856,NaN
2009-03-16T02:00:00Z,21.76889499,21.90495058,21.63283939,21.76889499,NaN,NaN,NaN,NaN,NaN,NaN,87.14285741635484,81.6402116651374,NaN
2009-03-16T06:00:00Z,21.76889499,21.76889499,21.63283939,21.76889499,NaN,NaN,NaN,NaN,NaN,NaN,77.6190480925436,83.43915366728115,NaN
2009-03-17T02:00:00Z,22.04100617,22.04100617,21.63283939,21.76889499,NaN,NaN,NaN,NaN,NaN,NaN,67.6190484110408,77.46031797331307,NaN
2009-03-17T06:00:00Z,21.76889499,21.76889499,21.4967838,21.76889499,NaN,NaN,NaN,NaN,NaN,NaN,60.476191374432766,68.57142929267238,NaN
2009-03-18T02:00:00Z,21.90495058,21.90495058,21.22467261,21.22467261,NaN,NaN,NaN,NaN,NaN,NaN,36.66666736491068,54.92063571679474,NaN
2009-03-18T06:00:00Z,21.22467261,21.22467261,20.81650583,20.95256142,NaN,NaN,NaN,NaN,NaN,NaN,20.370370585877755,39.1710764417404,NaN
2009-03-19T02:00:00Z,20.95256142,21.22467261,20.95256142,21.08861702,NaN,NaN,NaN,NaN,NaN,NaN,11.11111111111108,22.716049687299833,NaN
2009-03-19T06:00:00Z,21.08861702,21.08861702,20.95256142,21.08861702,NaN,NaN,NaN,NaN,NaN,NaN,19.44444452100626,16.97530873933169,NaN
2009-03-20T02:00:00Z,21.08861702,21.08861702,21.08861702,21.08861702,NaN,NaN,NaN,NaN,NaN,NaN,24.074074317937743,18.209876650018355,NaN
2009-03-20T06:00:00Z,21.08861702,21.08861702,20.95256142,20.95256142,NaN,NaN,NaN,NaN,NaN,NaN,27.777777658681476,23.765432165875154,NaN
2009-03-23T02:00:00Z,20.95256142,21.08861702,20.95256142,20.95256142,NaN,NaN,NaN,NaN,NaN,NaN,19.444444248786297,23.765432075135166,NaN
2009-03-23T06:00:00Z,21.08861702,21.08861702,20.54439464,20.54439464,NaN,NaN,NaN,NaN,NaN,NaN,11.111110838891117,19.44444424878629,NaN
2009-03-24T02:00:00Z,20.68045024,21.76889499,20.68045024,21.4967838,NaN,NaN,NaN,NaN,NaN,NaN,25.92592589567926,18.82716032778555,NaN
2009-03-24T06:00:00Z,21.4967838,21.76889499,20.81650583,20.95256142,NaN,NaN,NaN,NaN,NaN,NaN,37.037036916050376,24.691357883540245,NaN
2009-03-25T02:00:00Z,21.08861702,21.76889499,21.08861702,21.63283939,NaN,NaN,NaN,NaN,NaN,NaN,66.66666639444678,43.209876402058796,NaN
2009-03-25T06:00:00Z,21.63283939,21.63283939,21.3607282,21.63283939,NaN,NaN,NaN,NaN,NaN,NaN,70.3703699771639,58.02469109588702,NaN
2009-03-26T02:00:00Z,21.76889499,21.76889499,21.4967838,21.4967838,NaN,NaN,NaN,NaN,NaN,NaN,84.25925888023095,73.76543175061387,NaN
2009-03-26T06:00:00Z,21.63283939,21.63283939,21.3607282,21.3607282,NaN,NaN,NaN,NaN,NaN,NaN,73.67724819945578,76.10229235228354,NaN
2009-03-27T02:00:00Z,21.63283939,21.63283939,21.3607282,21.4967838,NaN,NaN,NaN,NaN,NaN,NaN,64.04761862306017,73.9947085675823,NaN
2009-03-27T06:00:00Z,21.63283939,21.76889499,21.63283939,21.76889499,NaN,NaN,NaN,NaN,NaN,NaN,72.38095203295535,70.03527295182376,NaN
2009-03-30T02:00:00Z,21.63283939,21.63283939,21.3607282,21.3607282,NaN,NaN,NaN,NaN,NaN,NaN,53.33333323533412,63.253967963783204,NaN
2009-03-30T06:00:00Z,21.22467261,21.4967838,21.08861702,21.4967838,NaN,NaN,NaN,NaN,NaN,NaN,53.33333323533413,59.682539501207856,NaN
2009-03-31T02:00:00Z,21.4967838,21.63283939,20.95256142,21.08861702,NaN,NaN,NaN,NaN,NaN,NaN,25.555555661721353,44.07407404412985,NaN
2009-03-31T06:00:00Z,21.08861702,21.22467261,20.95256142,20.95256142,NaN,NaN,NaN,NaN,NaN,NaN,25.555555661721346,34.81481485292559,NaN
2009-04-01T02:00:00Z,21.08861702,21.22467261,20.95256142,21.08861702,NaN,NaN,NaN,NaN,NaN,NaN,12.222222720384776,21.11111134794248,NaN
2009-04-01T06:00:00Z,21.08861702,21.08861702,20.95256142,20.95256142,NaN,NaN,NaN,NaN,NaN,NaN,6.666666960664224,14.814815114256767,NaN
