time,open,high,low,close,Basis90,Upper90,Lower90,Basis20,Upper20,Lower20,RSI
2022-01-05T21:00:00+07:00,0.66445,0.66472,0.66404,0.66422,0.662181333,0.664535632,0.659827035,0.663167,0.665081911,0.661252089,59.90084692
2022-01-05T21:30:00+07:00,0.66422,0.66515,0.66412,0.66481,0.662218333,0.664631317,0.659805349,0.6632695,0.665302138,0.661236862,64.68490027
2022-01-05T22:00:00+07:00,0.66481,0.66533,0.66472,0.66527,0.662262,0.66475087,0.65977313,0.6634175,0.665576267,0.661258733,67.90041656
2022-01-05T22:30:00+07:00,0.66527,0.66547,0.66438,0.66516,0.662305,0.664858106,0.659751894,0.663581,0.665747554,0.661414446,66.34475049
2022-01-05T23:00:00+07:00,0.66516,0.6653,0.66447,0.66498,0.662354778,0.664939669,0.659769886,0.663731,0.665848252,0.661613748,63.77005863
2022-01-05T23:30:00+07:00,0.66498,0.66519,0.66479,0.66502,0.662406556,0.665016114,0.659796997,0.6638735,0.665934202,0.661812798,64.1034418
2022-01-06T00:00:00+07:00,0.66502,0.66568,0.66502,0.66519,0.662463778,0.665089063,0.659838493,0.6640335,0.665978034,0.662088966,65.55417083
2022-01-06T00:30:00+07:00,0.66519,0.66545,0.66497,0.66542,0.662520333,0.665178412,0.659862255,0.664199,0.666020032,0.662377968,67.46968495
2022-01-06T01:00:00+07:00,0.66542,0.66542,0.66491,0.66526,0.662574778,0.665254272,0.659895283,0.6643465,0.666001979,0.662691021,64.77127464
2022-01-06T01:30:00+07:00,0.66526,0.6654,0.66502,0.66502,0.662631111,0.665300669,0.659961554,0.664468,0.665936068,0.662999932,60.84058606
2022-01-06T02:00:00+07:00,0.66502,0.66557,0.66426,0.66433,0.662675,0.665324884,0.660025116,0.664545,0.665798866,0.663291134,51.21726251
2022-01-06T02:30:00+07:00,0.66433,0.66459,0.66239,0.66267,0.662705111,0.66529174,0.660118482,0.664492,0.665951871,0.663032129,36.32936947
2022-01-06T03:00:00+07:00,0.66267,0.66323,0.66251,0.66263,0.662722,0.665286503,0.660157497,0.664449,0.66606654,0.66283146,36.05738277
2022-01-06T03:30:00+07:00,0.66263,0.66283,0.6623,0.66269,0.662742556,0.665275857,0.660209255,0.6644065,0.666156577,0.662656423,36.82145665
2022-01-06T04:00:00+07:00,0.66269,0.66288,0.66223,0.66247,0.662764222,0.6652541,0.660274344,0.6643525,0.666264147,0.662440853,35.16233304
2022-01-06T04:30:00+07:00,0.66247,0.66255,0.6619,0.6619,0.662779,0.665232127,0.660325873,0.664246,0.666434876,0.662057124,31.23533404
2022-01-06T05:00:00+07:00,0.6619,0.6619,0.66099,0.66135,0.662780889,0.665229345,0.660332432,0.6641015,0.666628358,0.661574642,27.98732642
2022-01-06T05:30:00+07:00,0.66135,0.66164,0.66113,0.66158,0.662791222,0.665211305,0.66037114,0.6639685,0.666722045,0.661214955,31.2087931
2022-01-06T06:00:00+07:00,0.66158,0.66266,0.66158,0.66264,0.662812222,0.665193581,0.660430864,0.663853,0.666625898,0.661080102,43.70733216
2022-01-06T06:30:00+07:00,0.66264,0.66266,0.6622,0.66243,0.662828556,0.665178836,0.660478275,0.663752,0.666577219,0.660926781,42.07630197
2022-01-06T07:00:00+07:00,0.66243,0.66259,0.66215,0.66247,0.662839333,0.66517399,0.660504677,0.6636645,0.666534367,0.660794633,42.51632721
2022-01-06T07:30:00+07:00,0.66247,0.6626,0.66213,0.66256,0.662849,0.665171715,0.660526285,0.663552,0.666409808,0.660694192,43.55531763
2022-01-06T08:00:00+07:00,0.66256,0.6626,0.66143,0.6621,0.662845556,0.665171781,0.66051933,0.6633935,0.666203826,0.660583174,39.61421211
2022-01-06T08:30:00+07:00,0.6621,0.66215,0.66135,0.66156,0.66284,0.665176071,0.660503929,0.6632135,0.666009313,0.660417687,35.54780986
2022-01-06T09:00:00+07:00,0.66156,0.6616,0.66047,0.66051,0.66282,0.665204204,0.660435796,0.66299,0.665897652,0.660082348,29.25863584
2022-01-06T09:30:00+07:00,0.66051,0.66102,0.66041,0.66098,0.662807,0.66521828,0.66039572,0.662788,0.665664641,0.659911359,34.81772358
2022-01-06T10:00:00+07:00,0.66098,0.66112,0.66016,0.66052,0.662792111,0.665242823,0.6603414,0.6625545,0.665370849,0.659738151,32.15444966
2022-01-06T10:30:00+07:00,0.66052,0.66052,0.65969,0.65976,0.662767778,0.665293784,0.660241771,0.6622715,0.665015783,0.659527217,28.3024992
2022-01-06T11:00:00+07:00,0.65976,0.65981,0.65848,0.65857,0.662729778,0.665400212,0.660059344,0.661937,0.664772053,0.659101947,23.54611501
2022-01-06T11:30:00+07:00,0.65857,0.65921,0.65831,0.65869,0.662687889,0.665489012,0.659886766,0.6616205,0.664421296,0.658819704,24.91641641
2022-01-06T12:00:00+07:00,0.65869,0.65883,0.65827,0.65874,0.662652556,0.665569367,0.659735744,0.661341,0.664120057,0.658561943,25.51545685
2022-01-06T12:30:00+07:00,0.65874,0.65875,0.65814,0.6584,0.662612222,0.665659812,0.659564633,0.6611275,0.664113714,0.658141286,24.10698662
2022-01-06T13:00:00+07:00,0.6584,0.6584,0.65801,0.65825,0.662568222,0.665749197,0.659387247,0.6609085,0.664059711,0.657757289,23.49090106
2022-01-06T13:30:00+07:00,0.65825,0.65848,0.65774,0.65784,0.662523111,0.665852408,0.659193814,0.660666,0.663974065,0.657357935,21.84738188
2022-01-06T14:00:00+07:00,0.65784,0.65854,0.65777,0.65835,0.662480667,0.665922391,0.659038943,0.66046,0.663805959,0.657114041,28.54441271
2022-01-06T14:30:00+07:00,0.65835,0.6586,0.65787,0.65811,0.662446667,0.665998216,0.658895117,0.6602705,0.663697099,0.656843901,27.35639378
2022-01-06T15:00:00+07:00,0.65811,0.6586,0.65728,0.65743,0.662404667,0.666100205,0.658709128,0.6600745,0.663675686,0.656473314,24.27376173
2022-01-06T15:30:00+07:00,0.65743,0.65801,0.65662,0.6575,0.662361222,0.66619197,0.658530474,0.6598705,0.663568388,0.656172612,25.20807255
2022-01-06T16:00:00+07:00,0.6575,0.6578,0.65686,0.65724,0.662322667,0.666286648,0.658358686,0.6596005,0.663238172,0.655962828,24.02251287
2022-01-06T16:30:00+07:00,0.65724,0.65771,0.65704,0.65742,0.662289333,0.666365616,0.658213051,0.65935,0.662861604,0.655838396,26.59637414
2022-01-06T17:00:00+07:00,0.65742,0.65857,0.65724,0.65857,0.662268889,0.666400747,0.658137031,0.659155,0.662372773,0.655937227,40.47145429
2022-01-06T17:30:00+07:00,0.65857,0.65909,0.65812,0.65893,0.662242556,0.666428631,0.65805648,0.6589735,0.661786614,0.656160386,44.03763534
2022-01-06T18:00:00+07:00,0.65893,0.65908,0.65799,0.65829,0.662205778,0.666471198,0.657940357,0.658783,0.661213408,0.656352592,39.50648321
2022-01-06T18:30:00+07:00,0.65829,0.6583,0.65766,0.65795,0.662167556,0.666522249,0.657812862,0.6586025,0.660693671,0.656511329,37.31016411
2022-01-06T19:00:00+07:00,0.65795,0.65871,0.6579,0.65833,0.662126,0.66655438,0.65769762,0.6584935,0.660394187,0.656592813,41.24189862
2022-01-06T19:30:00+07:00,0.65833,0.6588,0.658,0.65868,0.662084667,0.666571108,0.657598226,0.6583785,0.659904977,0.656852023,44.6831293
2022-01-06T20:00:00+07:00,0.65868,0.65901,0.65852,0.65885,0.662047556,0.666584865,0.657510246,0.658295,0.659490617,0.657099383,46.3273666
2022-01-06T20:30:00+07:00,0.65885,0.65893,0.65765,0.65777,0.661989222,0.666609261,0.657369184,0.6581955,0.659203359,0.657187641,38.49833034
2022-01-06T21:00:00+07:00,0.65777,0.658,0.65714,0.65748,0.661924889,0.666632222,0.657217555,0.658141,0.659179381,0.657102619,36.70462773
2022-01-06T21:30:00+07:00,0.65748,0.65876,0.65683,0.6571,0.661861222,0.666671733,0.657050712,0.6580615,0.659161232,0.656961768,34.44026835
2022-01-06T22:00:00+07:00,0.6571,0.65863,0.65641,0.65774,0.661800556,0.666679233,0.656921878,0.6580115,0.659073579,0.656949421,41.03776979
2022-01-06T22:30:00+07:00,0.65774,0.65882,0.65752,0.6582,0.661746111,0.666674678,0.656817544,0.6580015,0.659052467,0.656950533,45.29868265
2022-01-06T23:00:00+07:00,0.6582,0.65938,0.65808,0.65855,0.661697889,0.666665516,0.656730262,0.6580165,0.659089557,0.656943443,48.35668463
2022-01-06T23:30:00+07:00,0.65855,0.65914,0.6582,0.65914,0.661648222,0.666627755,0.656668689,0.6580815,0.659256562,0.656906438,53.11489381
2022-01-07T00:00:00+07:00,0.65914,0.65959,0.65885,0.65951,0.661598556,0.666573234,0.656623877,0.6581395,0.659466534,0.656812466,55.86141062
2022-01-07T00:30:00+07:00,0.65951,0.66004,0.6594,0.65961,0.661557778,0.666536821,0.656578735,0.6582145,0.65968787,0.65674113,56.60136741
2022-01-07T01:00:00+07:00,0.65961,0.66,0.65952,0.65961,0.661511444,0.666484514,0.656538375,0.6583235,0.659869363,0.656777637,56.60136741
2022-01-07T01:30:00+07:00,0.65961,0.66048,0.65942,0.66043,0.661486667,0.66645882,0.656514513,0.65847,0.66021805,0.65672195,62.56900575
2022-01-07T02:00:00+07:00,0.66043,0.66064,0.66013,0.66051,0.661474111,0.666450358,0.656497865,0.6586335,0.660498571,0.656768429,63.10208175
2022-01-07T02:30:00+07:00,0.66051,0.66089,0.6601,0.6608,0.661456,0.666430063,0.656481937,0.6588025,0.660804618,0.656800382,65.04544608
2022-01-07T03:00:00+07:00,0.6608,0.66112,0.66001,0.66015,0.661417222,0.66637697,0.656457474,0.6588815,0.660963771,0.656799229,57.70884677
2022-01-07T03:30:00+07:00,0.66015,0.66033,0.65995,0.66032,0.661385222,0.666335703,0.656434742,0.658951,0.661125837,0.656776163,59.01100983
2022-01-07T04:00:00+07:00,0.66032,0.66051,0.66017,0.66044,0.661350222,0.666282363,0.656418081,0.6590585,0.661303435,0.656813565,59.94846818
2022-01-07T04:30:00+07:00,0.66044,0.66044,0.65927,0.65945,0.661304444,0.666229799,0.65637909,0.6591335,0.661324877,0.656942123,49.82419829
2022-01-07T05:00:00+07:00,0.65945,0.66001,0.65854,0.65955,0.661262667,0.66618305,0.656342283,0.6591945,0.661360792,0.657028208,50.72935415
2022-01-07T05:30:00+07:00,0.65955,0.65993,0.65931,0.65937,0.661224111,0.666148831,0.656299392,0.659229,0.661383362,0.657074638,49.01532531
2022-01-07T06:00:00+07:00,0.65937,0.66027,0.65937,0.66024,0.661192667,0.666105966,0.656279367,0.6592985,0.661488854,0.657108146,56.64086868
2022-01-07T06:30:00+07:00,0.66024,0.66043,0.65978,0.65996,0.661162778,0.666072979,0.656252576,0.659408,0.661498441,0.657317559,53.84938341
2022-01-07T07:00:00+07:00,0.65996,0.66092,0.65992,0.66074,0.661146778,0.666053,0.656240556,0.659571,0.661539521,0.657602479,59.79392498
2022-01-07T07:30:00+07:00,0.66074,0.66103,0.66041,0.66076,0.661124,0.666018143,0.656229857,0.659754,0.661428125,0.658079875,59.9364236
2022-01-07T08:00:00+07:00,0.66076,0.66121,0.66065,0.66103,0.661102444,0.66598094,0.656223949,0.6599185,0.66140472,0.65843228,61.89963282
2022-01-07T08:30:00+07:00,0.66103,0.66125,0.66049,0.66063,0.661078778,0.665945531,0.656212025,0.66004,0.661328565,0.658751435,57.4112031
2022-01-07T09:00:00+07:00,0.66063,0.66065,0.65976,0.66038,0.661057333,0.665919203,0.656195464,0.6601315,0.661229685,0.659033315,54.73959567
2022-01-07T09:30:00+07:00,0.66038,0.66061,0.65994,0.66054,0.661042333,0.665902164,0.656182502,0.6602015,0.661213019,0.659189981,56.14612448
2022-01-07T10:00:00+07:00,0.66054,0.66082,0.66033,0.6607,0.661028111,0.665884373,0.656171849,0.660261,0.661242364,0.659279636,57.56624863
2022-01-07T10:30:00+07:00,0.6607,0.66076,0.66011,0.66021,0.661006333,0.665859495,0.656153172,0.660291,0.66122654,0.65935546,52.01133726
2022-01-07T11:00:00+07:00,0.66021,0.66025,0.65979,0.65982,0.660982222,0.665837158,0.656127287,0.6603015,0.661210572,0.659392428,48.03806842
2022-01-07T11:30:00+07:00,0.65982,0.65985,0.6594,0.65971,0.660955556,0.665811785,0.656099326,0.6602655,0.661207784,0.659323216,46.94867185
2022-01-07T12:00:00+07:00,0.65971,0.65994,0.65939,0.65946,0.660923889,0.665781545,0.656066233,0.660213,0.661210338,0.659215662,44.47981749
2022-01-07T12:30:00+07:00,0.65946,0.65988,0.65938,0.65986,0.660893556,0.665743305,0.656043806,0.660166,0.661136493,0.659195507,49.09254901
2022-01-07T13:00:00+07:00,0.65986,0.65987,0.65929,0.65947,0.660856667,0.665698655,0.656014678,0.660132,0.661148889,0.659115111,45.15352814
2022-01-07T13:30:00+07:00,0.65947,0.65956,0.65913,0.65945,0.660809111,0.665621264,0.655996958,0.6600885,0.661143228,0.659033772,44.95432588
2022-01-07T14:00:00+07:00,0.65945,0.6597,0.65931,0.6596,0.660765889,0.665550749,0.655981029,0.6600465,0.661108767,0.658984233,46.84826478
2022-01-07T14:30:00+07:00,0.6596,0.65962,0.65845,0.65875,0.660712667,0.665479441,0.655945892,0.6600115,0.661189859,0.658833141,38.71856708
2022-01-07T15:00:00+07:00,0.65875,0.65894,0.65798,0.65824,0.660653667,0.665409942,0.655897391,0.659946,0.661344719,0.658547281,34.81482564
2022-01-07T15:30:00+07:00,0.65824,0.65863,0.65782,0.65828,0.660589778,0.665317313,0.655862242,0.6598915,0.661451401,0.658331599,35.3652559
2022-01-07T16:00:00+07:00,0.65828,0.6588,0.65799,0.65862,0.660527333,0.6652086,0.655846067,0.6598105,0.661455522,0.658165478,40.00280009
2022-01-07T16:30:00+07:00,0.65862,0.65934,0.65847,0.65918,0.660471111,0.665093846,0.655848377,0.6597715,0.661437348,0.658105652,46.77640728
2022-01-07T17:00:00+07:00,0.65918,0.65943,0.65893,0.65924,0.660407667,0.6649386,0.655876733,0.6596965,0.66131559,0.65807741,47.46082335
2022-01-07T17:30:00+07:00,0.65924,0.65947,0.65911,0.65931,0.660350556,0.664805173,0.655895938,0.659624,0.661174515,0.658073485,48.29617655
2022-01-07T18:00:00+07:00,0.65931,0.65955,0.65873,0.65938,0.660296778,0.664679525,0.655914031,0.6595415,0.660953382,0.658129618,49.16658056
2022-01-07T18:30:00+07:00,0.65938,0.65988,0.65926,0.65978,0.660240889,0.664519037,0.655962741,0.659499,0.660825875,0.658172125,53.93839879
2022-01-07T19:00:00+07:00,0.65978,0.65992,0.65948,0.65977,0.660179778,0.664323855,0.6560357,0.6594685,0.66073985,0.65819715,53.80242316
2022-01-07T19:30:00+07:00,0.65977,0.6598,0.65923,0.65953,0.660117222,0.66412648,0.656107964,0.659418,0.660591569,0.658244431,50.51127594
2022-01-07T20:00:00+07:00,0.65953,0.66016,0.65927,0.65965,0.660058,0.663933418,0.656182582,0.6593655,0.660389365,0.658341635,52.08936704
2022-01-07T20:30:00+07:00,0.65965,0.66067,0.65806,0.65876,0.659988444,0.663727442,0.656249446,0.659293,0.660271756,0.658314244,41.51558373
2022-01-07T21:00:00+07:00,0.65876,0.66022,0.65862,0.66008,0.659931667,0.663504493,0.656358841,0.659306,0.660318727,0.658293273,55.83507106
2022-01-07T21:30:00+07:00,0.66008,0.66073,0.65941,0.66023,0.659874,0.663252904,0.656495096,0.659332,0.660409508,0.658254492,57.11989943
2022-01-07T22:00:00+07:00,0.66023,0.66063,0.65975,0.65983,0.659813667,0.662993797,0.656633536,0.6593505,0.660448671,0.658252329,52.71575618
2022-01-07T22:30:00+07:00,0.65983,0.66009,0.65834,0.65911,0.659748,0.662733512,0.656762488,0.659313,0.660390035,0.658235965,45.86123755
2022-01-07T23:00:00+07:00,0.65911,0.66004,0.65886,0.65996,0.659699444,0.66252305,0.656875839,0.6593375,0.660449433,0.658225567,53.54145077
2022-01-07T23:30:00+07:00,0.65996,0.66057,0.65991,0.66039,0.659674111,0.662430774,0.656917448,0.6593845,0.660587238,0.658181762,56.87444002
2022-01-08T00:00:00+07:00,0.66039,0.66051,0.65935,0.65952,0.659639556,0.662324168,0.656954943,0.6593805,0.660580875,0.658180125,49.18589245
2022-01-08T00:30:00+07:00,0.65952,0.65966,0.65936,0.65948,0.659603889,0.66220958,0.656998198,0.659417,0.660582351,0.658251649,48.8588562
2022-01-08T01:00:00+07:00,0.65948,0.65989,0.6594,0.65972,0.659573333,0.662107381,0.657039286,0.659491,0.660528996,0.658453004,50.96550888
2022-01-08T01:30:00+07:00,0.65972,0.66024,0.65971,0.66011,0.659553444,0.662041821,0.657065068,0.6595825,0.660492047,0.658672953,54.26260762
2022-01-08T02:00:00+07:00,0.66011,0.66018,0.65988,0.66008,0.659539333,0.66200106,0.657077607,0.6596555,0.660474145,0.658836855,53.96202776
2022-01-08T02:30:00+07:00,0.66008,0.6602,0.65982,0.65986,0.659520222,0.661944707,0.657095738,0.6596895,0.660482405,0.658896595,51.7003097
2022-01-08T03:00:00+07:00,0.65986,0.65999,0.65943,0.65948,0.659485111,0.661817639,0.657152583,0.6597015,0.660473828,0.658929172,47.96105912
2022-01-08T03:30:00+07:00,0.65948,0.65973,0.65941,0.65945,0.659452,0.661699425,0.657204575,0.6597085,0.660468954,0.658948046,47.66794268
2022-01-08T04:00:00+07:00,0.65945,0.65957,0.65934,0.65943,0.659418222,0.66157265,0.657263794,0.659711,0.660467436,0.658954564,47.45969997
2022-01-08T04:30:00+07:00,0.65943,0.6597,0.65914,0.6594,0.659383111,0.661431999,0.657334223,0.659692,0.660459557,0.658924443,47.12712443
2022-01-10T05:00:00+07:00,0.6594,0.6594,0.65847,0.659,0.659348667,0.661316319,0.657381014,0.6596535,0.660476768,0.658830232,42.81866641
2022-01-10T05:30:00+07:00,0.659,0.6596,0.65885,0.65927,0.659323222,0.661234245,0.6574122,0.6596405,0.660479225,0.658801775,46.38195007
2022-01-10T06:00:00+07:00,0.65927,0.66,0.65915,0.65926,0.659309333,0.66120375,0.657414916,0.659621,0.660475913,0.658766087,46.26695269
2022-01-10T06:30:00+07:00,0.65926,0.66004,0.65926,0.65957,0.659293667,0.661155602,0.657431731,0.6596615,0.660420823,0.658902177,50.37456661
2022-01-10T07:00:00+07:00,0.65957,0.6601,0.65953,0.66005,0.659288444,0.661139195,0.657437693,0.65966,0.660416122,0.658903878,55.985191
2022-01-10T07:30:00+07:00,0.66005,0.66052,0.65997,0.66012,0.659292444,0.661148802,0.657436086,0.6596545,0.660395404,0.658913596,56.75308887
2022-01-10T08:00:00+07:00,0.66012,0.66046,0.6599,0.66018,0.659310333,0.661169527,0.65745114,0.659672,0.660444518,0.658899482,57.4385129
2022-01-10T08:30:00+07:00,0.66018,0.66108,0.66001,0.66095,0.659335444,0.661221303,0.657449586,0.659764,0.660673074,0.658854926,65.08613357
2022-01-10T09:00:00+07:00,0.66095,0.66147,0.66094,0.66131,0.659364,0.661290325,0.657437675,0.6598315,0.660962221,0.658700779,67.98274414
2022-01-10T09:30:00+07:00,0.66131,0.66155,0.66115,0.6614,0.659397333,0.661359275,0.657435391,0.659882,0.661185067,0.658578933,68.68227529
2022-01-10T10:00:00+07:00,0.6614,0.66159,0.66129,0.66152,0.659433667,0.661430084,0.657437249,0.659982,0.661454543,0.658509457,69.63489839
2022-01-10T10:30:00+07:00,0.66152,0.66182,0.66147,0.66162,0.659475667,0.661495121,0.657456212,0.660089,0.661704177,0.658473823,70.44178508
2022-01-10T11:00:00+07:00,0.66162,0.66242,0.66161,0.66227,0.659519222,0.661607601,0.657430843,0.6602165,0.662078727,0.658354273,75.0775966
2022-01-10T11:30:00+07:00,0.66227,0.66228,0.6617,0.66181,0.659560333,0.661681544,0.657439123,0.6603015,0.662287594,0.658315406,67.06171354
2022-01-10T12:00:00+07:00,0.66181,0.66197,0.66163,0.66188,0.659609778,0.6617375,0.657482056,0.6603915,0.662489282,0.658293718,67.62812722
2022-01-10T12:30:00+07:00,0.66188,0.66238,0.66187,0.66196,0.659659333,0.661795928,0.657522738,0.6604965,0.662685594,0.658307406,68.29906376
2022-01-10T13:00:00+07:00,0.66196,0.66229,0.66178,0.66212,0.659713556,0.661849496,0.657577615,0.6606285,0.662874147,0.658382853,69.6537339
2022-01-10T13:30:00+07:00,0.66212,0.66239,0.66202,0.66234,0.659768222,0.661918357,0.657618087,0.660773,0.6630681,0.6584779,71.45969137
2022-01-10T14:00:00+07:00,0.66234,0.66256,0.66214,0.66239,0.659810667,0.662014655,0.657606679,0.660921,0.663232293,0.658609707,71.86943548
2022-01-10T14:30:00+07:00,0.66239,0.66285,0.66235,0.66259,0.659851333,0.662122852,0.657579815,0.6610805,0.663390205,0.658770795,73.50782207
2022-01-10T15:00:00+07:00,0.66259,0.66289,0.66155,0.6618,0.659890333,0.662173782,0.657606885,0.6612205,0.663340448,0.659100552,58.91213677
2022-01-10T15:30:00+07:00,0.6618,0.6619,0.66079,0.6617,0.659932,0.662209151,0.657654849,0.661342,0.663270788,0.659413212,57.35955563
2022-01-10T16:00:00+07:00,0.6617,0.66213,0.66136,0.66207,0.659973556,0.662268681,0.65767843,0.6614825,0.663179649,0.659785351,61.41175636
2022-01-10T16:30:00+07:00,0.66207,0.66249,0.66194,0.66211,0.660011667,0.662333366,0.657689968,0.6616095,0.663080221,0.660138779,61.83402472
2022-01-10T17:00:00+07:00,0.66211,0.66323,0.66195,0.6629,0.660056667,0.662442665,0.657670669,0.661752,0.663140691,0.660363309,69.0399125
2022-01-10T17:30:00+07:00,0.6629,0.66366,0.66288,0.66328,0.660117889,0.662548398,0.65768738,0.66191,0.663237735,0.660582265,71.79813992
