time,open,high,low,close,%K,%D
2020-01-02T10:30:00Z,112.245,112.286,112.179,112.19,37.66826918,61.69966011
2020-01-02T11:00:00Z,112.19,112.206,112.108,112.123,20.30571442,41.79117441
2020-01-02T11:30:00Z,112.123,112.126,112.02,112.032,5.768569047,21.24751755
2020-01-02T12:00:00Z,112.032,112.098,112.015,112.038,5.297232705,10.45717206
2020-01-02T12:30:00Z,112.038,112.049,111.998,112.036,7.916021422,6.327274391
2020-01-02T13:00:00Z,112.036,112.072,112.004,112.009,8.594831095,7.269361741
2020-01-02T13:30:00Z,112.009,112.037,111.968,112.023,17.76434419,11.42506557
2020-01-02T14:00:00Z,112.023,112.066,111.998,111.999,21.31491399,15.89136309
2020-01-02T14:30:00Z,111.999,112.006,111.855,111.889,24.77482773,21.2846953
2020-01-02T15:00:00Z,111.889,111.904,111.7,111.725,15.41159557,20.50044576
2020-01-02T15:30:00Z,111.725,111.742,111.595,111.72,16.30930367,18.83190899
2020-01-02T16:00:00Z,111.72,111.764,111.571,111.586,12.09667042,14.60585655
2020-01-02T16:30:00Z,111.586,111.611,111.539,111.541,9.999282229,12.80175211
2020-01-02T17:00:00Z,111.541,111.587,111.516,111.58,6.651137972,9.582363541
2020-01-02T17:30:00Z,111.58,111.604,111.534,111.562,11.82383266,9.491417621
2020-01-02T18:00:00Z,111.562,111.599,111.513,111.585,21.24283047,13.23926704
2020-01-02T18:30:00Z,111.585,111.637,111.582,111.618,43.97035514,25.67900609
2020-01-02T19:00:00Z,111.618,111.631,111.582,111.609,63.59401105,42.93573222
2020-01-02T19:30:00Z,111.609,111.647,111.592,111.643,86.37056652,64.64497757
2020-01-02T20:00:00Z,111.643,111.727,111.634,111.722,90.6992772,80.22128493
2020-01-02T20:30:00Z,111.722,111.766,111.712,111.751,95.50876762,90.85953712
2020-01-02T21:00:00Z,111.751,111.764,111.723,111.748,93.24292293,93.15032259
2020-01-02T21:30:00Z,111.748,111.783,111.744,111.766,91.05489794,93.26886283
2020-01-02T22:00:00Z,111.766,111.766,111.633,111.662,66.88340036,83.72707374
2020-01-02T22:30:00Z,111.662,111.716,111.658,111.691,49.69982548,69.21270793
2020-01-02T23:00:00Z,111.691,111.791,111.691,111.789,52.24472574,56.27598386
