time,open,high,low,close,EMA90,EMA75,EMA60,EMA45,EMA30,ParabolicSAR
2015-01-23T05:00:00+07:00,1.40704,1.40952,1.40357,1.40702,1.403196222,1.405605024,1.404680077,1.405414477,1.407746042,1.4367756
2015-01-23T09:00:00+07:00,1.40702,1.40742,1.40333,1.40505,1.403236965,1.405590418,1.404692205,1.40539863,1.407572103,1.434783264
2015-01-23T13:00:00+07:00,1.40505,1.40743,1.39326,1.39461,1.403047361,1.405301459,1.404361641,1.404929559,1.406735839,1.432267003
2015-01-23T17:00:00+07:00,1.39461,1.39716,1.38029,1.39196,1.402803683,1.404950368,1.40395503,1.404365666,1.405782559,1.428366303
2015-01-23T21:00:00+07:00,1.39196,1.40178,1.39137,1.39564,1.402646239,1.404705359,1.403682406,1.403986289,1.4051282,1.422597146
2015-01-24T01:00:00+07:00,1.39564,1.39789,1.39192,1.39212,1.402414893,1.404374165,1.403303311,1.403470363,1.404288961,1.417520289
2015-01-26T05:00:00+07:00,1.38715,1.39419,1.38263,1.38984,1.402138522,1.403991687,1.402861891,1.402877739,1.40335677,1.413052654
2015-01-26T09:00:00+07:00,1.38984,1.39326,1.38818,1.39228,1.401921851,1.403683485,1.402514944,1.402416967,1.40264214,1.409121136
2015-01-26T13:00:00+07:00,1.39228,1.40439,1.39226,1.4012,1.401905986,1.40361813,1.402471831,1.402364056,1.402549099,1.405661399
2015-01-26T17:00:00+07:00,1.4012,1.40437,1.39804,1.40365,1.401944316,1.403618968,1.402510459,1.402419966,1.402620125,1.38029
2015-01-26T21:00:00+07:00,1.40365,1.40409,1.399,1.4016,1.401936749,1.403565838,1.402480608,1.402384316,1.40255431,1.3807716
2015-01-27T01:00:00+07:00,1.4016,1.40436,1.40092,1.40158,1.401928908,1.403513579,1.40245108,1.402349345,1.402491451,1.381243568
2015-01-27T05:00:00+07:00,1.40158,1.40633,1.40104,1.4046,1.401987614,1.403542169,1.402521536,1.4024472,1.402627487,1.381706097
2015-01-27T09:00:00+07:00,1.4046,1.40556,1.40195,1.40228,1.40199404,1.403508954,1.402513617,1.40243993,1.402605068,1.382691053
2015-01-27T13:00:00+07:00,1.40228,1.41271,1.40089,1.41099,1.402191753,1.403705824,1.402791531,1.402811673,1.403146032,1.383636611
2015-01-27T17:00:00+07:00,1.41099,1.41191,1.4058,1.41014,1.40236644,1.403875144,1.403032465,1.403130296,1.403597255,1.385381014
2015-01-27T21:00:00+07:00,1.41014,1.41467,1.40694,1.4088,1.402507837,1.404004745,1.403221564,1.403376804,1.403932916,1.387020753
2015-01-28T01:00:00+07:00,1.4088,1.41187,1.40633,1.411,1.402694478,1.404188831,1.403476595,1.403708248,1.404388857,1.389232693
2015-01-28T05:00:00+07:00,1.411,1.41124,1.40738,1.40958,1.402845808,1.404330704,1.403676707,1.403963541,1.40472377,1.391267677
2015-01-28T09:00:00+07:00,1.40958,1.41258,1.40881,1.41151,1.40303623,1.404519633,1.403933536,1.404291648,1.405161591,1.393139863
2015-01-28T13:00:00+07:00,1.41151,1.41376,1.408,1.41262,1.403246862,1.4047328,1.404218338,1.40465375,1.405642779,1.394862274
2015-01-28T17:00:00+07:00,1.41262,1.41585,1.40868,1.41211,1.403441656,1.404926937,1.404477081,1.404977935,1.406060019,1.396446892
2015-01-28T21:00:00+07:00,1.41211,1.4152,1.40668,1.41363,1.403665576,1.405155965,1.404777177,1.405354112,1.406548405,1.398387203
2015-01-29T01:00:00+07:00,1.41363,1.41869,1.40513,1.4148,1.403910288,1.405409756,1.405105794,1.405764803,1.407080766,1.400133483
2015-01-29T05:00:00+07:00,1.4148,1.41514,1.41196,1.41296,1.404109183,1.405608446,1.405363309,1.406077637,1.407460071,1.402360265
2015-01-29T09:00:00+07:00,1.41296,1.41414,1.41132,1.41262,1.404296234,1.405792961,1.405601233,1.406362088,1.40779297,1.404319833
2015-01-29T13:00:00+07:00,1.41262,1.41863,1.4125,1.41748,1.404585987,1.406100514,1.405990701,1.406845475,1.408417939,1.406044253
2015-01-29T17:00:00+07:00,1.41748,1.42233,1.41505,1.41894,1.40490146,1.406438396,1.406415268,1.407371324,1.409096782,1.407561743
2015-01-29T21:00:00+07:00,1.41894,1.4324,1.41892,1.43004,1.405453955,1.40705949,1.407189849,1.408356919,1.410447957,1.409629299
2015-01-30T01:00:00+07:00,1.43004,1.43072,1.42584,1.42813,1.40595233,1.407613978,1.407876412,1.409216618,1.411588734,1.413272611
2015-01-30T05:00:00+07:00,1.42813,1.43053,1.4277,1.43024,1.406486125,1.408209399,1.408609644,1.410130678,1.412792042,1.416332993
2015-01-30T09:00:00+07:00,1.43024,1.43124,1.42962,1.43056,1.407015221,1.408797573,1.409329328,1.41101891,1.413938362,1.418903714
2015-01-30T13:00:00+07:00,1.43056,1.43663,1.43042,1.43177,1.407559282,1.40940211,1.410065088,1.411921131,1.41508879,1.42106312
2015-01-30T17:00:00+07:00,1.43177,1.44909,1.42982,1.44635,1.408411825,1.410374423,1.411254757,1.413418038,1.417105642,1.423865158
2015-01-30T21:00:00+07:00,1.44635,1.44715,1.42997,1.43617,1.409021895,1.411053254,1.41207165,1.414407254,1.418335601,1.428910127
