time,open,high,low,close,Basis,Upper1,Lower1,Upper2.5,Lower2.5,Upper2,Lower2
2019-01-03T18:00:00Z,0.70161,0.70168,0.69993,0.70053,0.701489,0.70522564,0.69775236,0.7108306,0.6921474,0.70896228,0.69401572
2019-01-03T22:00:00Z,0.70053,0.70186,0.69935,0.70164,0.701294,0.704914092,0.697673908,0.710344229,0.692243771,0.708534183,0.694053817
2019-01-04T02:00:00Z,0.70164,0.70298,0.70157,0.70196,0.701192,0.704762814,0.697621186,0.710119036,0.692264964,0.708333629,0.694050371
2019-01-04T06:00:00Z,0.70196,0.70544,0.70155,0.70474,0.7012495,0.704867414,0.697631586,0.710294286,0.692204714,0.708485329,0.694013671
2019-01-04T10:00:00Z,0.70474,0.70491,0.70259,0.70435,0.701207,0.704783008,0.697630992,0.710147019,0.692266981,0.708359015,0.694054985
2019-01-04T14:00:00Z,0.70435,0.71175,0.70345,0.71102,0.701465,0.705521291,0.697408709,0.711605727,0.691324273,0.709577582,0.693352418
2019-01-04T18:00:00Z,0.71102,0.71246,0.71092,0.71147,0.7017345,0.706242377,0.697226623,0.713004192,0.690464808,0.710750254,0.692718746
2019-01-06T22:00:00Z,0.7114,0.71311,0.71087,0.71295,0.7021375,0.70723162,0.69704338,0.7148728,0.6894022,0.71232574,0.69194926
2019-01-07T02:00:00Z,0.71295,0.71378,0.71218,0.71307,0.7025765,0.708189133,0.696963867,0.716608083,0.688544917,0.713801767,0.691351233
2019-01-07T06:00:00Z,0.71307,0.71417,0.7122,0.71287,0.7030085,0.709048047,0.696968953,0.718107368,0.687909632,0.715087595,0.690929405
2019-01-07T10:00:00Z,0.71287,0.71403,0.71217,0.71345,0.70355,0.710001869,0.697098131,0.719679672,0.687420328,0.716453737,0.690646263
2019-01-07T14:00:00Z,0.71345,0.71468,0.71231,0.71466,0.704206,0.711073742,0.697338258,0.721375354,0.687036646,0.717941483,0.690470517
2019-01-07T18:00:00Z,0.71466,0.71497,0.71394,0.71459,0.705006,0.712101088,0.697910912,0.72274372,0.68726828,0.719196176,0.690815824
2019-01-07T22:00:00Z,0.71459,0.71495,0.71325,0.71333,0.70568,0.712892574,0.698467426,0.723711436,0.687648564,0.720105149,0.691254851
2019-01-08T02:00:00Z,0.71333,0.71489,0.71222,0.71238,0.7063765,0.713529609,0.699223391,0.724259273,0.688493727,0.720682719,0.692070281
2019-01-08T06:00:00Z,0.71238,0.71392,0.71164,0.71293,0.7073405,0.713995341,0.700685659,0.723977602,0.690703398,0.720650181,0.694030819
2019-01-08T10:00:00Z,0.71293,0.71463,0.71225,0.71283,0.7082695,0.714299636,0.702239364,0.723344839,0.693194161,0.720329771,0.696209229
2019-01-08T14:00:00Z,0.71283,0.7145,0.71179,0.7144,0.7091765,0.714672647,0.703680353,0.722916868,0.695436132,0.720168794,0.698184206
2019-01-08T18:00:00Z,0.7144,0.71459,0.71355,0.71397,0.7099375,0.714971564,0.704903436,0.72252266,0.69735234,0.720005628,0.699869372
