time,open,high,low,close,Basis,Upper,Lower,%K,%D
2019-01-02T05:00:00Z,77.25399999999999,77.25399999999999,76.8,76.8,NaN,NaN,NaN,NaN,NaN
2019-01-02T06:00:00Z,76.8,76.89699999999999,76.774,76.88799999999999,NaN,NaN,NaN,NaN,NaN
2019-01-02T07:00:00Z,76.88799999999999,76.954,76.767,76.88,NaN,NaN,NaN,NaN,NaN
2019-01-02T08:00:00Z,76.88,76.90899999999999,76.37899999999999,76.472,NaN,NaN,NaN,NaN,NaN
2019-01-02T09:00:00Z,76.472,76.493,76.323,76.432,NaN,NaN,NaN,NaN,NaN
2019-01-02T10:00:00Z,76.432,76.494,76.341,76.42999999999999,NaN,NaN,NaN,NaN,NaN
2019-01-02T11:00:00Z,76.42999999999999,76.54599999999999,76.428,76.47,NaN,NaN,NaN,17.32046893325743,NaN
2019-01-02T12:00:00Z,76.47,76.609,76.451,76.451,NaN,NaN,NaN,20.698856393863785,NaN
2019-01-02T13:00:00Z,76.451,76.464,75.988,76.28399999999999,NaN,NaN,NaN,30.934804921917987,22.984710083013066
2019-01-02T14:00:00Z,76.28399999999999,76.48599999999999,76.27499999999999,76.454,NaN,NaN,NaN,48.182772474209976,33.272144596663914
2019-01-02T15:00:00Z,76.454,76.573,76.38,76.488,NaN,NaN,NaN,67.74020397208783,48.95259378940526
2019-01-02T16:00:00Z,76.488,76.63499999999999,76.444,76.444,NaN,NaN,NaN,75.34489667410897,63.755957706802256
2019-01-02T17:00:00Z,76.444,76.612,76.442,76.598,NaN,NaN,NaN,81.75857689107353,74.94789251242345
2019-01-02T18:00:00Z,76.598,76.603,76.49799999999999,76.539,NaN,NaN,NaN,79.36458869998465,78.82268742172238
2019-01-02T19:00:00Z,76.539,76.53999999999999,76.40899999999999,76.42,NaN,NaN,NaN,61.10030204766317,74.07448921290712
2019-01-02T20:00:00Z,76.42,76.42399999999999,76.297,76.36099999999999,NaN,NaN,NaN,35.98483969524823,58.816576814298685
2019-01-02T21:00:00Z,76.36099999999999,76.38499999999999,76.026,76.05499999999999,NaN,NaN,NaN,13.189997071052902,36.75837960465476
2019-01-02T22:00:00Z,76.05499999999999,76.05499999999999,70.582,73.204,NaN,NaN,NaN,22.47710005374981,23.883978940016977
2019-01-02T23:00:00Z,73.204,74.58,72.85199999999999,74.30499999999999,NaN,NaN,NaN,36.99460026727663,24.22056579735978
2019-01-03T00:00:00Z,74.30499999999999,74.785,74.304,74.58399999999999,76.12795,78.45105063210143,73.80484936789857,58.17964411631786,39.217114812448095
2019-01-03T01:00:00Z,74.58399999999999,74.776,74.348,74.592,76.01755,78.44997914529304,73.58512085470696,66.69784580474467,53.957363396113045
2019-01-03T02:00:00Z,74.592,74.594,74.301,74.35,75.89065,78.42999320679176,73.35130679320822,68.81773098431368,64.5650736351254
2019-01-03T03:00:00Z,74.35,74.44,74.279,74.3,75.76165,78.37489621818688,73.14840378181313,70.95290769819192,68.82282816241676
2019-01-03T04:00:00Z,74.3,74.49799999999999,74.285,74.389,75.6575,78.33936065307282,72.97563934692718,55.165221668726815,64.97862011707747
2019-01-03T05:00:00Z,74.389,74.435,73.97399999999999,74.264,75.5491,78.29469794261628,72.80350205738371,44.26939952726595,56.79584296472822
2019-01-03T06:00:00Z,74.264,74.27,74.07499999999999,74.182,75.4367,78.22970958868682,72.64369041131319,30.482372843021732,43.30566467967149
2019-01-03T07:00:00Z,74.182,74.96199999999999,74.182,74.87299999999999,75.35685,78.10033185193137,72.61336814806862,53.56663030943031,42.77280089323932
2019-01-03T08:00:00Z,74.87299999999999,75.264,74.761,74.987,75.28365,77.95981076159019,72.6074892384098,67.68914057124333,50.57938124123178
2019-01-03T09:00:00Z,74.987,75.176,74.957,74.958,75.21735,77.83551434680373,72.59918565319626,81.9327014614654,67.729490780713
2019-01-03T10:00:00Z,74.958,75.032,74.795,75.002,75.14475,77.66634223941395,72.62315776058605,77.59029258295806,75.73737820522224
2019-01-03T11:00:00Z,75.002,75.04299999999999,74.749,74.79299999999999,75.05999999999999,77.46589926015285,72.65410073984712,70.23774896338075,76.58691433593474
2019-01-03T12:00:00Z,74.79299999999999,75.04299999999999,74.77499999999999,74.98899999999999,74.98724999999999,77.2584320814019,72.71606791859807,60.345372956757274,69.39113816769868
2019-01-03T13:00:00Z,74.98899999999999,75.30199999999999,74.932,75.28999999999999,74.92184999999999,77.007369760606,72.83633023939399,66.96715358498939,65.85009183504246
2019-01-03T14:00:00Z,75.28999999999999,75.435,75.23299999999999,75.28099999999999,74.85895,76.74249245289981,72.97540754710018,73.99432674630543,67.10228442935069
2019-01-03T15:00:00Z,75.28099999999999,75.466,74.847,75.24,74.79995,76.47620372389486,73.12369627610514,81.28693844644077,74.0828062592452
2019-01-03T16:00:00Z,75.24,76.01299999999999,75.15899999999999,75.822,74.773,76.31254416955007,73.23345583044993,76.86756246717881,77.38294255330834
2019-01-03T17:00:00Z,75.822,75.82799999999999,75.586,75.792,74.75985,76.23633299918188,73.28336700081812,78.032659723921,78.72905354584687
2019-01-03T18:00:00Z,75.792,75.795,75.48599999999999,75.586,74.87895,76.12320742789336,73.63469257210664,76.33242536007268,77.07754918372416
2019-01-03T19:00:00Z,75.586,75.64399999999999,75.42399999999999,75.434,74.93539999999999,76.16892832355414,73.70187167644583,64.9228130360212,73.09596604000497
2019-01-03T20:00:00Z,75.434,75.469,75.188,75.28999999999999,74.9707,76.20135432291256,73.74004567708742,43.02056846133589,61.42526895247659
2019-01-03T21:00:00Z,75.28999999999999,75.429,75.27199999999999,75.414,75.0118,76.24490446637954,73.77869553362045,33.665043875858494,47.202808457738534
2019-01-03T22:00:00Z,75.414,75.451,75.35,75.413,75.06495,76.25504360845126,73.87485639154873,29.239874586369968,35.30849564118812
2019-01-03T23:00:00Z,75.413,75.682,75.37599999999999,75.55799999999999,75.12785,76.2612980785986,73.99440192140139,49.09294357662554,37.332620679618
2019-01-04T00:00:00Z,75.55799999999999,75.625,75.23899999999999,75.24,75.1704,76.22241039680988,74.11838960319012,40.83088217311605,39.72123344537052
2019-01-04T01:00:00Z,75.24,75.75,75.24,75.66499999999999,75.24045,76.18689911214314,74.29400088785685,56.263683444648,48.729169731463195
2019-01-04T02:00:00Z,75.66499999999999,75.972,75.63799999999999,75.916,75.32714999999999,76.12796297559908,74.5263370244009,62.08414287320758,53.05956949699055
2019-01-04T03:00:00Z,75.916,76.235,75.91499999999999,76.149,75.39095,76.26415189353416,74.51774810646585,89.03052489251347,69.12611707012302
2019-01-04T04:00:00Z,76.149,76.20299999999999,76.033,76.088,75.446,76.36490457883191,74.52709542116808,89.65552980452969,80.25673252341691
2019-01-04T05:00:00Z,76.088,76.119,75.943,75.991,75.49765,76.41749383015966,74.57780616984033,84.0279375458282,87.57133074762379
2019-01-04T06:00:00Z,75.991,76.01299999999999,75.836,75.957,75.5454,76.45150650587917,74.63929349412084,71.38406221199688,81.68917652078493
2019-01-04T07:00:00Z,75.957,76.05,75.71499999999999,75.74199999999999,75.59285,76.39417869153388,74.79152130846612,44.70117682429238,66.70439219403916
2019-01-04T08:00:00Z,75.74199999999999,75.95899999999999,75.716,75.948,75.6408,76.3845912173418,74.8970087826582,35.45734839251626,50.51419580960184
2019-01-04T09:00:00Z,75.948,76.201,75.91499999999999,76.133,75.68294999999999,76.44411459906595,74.92178540093403,46.315479928109475,42.158001714972706
2019-01-04T10:00:00Z,76.133,76.14699999999999,76.008,76.033,75.72055,76.46777088224593,74.97332911775408,66.39541028581822,49.389412868814645
2019-01-04T11:00:00Z,76.033,76.128,76.024,76.06099999999999,75.7616,76.47704584001443,75.04615415998558,74.21124828532324,62.30737949975031
2019-01-04T12:00:00Z,76.06099999999999,76.12299999999999,76.03,76.10199999999999,75.7756,76.51432034627534,75.03687965372465,72.07104775642428,70.89256877585525
2019-01-04T13:00:00Z,76.10199999999999,76.378,76.06099999999999,76.28099999999999,75.80005,76.58853528639924,75.01156471360076,76.6102401765851,74.29751207277754
2019-01-04T14:00:00Z,76.28099999999999,76.451,76.22999999999999,76.356,75.83855000000001,76.67204545401123,75.0050545459888,79.06420321076719,75.9151637145922
2019-01-04T15:00:00Z,76.356,76.907,76.17,76.813,75.90750000000001,76.86174986899492,74.9532501310051,82.31981805083568,79.33142047939599
2019-01-04T16:00:00Z,76.813,77.04599999999999,76.743,76.95899999999999,75.99095000000003,77.03662038154447,74.94527961845559,86.44892866686864,82.6109833094905
2019-01-04T17:00:00Z,76.95899999999999,77.228,76.942,77.10799999999999,76.07565000000002,77.23085730686967,74.92044269313038,90.16956830352824,86.31277167374418
2019-01-04T18:00:00Z,77.10799999999999,77.252,77.10499999999999,77.18299999999999,76.16415000000002,77.40169880584246,74.92660119415758,91.5923840139868,89.40362699479455
2019-01-04T19:00:00Z,77.18299999999999,77.29599999999999,77.157,77.22099999999999,76.24730000000002,77.55975502302567,74.93484497697438,92.22646605479746,91.32947279077082
2019-01-04T20:00:00Z,77.22099999999999,77.22699999999999,77.134,77.17399999999999,76.34400000000002,77.61497698640086,75.07302301359918,88.30023056434352,90.70636021104258
2019-01-04T21:00:00Z,77.17399999999999,77.262,77.143,77.201,76.42080000000003,77.71074515385772,75.13085484614234,81.48053766112689,87.33574476008927
2019-01-06T22:00:00Z,77.18599999999999,77.237,77.094,77.182,76.48410000000003,77.80332465390349,75.16487534609657,64.88890514086044,78.2232244554436
2019-01-06T23:00:00Z,77.182,77.357,77.16199999999999,77.32499999999999,76.54290000000002,77.92298194954992,75.16281805045011,68.18696595444197,71.51880291880975
2019-01-07T00:00:00Z,77.32499999999999,77.365,77.178,77.181,76.59755000000003,77.9934490102565,75.20165098974356,54.50012569620916,62.52533226383718
2019-01-07T01:00:00Z,77.181,77.356,77.17699999999999,77.25999999999999,76.66100000000003,78.05582615402683,75.26617384597323,60.39687773303456,61.027989794561876
2019-01-07T02:00:00Z,77.25999999999999,77.292,77.128,77.14099999999999,76.72020000000002,78.07694463329227,75.36345536670777,36.9003690036896,50.599124144311084
2019-01-07T03:00:00Z,77.14099999999999,77.16499999999999,77.03099999999999,77.157,76.79095000000002,78.04397470919118,75.53792529080887,38.77411229202067,45.35711967624826
2019-01-07T04:00:00Z,77.157,77.243,77.069,77.23899999999999,76.85550000000002,78.03223767784861,75.67876232215143,39.11439114391108,38.26295747987376
2019-01-07T05:00:00Z,77.23899999999999,77.27,77.121,77.149,76.90630000000002,78.0164238950973,75.79617610490273,45.43589743589829,41.10813362394333
2019-01-07T06:00:00Z,77.149,77.217,77.098,77.179,76.96360000000003,77.96198100190009,75.96521899809997,51.76270741746797,45.43766533242576
2019-01-07T07:00:00Z,77.179,77.238,77.064,77.21,77.02105000000003,77.88158452680605,76.16051547319401,55.969356880049276,51.05598724447183
2019-01-07T08:00:00Z,77.21,77.264,77.112,77.205,77.07620000000003,77.76040053708849,76.39199946291157,66.68232675806739,58.13813035186153
2019-01-07T09:00:00Z,77.205,77.26599999999999,77.125,77.128,77.11855000000003,77.62860114628874,76.60849885371131,58.13665353211334,60.26277905674332
2019-01-07T10:00:00Z,77.128,77.21799999999999,77.09299999999999,77.21199999999999,77.16135000000003,77.4253934089827,76.89730659101735,57.593963279824266,60.80431452333499
2019-01-07T11:00:00Z,77.21199999999999,77.259,77.17,77.204,77.18090000000004,77.3540399360418,77.00776006395827,57.88073953026461,57.8704521140674
2019-01-07T12:00:00Z,77.204,77.294,77.15299999999999,77.234,77.19465000000004,77.31418889248813,77.07511110751194,70.90783705236186,62.127513287483566
2019-01-07T13:00:00Z,77.234,77.345,77.19,77.306,77.20455000000004,77.3278597596489,77.08124024035118,74.65999798274102,67.81619152178915
2019-01-07T14:00:00Z,77.306,77.32799999999999,77.116,77.25699999999999,77.20825000000004,77.33408440240692,77.08241559759315,73.25080944483868,72.9395481599805
2019-01-07T15:00:00Z,77.25699999999999,77.44999999999999,77.21499999999999,77.392,77.21680000000003,77.37766601553031,77.05593398446976,77.41263504736553,75.10781415831507
2019-01-07T16:00:00Z,77.392,77.60499999999999,77.317,77.592,77.23770000000005,77.49570690386471,76.97969309613538,81.68520297024078,77.44954915414833
2019-01-07T17:00:00Z,77.592,77.636,77.52,77.616,77.25845000000004,77.58735393251504,76.92954606748503,92.04336332840201,83.71373378200276
2019-01-07T18:00:00Z,77.616,77.698,77.496,77.53999999999999,77.27635000000004,77.63568382365463,76.91701617634544,88.7825310410859,87.50369911324289
2019-01-07T19:00:00Z,77.53999999999999,77.591,77.50699999999999,77.567,77.28845000000004,77.68070667211398,76.8961933278861,80.62797554057094,87.15128997001962
2019-01-07T20:00:00Z,77.567,77.726,77.562,77.664,77.31260000000003,77.74927665377396,76.8759233462261,76.85705208749593,82.08918622305093
2019-01-07T21:00:00Z,77.664,77.731,77.625,77.69,77.33410000000003,77.81518464686623,76.85301535313384,80.09070469162513,79.19191077323067
2019-01-07T22:00:00Z,77.69,77.70899999999999,77.60799999999999,77.61,77.35755000000003,77.84759175518391,76.86750824481615,71.96830186061975,76.3053528799136
2019-01-07T23:00:00Z,77.61,77.66,77.547,77.607,77.38005000000003,77.87386516970419,76.88623483029586,58.568895643365856,70.20930073187024
2019-01-08T00:00:00Z,77.607,77.728,77.569,77.65599999999999,77.40090000000004,77.9095408973428,76.89225910265728,50.79754195850503,60.444913154163544
2019-01-08T01:00:00Z,77.65599999999999,77.691,77.42099999999999,77.438,77.41535000000003,77.90321414279252,76.92748585720754,36.45528618179531,48.607241261222065
2019-01-08T02:00:00Z,77.438,77.70899999999999,77.40899999999999,77.649,77.43885000000003,77.92275422277962,76.95494577722044,46.652703706798754,44.63517728236636
2019-01-08T03:00:00Z,77.649,77.692,77.5,77.607,77.45870000000004,77.93216600980836,76.98523399019172,47.595982067619666,43.56799065207124
2019-01-08T04:00:00Z,77.607,77.70599999999999,77.59599999999999,77.673,77.48210000000003,77.94576535609777,77.0184346439023,73.35423197492382,55.867639249780744
2019-01-08T05:00:00Z,77.673,77.71,77.491,77.49499999999999,77.50045000000003,77.91728290636048,77.08361709363957,57.799671592776264,59.58329521177324
2019-01-08T06:00:00Z,77.49499999999999,77.62599999999999,77.46799999999999,77.586,77.51915000000002,77.90366290203085,77.1346370979692,56.71134532401695,62.62174963057234
2019-01-08T07:00:00Z,77.586,77.726,77.553,77.598,77.53885000000004,77.87992209181093,77.19777790818915,45.921004060539964,53.47734032577771
2019-01-08T08:00:00Z,77.598,77.698,77.56099999999999,77.695,77.56190000000002,77.8645341643752,77.25926583562484,65.72535991140705,56.11923643198798
2019-01-08T09:00:00Z,77.695,77.75099999999999,77.598,77.618,77.57750000000003,77.84318014123707,77.31181985876299,63.791875530720745,58.47941316755591
2019-01-08T10:00:00Z,77.618,77.619,77.438,77.45599999999999,77.58745000000003,77.7935574885269,77.38134251147316,48.91294280499207,59.47672608237328
2019-01-08T11:00:00Z,77.45599999999999,77.61999999999999,77.434,77.6,77.59785000000004,77.77081183630682,77.42488816369325,37.040087630105425,49.91496865527274
2019-01-08T12:00:00Z,77.6,77.657,77.527,77.622,77.59935000000004,77.77276654133082,77.42593345866926,39.140907670754565,41.69797936861735
2019-01-08T13:00:00Z,77.622,77.697,77.542,77.607,77.59890000000004,77.7721157251419,77.42568427485818,55.41535226077946,43.86544918721314
2019-01-08T14:00:00Z,77.607,77.844,77.582,77.707,77.60725000000004,77.78651390270919,77.42798609729088,60.1551640122091,51.57047464791436
2019-01-08T15:00:00Z,77.707,77.725,77.326,77.42399999999999,77.60010000000004,77.80455950072097,77.39564049927911,46.6928057548974,54.08777400929531
2019-01-08T16:00:00Z,77.42399999999999,77.497,77.295,77.449,77.58935000000005,77.80600680648544,77.37269319351466,37.85176219802341,48.23324398837662
2019-01-08T17:00:00Z,77.449,77.585,77.434,77.57499999999999,77.58360000000005,77.79248304127204,77.37471695872806,32.65724741134506,39.06727178808861
2019-01-08T18:00:00Z,77.57499999999999,77.61099999999999,77.517,77.551,77.58065000000005,77.78967642608508,77.37162357391502,41.8943533697628,37.46778765971042
2019-01-08T19:00:00Z,77.551,77.603,77.526,77.569,77.57875000000004,77.78730436176639,77.3701956382337,53.78432950678482,42.77864342929755
2019-01-08T20:00:00Z,77.569,77.67099999999999,77.53099999999999,77.64399999999999,77.57815000000005,77.78541383380241,77.37088616619769,67.72343865430038,54.467373843615995
2019-01-08T21:00:00Z,77.64399999999999,77.73299999999999,77.616,77.624,77.58745000000005,77.77963883110942,77.39526116889067,73.36174322346744,64.95650379485086
2019-01-08T22:00:00Z,77.624,77.74,77.57,77.645,77.58725000000004,77.77905047397509,77.39544952602499,71.25446752561889,70.77988313446222
2019-01-08T23:00:00Z,77.645,78.012,77.643,77.922,77.60300000000004,77.86782659409289,77.33817340590718,67.47524504072261,70.6971519299363
2019-01-09T00:00:00Z,77.922,77.98599999999999,77.66799999999999,77.695,77.60410000000005,77.87100693590305,77.33719306409704,57.65873957204284,65.46281737946144
2019-01-09T01:00:00Z,77.695,77.902,77.67099999999999,77.878,77.62325000000004,77.92102809995279,77.32547190004729,61.75345783188907,62.29581414821816
2019-01-09T02:00:00Z,77.878,78.10799999999999,77.82,77.945,77.64120000000003,77.98554775293246,77.29685224706759,57.82716474822333,59.079787384051734
2019-01-09T03:00:00Z,77.945,78.048,77.92399999999999,77.99,77.66080000000004,78.05273159470606,77.26886840529401,71.3365053543384,63.639042644816904
2019-01-09T04:00:00Z,77.99,77.996,77.836,77.87599999999999,77.66985000000003,78.07875729000277,77.26094270999728,63.86632847239664,64.34333285831944
2019-01-09T05:00:00Z,77.87599999999999,77.976,77.824,77.87899999999999,77.68290000000005,78.10594912530574,77.25985087469435,56.49787906376091,63.90023763016529
2019-01-09T06:00:00Z,77.87899999999999,77.88499999999999,77.79599999999999,77.798,77.70000000000003,78.10644110881898,77.29355889118108,31.837002306110822,50.73373661408943
2019-01-09T07:00:00Z,77.798,77.99799999999999,77.761,77.925,77.71625000000003,78.13605864309189,77.29644135690818,35.12704559615392,41.15397565534186
2019-01-09T08:00:00Z,77.925,77.97099999999999,77.83099999999999,77.90599999999999,77.73045000000005,78.15876608865933,77.30213391134076,39.655105794346994,35.539717898870556
2019-01-09T09:00:00Z,77.90599999999999,78.03999999999999,77.905,77.955,77.74785000000003,78.18666322543748,77.30903677456257,62.6194473070752,45.800532899192014
2019-01-09T10:00:00Z,77.955,78.027,77.943,77.96499999999999,77.76075000000003,78.21432598240507,77.30717401759499,67.94458811608675,56.73971373916962
