time,open,high,low,close,%K,%D
2016-01-05T10:00:00+07:00,799.05,799.05,786.79,790.24,35.41319812,29.0852325
2016-01-05T11:00:00+07:00,790.18,791.68,787.77,790.68,39.87117729,35.90085218
2016-01-05T12:00:00+07:00,790.82,793.43,789.83,790,28.62325642,34.63587728
2016-01-05T14:00:00+07:00,790.96,794.09,789.78,789.78,27.43338771,31.97594047
2016-01-05T15:00:00+07:00,790.19,791.97,787.43,790.16,26.01957586,27.35874
2016-01-05T16:00:00+07:00,789.74,790.69,784.91,785.72,20.233183,24.56204885
2016-01-06T09:00:00+07:00,782.9,783.59,782.9,783.33,13.3846704,19.87914309
2016-01-06T10:00:00+07:00,783.35,787.73,780.6,784.5,13.85885002,15.82556781
2016-01-06T11:00:00+07:00,783.91,786.57,783,785.09,24.08096877,17.10816306
2016-01-06T12:00:00+07:00,785.78,786.17,781.74,782.53,29.17601298,22.37194392
2016-01-06T14:00:00+07:00,783.15,789.21,782.97,786.59,42.72933405,31.9954386
2016-01-06T15:00:00+07:00,787.09,787.82,784.68,785.35,47.95550844,39.95361849
2016-01-06T16:00:00+07:00,785.94,790.66,785.32,790.02,72.52126269,54.40203506
2016-01-07T09:00:00+07:00,771.44,771.44,768.47,769.18,50.39772014,56.95816375
2016-01-07T10:00:00+07:00,769.4,773.88,766.64,772.11,39.599147,54.17270994
2016-01-07T11:00:00+07:00,772.56,774.96,770.18,774.47,19.52338801,36.50675172
2016-01-07T12:00:00+07:00,774.42,774.74,772.28,772.61,26.74160422,28.62137975
2016-01-07T14:00:00+07:00,770.6,771.55,764.66,765.2,20.89828056,22.3877576
2016-01-07T15:00:00+07:00,765.21,768.6,765.21,765.34,12.23298276,19.95762251
2016-01-07T16:00:00+07:00,766.1,766.45,761.75,761.75,3.948220065,12.3598278
2016-01-08T09:00:00+07:00,767.73,769.5,767.73,769.03,20.88168394,12.35429559
2016-01-08T10:00:00+07:00,769.59,769.59,764.81,766.39,34.46334962,19.76441788
2016-01-08T11:00:00+07:00,766.35,767.39,765.39,766.88,56.27457411,37.20653589
2016-01-08T12:00:00+07:00,766.9,771.53,765.97,771.21,69.83620953,53.52471109
2016-01-08T14:00:00+07:00,770.37,777.61,770.37,776.71,85.04347994,70.38475453
2016-01-08T15:00:00+07:00,777.2,777.35,773.42,775.3,90.54996379,81.80988442
2016-01-08T16:00:00+07:00,775.44,779.5,774.32,777.88,87.813552,87.80233191
2016-01-11T09:00:00+07:00,768.73,770.01,768.31,768.31,62.58893541,80.31748373
2016-01-11T10:00:00+07:00,768.35,768.94,762.35,764.18,38.82807839,63.07685527
2016-01-11T11:00:00+07:00,764.13,768.19,764.01,767.8,19.9146266,40.44388013
2016-01-11T12:00:00+07:00,768.12,768.4,763.05,763.13,15.66569485,24.80279995
2016-01-11T14:00:00+07:00,761.05,762.03,758.14,759.77,16.68620945,17.42217697
2016-01-11T15:00:00+07:00,759.97,766.5,759.16,766.5,31.89587003,21.41592477
2016-01-11T16:00:00+07:00,766.31,770.2,766.15,769.81,62.63522476,37.07243475
2016-01-12T09:00:00+07:00,767.05,769.88,767.05,769.88,90.50672563,61.67927347
2016-01-12T10:00:00+07:00,769.71,773.69,769.61,771.64,93.64316325,82.26170455
2016-01-12T11:00:00+07:00,771.9,774.75,771.62,772.41,89.71789968,91.28926285
2016-01-12T12:00:00+07:00,772.4,772.43,767,767.81,63.70314143,82.35473479
2016-01-12T14:00:00+07:00,767.23,773.08,767.23,772.79,59.66746048,71.02950053
2016-01-12T15:00:00+07:00,771.98,781.16,771.69,781.16,64.67066767,62.68042319
2016-01-12T16:00:00+07:00,781.51,786.13,781.05,786.13,91.56989247,71.96934021
2016-01-13T09:00:00+07:00,796.13,796.13,795.37,795.41,99.17610711,85.13888908
2016-01-13T10:00:00+07:00,795.87,796.84,791.21,795.46,97.62257789,96.12285916
2016-01-13T11:00:00+07:00,795.4,799.43,793.9,799.34,97.51443081,98.10437194
2016-01-13T12:00:00+07:00,799.59,800.07,798.06,798.7,95.93734228,97.02478366
2016-01-13T14:00:00+07:00,796.79,797.14,792.45,795.16,79.01833576,90.82336962
2016-01-13T15:00:00+07:00,795.39,803.58,795.17,801.77,74.2490913,83.06825645
2016-01-13T16:00:00+07:00,801.87,803.9,800.01,803.9,76.65007272,76.63916659
2016-01-14T09:00:00+07:00,792.52,792.82,792.46,792.46,61.81838721,70.90585041
2016-01-14T10:00:00+07:00,791.94,797.44,790.85,794.93,43.78390135,60.75078709
2016-01-14T11:00:00+07:00,794.34,796.05,787.73,788.87,12.80059894,39.46762917
2016-01-14T12:00:00+07:00,788.85,792.51,788.03,792.51,22.62512529,26.40320853
2016-01-14T14:00:00+07:00,795.08,798.95,795.08,798.52,44.25952199,26.56174874
2016-01-14T15:00:00+07:00,798.41,798.65,792.6,792.72,56.73420884,41.20628537
2016-01-14T16:00:00+07:00,793.06,793.47,789.44,789.91,53.35710042,51.45027708
2016-01-15T09:00:00+07:00,793.02,794.5,793.02,794.36,40.62359209,50.23830045
