time,open,high,low,close,%K,%D
2020-01-14T04:30:00Z,84.287,84.304,84.273,84.294,58.24493732,57.1799038
2020-01-14T05:00:00Z,84.294,84.318,84.286,84.313,58.68593051,58.22358488
2020-01-14T05:30:00Z,84.313,84.313,84.259,84.263,42.28070175,53.0705232
2020-01-14T06:00:00Z,84.263,84.323,84.261,84.32,57.38486842,52.78383356
2020-01-14T06:30:00Z,84.32,84.372,84.306,84.358,63.19659538,54.28738852
2020-01-14T07:00:00Z,84.358,84.361,84.209,84.219,63.01936293,61.20027558
2020-01-14T07:30:00Z,84.219,84.23,84.15,84.174,34.8521332,53.68936384
2020-01-14T08:00:00Z,84.174,84.188,84.059,84.059,5.648593379,34.5066965
2020-01-14T08:30:00Z,84.059,84.122,84.051,84.107,9.418764559,16.63983038
2020-01-14T09:00:00Z,84.107,84.153,84.082,84.13,14.30978461,9.79238085
2020-01-14T09:30:00Z,84.13,84.184,84.129,84.161,34.79395593,19.5075017
2020-01-14T10:00:00Z,84.161,84.194,84.143,84.191,61.61282761,36.90552272
2020-01-14T10:30:00Z,84.191,84.217,84.163,84.183,79.62422805,58.67700387
2020-01-14T11:00:00Z,84.183,84.192,84.108,84.131,71.23882216,70.82529261
2020-01-14T11:30:00Z,84.131,84.164,84.098,84.16,55.97173631,68.94492884
2020-01-14T12:00:00Z,84.16,84.178,84.119,84.175,51.03433966,59.41496604
2020-01-14T12:30:00Z,84.175,84.221,84.149,84.22,71.99790485,59.66799361
2020-01-14T13:00:00Z,84.22,84.227,84.155,84.17,73.23560924,65.42261792
2020-01-14T13:30:00Z,84.17,84.198,84.123,84.127,59.16052184,68.13134531
2020-01-14T14:00:00Z,84.127,84.206,84.127,84.181,45.23399368,59.21004159
2020-01-14T14:30:00Z,84.181,84.22,84.132,84.163,39.44985534,47.94812362
2020-01-14T15:00:00Z,84.163,84.212,84.142,84.21,59.84093067,48.17492657
2020-01-14T15:30:00Z,84.21,84.231,84.142,84.216,69.40883191,56.23320597
2020-01-14T16:00:00Z,84.216,84.285,84.2,84.267,86.12418407,71.79131555
2020-01-14T16:30:00Z,84.267,84.289,84.24,84.284,90.51133089,82.01478229
2020-01-14T17:00:00Z,84.284,84.288,84.241,84.271,91.05932787,89.23161428
2020-01-14T17:30:00Z,84.271,84.365,84.269,84.354,93.21255108,91.59440328
2020-01-14T18:00:00Z,84.354,84.39,84.341,84.361,89.18640291,91.15276062
2020-01-14T18:30:00Z,84.361,84.371,84.138,84.223,71.17808847,84.52568082
2020-01-14T19:00:00Z,84.223,84.257,84.163,84.244,53.5101643,71.29155189
2020-01-14T19:30:00Z,84.244,84.305,84.232,84.239,38.62433862,54.43753046
2020-01-14T20:00:00Z,84.239,84.242,84.183,84.191,34.39153439,42.17534577
2020-01-14T20:30:00Z,84.191,84.206,84.148,84.179,26.23589254,33.08392185
2020-01-14T21:00:00Z,84.179,84.205,84.179,84.195,22.85487276,27.82743323
2020-01-14T21:30:00Z,84.195,84.219,84.178,84.197,26.24768778,25.1128177
2020-01-14T22:00:00Z,84.197,84.221,84.163,84.182,32.43890319,27.18048791
2020-01-14T22:30:00Z,84.182,84.212,84.165,84.199,45.74780585,34.81146561
2020-01-14T23:00:00Z,84.199,84.205,84.124,84.125,35.68805143,37.95825349
2020-01-14T23:30:00Z,84.125,84.148,84.046,84.058,25.91702813,35.78429514
2020-01-15T00:00:00Z,84.058,84.165,84.057,84.158,23.96269023,28.52258993
2020-01-15T00:30:00Z,84.158,84.177,84.094,84.119,38.27768216,29.38580017
2020-01-15T01:00:00Z,84.119,84.154,84.102,84.116,50.66702028,37.63579756
2020-01-15T01:30:00Z,84.116,84.143,84.102,84.134,51.72554446,46.8900823
2020-01-15T02:00:00Z,84.134,84.148,84.089,84.091,46.51135436,49.6346397
2020-01-15T02:30:00Z,84.091,84.127,84.091,84.117,42.44236256,46.89308712
