time,open,high,low,close,EMA90,EMA70,EMA60,EMA45,EMA30,ParabolicSAR
2014-01-22T18:00:00Z,108.42,108.634,108.093,108.4725,107.1862667,107.2445249,107.1664712,107.0855708,107.1582765,107.4320279
2014-01-22T22:00:00Z,108.4725,108.5575,108.27,108.277,107.2102388,107.2716953,107.2028819,107.137372,107.2304522,107.600304
2014-01-23T02:00:00Z,108.277,108.529,108.204,108.32,107.2346292,107.2992822,107.2395088,107.1887906,107.3007456,107.7450214
2014-01-23T06:00:00Z,108.32,108.566,108.156,108.473,107.2618461,107.3301695,107.2799511,107.2446258,107.3763749,107.8694784
2014-01-23T10:00:00Z,108.473,108.58,107.927,107.955,107.2770803,107.3466125,107.3020838,107.2755117,107.4137056,108.634
2014-01-23T14:00:00Z,107.955,108.363,107.675,107.957,107.2920236,107.3626753,107.3235565,107.3051416,107.4487568,108.61986
2014-01-23T18:00:00Z,107.957,108.233,107.67,107.8475,107.3042318,107.3754338,107.340735,107.3287224,107.4744822,108.5820656
2014-01-23T22:00:00Z,107.8475,108.006,107.8075,107.986,107.3192158,107.3915014,107.3618912,107.3572997,107.5074833,108.5273417
2014-01-24T02:00:00Z,107.986,108.055,107.929,107.978,107.3336945,107.4069355,107.3820915,107.3842866,107.5378392,108.4759012
2014-01-24T06:00:00Z,107.978,108.083,107.239,107.329,107.3335914,107.4048846,107.3803508,107.3818829,107.5243657,108.4275471
2014-01-24T10:00:00Z,107.329,107.367,106.517,107.315,107.3331828,107.4025192,107.3782081,107.3789749,107.5108583,108.3324633
2014-01-24T14:00:00Z,107.315,108.268,107.006,108.165,107.3514644,107.4225845,107.4040046,107.4131499,107.553061,106.517
2014-01-24T18:00:00Z,108.165,108.307,108.001,108.21,107.3703334,107.443306,107.4304307,107.4477956,107.5954441,106.517
2014-01-26T22:00:00Z,108.21,108.21,107.758,107.79,107.3795568,107.4524295,107.4422198,107.462674,107.6079961,106.5886
2014-01-27T02:00:00Z,107.79,107.974,107.693,107.838,107.3896325,107.4625761,107.4551962,107.4789926,107.6228351,106.657336
2014-01-27T06:00:00Z,107.838,108.065,107.511,107.866,107.4001021,107.4731925,107.4686652,107.495819,107.6385231,106.7233226
2014-01-27T10:00:00Z,107.866,107.914,107.173,107.415,107.4004295,107.4716611,107.4669057,107.4923051,107.6241023,106.7866697
2014-01-27T14:00:00Z,107.415,107.746,106.935,107.105,107.3939366,107.4620121,107.4550399,107.4754657,107.5906118,106.8474829
2014-01-27T18:00:00Z,107.105,107.435,106.683,107.2455,107.3906742,107.4563145,107.4481698,107.4654672,107.5683465,108.307
2014-01-27T22:00:00Z,107.2455,107.334,107.184,107.198,107.3864396,107.4495167,107.4399675,107.4538382,107.5444532,108.27452
2014-01-28T02:00:00Z,107.198,107.23,107.119,107.146,107.3811552,107.4415294,107.4303292,107.440454,107.5187466,108.2426896
2014-01-28T06:00:00Z,107.146,107.608,106.988,107.407,107.3817233,107.4406208,107.4295643,107.4389994,107.5115371,108.2114958
2014-01-28T10:00:00Z,107.407,107.519,107.045,107.257,107.3789821,107.4357886,107.4239065,107.4310864,107.4951154,108.1809259
2014-01-28T14:00:00Z,107.257,108.015,107.062,107.495,107.3815319,107.4373468,107.4262374,107.4338653,107.4951079,108.1509674
2014-01-28T18:00:00Z,107.495,107.772,107.375,107.7305,107.3892016,107.4450614,107.4362132,107.4467624,107.5102945,108.121608
2014-01-28T22:00:00Z,107.7305,107.7335,107.589,107.621,107.394296,107.4496913,107.4422718,107.454338,107.5174368,108.0928359
