time,open,high,low,close,%K,%D,,,,,,
2009-06-09T21:00:00Z,0.79987,0.81349,0.79677,0.80247,39.2729056,28.62456573,,,,,,
2009-06-10T21:00:00Z,0.80247,0.82379,0.80071,0.81934,64.2195172,42.05995778,,,,,,
2009-06-11T21:00:00Z,0.81934,0.82124,0.80579,0.81329,75.92820974,59.80687751,,,,,,
2009-06-14T21:00:00Z,0.81329,0.81329,0.79039,0.79495,62.95478224,67.70083639,,,,,,
2009-06-15T21:00:00Z,0.79495,0.80684,0.786,0.79305,39.45174508,59.44491235,,,,,,
2009-06-16T21:00:00Z,0.79305,0.79969,0.78497,0.7942,22.56591527,41.65748086,,,,,,
2009-06-17T21:00:00Z,0.7942,0.80539,0.79114,0.79795,26.07309495,29.3635851,,,,,,
2009-06-18T21:00:00Z,0.79795,0.81182,0.79795,0.80543,43.93643951,30.85848324,,,,,,
2009-06-21T21:00:00Z,0.80543,0.80615,0.78509,0.7855,36.66894795,35.55949414,,,,,,
2009-06-22T21:00:00Z,0.7855,0.79789,0.77889,0.79388,39.91349788,40.17296178,,,,,,
2009-06-23T21:00:00Z,0.79388,0.80549,0.7917,0.79647,33.62690039,36.73644874,,,,,,
2009-06-24T21:00:00Z,0.79647,0.80399,0.79322,0.80235,56.71626683,43.41888837,,,,,,
2009-06-25T21:00:00Z,0.80235,0.80869,0.8023,0.80679,72.75071995,54.36462906,,,,,,
2009-06-28T21:00:00Z,0.80679,0.80969,0.79834,0.80815,86.62206321,72.02968333,,,,,,
2009-06-29T21:00:00Z,0.80815,0.81554,0.80389,0.80625,83.21868009,80.86382108,,,,,,
2009-06-30T21:00:00Z,0.80625,0.81079,0.80231,0.80807,74.18804575,81.34292968,,,,,,
2009-07-01T21:00:00Z,0.80807,0.80994,0.79349,0.79358,42.65743351,66.68805312,,,,,,
2009-07-02T21:00:00Z,0.79358,0.80069,0.78997,0.7975,32.12966463,49.6583813,,,,,,
2009-07-05T21:00:00Z,0.7975,0.79804,0.78789,0.79734,21.34465033,32.04391616,,,,,,
2009-07-06T21:00:00Z,0.79734,0.80379,0.78839,0.7889,22.67875603,25.384357,,,,,,
2009-07-07T21:00:00Z,0.7889,0.78982,0.77229,0.77842,18.28974535,20.77105057,,,,,,
2009-07-08T21:00:00Z,0.77842,0.78614,0.77535,0.78259,17.79681118,19.58843752,,,,,,
2009-07-09T21:00:00Z,0.78259,0.78489,0.77389,0.77843,22.82400557,19.63685403,,,,,,
2009-07-12T21:00:00Z,0.77843,0.78359,0.77009,0.78296,30.12679572,23.58253749,,,,,,
2009-07-13T21:00:00Z,0.78296,0.79389,0.78134,0.79275,50.9640195,34.6382736,,,,,,
2009-07-14T21:00:00Z,0.79275,0.80572,0.79249,0.80247,74.7594894,51.95010154,,,,,,
2009-07-15T21:00:00Z,0.80247,0.80719,0.79599,0.80605,94.33859365,73.35403418,,,,,,
2009-07-16T21:00:00Z,0.80605,0.80616,0.79699,0.80164,90.94870939,86.68226415,,,,,,
2009-07-19T21:00:00Z,0.80164,0.81754,0.79997,0.8164,92.93949457,92.74226587,,,,,,
2009-07-20T21:00:00Z,0.8164,0.81929,0.80891,0.81798,92.3344001,92.07420135,,,,,,
2009-07-21T21:00:00Z,0.81798,0.82139,0.80989,0.81548,89.5650175,91.61297072,,,,,,
2009-07-22T21:00:00Z,0.81548,0.82229,0.81079,0.81174,76.71487301,86.20476353,,,,,,
2009-07-23T21:00:00Z,0.81174,0.81889,0.81154,0.81674,70.05569577,78.77852876,,,,,,
2009-07-26T21:00:00Z,0.81674,0.82592,0.81449,0.82236,70.83531283,72.53529387,,,,,,
2009-07-27T21:00:00Z,0.82236,0.83377,0.81999,0.82656,74.67097114,71.85399325,,,,,,
2009-07-28T21:00:00Z,0.82656,0.82784,0.81254,0.81694,58.54696897,68.01775098,,,,,,
2009-07-29T21:00:00Z,0.81694,0.82869,0.81429,0.82547,53.0776134,62.09851783,,,,,,
2009-07-30T21:00:00Z,0.82547,0.83657,0.82365,0.83632,62.7950346,58.13987232,,,,,,
2009-08-02T21:00:00Z,0.83632,0.84399,0.83391,0.8418,84.88642257,66.91969019,,,,,,
2009-08-03T21:00:00Z,0.8418,0.84704,0.83849,0.8441,94.49148688,80.72431468,,,,,,
2009-08-04T21:00:00Z,0.8441,0.84559,0.83612,0.84024,87.91715602,89.09835516,,,,,,
2009-08-05T21:00:00Z,0.84024,0.84599,0.83684,0.8375,76.64274704,86.35046331,,,,,,
2009-08-06T21:00:00Z,0.8375,0.84424,0.83449,0.83554,50.28809954,71.61600087,,,,,,
2009-08-09T21:00:00Z,0.83554,0.84299,0.83309,0.8371,33.4577257,53.46285743,,,,,,
2009-08-10T21:00:00Z,0.8371,0.83891,0.82755,0.8289,16.16029309,33.30203944,,,,,,
2009-08-11T21:00:00Z,0.8289,0.83704,0.81799,0.83347,30.4507584,26.6895924,,,,,,
2009-08-12T21:00:00Z,0.83347,0.84535,0.83201,0.84237,50.57164754,32.39423301,,,,,,
2009-08-13T21:00:00Z,0.84237,0.84778,0.82749,0.83015,61.73765607,47.58668734,,,,,,
2009-08-16T21:00:00Z,0.83015,0.83159,0.81559,0.82015,48.03104799,53.44678387,,,,,,
2009-08-17T21:00:00Z,0.82015,0.82746,0.81945,0.82652,29.64653371,46.47174592,,,,,,
2009-08-18T21:00:00Z,0.82652,0.83142,0.8175,0.82859,29.50191571,35.72649914,,,,,,
2009-08-19T21:00:00Z,0.82859,0.83329,0.82691,0.83125,40.99616858,33.38153933,,,,,,
2009-08-20T21:00:00Z,0.83125,0.83964,0.82154,0.83327,54.18245832,41.56018087,,,,,,
2009-08-23T21:00:00Z,0.83327,0.84292,0.83327,0.83885,68.71704907,54.63189199,,,,,,
2009-08-24T21:00:00Z,0.83885,0.84284,0.83371,0.83515,75.64533849,66.18161529,,,,,,
2009-08-25T21:00:00Z,0.83515,0.83887,0.82522,0.82818,61.49318821,68.61852526,,,,,,
2009-08-26T21:00:00Z,0.82818,0.84176,0.82389,0.83909,60.85888044,65.99913572,,,,,,
2009-08-27T21:00:00Z,0.83909,0.84706,0.83749,0.84145,62.97692696,61.77633187,,,,,,
2009-08-30T21:00:00Z,0.84145,0.84584,0.83389,0.84429,81.97286794,68.60289178,,,,,,
2009-08-31T21:00:00Z,0.84429,0.84494,0.82434,0.82572,57.24356208,67.39778566,,,,,,
2009-09-01T21:00:00Z,0.82572,0.83736,0.82394,0.83408,46.64077111,61.95240038,,,,,,
2009-09-02T21:00:00Z,0.83408,0.84279,0.83149,0.84014,40.64887729,48.17773683,,,,,,
2009-09-03T21:00:00Z,0.84014,0.85354,0.83782,0.85074,68.19634275,51.82866372,,,,,,
2009-09-06T21:00:00Z,0.85074,0.85769,0.85074,0.8556,84.80571737,64.55031247,,,,,,
2009-09-07T21:00:00Z,0.8556,0.86584,0.8528,0.86187,91.62433587,81.542132,,,,,,
2009-09-08T21:00:00Z,0.86187,0.86689,0.85652,0.86192,90.09763968,88.84256431,,,,,,
2009-09-09T21:00:00Z,0.86192,0.86447,0.85454,0.8637,88.50399981,90.07532512,,,,,,
2009-09-10T21:00:00Z,0.8637,0.86759,0.86064,0.86284,82.26567626,86.95577192,,,,,,
2009-09-13T21:00:00Z,0.86284,0.86314,0.85439,0.86209,74.5497627,81.77314626,,,,,,
2009-09-14T21:00:00Z,0.86209,0.86459,0.85636,0.86324,67.22275162,74.67939686,,,,,,
2009-09-15T21:00:00Z,0.86324,0.87497,0.86247,0.87334,73.97928495,71.91726642,,,,,,
2009-09-16T21:00:00Z,0.87334,0.87755,0.8687,0.8687,73.63756944,71.613202,,,,,,
2009-09-17T21:00:00Z,0.8687,0.87329,0.86536,0.8669,69.29426594,72.30370678,,,,,,
2009-09-20T21:00:00Z,0.86645,0.86829,0.85898,0.8628,48.731601,63.88781213,,,,,,
2009-09-21T21:00:00Z,0.8628,0.87589,0.86239,0.87325,53.75053696,57.2588013,,,,,,
2009-09-22T21:00:00Z,0.87325,0.87894,0.86869,0.86947,53.26372569,51.91528788,,,,,,
2009-09-23T21:00:00Z,0.86947,0.87694,0.86199,0.86495,53.10310083,53.37245449,,,,,,
2009-09-24T21:00:00Z,0.86495,0.87137,0.86077,0.86515,37.79225117,48.0530259,,,,,,
2009-09-27T21:00:00Z,0.86807,0.87559,0.85858,0.87217,42.52338994,44.47291398,,,,,,
2009-09-28T21:00:00Z,0.87217,0.87619,0.86752,0.87005,51.33210101,43.8825807,,,,,,
2009-09-29T21:00:00Z,0.87005,0.8847,0.87005,0.88247,71.51565341,55.12371478,,,,,,
2009-09-30T21:00:00Z,0.88247,0.88588,0.86761,0.86945,62.53842784,61.79539409,,,,,,
2009-10-01T21:00:00Z,0.86945,0.87129,0.85684,0.86349,51.39292657,61.81566927,,,,,,
2009-10-04T21:00:00Z,0.86349,0.87969,0.86349,0.8777,44.84941826,52.92692422,,,,,,
