time,open,high,low,close,Basis,Upper1,Lower1,Upper2.5,Lower2.5,Upper2,Lower2
1408726800,0.9309,0.93226,0.93086,0.93128,0.9297155,0.931402979,0.928028021,0.933934197,0.925496803,0.933090458,0.926340542
1408914000,0.93076,0.93092,0.92912,0.9307,0.9297175,0.93140612,0.92802888,0.933939051,0.925495949,0.933094741,0.926340259
1408928400,0.9307,0.93177,0.93029,0.93172,0.9297925,0.931534249,0.928050751,0.934146872,0.925438128,0.933275998,0.926309002
1408942800,0.93172,0.93235,0.93121,0.93148,0.9298915,0.931669699,0.928113301,0.934336998,0.925446002,0.933447899,0.926335101
1408957200,0.93148,0.93174,0.93012,0.93015,0.9299475,0.931715292,0.928179708,0.93436698,0.92552802,0.933483084,0.926411916
1408971600,0.93015,0.93028,0.92892,0.92952,0.9299665,0.93172754,0.92820546,0.934369101,0.925563899,0.93348858,0.92644442
1408986000,0.92952,0.93004,0.92934,0.92964,0.929975,0.931734032,0.928215968,0.934372581,0.925577419,0.933493065,0.926456935
1409000400,0.92964,0.92999,0.92717,0.92795,0.929828,0.931626821,0.928029179,0.934325052,0.925330948,0.933425641,0.926230359
1409014800,0.92795,0.93021,0.92787,0.92918,0.9298585,0.931640828,0.928076172,0.93431432,0.92540268,0.933423156,0.926293844
1409029200,0.92918,0.93048,0.92879,0.9297,0.9299735,0.931665396,0.928281604,0.934203241,0.925743759,0.933357292,0.926589708
1409043600,0.9297,0.93306,0.9297,0.93257,0.93035,0.93170679,0.92899321,0.933741976,0.926958024,0.933063581,0.927636419
1409058000,0.93257,0.93305,0.93094,0.931,0.9305275,0.931714934,0.929340066,0.933496084,0.927558916,0.932902367,0.928152633
1409072400,0.931,0.93113,0.93013,0.93063,0.9306205,0.931737386,0.929503614,0.933412715,0.927828285,0.932854272,0.928386728
1409086800,0.93063,0.93212,0.92998,0.93205,0.930736,0.93187508,0.92959692,0.933583701,0.927888299,0.933014161,0.928457839
1409101200,0.93205,0.93221,0.931,0.93186,0.9308175,0.931975614,0.929659386,0.933712786,0.927922214,0.933133729,0.928501271
1409115600,0.93186,0.93373,0.93166,0.93351,0.9309755,0.932266939,0.929684061,0.934204098,0.927746902,0.933558378,0.928392622
1409130000,0.93351,0.93513,0.93323,0.93451,0.931105,0.932598678,0.929611322,0.934839196,0.927370804,0.934092357,0.928117643
1409144400,0.93451,0.93455,0.93289,0.93324,0.9311555,0.932702482,0.929608518,0.935022956,0.927288044,0.934249465,0.928061535
1409158800,0.93324,0.93403,0.93315,0.93342,0.9312505,0.932873425,0.929627575,0.935307812,0.927193188,0.93449635,0.92800465
1409173200,0.93342,0.93431,0.93322,0.93408,0.9314095,0.933142349,0.929676651,0.935741622,0.927077378,0.934875197,0.927943803
1409187600,0.93408,0.93723,0.93342,0.93574,0.9316325,0.933604772,0.929660228,0.936563181,0.926701819,0.935577045,0.927687955
1409202000,0.93574,0.9369,0.93507,0.93652,0.9319235,0.934149726,0.929697274,0.937489065,0.926357935,0.936375952,0.927471048
1409216400,0.93652,0.93742,0.93411,0.93561,0.932118,0.934483522,0.929752478,0.938031806,0.926204194,0.936849045,0.927386955
1409230800,0.93561,0.93584,0.93448,0.93479,0.9322835,0.934713507,0.929853493,0.938358517,0.926208483,0.937143513,0.927423487
1409245200,0.93479,0.93577,0.93476,0.93543,0.9325475,0.935017858,0.930077142,0.938723395,0.926371605,0.937488216,0.927606784
1409259600,0.93543,0.93597,0.9347,0.9348,0.9328115,0.935225702,0.930397298,0.938847006,0.926775994,0.937639905,0.927983095
1409274000,0.9348,0.93584,0.93465,0.93493,0.933076,0.935416917,0.930735083,0.938928293,0.927223707,0.937757835,0.928394165
1409288400,0.93493,0.93628,0.9347,0.9354,0.9334485,0.935521515,0.931375485,0.938631038,0.928265962,0.937594531,0.929302469
1409302800,0.9354,0.93545,0.9332,0.93445,0.933712,0.935546968,0.931877032,0.938299419,0.929124581,0.937381935,0.930042065
1409317200,0.93445,0.93557,0.93352,0.93388,0.933921,0.93550846,0.93233354,0.93788965,0.92995235,0.93709592,0.93074608
1409331600,0.93388,0.93465,0.93319,0.93339,0.933962,0.93552443,0.93239957,0.937868074,0.930055926,0.937086859,0.930837141
1409518800,0.93251,0.93348,0.93185,0.93272,0.934048,0.93548753,0.93260847,0.937646824,0.930449176,0.93692706,0.93116894
1409533200,0.93272,0.93444,0.93267,0.93422,0.9342275,0.935434715,0.933020285,0.937245538,0.931209462,0.936641931,0.931813069
1409547600,0.93422,0.93519,0.9338,0.93465,0.9343575,0.935458553,0.933256447,0.937110134,0.931604866,0.936559607,0.932155393
1409562000,0.93465,0.93484,0.9337,0.93408,0.9344685,0.935412943,0.933524057,0.936829608,0.932107392,0.936357386,0.932579614
1409576400,0.93408,0.93451,0.93383,0.93408,0.934497,0.935420456,0.933573544,0.93680564,0.93218836,0.936343912,0.932650088
1409590800,0.93408,0.93409,0.93296,0.93311,0.934427,0.935398623,0.933455377,0.936856057,0.931997943,0.936370246,0.932483754
1409605200,0.93311,0.93369,0.93287,0.93325,0.9344275,0.935398514,0.933456486,0.936855036,0.931999964,0.936369529,0.932485471
1409619600,0.93325,0.93339,0.9285,0.92949,0.934231,0.9356706,0.9327914,0.937830001,0.930631999,0.937110201,0.931351799
1409634000,0.92949,0.93046,0.92847,0.92898,0.933976,0.935815819,0.932136181,0.938575548,0.929376452,0.937655638,0.930296362
1409648400,0.92898,0.9294,0.92757,0.92827,0.9336025,0.935774543,0.931430457,0.939032606,0.928172394,0.937946585,0.929258415
1409662800,0.92827,0.92893,0.92681,0.92725,0.933139,0.935607817,0.930670183,0.939311043,0.926966957,0.938076635,0.928201365
1409677200,0.92725,0.9281,0.9271,0.92739,0.932728,0.935424923,0.930031077,0.939470309,0.925985691,0.938121847,0.927334153
1409691600,0.92739,0.92857,0.92717,0.9281,0.9323935,0.935225431,0.929561569,0.939473327,0.925313673,0.938057362,0.926729638
1409706000,0.9281,0.93034,0.92629,0.9279,0.932017,0.934919868,0.929114132,0.939274169,0.924759831,0.937822735,0.926211265
1409720400,0.9279,0.93347,0.92784,0.93238,0.931896,0.934729961,0.929062039,0.938980902,0.924811098,0.937563922,0.926228078
1409734800,0.93238,0.93486,0.932,0.93375,0.931837,0.934618989,0.929055011,0.938791972,0.924882028,0.937400977,0.926273023
1409749200,0.93375,0.93513,0.93352,0.93428,0.931781,0.934501292,0.929060708,0.93858173,0.92498027,0.937221584,0.926340416
1409763600,0.93428,0.93478,0.93404,0.93447,0.931782,0.934503277,0.929060723,0.938585191,0.924978809,0.937224553,0.926339447
1409778000,0.93447,0.93558,0.93374,0.93494,0.931835,0.934606481,0.929063519,0.938763702,0.924906298,0.937377961,0.926292039
1409792400,0.93494,0.93643,0.93446,0.93484,0.9319075,0.934737067,0.929077933,0.938981417,0.924833583,0.937566634,0.926248366
1409806800,0.93484,0.93486,0.93299,0.93455,0.931999,0.934882437,0.929115563,0.939207593,0.924790407,0.937765874,0.926232126
1409821200,0.93455,0.93927,0.93398,0.93718,0.932147,0.935210952,0.929083048,0.93980688,0.92448712,0.938274904,0.926019096
1409835600,0.93718,0.93876,0.93515,0.93552,0.9321905,0.935295579,0.929085421,0.939953197,0.924427803,0.938400658,0.925980342
1409850000,0.93552,0.93575,0.93434,0.93434,0.9322035,0.935316995,0.929090005,0.939987238,0.924419762,0.938430491,0.925976509
1409864400,0.93434,0.93483,0.93326,0.93404,0.9322015,0.935313802,0.929089198,0.939982255,0.924420745,0.938426104,0.925976896
1409878800,0.93404,0.93477,0.93382,0.93415,0.9322535,0.935389147,0.929117853,0.940092618,0.924414382,0.938524794,0.925982206
1409893200,0.93415,0.93576,0.93358,0.93546,0.932364,0.935570946,0.929157054,0.940381366,0.924346634,0.938777892,0.925950108
1409907600,0.93546,0.94017,0.93546,0.93878,0.9328285,0.936251073,0.929405927,0.941384931,0.924272069,0.939673645,0.925983355
1409922000,0.93878,0.93946,0.93715,0.93741,0.93325,0.9366917,0.9298083,0.94185425,0.92464575,0.9401334,0.9263666
1409936400,0.93741,0.93809,0.9372,0.9372,0.9336965,0.937041054,0.930351946,0.942057885,0.925335115,0.940385608,0.927007392
1410123600,0.93589,0.93706,0.93537,0.9366,0.934164,0.937215415,0.931112585,0.941792538,0.926535462,0.94026683,0.92806117
1410138000,0.9366,0.93742,0.93634,0.93667,0.934628,0.937295487,0.931960513,0.941296717,0.927959283,0.939962974,0.929293026
1410152400,0.93667,0.93691,0.93505,0.93516,0.934981,0.937188779,0.932773221,0.940500448,0.929461552,0.939396558,0.930565442
1410166800,0.93516,0.93579,0.93242,0.93275,0.9352235,0.936822663,0.933624337,0.939221408,0.931225592,0.938421826,0.932025174
1410181200,0.93275,0.9333,0.92927,0.92931,0.93507,0.937039254,0.933100746,0.939993134,0.930146866,0.939008507,0.931131493
1410195600,0.92931,0.92939,0.92775,0.92805,0.934785,0.93726968,0.93230032,0.9409967,0.9285733,0.93975436,0.92981564
1410210000,0.92805,0.92853,0.9275,0.92795,0.9344685,0.937366184,0.931570816,0.94171271,0.92722429,0.940263868,0.928673132
1410224400,0.92795,0.9289,0.92508,0.9255,0.93402,0.9375153,0.9305247,0.942758249,0.925281751,0.941010599,0.927029401
1410238800,0.9255,0.92738,0.92525,0.92728,0.933637,0.937418467,0.929855533,0.943090667,0.924183333,0.941199934,0.926074066
1410253200,0.92728,0.9288,0.92469,0.92473,0.9331315,0.937366867,0.928896133,0.943719917,0.922543083,0.941602234,0.924660766
1410267600,0.92473,0.92485,0.9188,0.92033,0.9324205,0.937472839,0.927368161,0.945051346,0.919789654,0.942525177,0.922315823
1410282000,0.92033,0.92159,0.91924,0.92019,0.931571,0.937152316,0.925989684,0.94552429,0.91761771,0.942733632,0.920408368
1410296400,0.92019,0.92178,0.91994,0.92114,0.930852,0.936792933,0.924911067,0.945704333,0.915999667,0.942733866,0.918970134
1410310800,0.92114,0.92135,0.91569,0.9164,0.929955,0.936612686,0.923297314,0.946599215,0.913310785,0.943270372,0.916639628
1410325200,0.9164,0.91656,0.91127,0.91292,0.928899,0.936441205,0.921356795,0.947754511,0.910043489,0.943983409,0.913814591
1410339600,0.91292,0.91528,0.91254,0.91452,0.9279175,0.935972352,0.919862648,0.94805463,0.90778037,0.944027204,0.911807796
1410354000,0.91452,0.91617,0.91382,0.91552,0.9269205,0.935210679,0.918630321,0.947645947,0.906195053,0.943500858,0.910340142
1410368400,0.91552,0.91665,0.91491,0.91511,0.925737,0.933938732,0.917535268,0.946241329,0.905232671,0.942140463,0.909333537
1410382800,0.91511,0.91661,0.91329,0.91617,0.924675,0.932668997,0.916681003,0.944659992,0.904690008,0.940662994,0.908687006
1410397200,0.91617,0.92178,0.91539,0.91845,0.9237375,0.9312952,0.9161798,0.94263175,0.90484325,0.9388529,0.9086221
1410411600,0.91845,0.91901,0.91246,0.91298,0.9225565,0.929852942,0.915260058,0.940797604,0.904315396,0.937149384,0.907963616
1410426000,0.91298,0.91431,0.9107,0.91339,0.9213925,0.928184028,0.914600972,0.938371321,0.904413679,0.934975557,0.907809443
1410440400,0.91339,0.91339,0.90964,0.91132,0.9202005,0.926548693,0.913852307,0.936070983,0.904330017,0.932896886,0.907504114
1410454800,0.91132,0.9117,0.90886,0.90976,0.919051,0.925096983,0.913005017,0.934165957,0.903936043,0.931142966,0.906959034
1410469200,0.90976,0.91084,0.90829,0.90914,0.9180425,0.923974269,0.912110731,0.932871922,0.903213078,0.929906037,0.906178963
1410483600,0.90914,0.90945,0.9054,0.90641,0.9169605,0.922941587,0.910979413,0.931913218,0.902007782,0.928922675,0.904998325
1410498000,0.90641,0.90796,0.90446,0.90478,0.915802,0.921786234,0.909817766,0.930762585,0.900841415,0.927770468,0.903833532
1410512400,0.90478,0.90685,0.9043,0.90598,0.914826,0.920740347,0.908911653,0.929611868,0.900040132,0.926654695,0.902997305
1410526800,0.90598,0.90601,0.90304,0.90546,0.913735,0.919250452,0.908219548,0.927523631,0.899946369,0.924765905,0.902704095
1410541200,0.90546,0.90559,0.90316,0.90316,0.9126565,0.918023444,0.907289556,0.926073859,0.899239141,0.923390387,0.901922613
1410728400,0.90044,0.90169,0.89992,0.90085,0.9116825,0.917328822,0.906036178,0.925798304,0.897566696,0.922975143,0.900389857
1410742800,0.90085,0.90165,0.899,0.89959,0.9106525,0.916527242,0.904777758,0.925339356,0.895965644,0.922401985,0.898903015
1410757200,0.89959,0.9006,0.89836,0.90039,0.909615,0.915377183,0.903852817,0.924020458,0.895209542,0.921139366,0.898090634
1410771600,0.90039,0.90325,0.90024,0.9032,0.908955,0.91465789,0.90325211,0.923212225,0.894697775,0.92036078,0.89754922
1410786000,0.9032,0.90494,0.90169,0.90279,0.9084485,0.914226104,0.902670896,0.922892511,0.894004489,0.920003709,0.896893291
1410800400,0.90279,0.90395,0.90232,0.90254,0.9078495,0.913587468,0.902111532,0.92219442,0.89350458,0.919325436,0.896373564
1410814800,0.90254,0.90373,0.9025,0.90359,0.907253,0.91277874,0.90172726,0.92106735,0.89343865,0.91830448,0.89620152
1410829200,0.90359,0.90544,0.90098,0.90105,0.90655,0.911923717,0.901176283,0.919984291,0.893115709,0.917297433,0.895802567
1410843600,0.90105,0.90164,0.89892,0.90079,0.905781,0.910812613,0.900749387,0.918360032,0.893201968,0.915844226,0.895717774
1410858000,0.90079,0.90345,0.90041,0.90305,0.905011,0.909142824,0.900879176,0.91534056,0.89468144,0.913274648,0.896747352
1410872400,0.90305,0.91123,0.9023,0.90926,0.904825,0.908667502,0.900982498,0.914431256,0.895218744,0.912510005,0.897139995
1410886800,0.90926,0.91079,0.90881,0.90933,0.904622,0.908096249,0.901147751,0.913307622,0.895936378,0.911570498,0.897673502
1410901200,0.90933,0.90951,0.90741,0.90781,0.9044465,0.90765658,0.90123642,0.9124717,0.8964213,0.91086666,0.89802634
1410915600,0.90781,0.90789,0.90608,0.90737,0.904327,0.907377576,0.901276424,0.911953439,0.896700561,0.910428151,0.898225849
1410930000,0.90737,0.90813,0.90614,0.9077,0.904255,0.907206514,0.901303486,0.911633785,0.896876215,0.910158028,0.898351972
1410944400,0.9077,0.90839,0.90524,0.9067,0.9042695,0.907232256,0.901306744,0.911676391,0.896862609,0.910195013,0.898343987
1410958800,0.9067,0.90674,0.90164,0.90287,0.904174,0.907149517,0.901198483,0.911612794,0.896735206,0.910125035,0.898222965
1410973200,0.90287,0.9072,0.89507,0.89585,0.9036675,0.907116924,0.900218076,0.912291061,0.895043939,0.910566349,0.896768651
1410987600,0.89585,0.89676,0.89382,0.89624,0.9032065,0.906985884,0.899427116,0.91265496,0.89375804,0.910765268,0.895647732
1411002000,0.89624,0.89746,0.89567,0.89592,0.9028445,0.906944164,0.898744836,0.91309366,0.89259534,0.911043828,0.894645172
1411016400,0.89592,0.89769,0.894,0.89707,0.9026555,0.906926315,0.898384685,0.913332539,0.891978461,0.911197131,0.894113869
1411030800,0.89707,0.89775,0.89271,0.89614,0.902483,0.906939774,0.898026226,0.913624934,0.891341066,0.911396547,0.893569453
1411045200,0.89614,0.89969,0.89526,0.8985,0.9023885,0.906908244,0.897868756,0.913687859,0.891089141,0.911427987,0.893349013
1411059600,0.8985,0.89927,0.89746,0.89889,0.902173,0.906751285,0.897594715,0.913618712,0.890727288,0.911329569,0.893016431
1411074000,0.89889,0.90016,0.89756,0.89852,0.9019595,0.906603129,0.897315871,0.913568574,0.890350426,0.911246759,0.892672241
1411088400,0.89852,0.8987,0.89367,0.8958,0.9016225,0.906452598,0.896792402,0.913697746,0.889547254,0.911282696,0.891962304
1411102800,0.8958,0.89722,0.89303,0.89491,0.9011885,0.906208542,0.896168458,0.913738605,0.888638395,0.911228584,0.891148416
1411117200,0.89491,0.89946,0.89441,0.89864,0.901068,0.906118751,0.896017249,0.913694878,0.888441122,0.911169502,0.890966498
1411131600,0.89864,0.89917,0.89207,0.89304,0.9006805,0.906026387,0.895334613,0.914045217,0.887315783,0.911372273,0.889988727
1411146000,0.89304,0.89384,0.89216,0.89216,0.900136,0.905760166,0.894511834,0.914196415,0.886075585,0.911384332,0.888887668
1411333200,0.89267,0.89452,0.89267,0.89335,0.8993405,0.904738513,0.893942487,0.912835533,0.885845467,0.910136526,0.888544474
1411347600,0.89335,0.89496,0.89224,0.89368,0.898558,0.90357186,0.89354414,0.911092651,0.886023349,0.908585721,0.888530279
1411362000,0.89368,0.89372,0.88653,0.88687,0.897511,0.902667848,0.892354152,0.910403119,0.884618881,0.907824696,0.887197304
1411376400,0.88687,0.88859,0.88611,0.88622,0.8964535,0.901648605,0.891258395,0.909441262,0.883465738,0.906843709,0.886063291
1411390800,0.88622,0.88785,0.88522,0.88652,0.8953945,0.90034194,0.89044706,0.907763101,0.883025899,0.90528938,0.88549962
1411405200,0.88652,0.88826,0.88615,0.88642,0.8943805,0.898972377,0.889788623,0.905860193,0.882900807,0.903564254,0.885196746
1411419600,0.88642,0.88809,0.88642,0.88719,0.8935965,0.898006972,0.889186028,0.90462268,0.88257032,0.902417444,0.884775556
1411434000,0.88719,0.89145,0.88711,0.89103,0.8933555,0.897767939,0.888943061,0.904386597,0.882324403,0.902180377,0.884530623
1411448400,0.89103,0.8923,0.88734,0.88937,0.893012,0.897453826,0.888570174,0.904116564,0.881907436,0.901895652,0.884128348
1411462800,0.88937,0.89271,0.88704,0.88821,0.8926265,0.897133311,0.888119689,0.903893527,0.881359473,0.901640121,0.883612879
1411477200,0.88821,0.88868,0.88312,0.88356,0.891951,0.896744525,0.887157475,0.903934812,0.879967188,0.901538049,0.882363951
1411491600,0.88356,0.88482,0.88332,0.884,0.891344,0.896333285,0.886354715,0.903817212,0.878870788,0.90132257,0.88136543
1411506000,0.884,0.88637,0.88388,0.88441,0.8906395,0.895562938,0.885716062,0.902948096,0.878330904,0.900486377,0.880792623
1411520400,0.88441,0.88696,0.88387,0.88689,0.8900395,0.894641635,0.885437365,0.901544837,0.878534163,0.89924377,0.88083523
1411534800,0.88689,0.88971,0.88639,0.88745,0.889486,0.893682738,0.885289262,0.899977846,0.878994154,0.897879477,0.881092523
1411549200,0.88745,0.88862,0.88633,0.88709,0.8890505,0.893014925,0.885086075,0.898961562,0.879139438,0.89697935,0.88112165
1411563600,0.88709,0.88819,0.88458,0.8873,0.88867,0.892412781,0.884927219,0.898026953,0.879313047,0.896155562,0.881184438
1411578000,0.8873,0.88877,0.8871,0.88842,0.888159,0.891122169,0.885195831,0.895566922,0.880751078,0.894085337,0.882232663
1411592400,0.88842,0.88861,0.88493,0.8863,0.887822,0.890587572,0.885056428,0.894735929,0.880908071,0.893353143,0.882290857
1411606800,0.8863,0.88682,0.88177,0.8821,0.887319,0.890163561,0.884474439,0.894430403,0.880207597,0.893008123,0.881629877
1411621200,0.8821,0.88239,0.87916,0.88197,0.88675,0.889466562,0.884033438,0.893541405,0.879958595,0.892183124,0.881316876
1411635600,0.88197,0.88199,0.87959,0.88055,0.8860935,0.888637016,0.883549984,0.89245229,0.87973471,0.891180532,0.881006468
1411650000,0.88055,0.88264,0.87737,0.87794,0.885647,0.888739562,0.882554438,0.893378406,0.877915594,0.891832124,0.879461876
1411664400,0.87794,0.87979,0.87743,0.8786,0.885266,0.888713517,0.881818483,0.893884793,0.876647207,0.892161034,0.878370966
1411678800,0.8786,0.88099,0.87851,0.88058,0.884969,0.88854901,0.88138899,0.893919024,0.876018976,0.892129019,0.877808981
1411693200,0.88058,0.88132,0.87521,0.87565,0.8844305,0.888524814,0.880336186,0.894666284,0.874194716,0.892619127,0.876241873
1411707600,0.87565,0.87819,0.87477,0.87813,0.8839775,0.888239221,0.879715779,0.894631803,0.873323197,0.892500943,0.875454057
1411722000,0.87813,0.88029,0.87634,0.87668,0.88326,0.887481759,0.879038241,0.893814398,0.872705602,0.891703518,0.874816482
1411736400,0.87668,0.87922,0.87552,0.87571,0.882577,0.886859555,0.878294445,0.893283389,0.871870611,0.891142111,0.874011889
1411750800,0.87571,0.87708,0.87562,0.87658,0.8819955,0.886263263,0.877727737,0.892664909,0.871326091,0.890531027,0.873459973
1411938000,0.87517,0.87605,0.87271,0.87381,0.881508,0.886112768,0.876903232,0.893019919,0.869996081,0.890717535,0.872298465
1411952400,0.87381,0.87468,0.86933,0.86987,0.8808015,0.886013639,0.875589361,0.893831847,0.867771153,0.891225778,0.870377222
1411966800,0.86987,0.87321,0.86836,0.87147,0.8801545,0.885672703,0.874636297,0.893950008,0.866358992,0.891190906,0.869118094
1411981200,0.87147,0.87417,0.87138,0.87349,0.8794845,0.884957533,0.874011467,0.893167084,0.865801916,0.890430567,0.868538433
1411995600,0.87349,0.87482,0.87105,0.87339,0.8787815,0.884086646,0.873476354,0.892044365,0.865518635,0.889391792,0.868171208
1412010000,0.87339,0.87353,0.87158,0.8718,0.878017,0.883169244,0.872864756,0.890897611,0.865136389,0.888321489,0.867712511
1412024400,0.8718,0.8722,0.86938,0.87,0.877152,0.882122141,0.872181859,0.889577354,0.864726646,0.887092283,0.867211717
1412038800,0.87,0.87675,0.86953,0.87635,0.8765485,0.880793716,0.872303284,0.887161541,0.865935459,0.885038933,0.868058067
1412053200,0.87635,0.87669,0.8723,0.8729,0.8758785,0.87955055,0.87220645,0.885058626,0.866698374,0.8832226,0.8685344
1412067600,0.8729,0.87398,0.87053,0.87204,0.8753755,0.87884426,0.87190674,0.8840474,0.8667036,0.88231302,0.86843798
1412082000,0.87204,0.87571,0.87198,0.87386,0.87497,0.878101825,0.871838175,0.882799563,0.867140437,0.881233651,0.868706349
1412096400,0.87386,0.87567,0.87367,0.87459,0.874672,0.877530308,0.871813692,0.881817771,0.867526229,0.880388616,0.868955384
1412110800,0.87459,0.8749,0.87242,0.8731,0.87443,0.877205055,0.871654945,0.881367637,0.867492363,0.87998011,0.86887989
1412125200,0.8731,0.87324,0.86639,0.86653,0.8738265,0.876922913,0.870730087,0.881567532,0.866085468,0.880019326,0.867633674
1412139600,0.86653,0.87272,0.86632,0.87202,0.8733985,0.876097995,0.870699005,0.880147237,0.866649763,0.87879749,0.86799951
1412154000,0.87202,0.87272,0.86877,0.87189,0.8732105,0.875877379,0.870543621,0.879877698,0.866543302,0.878544258,0.867876742
1412168400,0.87189,0.87481,0.87048,0.87228,0.872918,0.875338724,0.870497276,0.878969811,0.866866189,0.877759449,0.868076551
1412182800,0.87228,0.87408,0.8715,0.8737,0.872769,0.875040706,0.870497294,0.878448265,0.867089735,0.877312412,0.868225588
1412197200,0.8737,0.87568,0.87182,0.87487,0.872727,0.874951212,0.870502788,0.878287531,0.867166469,0.877175425,0.868278575
1412211600,0.87487,0.88154,0.87487,0.88094,0.872945,0.875689082,0.870200918,0.879805205,0.866084795,0.878433164,0.867456836
1412226000,0.88094,0.8816,0.87765,0.87977,0.873243,0.876362744,0.870123256,0.881042359,0.865443641,0.879482487,0.867003513
1412240400,0.87977,0.87989,0.87646,0.87781,0.87364,0.876810049,0.870469951,0.881565122,0.865714878,0.879980098,0.867299902
1412254800,0.87781,0.88062,0.87653,0.87973,0.874053,0.877443811,0.870662189,0.882530028,0.865575972,0.880834623,0.867271377
1412269200,0.87973,0.88268,0.87939,0.88012,0.8743845,0.878019371,0.870749629,0.883471677,0.865297323,0.881654241,0.867114759
1412283600,0.88012,0.88031,0.87807,0.87873,0.8746515,0.878397927,0.870905073,0.884017567,0.865285433,0.882144353,0.867158647
1412298000,0.87873,0.87977,0.87737,0.87916,0.8750195,0.878828708,0.871210292,0.88454252,0.86549648,0.882637916,0.867401084
1412312400,0.87916,0.88064,0.87756,0.87807,0.875423,0.879104407,0.871741593,0.884626519,0.866219481,0.882785815,0.868060185
1412326800,0.87807,0.87819,0.86999,0.872,0.8752055,0.878953611,0.871457389,0.884575777,0.865835223,0.882701722,0.867709278
1412341200,0.872,0.87261,0.86424,0.86721,0.874921,0.879031721,0.870810279,0.885197803,0.864644197,0.883142442,0.866699558
1412355600,0.86721,0.86785,0.86653,0.86723,0.8746805,0.879083085,0.870277915,0.885686963,0.863674037,0.88348567,0.86587533
1412542800,0.86724,0.86833,0.86523,0.86765,0.87437,0.87903091,0.86970909,0.886022274,0.862717726,0.88369182,0.86504818
1412557200,0.86765,0.86998,0.86756,0.86883,0.874082,0.878895865,0.869268135,0.886116662,0.862047338,0.88370973,0.86445427
1412571600,0.86883,0.87333,0.86874,0.87307,0.8740805,0.878894675,0.869266325,0.886115938,0.862045062,0.883708851,0.864452149
1412586000,0.87307,0.87443,0.87114,0.87158,0.874333,0.878868929,0.869797071,0.885672822,0.862993178,0.883404858,0.865261142
1412600400,0.87158,0.8749,0.87085,0.87327,0.8743955,0.878907677,0.869883323,0.885675943,0.863115057,0.883419855,0.865371145
1412614800,0.87327,0.87838,0.87292,0.87616,0.874609,0.879098539,0.870119461,0.885832847,0.863385153,0.883588078,0.865629922
1412629200,0.87616,0.87794,0.87497,0.87516,0.874753,0.879211609,0.870294391,0.885899522,0.863606478,0.883670217,0.865835783
1412643600,0.87516,0.87726,0.87261,0.87582,0.874859,0.879316515,0.870401485,0.886002787,0.863715213,0.88377403,0.86594397
1412658000,0.87582,0.88109,0.87579,0.87932,0.8750815,0.879643841,0.870519159,0.886487352,0.863675648,0.884206181,0.865956819
1412672400,0.87932,0.88174,0.87649,0.88058,0.8750635,0.879603346,0.870523654,0.886413115,0.863713885,0.884143192,0.865983808
1412686800,0.88058,0.88341,0.88027,0.88134,0.875142,0.879775164,0.870508836,0.886724909,0.863559091,0.884408327,0.865875673
1412701200,0.88134,0.88263,0.87999,0.88173,0.875338,0.880158992,0.870517008,0.887390481,0.863285519,0.884979984,0.865696016
1412715600,0.88173,0.88295,0.88001,0.8816,0.8754315,0.880353834,0.870509166,0.887737335,0.863125665,0.885276168,0.865586832
1412730000,0.8816,0.88163,0.87618,0.87686,0.8752685,0.880085733,0.870451267,0.887311582,0.863225418,0.884902966,0.865634034
1412744400,0.87686,0.88024,0.87522,0.87989,0.8753265,0.880191804,0.870461196,0.88748976,0.86316324,0.885057108,0.865595892
1412758800,0.87989,0.88174,0.87638,0.87798,0.8752675,0.88009295,0.87044205,0.887331125,0.863203875,0.8849184,0.8656166
1412773200,0.87798,0.87909,0.87443,0.87569,0.8751485,0.879932539,0.870364461,0.887108598,0.863188402,0.884716579,0.865580421
1412787600,0.87569,0.88508,0.87338,0.88405,0.875751,0.880849059,0.870652941,0.888496148,0.863005852,0.885947119,0.865554881
1412802000,0.88405,0.88511,0.87877,0.88452,0.8766165,0.881660155,0.871572845,0.889225637,0.864007363,0.886703809,0.866529191
1412816400,0.88452,0.88845,0.88411,0.88826,0.877668,0.882835788,0.872500212,0.890587471,0.864748529,0.888003577,0.867332423
1412830800,0.88826,0.88987,0.88624,0.88658,0.8786145,0.883590778,0.873638222,0.891055196,0.866173804,0.888567056,0.868661944
1412845200,0.88658,0.88885,0.88344,0.88444,0.879395,0.883984571,0.874805429,0.890868928,0.867921072,0.888574143,0.870215857
1412859600,0.88444,0.88491,0.87685,0.87851,0.879667,0.884029231,0.875304769,0.890572578,0.868761422,0.888391462,0.870942538
1412874000,0.87851,0.87933,0.87646,0.87826,0.880001,0.883969187,0.876032813,0.889921468,0.870080532,0.887937374,0.872064626
1412888400,0.87826,0.87838,0.87468,0.87565,0.88012,0.883916523,0.876323477,0.889611309,0.870628691,0.887713047,0.872526953
1412902800,0.87565,0.87778,0.87548,0.87715,0.8801695,0.883920247,0.876418753,0.889546368,0.870792632,0.887670994,0.872668006
1412917200,0.87715,0.87854,0.87069,0.87263,0.880043,0.883997687,0.876088313,0.889929718,0.870156282,0.887952374,0.872133626
1412931600,0.87263,0.87277,0.86871,0.87031,0.8797675,0.884173011,0.875361989,0.890781278,0.868753722,0.888578522,0.870956478
1412946000,0.87031,0.87318,0.86969,0.87219,0.879411,0.884116566,0.874705434,0.891174914,0.867647086,0.888822131,0.869999869
