time,open,high,low,close,Basis90,Upper90,Lower90,Basis20,Upper20,Lower20,RSI
2022-05-07T03:00:00+07:00,1.759,1.777,1.748,1.765,2.067955556,2.499068215,1.636842896,1.85765,2.048481103,1.666818897,38.56592896
2022-05-07T07:00:00+07:00,1.765,1.796,1.739,1.745,2.059877778,2.487635947,1.632119609,1.85455,2.050516808,1.658583192,36.72315292
2022-05-07T11:00:00+07:00,1.745,1.761,1.724,1.75,2.051377778,2.472981549,1.629774006,1.85105,2.051802061,1.650297939,37.52683989
2022-05-07T15:00:00+07:00,1.75,1.783,1.749,1.773,2.043466667,2.458902309,1.628031024,1.84795,2.051493091,1.644406909,41.22493221
2022-05-07T19:00:00+07:00,1.773,1.778,1.749,1.773,2.036577778,2.449152886,1.624002669,1.8436,2.049630483,1.637569517,41.22493221
2022-05-07T23:00:00+07:00,1.773,1.774,1.754,1.758,2.029233333,2.437830614,1.620636053,1.835,2.040244245,1.629755755,39.45826383
2022-05-08T03:00:00+07:00,1.758,1.759,1.68,1.719,2.021288889,2.42588155,1.616696227,1.8268,2.036768188,1.616831812,35.23083718
2022-05-08T07:00:00+07:00,1.719,1.728,1.66,1.682,2.013788889,2.41823611,1.609341667,1.81195,2.018746978,1.605153022,31.7549091
2022-05-08T11:00:00+07:00,1.682,1.71,1.673,1.691,2.0062,2.408954538,1.603445462,1.79535,1.984241794,1.606458206,33.47425414
2022-05-08T15:00:00+07:00,1.691,1.719,1.685,1.713,1.998711111,2.397913788,1.599508434,1.7796,1.938404786,1.620795214,37.61194397
2022-05-08T19:00:00+07:00,1.712,1.721,1.677,1.696,1.991,2.386465296,1.595534704,1.76455,1.892057608,1.637042392,35.76101829
2022-05-08T23:00:00+07:00,1.696,1.719,1.662,1.709,1.983566667,2.374782441,1.592350892,1.7505,1.827442836,1.673557164,38.26302052
2022-05-09T03:00:00+07:00,1.709,1.716,1.676,1.687,1.976155556,2.364279695,1.588031416,1.7444,1.821168223,1.667631777,35.72701721
2022-05-09T07:00:00+07:00,1.687,1.714,1.63,1.643,1.967955556,2.352689219,1.583221892,1.7365,1.820520236,1.652479764,31.263989
2022-05-09T11:00:00+07:00,1.643,1.659,1.614,1.623,1.959666667,2.341616285,1.577717048,1.7272,1.817966954,1.636433046,29.46237156
2022-05-09T15:00:00+07:00,1.623,1.639,1.554,1.588,1.951211111,2.332002392,1.57041983,1.7163,1.818264896,1.614335104,26.57613009
2022-05-09T19:00:00+07:00,1.588,1.61,1.538,1.551,1.942433333,2.32330042,1.561566247,1.7056,1.82778576,1.58341424,23.90954949
2022-05-09T23:00:00+07:00,1.55,1.559,1.426,1.474,1.932855556,2.316992286,1.548718825,1.6925,1.849935066,1.535064934,19.52002869
2022-05-10T03:00:00+07:00,1.474,1.522,1.399,1.412,1.922877778,2.313900122,1.531855434,1.67555,1.872243137,1.478856863,16.83928649
2022-05-10T07:00:00+07:00,1.412,1.469,1.381,1.416,1.913555556,2.312387975,1.514723136,1.6584,1.881092972,1.435707028,17.62528462
2022-05-10T11:00:00+07:00,1.416,1.558,1.409,1.499,1.906566667,2.312110916,1.501022418,1.6451,1.872462178,1.417737822,31.98950406
2022-05-10T15:00:00+07:00,1.499,1.539,1.494,1.535,1.899466667,2.308394392,1.490538941,1.6346,1.861934467,1.407265533,37.11181848
2022-05-10T19:00:00+07:00,1.535,1.573,1.44,1.495,1.891766667,2.304750288,1.478783046,1.62185,1.850465201,1.393234799,34.04371883
2022-05-10T23:00:00+07:00,1.495,1.517,1.455,1.461,1.882833333,2.297914182,1.467752484,1.60625,1.834058582,1.378441418,31.64866013
2022-05-11T03:00:00+07:00,1.461,1.475,1.386,1.453,1.873688889,2.289980629,1.457397149,1.59025,1.813876362,1.366623638,31.0943455
2022-05-11T07:00:00+07:00,1.453,1.479,1.409,1.429,1.864477778,2.28302768,1.445927876,1.5738,1.794024068,1.353575932,29.42907945
2022-05-11T11:00:00+07:00,1.429,1.454,1.3,1.337,1.853977778,2.27748829,1.430467266,1.5547,1.787159975,1.322240025,24.10072021
2022-05-11T15:00:00+07:00,1.337,1.392,1.298,1.305,1.8434,2.273619871,1.413180129,1.53585,1.784537173,1.287162827,22.57000199
2022-05-11T19:00:00+07:00,1.305,1.335,1.141,1.221,1.833233333,2.27830362,1.388163047,1.51235,1.785568063,1.239131937,19.13445885
2022-05-11T23:00:00+07:00,1.221,1.234,1.153,1.16,1.8227,2.285768553,1.359631447,1.4847,1.781967624,1.187432376,17.0989689
2022-05-12T03:00:00+07:00,1.16,1.188,1.098,1.156,1.8123,2.292437152,1.332162848,1.4577,1.770959062,1.144440938,16.97147564
2022-05-12T07:00:00+07:00,1.156,1.2,1.056,1.056,1.800477778,2.301662794,1.299292762,1.42505,1.761961546,1.088138454,14.13413636
2022-05-12T11:00:00+07:00,1.056,1.067,0.934,1.035,1.787911111,2.308160252,1.26766197,1.39245,1.747362088,1.037537912,13.61920721
2022-05-12T15:00:00+07:00,1.035,1.071,1,1.047,1.775888889,2.313762517,1.238015261,1.36265,1.728330885,0.996969115,15.51335088
2022-05-12T19:00:00+07:00,1.047,1.095,1.008,1.044,1.763788889,2.317739829,1.209837949,1.3337,1.703998852,0.963401148,15.42230303
2022-05-12T23:00:00+07:00,1.044,1.094,1.021,1.046,1.752,2.321182884,1.182817116,1.3066,1.677819827,0.935380173,15.77718767
2022-05-13T03:00:00+07:00,1.046,1.048,0.997,1.033,1.739655556,2.322327116,1.156983995,1.2807,1.652380024,0.909019976,15.3270071
2022-05-13T07:00:00+07:00,1.033,1.139,1.021,1.126,1.728444444,2.319031806,1.137857082,1.2633,1.62969929,0.89690071,30.58607586
2022-05-13T11:00:00+07:00,1.126,1.175,1.116,1.122,1.716622222,2.312671853,1.120572591,1.2488,1.613461816,0.884138184,30.33287891
2022-05-13T15:00:00+07:00,1.122,1.19,1.121,1.186,1.705144444,2.301839458,1.108449431,1.2373,1.594576979,0.880023021,39.02965053
2022-05-13T19:00:00+07:00,1.186,1.21,1.161,1.173,1.694322222,2.293892871,1.094751574,1.221,1.558214472,0.883785528,37.99218766
2022-05-13T23:00:00+07:00,1.173,1.182,1.131,1.174,1.683422222,2.284762575,1.082081869,1.20295,1.508126981,0.897773019,38.12842946
2022-05-14T03:00:00+07:00,1.174,1.222,1.167,1.191,1.672677778,2.274271796,1.07108376,1.18775,1.461937436,0.913562564,40.52098133
2022-05-14T07:00:00+07:00,1.191,1.264,1.184,1.252,1.663211111,2.26417186,1.062250362,1.1773,1.423540614,0.931059386,48.25343531
2022-05-14T11:00:00+07:00,1.252,1.259,1.228,1.251,1.653688889,2.253314005,1.054063773,1.1672,1.381933882,0.952466118,48.14294072
2022-05-14T15:00:00+07:00,1.251,1.292,1.227,1.234,1.644833333,2.245447778,1.044218889,1.15745,1.338874888,0.976025112,46.20587832
2022-05-14T19:00:00+07:00,1.234,1.255,1.202,1.208,1.635688889,2.23756637,1.033811408,1.151,1.314743702,0.987256298,43.33410637
2022-05-14T23:00:00+07:00,1.208,1.283,1.206,1.257,1.627722222,2.230457102,1.024987342,1.1486,1.30446199,0.99273801,49.68140123
2022-05-15T03:00:00+07:00,1.257,1.33,1.255,1.305,1.6201,2.221615128,1.018584872,1.1528,1.320329818,0.985270182,54.99903692
2022-05-15T07:00:00+07:00,1.305,1.319,1.262,1.268,1.611833333,2.212025839,1.011640827,1.1582,1.333109805,0.983290195,50.56325454
2022-05-15T11:00:00+07:00,1.268,1.299,1.26,1.285,1.6041,2.203000923,1.005199077,1.16465,1.348066766,0.981233234,52.46040806
2022-05-15T15:00:00+07:00,1.285,1.304,1.264,1.301,1.596744444,2.194092031,0.999396858,1.1769,1.362369027,0.991430973,54.24029165
2022-05-15T19:00:00+07:00,1.301,1.313,1.263,1.274,1.589522222,2.186586018,0.992458427,1.18885,1.366855927,1.010844073,50.78488558
2022-05-15T23:00:00+07:00,1.274,1.3,1.268,1.298,1.582511111,2.178282599,0.986739623,1.2014,1.372906735,1.029893265,53.61366631
2022-05-16T03:00:00+07:00,1.298,1.361,1.298,1.36,1.577433333,2.172914021,0.981952646,1.2172,1.385995261,1.048404739,60.00855529
2022-05-16T07:00:00+07:00,1.36,1.36,1.293,1.297,1.5715,2.167397698,0.975602302,1.22975,1.382306711,1.077193289,52.14232121
2022-05-16T11:00:00+07:00,1.297,1.298,1.228,1.246,1.564811111,2.161657929,0.967964293,1.2404,1.363406341,1.117393659,46.79465542
2022-05-16T15:00:00+07:00,1.246,1.269,1.223,1.239,1.558066667,2.155768919,0.960364415,1.24605,1.357341464,1.134758536,46.09586267
2022-05-16T19:00:00+07:00,1.239,1.255,1.195,1.214,1.550522222,2.148264584,0.95277986,1.25065,1.347752575,1.153547425,43.59213586
2022-05-16T23:00:00+07:00,1.214,1.23,1.204,1.213,1.543277778,2.141402999,0.945152557,1.252,1.34617643,1.15782357,43.4903792
2022-05-17T03:00:00+07:00,1.213,1.232,1.197,1.211,1.535533333,2.132616927,0.93844974,1.2539,1.343022163,1.164777837,43.27281644
2022-05-17T07:00:00+07:00,1.211,1.244,1.211,1.242,1.528277778,2.123579981,0.932975574,1.2573,1.338835514,1.175764486,47.64469821
2022-05-17T11:00:00+07:00,1.242,1.262,1.236,1.241,1.520744444,2.113231223,0.928257666,1.2598,1.335938295,1.183661705,47.51747874
2022-05-17T15:00:00+07:00,1.241,1.258,1.24,1.248,1.514466667,2.106406694,0.92252664,1.2596,1.335840147,1.183359853,48.55305316
2022-05-17T19:00:00+07:00,1.248,1.283,1.215,1.23,1.507655556,2.09842358,0.916887531,1.25855,1.33580665,1.18129335,46.03747801
2022-05-17T23:00:00+07:00,1.23,1.232,1.191,1.216,1.5009,2.090948439,0.910851561,1.25765,1.336433945,1.178866055,44.1226805
2022-05-18T03:00:00+07:00,1.216,1.261,1.214,1.255,1.494244444,2.081718761,0.906770128,1.26,1.335453297,1.184546703,50.32139934
2022-05-18T07:00:00+07:00,1.255,1.269,1.21,1.215,1.487011111,2.072024045,0.901998177,1.2579,1.335866403,1.179933597,44.82851117
2022-05-18T11:00:00+07:00,1.215,1.234,1.213,1.227,1.479644444,2.060858676,0.898430213,1.254,1.329928914,1.178071086,46.70790075
2022-05-18T15:00:00+07:00,1.227,1.23,1.21,1.212,1.472122222,2.0494607,0.894783744,1.2512,1.328965288,1.173434712,44.65997015
2022-05-18T19:00:00+07:00,1.212,1.214,1.139,1.155,1.464377778,2.039821767,0.888933789,1.2447,1.33130739,1.15809261,37.86574848
2022-05-18T23:00:00+07:00,1.155,1.181,1.146,1.174,1.457344444,2.031337566,0.883351323,1.23835,1.326129895,1.150570105,41.08328325
2022-05-19T03:00:00+07:00,1.174,1.174,1.115,1.12,1.449566667,2.022662358,0.876470976,1.23065,1.330726521,1.130573479,35.46261696
2022-05-19T07:00:00+07:00,1.12,1.13,1.085,1.118,1.4416,2.012974001,0.870225999,1.22165,1.328055404,1.115244596,35.27015233
2022-05-19T11:00:00+07:00,1.118,1.13,1.108,1.111,1.433277778,2.00184479,0.864710766,1.2092,1.305753819,1.112646181,34.56310959
2022-05-19T15:00:00+07:00,1.111,1.14,1.091,1.138,1.424477778,1.98649899,0.862456566,1.20125,1.29367267,1.10882733,39.59318694
2022-05-19T19:00:00+07:00,1.138,1.175,1.121,1.168,1.416533333,1.972586264,0.860480402,1.19735,1.28846372,1.10623628,44.68140082
2022-05-19T23:00:00+07:00,1.168,1.171,1.134,1.135,1.407155556,1.953328577,0.860982534,1.19215,1.285016086,1.099283914,40.6274679
2022-05-20T03:00:00+07:00,1.135,1.157,1.123,1.153,1.397488889,1.930354621,0.864623157,1.1891,1.282897441,1.095302559,43.63166376
2022-05-20T07:00:00+07:00,1.153,1.174,1.14,1.146,1.387688889,1.90605561,0.869322168,1.18575,1.280672863,1.090827137,42.72624882
2022-05-20T11:00:00+07:00,1.146,1.152,1.118,1.134,1.3781,1.882774333,0.873425667,1.1819,1.278642752,1.085157248,41.14979432
2022-05-20T15:00:00+07:00,1.134,1.168,1.132,1.163,1.368911111,1.858578177,0.879244046,1.17795,1.27093274,1.08496726,46.30582274
2022-05-20T19:00:00+07:00,1.163,1.167,1.089,1.092,1.360944444,1.845010589,0.8768783,1.1705,1.265926411,1.075073589,37.61642185
2022-05-20T23:00:00+07:00,1.092,1.102,1.074,1.1,1.353155556,1.831169215,0.875141896,1.1631,1.256266303,1.069933697,39.00529533
2022-05-21T03:00:00+07:00,1.1,1.108,1.082,1.09,1.345166667,1.816424864,0.873908469,1.1561,1.24914601,1.06305399,37.87032088
2022-05-21T07:00:00+07:00,1.091,1.1,1.068,1.097,1.337288889,1.801115029,0.873462749,1.15015,1.242328685,1.057971315,39.20390652
2022-05-21T11:00:00+07:00,1.097,1.1,1.079,1.093,1.329822222,1.787461243,0.872183201,1.14205,1.223836246,1.060263754,38.6928149
2022-05-21T15:00:00+07:00,1.093,1.102,1.084,1.096,1.322711111,1.774738371,0.870683851,1.1361,1.212958051,1.059241949,39.33163366
2022-05-21T19:00:00+07:00,1.096,1.119,1.091,1.117,1.315666667,1.760479436,0.870853897,1.1306,1.195457999,1.065742001,43.75009259
2022-05-21T23:00:00+07:00,1.117,1.127,1.104,1.108,1.308433333,1.74527483,0.871591837,1.1254,1.179022383,1.071777617,42.32731461
2022-05-22T03:00:00+07:00,1.108,1.113,1.09,1.109,1.301144444,1.729070976,0.873217913,1.1231,1.175375807,1.070824193,42.5508693
2022-05-22T07:00:00+07:00,1.109,1.124,1.104,1.119,1.294188889,1.713290563,0.875087215,1.12035,1.167122962,1.073577038,44.85295023
2022-05-22T11:00:00+07:00,1.119,1.126,1.107,1.125,1.287244444,1.6965018,0.877987089,1.1206,1.167416236,1.073783764,46.24480369
2022-05-22T15:00:00+07:00,1.125,1.162,1.123,1.147,1.280288889,1.677384818,0.883192959,1.12205,1.170230805,1.073869195,51.11659618
2022-05-22T19:00:00+07:00,1.147,1.177,1.137,1.145,1.273311111,1.657387104,0.889235118,1.12375,1.172645296,1.074854704,50.66703806
2022-05-22T23:00:00+07:00,1.145,1.158,1.134,1.149,1.266544444,1.63745817,0.895630718,1.1243,1.174063842,1.074536158,51.5841579
2022-05-23T03:00:00+07:00,1.149,1.175,1.146,1.161,1.260344444,1.619259248,0.90142964,1.12395,1.17256471,1.07533529,54.32731915
2022-05-23T07:00:00+07:00,1.161,1.18,1.146,1.155,1.254488889,1.602733023,0.906244754,1.12495,1.175227132,1.074672868,52.71895161
2022-05-23T11:00:00+07:00,1.155,1.202,1.154,1.19,1.248922222,1.58487807,0.912966375,1.1268,1.183395406,1.070204594,60.13338352
2022-05-23T15:00:00+07:00,1.19,1.21,1.174,1.208,1.243311111,1.564625446,0.921996776,1.1299,1.196304518,1.063495482,63.31918631
2022-05-23T19:00:00+07:00,1.208,1.224,1.183,1.203,1.237833333,1.544569738,0.931096928,1.13335,1.207020279,1.059679721,61.84087028
2022-05-23T23:00:00+07:00,1.203,1.212,1.141,1.142,1.231533333,1.522170671,0.940895995,1.1323,1.20483992,1.05976008,47.32438564
2022-05-24T03:00:00+07:00,1.142,1.161,1.107,1.124,1.225277778,1.500245902,0.950309654,1.1339,1.20419054,1.06360946,44.03925121
2022-05-24T07:00:00+07:00,1.124,1.136,1.118,1.136,1.219644444,1.48056509,0.958723799,1.1357,1.204248085,1.067151915,46.6958304
2022-05-24T11:00:00+07:00,1.136,1.141,1.129,1.14,1.214277778,1.461290693,0.967264863,1.1382,1.20346745,1.07293255,47.58898219
2022-05-24T15:00:00+07:00,1.14,1.14,1.106,1.123,1.209111111,1.443784112,0.97443811,1.1395,1.202426942,1.076573058,44.19934267
2022-05-24T19:00:00+07:00,1.123,1.127,1.074,1.114,1.204255556,1.428273722,0.980237389,1.14055,1.20098997,1.08011003,42.47448413
2022-05-24T23:00:00+07:00,1.114,1.123,1.087,1.107,1.200177778,1.417672928,0.982682628,1.1411,1.200091186,1.082108814,41.13005721
2022-05-25T03:00:00+07:00,1.107,1.144,1.099,1.135,1.1971,1.410315603,0.983884397,1.142,1.200034473,1.083965527,48.19380891
2022-05-25T07:00:00+07:00,1.135,1.155,1.121,1.148,1.194122222,1.402455892,0.985788552,1.144,1.199928526,1.088071474,51.12598363
2022-05-25T11:00:00+07:00,1.148,1.149,1.114,1.114,1.189844444,1.388550014,0.991138875,1.14425,1.199592118,1.088907882,44.09637259
2022-05-25T15:00:00+07:00,1.114,1.128,1.095,1.103,1.185044444,1.370603518,0.999485371,1.14345,1.200660052,1.086239948,42.08047394
2022-05-25T19:00:00+07:00,1.103,1.128,1.1,1.125,1.180933333,1.354872735,1.006993931,1.14345,1.200660052,1.086239948,47.2722913
2022-05-25T23:00:00+07:00,1.125,1.133,1.107,1.121,1.177155556,1.341080447,1.013230665,1.14215,1.200154396,1.084145604,46.45689898
2022-05-26T03:00:00+07:00,1.121,1.132,1.115,1.124,1.1735,1.326998245,1.020001755,1.1411,1.199618031,1.082581969,47.19259889
2022-05-26T07:00:00+07:00,1.124,1.139,1.113,1.123,1.1701,1.314070383,1.026129617,1.1398,1.198712138,1.080887862,46.96096738
2022-05-26T11:00:00+07:00,1.123,1.124,1.079,1.094,1.1674,1.307819625,1.026980375,1.13645,1.197731237,1.075168763,40.71922376
2022-05-26T15:00:00+07:00,1.094,1.095,1.033,1.043,1.164488889,1.304238902,1.024738876,1.13085,1.203704032,1.057995968,32.53049594
2022-05-26T19:00:00+07:00,1.043,1.072,1.007,1.064,1.162744444,1.303544874,1.021944015,1.12455,1.197645759,1.051454241,38.05457616
2022-05-26T23:00:00+07:00,1.064,1.093,1.047,1.047,1.161488889,1.304364824,1.018612954,1.1165,1.1864557,1.0465443,35.51926788
2022-05-27T03:00:00+07:00,1.047,1.07,1.037,1.038,1.160177778,1.305377893,1.014977662,1.10825,1.174261741,1.042238259,34.21947112
2022-05-27T07:00:00+07:00,1.038,1.052,1.003,1.028,1.159866667,1.306074798,1.013658535,1.10255,1.175267192,1.029832808,32.78393318
2022-05-27T11:00:00+07:00,1.028,1.031,0.996,1.018,1.159677778,1.306573002,1.012782554,1.09725,1.177954089,1.016545911,31.36684492
2022-05-27T15:00:00+07:00,1.018,1.038,1.005,1.026,1.159444444,1.307119496,1.011769392,1.09175,1.176053914,1.007446086,33.83098387
2022-05-27T19:00:00+07:00,1.026,1.053,1.016,1.023,1.159211111,1.307679288,1.010742934,1.0859,1.172213151,0.999586849,33.34746875
2022-05-27T23:00:00+07:00,1.023,1.027,0.991,1.011,1.158822222,1.30865163,1.008992815,1.0803,1.170694911,0.989905089,31.41347074
2022-05-28T03:00:00+07:00,1.011,1.019,0.996,1.005,1.158511111,1.309496098,1.007526125,1.07485,1.169503632,0.980196368,30.46218946
2022-05-28T07:00:00+07:00,1.005,1.028,0.994,1.012,1.157244444,1.31118305,1.003305839,1.0701,1.167323248,0.972876752,33.01094596
2022-05-28T11:00:00+07:00,1.012,1.028,1.006,1.014,1.156044444,1.312722717,0.999366172,1.06405,1.159407171,0.968692829,33.75800917
2022-05-28T15:00:00+07:00,1.014,1.026,1.004,1.02,1.1542,1.313313712,0.995086288,1.05765,1.146575306,0.968724694,36.06168124
2022-05-28T19:00:00+07:00,1.02,1.035,1.014,1.026,1.152566667,1.313877698,0.991255635,1.05325,1.139247384,0.967252616,38.36983785
2022-05-28T23:00:00+07:00,1.026,1.038,1.017,1.033,1.151,1.314175979,0.987824021,1.04975,1.133017941,0.966482059,41.04385749
2022-05-29T03:00:00+07:00,1.033,1.037,1.016,1.027,1.149177778,1.314178944,0.984176612,1.04485,1.121063581,0.968636419,39.46332702
2022-05-29T07:00:00+07:00,1.027,1.03,0.997,1.006,1.146444444,1.312687402,0.980201487,1.0391,1.108514408,0.969685592,34.46136987
2022-05-29T11:00:00+07:00,1.006,1.012,0.997,1.006,1.143722222,1.31104786,0.976396584,1.0332,1.091993197,0.974406803,34.46136987
2022-05-29T15:00:00+07:00,1.006,1.023,1.003,1.02,1.141344444,1.30955071,0.973138179,1.02805,1.070152138,0.985947862,40.3108807
2022-05-29T19:00:00+07:00,1.02,1.044,1.02,1.025,1.139311111,1.30866561,0.969956613,1.0246,1.053873879,0.995326121,42.29188638
2022-05-29T23:00:00+07:00,1.025,1.036,1.02,1.029,1.136777778,1.3058355,0.967720055,1.0239,1.052027567,0.995772433,43.89608589
2022-05-30T03:00:00+07:00,1.029,1.038,1.024,1.036,1.133788889,1.300337512,0.967240266,1.0225,1.04465852,1.00034148,46.68902129
2022-05-30T07:00:00+07:00,1.036,1.074,1.023,1.06,1.131477778,1.296276167,0.966679388,1.02315,1.048655098,0.997644902,54.96655221
2022-05-30T11:00:00+07:00,1.06,1.144,1.056,1.129,1.129744444,1.291297067,0.968191822,1.0277,1.080277942,0.975122058,69.58711996
2022-05-30T15:00:00+07:00,1.129,1.131,1.094,1.103,1.127544444,1.28505061,0.970038279,1.03145,1.093435402,0.969464598,61.48650833
2022-05-30T19:00:00+07:00,1.103,1.117,1.088,1.096,1.125566667,1.280109448,0.971023886,1.03535,1.103014688,0.967685312,59.47897931
2022-05-30T23:00:00+07:00,1.096,1.126,1.09,1.116,1.123544444,1.27371003,0.973378858,1.03985,1.115882296,0.963817704,63.17814901
2022-05-31T03:00:00+07:00,1.116,1.161,1.111,1.154,1.121255556,1.262977211,0.9795339,1.0464,1.136724747,0.956075253,68.97367099
2022-05-31T07:00:00+07:00,1.154,1.186,1.13,1.177,1.119922222,1.257193156,0.982651289,1.0547,1.159788724,0.949611276,71.8605674
2022-05-31T11:00:00+07:00,1.177,1.177,1.126,1.139,1.118733333,1.253445471,0.984021196,1.0614,1.169988029,0.952811971,61.65354025
2022-05-31T15:00:00+07:00,1.139,1.161,1.13,1.154,1.117788889,1.250288782,0.985288996,1.0685,1.181710424,0.955289576,63.83709594
2022-05-31T19:00:00+07:00,1.154,1.155,1.094,1.138,1.116944444,1.247941089,0.985947799,1.0747,1.188870224,0.960529776,59.91779825
2022-05-31T23:00:00+07:00,1.138,1.149,1.104,1.111,1.115811111,1.245219301,0.986402922,1.07925,1.191576088,0.966923912,53.90355484
2022-06-01T03:00:00+07:00,1.111,1.134,1.111,1.128,1.114888889,1.24274417,0.987033608,1.08435,1.195800931,0.972899069,56.84097848
2022-06-01T07:00:00+07:00,1.128,1.14,1.105,1.12,1.113533333,1.238524071,0.988542596,1.0887,1.198574656,0.978825344,55.0627689
