time,open,high,low,close,Basis90,Upper90,Lower90,RSI
2022-08-02T09:00:00+07:00,134.191,134.223,134.026,134.182,135.2452889,135.950467,134.5401108,25.7095982
2022-08-02T09:15:00+07:00,134.182,134.201,134.099,134.192,135.2299111,135.9652864,134.4945359,26.34616249
2022-08-02T09:30:00+07:00,134.192,134.295,134.105,134.152,135.2144,135.9805313,134.4482687,25.4083194
2022-08-02T09:45:00+07:00,134.152,134.299,134.138,134.261,135.2006889,135.9900586,134.4113192,32.46341793
2022-08-02T10:00:00+07:00,134.261,134.444,134.181,134.354,135.1877,135.9937236,134.3816764,37.86350288
2022-08-02T10:15:00+07:00,134.354,134.499,134.312,134.494,135.1757333,135.9905701,134.3608965,44.99373171
2022-08-02T10:30:00+07:00,134.494,134.533,134.429,134.494,135.1641,135.9875949,134.3406051,44.99373171
2022-08-02T10:45:00+07:00,134.494,134.498,134.369,134.425,135.1522,135.9870414,134.3173586,42.22418677
2022-08-02T11:00:00+07:00,134.425,134.427,134.315,134.334,135.1398556,135.9897342,134.2899769,38.82953251
2022-08-02T11:15:00+07:00,134.334,134.381,134.309,134.354,135.1280889,135.9917274,134.2644504,39.97178721
2022-08-02T11:30:00+07:00,134.354,134.452,134.307,134.353,135.1150556,135.9896158,134.2404953,39.93163653
2022-08-02T11:45:00+07:00,134.353,134.379,134.262,134.262,135.1023889,135.9928364,134.2119414,36.35308906
2022-08-02T12:00:00+07:00,134.262,134.286,134.201,134.242,135.0883667,135.9927132,134.1840202,35.59801638
2022-08-02T12:15:00+07:00,134.242,134.263,134.012,134.055,135.0736778,136.0014368,134.1459188,29.44069538
2022-08-02T12:30:00+07:00,134.055,134.242,134.055,134.236,135.0619778,136.005013,134.1189425,40.21900779
2022-08-02T12:45:00+07:00,134.236,134.27,134.132,134.14,135.0484333,136.0088709,134.0879957,36.99144217
2022-08-02T13:00:00+07:00,134.14,134.283,134.046,134.213,135.0333556,136.0031291,134.0635821,40.87685833
2022-08-02T13:15:00+07:00,134.213,134.405,134.189,134.247,135.0183111,135.9943833,134.042239,42.65066835
2022-08-02T13:30:00+07:00,134.247,134.254,133.901,133.947,134.9985222,135.988358,134.0086864,33.188948
2022-08-02T13:45:00+07:00,133.947,134.15,133.903,134.023,134.9801333,135.9802323,133.9800344,37.0017957
2022-08-02T14:00:00+07:00,134.023,134.132,133.79,133.874,134.9592556,135.9723133,133.9461978,33.02280873
2022-08-02T14:15:00+07:00,133.874,134.067,133.84,133.992,134.9398889,135.9595071,133.9202706,38.64944254
2022-08-02T14:30:00+07:00,133.992,134.007,133.631,133.792,134.9183222,135.9519403,133.8847041,33.51089459
2022-08-02T14:45:00+07:00,133.792,133.905,133.717,133.769,134.8976,135.9476443,133.8475557,32.96805313
2022-08-02T15:00:00+07:00,133.769,133.961,133.752,133.953,134.8798222,135.9390173,133.8206272,41.17735461
2022-08-02T15:15:00+07:00,133.953,134.201,133.909,134.184,134.8651667,135.9259652,133.8043681,49.53350678
2022-08-02T15:30:00+07:00,134.184,134.252,134.028,134.052,134.8497,135.9168617,133.7825383,45.55142318
2022-08-02T15:45:00+07:00,134.052,134.093,134,134.025,134.8338444,135.9071262,133.7605627,44.75880452
2022-08-02T16:00:00+07:00,134.025,134.229,133.99,134.143,134.8205111,135.8979677,133.7430545,48.94040587
2022-08-02T16:15:00+07:00,134.143,134.151,133.904,133.911,134.8020222,135.8841544,133.71989,42.17994601
2022-08-02T16:30:00+07:00,133.911,133.99,133.833,133.911,134.7844,135.8723278,133.6964722,42.17994601
2022-08-02T16:45:00+07:00,133.911,133.995,133.858,133.918,134.7661111,135.8563399,133.6758823,42.45809171
2022-08-02T17:00:00+07:00,133.918,134.056,133.917,134.004,134.7488111,135.8374494,133.6601728,45.90131856
2022-08-02T17:15:00+07:00,134.004,134.008,133.927,133.944,134.7315,135.821229,133.641771,43.92642054
2022-08-02T17:30:00+07:00,133.944,134.014,133.895,133.98,134.7159556,135.8082052,133.6237059,45.44313849
2022-08-02T17:45:00+07:00,133.98,134.008,133.818,133.965,134.7004889,135.79541,133.6055678,44.89819822
2022-08-02T18:00:00+07:00,133.965,134.075,133.919,134.03,134.6854111,135.7794753,133.5913469,47.81834837
2022-08-02T18:15:00+07:00,134.03,134.08,133.975,134.041,134.6728556,135.7702718,133.5754393,48.31751641
2022-08-02T18:30:00+07:00,134.041,134.151,133.979,133.981,134.6581,135.756617,133.559583,45.7469191
2022-08-02T18:45:00+07:00,133.981,134.03,133.868,133.919,134.6434333,135.7457764,133.5410903,43.18988446
2022-08-02T19:00:00+07:00,133.919,134.049,133.886,133.891,134.6286222,135.7351777,133.5220668,42.04685019
2022-08-02T19:15:00+07:00,133.891,133.909,133.534,133.555,134.6092333,135.7291251,133.4893416,31.33116983
2022-08-02T19:30:00+07:00,133.555,133.652,133.392,133.611,134.5892556,135.7154974,133.4630137,34.33485641
2022-08-02T19:45:00+07:00,133.611,133.629,133.454,133.519,134.5683667,135.7034625,133.4332708,31.86857783
2022-08-02T20:00:00+07:00,133.519,134.042,133.503,133.96,134.5514333,135.6768148,133.4260519,50.29813894
2022-08-02T20:15:00+07:00,133.96,134.215,133.897,134.194,134.538,135.6511982,133.4248018,56.95211599
2022-08-02T20:30:00+07:00,134.194,134.224,134.027,134.135,134.5241333,135.6259159,133.4223508,54.95440794
2022-08-02T20:45:00+07:00,134.135,134.205,134.019,134.129,134.511,135.6030878,133.4189122,54.74410592
2022-08-02T21:00:00+07:00,134.129,134.143,133.92,134.004,134.4959333,135.5781239,133.4137427,50.41549646
2022-08-02T21:15:00+07:00,134.004,134.237,133.975,134.235,134.4834778,135.5514973,133.4154582,57.15727891
2022-08-02T21:30:00+07:00,134.235,134.4,134.128,134.383,134.4722556,135.5228958,133.4216153,60.83176947
2022-08-02T21:45:00+07:00,134.383,134.425,134.236,134.349,134.4608333,135.4940892,133.4275775,59.56780869
2022-08-02T22:00:00+07:00,134.349,134.501,134.314,134.418,134.4505556,135.4667687,133.4343424,61.32410728
2022-08-02T22:15:00+07:00,134.418,134.496,134.325,134.491,134.4407556,135.4380318,133.4434793,63.14796518
2022-08-02T22:30:00+07:00,134.491,134.765,134.445,134.757,134.4337889,135.4132111,133.4543666,68.90260473
2022-08-02T22:45:00+07:00,134.757,134.954,134.749,134.896,134.4293,135.3964271,133.4621729,71.41459977
2022-08-02T23:00:00+07:00,134.896,134.951,134.823,134.896,134.4257222,135.3834891,133.4679553,71.41459977
2022-08-02T23:15:00+07:00,134.896,134.962,134.875,134.886,134.4206,135.3634181,133.4777819,70.93649939
2022-08-02T23:30:00+07:00,134.886,134.949,134.863,134.871,134.4154667,135.3432693,133.487664,70.17756141
2022-08-02T23:45:00+07:00,134.871,134.892,134.832,134.836,134.4106,135.324834,133.496366,68.34028378
2022-08-03T00:00:00+07:00,134.836,134.843,134.787,134.838,134.4060778,135.3076971,133.5044584,68.39120878
2022-08-03T00:15:00+07:00,134.838,135.05,134.827,135.024,134.4046556,135.3019574,133.5073537,72.77682326
2022-08-03T00:30:00+07:00,135.024,135.225,134.989,135.148,134.4057,135.3062357,133.5051643,75.24294737
2022-08-03T00:45:00+07:00,135.148,135.239,135.082,135.225,134.4081444,135.3163357,133.4999531,76.6570643
2022-08-03T01:00:00+07:00,135.225,135.29,135.148,135.271,134.4102889,135.3256797,133.4948981,77.48447338
2022-08-03T01:15:00+07:00,135.271,135.382,135.23,135.306,134.4131778,135.3381661,133.4881895,78.119962
2022-08-03T01:30:00+07:00,135.306,135.368,135.258,135.278,134.4156556,135.3486675,133.4826436,76.26545614
2022-08-03T01:45:00+07:00,135.278,135.324,135.238,135.276,134.4185778,135.3606584,133.4764972,76.12644219
2022-08-03T02:00:00+07:00,135.276,135.28,135.136,135.14,134.4200333,135.3661545,133.4739122,67.16155491
2022-08-03T02:15:00+07:00,135.14,135.177,135.072,135.173,134.4216111,135.3722652,133.470957,68.1419217
2022-08-03T02:30:00+07:00,135.173,135.294,135.164,135.292,134.4247556,135.3849843,133.4645268,71.45173454
2022-08-03T02:45:00+07:00,135.292,135.336,135.248,135.322,134.4277778,135.3975241,133.4580314,72.23487993
2022-08-03T03:00:00+07:00,135.322,135.403,135.32,135.353,134.4311889,135.4117096,133.4506682,73.0573647
2022-08-03T03:15:00+07:00,135.353,135.367,135.304,135.329,134.4341889,135.423983,133.4443948,71.29648116
2022-08-03T03:30:00+07:00,135.329,135.343,135.281,135.32,134.4366111,135.4339685,133.4392537,70.60918521
2022-08-03T03:45:00+07:00,135.32,135.379,135.295,135.372,134.4394444,135.4459243,133.4329645,72.27234633
2022-08-03T04:00:00+07:00,135.372,135.372,135.31,135.343,134.4425333,135.4583368,133.4267299,69.89682209
2022-08-03T04:15:00+07:00,135.343,135.393,135.331,135.362,134.4465,135.4737814,133.4192186,70.57913415
2022-08-03T04:30:00+07:00,135.362,135.362,135.333,135.341,134.4491222,135.4842883,133.4139562,68.72502213
2022-08-03T04:45:00+07:00,135.341,135.366,135.338,135.357,134.4526778,135.4980443,133.4073112,69.38492549
2022-08-03T05:00:00+07:00,135.357,135.467,135.187,135.193,134.4546778,135.5050017,133.4043539,56.27727302
2022-08-03T05:15:00+07:00,135.193,135.249,135.134,135.186,134.4583556,135.5165493,133.4001618,55.79279201
2022-08-03T05:30:00+07:00,135.186,135.251,135.157,135.188,134.4636111,135.5315051,133.3957172,55.90958172
2022-08-03T05:45:00+07:00,135.188,135.276,135.125,135.18,134.4702667,135.5484213,133.3921121,55.28046984
2022-08-03T06:00:00+07:00,135.18,135.446,135.176,135.394,134.4799778,135.5753562,133.3845994,66.22782382
2022-08-03T06:15:00+07:00,135.394,135.705,135.342,135.66,134.4907444,135.6129288,133.36856,74.56322525
2022-08-03T06:30:00+07:00,135.66,135.676,135.377,135.426,134.5032222,135.6416352,133.3648092,60.43269814
2022-08-03T06:45:00+07:00,135.426,135.509,135.377,135.426,134.5155444,135.6695292,133.3615597,60.43269814
2022-08-03T07:00:00+07:00,135.426,135.631,135.387,135.59,134.5318667,135.7044731,133.3592603,65.71407233
2022-08-03T07:15:00+07:00,135.59,135.967,135.539,135.817,134.5499333,135.7507411,133.3491256,71.40373489
2022-08-03T07:30:00+07:00,135.817,135.833,135.617,135.642,134.5661556,135.7859403,133.3463708,62.75739352
2022-08-03T07:45:00+07:00,135.642,135.949,135.634,135.913,134.5852778,135.8346024,133.3359532,69.01464789
2022-08-03T08:00:00+07:00,135.913,135.985,135.614,135.672,134.6021667,135.8685848,133.3357485,59.4488797
2022-08-03T08:15:00+07:00,135.672,135.836,135.6,135.628,134.6173556,135.899732,133.3349791,57.87175672
2022-08-03T08:30:00+07:00,135.628,135.883,135.628,135.851,134.6339889,135.9408704,133.3271074,63.20024143
2022-08-03T08:45:00+07:00,135.851,135.997,135.842,135.901,134.6496222,135.9828282,133.3164163,64.29082759
2022-08-03T09:00:00+07:00,135.901,135.982,135.845,135.957,134.6658778,136.0264919,133.3052636,65.52320741
2022-08-03T09:15:00+07:00,135.957,135.962,135.838,135.853,134.6817444,136.0638873,133.2996016,61.29259904
2022-08-03T09:30:00+07:00,135.853,135.877,135.715,135.721,134.6971556,136.0942943,133.3000168,56.32197593
2022-08-03T09:45:00+07:00,135.721,135.726,135.438,135.547,134.7104111,136.1168817,133.3039405,50.50740284
2022-08-03T10:00:00+07:00,135.547,135.613,135.388,135.424,134.7223111,136.1345955,133.3100267,46.82714554
2022-08-03T10:15:00+07:00,135.424,135.497,135.354,135.44,134.7354,136.1522052,133.3185948,47.36442725
2022-08-03T10:30:00+07:00,135.44,135.457,135.354,135.391,134.7481667,136.1676624,133.3286709,45.83690295
2022-08-03T10:45:00+07:00,135.391,135.435,135.099,135.147,134.7603,136.1745469,133.3460531,39.07839295
2022-08-03T11:00:00+07:00,135.147,135.151,134.832,134.97,134.7684556,136.1789751,133.3579361,35.04200613
2022-08-03T11:15:00+07:00,134.97,135.097,134.934,134.977,134.7777556,136.1826038,133.3729073,35.32651239
2022-08-03T11:30:00+07:00,134.977,135.11,134.828,135.101,134.7876222,136.188935,133.3863094,40.31355691
2022-08-03T11:45:00+07:00,135.101,135.242,135.083,135.185,134.7980444,136.1970696,133.3990193,43.49237935
2022-08-03T12:00:00+07:00,135.185,135.347,135.177,135.271,134.8127556,136.2034954,133.4220157,46.62652993
2022-08-03T12:15:00+07:00,135.271,135.426,135.174,135.411,134.8281778,136.2143205,133.442035,51.35643576
2022-08-03T12:30:00+07:00,135.411,135.495,135.352,135.435,134.8455222,136.222508,133.4685365,52.13945527
2022-08-03T12:45:00+07:00,135.435,135.58,135.402,135.57,134.8630556,136.2363034,133.4898077,56.39174736
2022-08-03T13:00:00+07:00,135.57,135.686,135.475,135.614,134.8833,136.2464759,133.5201241,57.71055374
2022-08-03T13:15:00+07:00,135.614,135.68,135.408,135.491,134.9024333,136.2507702,133.5540964,52.89481847
2022-08-03T13:30:00+07:00,135.491,135.623,135.406,135.419,134.9187222,136.2561628,133.5812816,50.2513903
2022-08-03T13:45:00+07:00,135.419,135.427,135.245,135.273,134.9308222,136.2611411,133.6005034,45.30687697
2022-08-03T14:00:00+07:00,135.273,135.329,135.102,135.308,134.9447778,136.2642346,133.625321,46.66179718
2022-08-03T14:15:00+07:00,135.308,135.781,135.304,135.726,134.9636778,136.278616,133.6487395,59.55000187
2022-08-03T14:30:00+07:00,135.726,135.784,135.494,135.585,134.9797,136.2893791,133.6700209,54.74466983
2022-08-03T14:45:00+07:00,135.585,135.749,135.515,135.583,134.9982778,136.2941537,133.7024019,54.6772723
2022-08-03T15:00:00+07:00,135.583,135.753,135.538,135.597,135.0170111,136.2981362,133.735886,55.09403509
2022-08-03T15:15:00+07:00,135.597,135.703,135.565,135.635,135.0360889,136.302232,133.7699458,56.26946817
2022-08-03T15:30:00+07:00,135.635,135.761,135.587,135.747,135.0554556,136.3111377,133.7997735,59.62403109
2022-08-03T15:45:00+07:00,135.747,135.764,135.606,135.705,135.0750222,136.3156083,133.8344361,57.83244098
2022-08-03T16:00:00+07:00,135.705,135.755,135.613,135.687,135.0939889,136.3191289,133.8688489,57.04137051
2022-08-03T16:15:00+07:00,135.687,135.737,135.437,135.443,135.1104111,136.3140113,133.906811,47.54695265
2022-08-03T16:30:00+07:00,135.443,135.643,135.437,135.636,135.1282556,136.3147536,133.9417575,54.06049009
2022-08-03T16:45:00+07:00,135.636,135.665,135.549,135.637,135.1459889,136.3145282,133.9774496,54.09229975
2022-08-03T17:00:00+07:00,135.637,135.785,135.634,135.746,135.1656,136.3143499,134.0168501,57.54319101
2022-08-03T17:15:00+07:00,135.746,135.971,135.694,135.886,135.1874556,136.3151586,134.0597526,61.54189986
2022-08-03T17:30:00+07:00,135.886,135.935,135.732,135.748,135.2080889,136.3077588,134.108419,55.94825706
2022-08-03T17:45:00+07:00,135.748,135.916,135.713,135.864,135.2337444,136.2846053,134.1828836,59.29722818
2022-08-03T18:00:00+07:00,135.864,135.951,135.804,135.909,135.2592778,136.26174,134.2568156,60.55017488
2022-08-03T18:15:00+07:00,135.909,135.963,135.76,135.916,135.2859111,136.2275365,134.3442857,60.75256536
2022-08-03T18:30:00+07:00,135.916,135.948,135.774,135.819,135.3065667,136.2117998,134.4013335,56.43210855
2022-08-03T18:45:00+07:00,135.819,135.929,135.789,135.929,135.3258444,136.2091144,134.4425745,59.91361773
2022-08-03T19:00:00+07:00,135.929,136.185,135.909,136.181,135.3485778,136.213201,134.4839546,66.5151138
2022-08-03T19:15:00+07:00,136.181,136.204,136.045,136.114,135.3706333,136.21061,134.5306566,63.51998939
2022-08-03T19:30:00+07:00,136.114,136.227,136.071,136.187,135.3948889,136.2010027,134.5887751,65.35070815
2022-08-03T19:45:00+07:00,136.187,136.188,136.058,136.06,135.4151667,136.1949376,134.6353957,59.73433146
2022-08-03T20:00:00+07:00,136.06,136.111,135.909,135.931,135.4323667,136.1882341,134.6764992,54.60123884
2022-08-03T20:15:00+07:00,135.931,135.966,135.817,135.941,135.4500556,136.177667,134.7224441,54.92460134
2022-08-03T20:30:00+07:00,135.941,135.99,135.875,135.902,135.4665444,136.166594,134.7664949,53.3292355
2022-08-03T20:45:00+07:00,135.902,135.967,135.794,135.842,135.4815556,136.1547093,134.8084018,50.88063881
2022-08-03T21:00:00+07:00,135.842,136.325,135.827,136.321,135.4989333,136.177103,134.8207637,64.78264737
2022-08-03T21:15:00+07:00,136.321,136.42,136.091,136.111,135.5124333,136.1904291,134.8344375,57.14636596
2022-08-03T21:30:00+07:00,136.111,136.162,136.044,136.101,135.5258222,136.2021867,134.8494578,56.80299792
2022-08-03T21:45:00+07:00,136.101,136.174,136.016,136.132,135.5396667,136.2140842,134.8652491,57.6524635
2022-08-03T22:00:00+07:00,136.132,136.14,135.973,136.102,135.5533444,136.2228764,134.8838125,56.49463658
2022-08-03T22:15:00+07:00,136.102,136.151,136.046,136.084,135.5672111,136.2283835,134.9060387,55.77091836
2022-08-03T22:30:00+07:00,136.084,136.162,136.037,136.135,135.5816222,136.2350846,134.9281598,57.43471479
2022-08-03T22:45:00+07:00,136.135,136.145,136.071,136.139,135.5940111,136.2469943,134.9410279,57.56953177
2022-08-03T23:00:00+07:00,136.139,136.145,135.861,135.891,135.6022667,136.2512608,134.9532725,47.52007605
2022-08-03T23:15:00+07:00,135.891,136.02,135.876,136.003,135.6109111,136.2603,134.9615222,51.62688869
2022-08-03T23:30:00+07:00,136.003,136.122,136,136.102,135.6201444,136.2735573,134.9667316,54.98051071
2022-08-03T23:45:00+07:00,136.102,136.146,136.076,136.134,135.6293444,136.2881003,134.9705886,56.04136028
2022-08-04T00:00:00+07:00,136.134,136.185,136.113,136.14,135.6389222,136.3020177,134.9758267,56.24953208
2022-08-04T00:15:00+07:00,136.14,136.239,136.14,136.229,135.6495111,136.3194876,134.9795346,59.32643195
2022-08-04T00:30:00+07:00,136.229,136.234,136.153,136.173,135.6609889,136.331051,134.9909268,56.62780358
2022-08-04T00:45:00+07:00,136.173,136.178,136.078,136.14,135.6717333,136.3411627,135.002304,55.03897947
2022-08-04T01:00:00+07:00,136.14,136.177,136.107,136.164,135.6814222,136.353822,135.0090225,56.00575132
2022-08-04T01:15:00+07:00,136.164,136.265,136.152,136.235,135.6915667,136.369496,135.0136373,58.82633599
2022-08-04T01:30:00+07:00,136.235,136.246,136.176,136.185,135.7008111,136.3827004,135.0189218,56.0986643
2022-08-04T01:45:00+07:00,136.185,136.233,136.143,136.189,135.7103667,136.3952433,135.0254901,56.27334352
2022-08-04T02:00:00+07:00,136.189,136.3,136.172,136.273,135.7209556,136.4108134,135.0310977,59.8832292
2022-08-04T02:15:00+07:00,136.273,136.284,136.213,136.248,135.7306889,136.4252812,135.0360965,58.33955483
2022-08-04T02:30:00+07:00,136.248,136.294,136.211,136.234,135.7405889,136.4381884,135.0429893,57.44648249
2022-08-04T02:45:00+07:00,136.234,136.26,136.189,136.197,135.7498667,136.4492871,135.0504463,55.04806939
2022-08-04T03:00:00+07:00,136.197,136.227,136.146,136.16,135.7589667,136.4581832,135.0597501,52.67949602
2022-08-04T03:15:00+07:00,136.16,136.202,136.128,136.145,135.7677222,136.4663202,135.0691243,51.70814121
2022-08-04T03:30:00+07:00,136.145,136.177,136.125,136.164,135.7785111,136.4712395,135.0857827,52.89300575
2022-08-04T03:45:00+07:00,136.164,136.175,136.039,136.052,135.7881333,136.4716708,135.1045959,45.76486777
2022-08-04T04:00:00+07:00,136.052,136.106,135.993,136.045,135.7976556,136.4712921,135.124019,45.35347832
2022-08-04T04:15:00+07:00,136.045,136.111,136.044,136.102,135.8079,136.4716225,135.1441775,49.34641673
2022-08-04T04:30:00+07:00,136.102,136.113,136.088,136.097,135.8157111,136.4763049,135.1551173,49.00813535
2022-08-04T04:45:00+07:00,136.097,136.114,136.082,136.091,135.8205,136.482756,135.158244,48.57778112
2022-08-04T05:00:00+07:00,136.091,136.172,136.085,136.17,135.8287667,136.4896915,135.1678418,54.27160912
2022-08-04T05:15:00+07:00,136.17,136.192,136.057,136.058,135.8357889,136.4928658,135.178712,46.42346919
2022-08-04T05:30:00+07:00,136.058,136.163,136.058,136.11,135.8415667,136.4990417,135.1840916,50.03607512
2022-08-04T05:45:00+07:00,136.11,136.126,136.088,136.097,135.8446778,136.5043047,135.1850508,49.14391976
2022-08-04T06:00:00+07:00,136.097,136.236,136.096,136.222,135.8511222,136.5140276,135.1882168,57.07016977
2022-08-04T06:15:00+07:00,136.222,136.259,136.16,136.221,135.8545444,136.5218577,135.1872312,56.99364078
2022-08-04T06:30:00+07:00,136.221,136.24,136.161,136.232,135.8607667,136.5315894,135.1899439,57.66612513
2022-08-04T06:45:00+07:00,136.232,136.268,136.011,136.028,135.8652111,136.535106,135.1953162,43.94279901
2022-08-04T07:00:00+07:00,136.028,136.053,135.808,135.971,135.8665444,136.5367985,135.1962904,41.00637122
2022-08-04T07:15:00+07:00,135.971,136.104,135.916,136.065,135.8683667,136.539876,135.1968573,47.26485891
2022-08-04T07:30:00+07:00,136.065,136.105,135.859,135.918,135.8679333,136.5392637,135.196603,40.10034732
2022-08-04T07:45:00+07:00,135.918,136.02,135.76,135.828,135.8676556,136.5390311,135.19628,36.45670684
2022-08-04T08:00:00+07:00,135.828,135.863,135.641,135.691,135.8673222,136.5390184,135.1956261,31.73036441
2022-08-04T08:15:00+07:00,135.691,135.875,135.639,135.842,135.8706,136.5388821,135.2023179,40.83483853
2022-08-04T08:30:00+07:00,135.842,136.157,135.835,136.072,135.8778,136.5406211,135.2149789,51.45452326
2022-08-04T08:45:00+07:00,136.072,136.198,136.031,136.142,135.8856,136.5441379,135.2270621,54.15178381
2022-08-04T09:00:00+07:00,136.142,136.183,135.979,135.981,135.8921556,136.5425649,135.2417462,47.60087458
2022-08-04T09:15:00+07:00,135.981,136.01,135.941,135.984,135.9014556,136.5326316,135.2702795,47.72776824
2022-08-04T09:30:00+07:00,135.984,135.987,135.897,135.935,135.9121778,136.5116884,135.3126672,45.77778808
2022-08-04T09:45:00+07:00,135.935,136.036,135.935,136.015,135.9237111,136.489822,135.3576002,49.41180418
2022-08-04T10:00:00+07:00,136.015,136.063,135.967,136.026,135.9339889,136.4729153,135.3950625,49.90891979
2022-08-04T10:15:00+07:00,136.026,136.048,135.984,135.988,135.9429111,136.4580036,135.4278187,48.14869426
2022-08-04T10:30:00+07:00,135.988,136.009,135.949,135.964,135.9506111,136.445624,135.4555982,47.02073888
2022-08-04T10:45:00+07:00,135.964,135.971,135.92,135.967,135.9567889,136.4384067,135.4751711,47.18728732
2022-08-04T11:00:00+07:00,135.967,136.005,135.91,135.957,135.9625889,136.4313324,135.4938453,46.66072522
2022-08-04T11:15:00+07:00,135.957,135.971,135.914,135.944,135.9667444,136.4280651,135.5054238,45.94297761
2022-08-04T11:30:00+07:00,135.944,135.968,135.858,135.878,135.9696778,136.4253116,135.5140439,42.37883892
2022-08-04T11:45:00+07:00,135.878,135.943,135.867,135.899,135.9742111,136.4186865,135.5297357,43.87088988
2022-08-04T12:00:00+07:00,135.899,135.999,135.893,135.979,135.9804333,136.4090405,135.5518262,49.26101449
2022-08-04T12:15:00+07:00,135.979,136.142,135.978,136.116,135.9898,136.3922018,135.5873982,56.8950333
2022-08-04T12:30:00+07:00,136.116,136.31,136.06,136.247,136.0002333,136.3794059,135.6210608,62.67755124
2022-08-04T12:45:00+07:00,136.247,136.266,136.179,136.247,136.0060222,136.384178,135.6278665,62.67755124
2022-08-04T13:00:00+07:00,136.247,136.455,136.224,136.383,136.0148889,136.3905552,135.6392226,67.86758334
2022-08-04T13:15:00+07:00,136.383,136.442,136.308,136.441,136.0244222,136.3993106,135.6495338,69.79657302
2022-08-04T13:30:00+07:00,136.441,136.478,136.293,136.372,136.0330333,136.4038359,135.6622308,64.81178944
2022-08-04T13:45:00+07:00,136.372,136.453,136.353,136.436,136.0419333,136.4125454,135.6713213,67.15492811
2022-08-04T14:00:00+07:00,136.436,136.661,136.413,136.564,136.0510111,136.4321556,135.6698666,71.27475717
2022-08-04T14:15:00+07:00,136.564,136.593,136.438,136.498,136.0598222,136.4452045,135.6744399,66.63365364
2022-08-04T14:30:00+07:00,136.498,136.556,136.436,136.467,136.0684889,136.4550249,135.6819529,64.50890471
2022-08-04T14:45:00+07:00,136.467,136.572,136.462,136.554,136.0808333,136.4575145,135.7041521,67.6286363
2022-08-04T15:00:00+07:00,136.554,136.638,136.496,136.61,136.0916556,136.4725374,135.7107738,69.48782896
2022-08-04T15:15:00+07:00,136.61,136.693,136.594,136.604,136.1024,136.4859212,135.7188788,69.03037066
2022-08-04T15:30:00+07:00,136.604,136.809,136.577,136.8,136.1141111,136.5172528,135.7109694,74.85408122
