time,open,high,low,close,ParabolicSAR,%K,%D
2021-03-19T06:00:00Z,30.866,30.872,30.849,30.85,30.94859838,22.92852625,16.94765492
2021-03-19T06:30:00Z,30.85,30.857,30.828,30.831,30.94007051,18.33850842,19.96482855
2021-03-19T07:00:00Z,30.831,30.841,30.808,30.814,30.92886345,9.698802542,16.9886124
2021-03-19T07:30:00Z,30.814,30.815,30.774,30.794,30.91435984,12.20044836,13.41258644
2021-03-19T08:00:00Z,30.794,30.822,30.786,30.821,30.89470946,25.91411565,15.93778885
2021-03-19T08:30:00Z,30.821,30.84,30.814,30.826,30.87781014,43.67264978,27.2624046
2021-03-19T09:00:00Z,30.826,30.834,30.824,30.824,30.86327672,61.74555058,43.77743867
2021-03-19T09:30:00Z,30.824,30.853,30.822,30.842,30.774,74.45113915,59.95644651
2021-03-19T10:00:00Z,30.842,30.848,30.827,30.836,30.77558,78.4432269,71.54663888
2021-03-19T10:30:00Z,30.836,30.844,30.831,30.838,30.7771284,74.08042553,75.65826386
2021-03-19T11:00:00Z,30.838,30.843,30.828,30.836,30.77864583,60.44220584,70.98861942
2021-03-19T11:30:00Z,30.836,30.837,30.804,30.808,30.78013292,38.28767239,57.60343459
2021-03-19T12:00:00Z,30.808,30.837,30.802,30.83,30.78159026,38.06470695,45.59819506
2021-03-19T12:30:00Z,30.83,30.845,30.82,30.842,30.78301845,54.01869545,43.45702493
2021-03-19T13:00:00Z,30.842,30.866,30.82,30.866,30.78441808,84.63094034,58.90478091
2021-03-19T13:30:00Z,30.866,30.875,30.846,30.866,30.78768136,93.56482956,77.40482178
2021-03-19T14:00:00Z,30.866,30.878,30.856,30.876,30.79292048,95.01321798,91.06966263
2021-03-19T14:30:00Z,30.876,30.878,30.84,30.847,30.79972684,77.19712602,88.59172452
2021-03-19T15:00:00Z,30.847,30.85,30.834,30.846,30.80598869,62.91591047,78.37541815
2021-03-19T15:30:00Z,30.846,30.857,30.822,30.854,30.8117496,49.50738916,63.20680855
2021-03-19T16:00:00Z,30.854,30.856,30.787,30.79,30.878,35.08904888,49.17078284
2021-03-19T16:30:00Z,30.79,30.796,30.784,30.788,30.87618,21.56495986,35.38713264
2021-03-19T17:00:00Z,30.788,30.84,30.786,30.796,30.8724928,7.99679287,21.5502672
2021-03-19T17:30:00Z,30.796,30.819,30.792,30.796,30.86895309,12.37734383,13.97969885
2021-03-19T18:00:00Z,30.796,30.796,30.794,30.794,30.86555496,15.58853374,11.98755681
2021-03-19T19:00:00Z,30.794,30.794,30.782,30.784,30.86229277,11.25850697,13.07479485
2021-03-19T19:30:00Z,30.784,30.786,30.783,30.785,30.8574752,7.503192848,11.45007785
2021-03-19T20:00:00Z,30.785,30.785,30.784,30.784,30.85294669,4.67536502,7.812354947
2021-03-19T20:30:00Z,30.784,30.818,30.782,30.818,30.84868989,36.85927307,16.34594364
2021-03-21T21:00:00Z,30.818,30.818,30.816,30.816,30.84468849,66.61661662,36.05041823
2021-03-21T21:30:00Z,30.816,30.816,30.806,30.813,30.84092718,93.51851852,65.66480273
2021-03-21T22:00:00Z,30.813,30.836,30.806,30.83,30.83739155,89.81481481,83.31664998
2021-03-21T22:30:00Z,30.83,30.833,30.81,30.818,30.836,80.55555556,87.96296296
2021-03-21T23:00:00Z,30.818,30.822,30.809,30.822,30.836,69.62962963,80
2021-03-21T23:30:00Z,30.822,30.863,30.82,30.861,30.782,72.16374269,74.11630929
2021-03-22T00:00:00Z,30.861,30.869,30.834,30.868,30.78362,82.74575327,74.8463752
2021-03-22T00:30:00Z,30.868,30.898,30.866,30.898,30.7870352,98.30130883,84.4036016
2021-03-22T01:00:00Z,30.898,30.926,30.894,30.924,30.79369309,98.9010989,93.31605367
2021-03-22T01:30:00Z,30.924,30.931,30.909,30.914,30.80427764,94.32509433,97.17583402
2021-03-22T02:00:00Z,30.914,30.919,30.89,30.907,30.81694988,86.07767164,93.10128829
2021-03-22T02:30:00Z,30.907,30.919,30.884,30.884,30.82835489,62.54490811,80.98255803
2021-03-22T03:00:00Z,30.884,30.888,30.874,30.875,30.8386194,34.90147521,61.17468499
2021-03-22T03:30:00Z,30.875,30.877,30.854,30.876,30.84785746,19.33937408,38.9285858
2021-03-22T04:00:00Z,30.876,30.886,30.858,30.872,30.854,19.33937408,24.52674112
2021-03-22T04:30:00Z,30.872,30.884,30.87,30.884,30.854,34.13919414,24.27264743
2021-03-22T05:00:00Z,30.884,30.887,30.872,30.874,30.858,44.22322775,32.56726532
2021-03-22T05:30:00Z,30.874,30.879,30.856,30.876,30.931,57.21468074,45.19236755
2021-03-22T06:00:00Z,30.876,30.888,30.876,30.886,30.9295,73.08006536,58.17265795
2021-03-22T06:30:00Z,30.886,30.916,30.886,30.912,30.92803,84.58333333,71.62602648
2021-03-22T07:00:00Z,30.912,30.927,30.908,30.914,30.856,89.59115806,82.41818558
2021-03-22T07:30:00Z,30.914,30.932,30.914,30.928,30.85742,89.92010543,88.03153227
2021-03-22T08:00:00Z,30.928,30.934,30.914,30.922,30.8604032,85.24577593,88.25234647
2021-03-22T08:30:00Z,30.922,30.936,30.918,30.922,30.86481901,82.01572898,85.72720344
2021-03-22T09:00:00Z,30.922,30.93,30.916,30.93,30.87051349,76.6272578,81.29625423
2021-03-22T09:30:00Z,30.93,30.93,30.906,30.908,30.87575241,52.41269841,70.35189506
2021-03-22T10:00:00Z,30.908,30.914,30.906,30.914,30.88057222,37.3015873,55.44718117
2021-03-22T10:30:00Z,30.914,30.925,30.912,30.912,30.88500644,17.77777778,35.83068783
2021-03-22T11:00:00Z,30.912,30.912,30.887,30.89,30.936,17.88113695,24.32016734
2021-03-22T11:30:00Z,30.89,30.89,30.873,30.875,30.93502,10.16183871,15.27358448
2021-03-22T12:00:00Z,30.875,30.887,30.875,30.88,30.9325392,7.982351526,12.00844239
2021-03-22T12:30:00Z,30.88,30.884,30.878,30.878,30.93015763,8.861898336,9.002029522
2021-03-22T13:00:00Z,30.878,30.884,30.864,30.866,30.92787133,9.081196581,8.641815481
2021-03-22T13:30:00Z,30.866,30.912,30.862,30.876,30.92403905,13.92735043,10.62348178
2021-03-22T14:00:00Z,30.876,30.883,30.87,30.875,30.91907592,19.38888889,14.13247863
2021-03-22T14:30:00Z,30.875,30.88,30.868,30.87,30.91450985,23.33333333,18.88319088
2021-03-22T15:00:00Z,30.87,30.878,30.864,30.872,30.91030906,20.66666667,21.12962963
2021-03-22T15:30:00Z,30.872,30.872,30.864,30.868,30.90644434,16,20
2021-03-22T16:00:00Z,30.868,30.876,30.866,30.876,30.90288879,31.71929825,22.79532164
2021-03-22T16:30:00Z,30.876,30.876,30.868,30.868,30.89961769,33.38596491,27.03508772
2021-03-22T17:00:00Z,30.868,30.869,30.868,30.868,30.89660827,38.90977444,34.6716792
2021-03-22T17:30:00Z,30.868,30.868,30.868,30.868,30.89383961,28.96825397,33.75466444
2021-03-22T19:00:00Z,30.868,30.868,30.864,30.868,30.89129244,31.74603175,33.20802005
2021-03-22T19:30:00Z,30.868,30.868,30.863,30.865,30.88894905,27.35042735,29.35490435
2021-03-22T20:00:00Z,30.865,30.868,30.865,30.868,30.88679312,44.01709402,34.37118437
2021-03-22T20:30:00Z,30.868,30.879,30.863,30.879,30.88480967,66.23931624,45.86894587
2021-03-22T21:00:00Z,30.879,30.881,30.87,30.881,30.8829849,94.44444444,68.23361823
2021-03-22T21:30:00Z,30.881,30.881,30.878,30.878,30.88130611,94.44444444,85.04273504
2021-03-22T22:00:00Z,30.878,30.886,30.876,30.884,30.862,91.54589372,93.47826087
2021-03-22T22:30:00Z,30.884,30.891,30.882,30.891,30.86248,91.54589372,92.51207729
2021-03-22T23:00:00Z,30.891,30.893,30.876,30.892,30.8636208,95.65217391,92.91465378
2021-03-22T23:30:00Z,30.892,30.896,30.879,30.89,30.86538355,88.55072464,91.91626409
2021-03-23T00:00:00Z,30.89,30.906,30.872,30.903,30.86783287,85.60954817,89.93748224
2021-03-23T00:30:00Z,30.903,30.924,30.894,30.904,30.87164958,74.23831071,82.79952784
2021-03-23T01:00:00Z,30.904,30.93,30.886,30.929,30.872,83.66359807,81.17048565
2021-03-23T01:30:00Z,30.929,30.996,30.926,30.978,30.88012,81.76606486,79.88932454
2021-03-23T02:00:00Z,30.978,30.988,30.967,30.987,30.886,92.16722284,85.86562859
2021-03-23T02:30:00Z,30.987,31.002,30.984,30.998,30.9036,91.5925102,88.5085993
2021-03-23T03:00:00Z,30.998,31.003,30.958,30.96,30.921312,84.18050762,89.31341355
2021-03-23T03:30:00Z,30.96,30.97,30.934,30.958,31.003,67.11934298,80.96412027
2021-03-23T04:00:00Z,30.958,30.975,30.952,30.964,31.003,49.42818856,66.90934639
2021-03-23T04:30:00Z,30.964,30.97,30.959,30.966,31.00162,43.80450467,53.45067874
2021-03-23T05:00:00Z,30.966,30.972,30.953,30.957,31.0002676,41.06280193,44.76516506
2021-03-23T05:30:00Z,30.957,30.966,30.954,30.958,30.99894225,46.08224343,43.64985001
2021-03-23T06:00:00Z,30.958,30.962,30.926,30.931,30.9976434,34.02466678,40.38990405
2021-03-23T06:30:00Z,30.931,30.947,30.931,30.932,30.99477767,27.26138175,35.78943065
2021-03-23T07:00:00Z,30.932,30.948,30.926,30.935,30.99202656,14.27092576,25.1856581
2021-03-23T07:30:00Z,30.935,30.953,30.934,30.944,30.9893855,25.86956522,22.46729091
2021-03-23T08:00:00Z,30.944,30.95,30.932,30.946,30.98685008,40.04025765,26.72691621
2021-03-23T08:30:00Z,30.946,30.968,30.944,30.956,30.98441607,57.32804233,41.0792884
2021-03-23T09:00:00Z,30.956,30.956,30.938,30.946,30.98207943,58.2010582,51.85645273
2021-03-23T09:30:00Z,30.946,30.987,30.942,30.964,30.926,59.07647908,58.20185987
2021-03-23T10:00:00Z,30.964,30.976,30.952,30.968,30.92722,57.08513709,58.12089145
2021-03-23T10:30:00Z,30.968,30.983,30.966,30.982,30.9284156,71.144094,62.43523672
2021-03-23T11:00:00Z,30.982,30.986,30.976,30.978,30.92958729,78.96103896,69.06342335
2021-03-23T11:30:00Z,30.978,30.98,30.974,30.979,30.93073554,84.55026455,78.21846584
2021-03-23T12:00:00Z,30.979,30.979,30.967,30.97,30.93186083,72.26535058,78.59221803
2021-03-23T12:30:00Z,30.97,30.97,30.964,30.967,30.93296361,49.59992078,68.80517864
2021-03-23T13:00:00Z,30.967,30.983,30.967,30.975,30.93404434,38.85918004,53.57481713
2021-03-23T13:30:00Z,30.975,30.98,30.975,30.98,30.93510346,49.28229665,45.91379915
2021-03-23T14:00:00Z,30.98,31.004,30.98,30.992,30.93614139,68.07017544,52.07055071
