time,open,high,low,close,ParabolicSAR,%K,%D
2020-05-27T01:00:00Z,0.66397,0.66549,0.66392,0.66512,0.6669112,46.3889184,32.16542742
2020-05-27T01:30:00Z,0.66512,0.66576,0.66441,0.6646,0.666764352,58.58123494,43.57457157
2020-05-27T02:00:00Z,0.6646,0.66471,0.6631,0.66371,0.666623378,53.48538012,52.81851115
2020-05-27T02:30:00Z,0.66371,0.66458,0.66323,0.66435,0.666411976,41.29768867,51.12143457
2020-05-27T03:00:00Z,0.66435,0.66486,0.66425,0.66466,0.666213257,42.85714286,45.88007055
2020-05-27T03:30:00Z,0.66466,0.66535,0.66453,0.66456,0.666026462,53.50877193,45.88786782
2020-05-27T04:00:00Z,0.66456,0.66482,0.66374,0.66479,0.665850874,62.88164857,53.08252112
2020-05-27T04:30:00Z,0.66479,0.66483,0.66374,0.66386,0.665685821,53.23843676,56.54295242
2020-05-27T05:00:00Z,0.66386,0.66467,0.66361,0.66461,0.665530672,54.09978554,56.73995696
2020-05-27T05:30:00Z,0.66461,0.66461,0.66357,0.66387,0.665384832,34.68072603,47.33964944
2020-05-27T06:00:00Z,0.66387,0.66495,0.66379,0.66388,0.665247742,32.26298836,40.34783331
2020-05-27T06:30:00Z,0.66388,0.66436,0.66358,0.66423,0.665118877,29.04792922,31.99721453
2020-05-27T07:00:00Z,0.66423,0.66478,0.66356,0.66408,0.664997745,35.89997567,32.40363108
2020-05-27T07:30:00Z,0.66408,0.66518,0.66376,0.66459,0.6631,49.6054686,38.18445783
2020-05-27T08:00:00Z,0.66459,0.66582,0.66448,0.66503,0.6631416,55.34485555,46.95009994
2020-05-27T08:30:00Z,0.66503,0.66557,0.6648,0.66501,0.663248736,64.26126225,56.40386213
2020-05-27T09:00:00Z,0.66501,0.66645,0.66412,0.66597,0.663351587,70.86484776,63.49032185
2020-05-27T09:30:00Z,0.66597,0.66748,0.66548,0.66746,0.663537491,82.3375537,72.4878879
2020-05-27T10:00:00Z,0.66746,0.66802,0.66681,0.66741,0.663852892,89.07078114,80.75772753
2020-05-27T10:30:00Z,0.66741,0.66761,0.66673,0.66714,0.664269603,87.0857458,86.16469354
2020-05-27T11:00:00Z,0.66714,0.66717,0.66609,0.66671,0.664644643,76.06837607,84.07496767
2020-05-27T11:30:00Z,0.66671,0.66673,0.66501,0.66509,0.664982178,48.83465372,70.66292519
2020-05-27T12:00:00Z,0.66509,0.66534,0.66306,0.66361,0.66802,26.71892447,50.54065142
2020-05-27T12:30:00Z,0.66361,0.66457,0.66157,0.66159,0.6679208,4.692547605,26.7487086
2020-05-27T13:00:00Z,0.66159,0.66222,0.66034,0.66081,0.667666768,6.10041369,12.50396192
2020-05-27T13:30:00Z,0.66081,0.66108,0.6577,0.65833,0.667227162,4.729758526,5.17423994
2020-05-27T14:00:00Z,0.65833,0.66033,0.65788,0.6594,0.666464989,12.03648622,7.622219477
2020-05-27T14:30:00Z,0.6594,0.6594,0.65754,0.65767,0.66576379,10.35909024,9.041778328
2020-05-27T15:00:00Z,0.65767,0.65863,0.65766,0.65815,0.664941411,12.37823819,11.59127155
2020-05-27T15:30:00Z,0.65815,0.65927,0.6567,0.65898,0.66420127,22.3127334,15.01668728
2020-05-27T16:00:00Z,0.65898,0.66027,0.65881,0.6592,0.663301117,44.65316866,26.44804675
2020-05-27T16:30:00Z,0.6592,0.65957,0.65919,0.65939,0.662508983,65.42515266,44.13035157
2020-05-27T17:00:00Z,0.65939,0.66015,0.65842,0.66003,0.661811905,79.16599147,63.0814376
2020-05-27T17:30:00Z,0.66003,0.66039,0.65954,0.66027,0.661198477,88.45847282,77.68320565
2020-05-27T18:00:00Z,0.66027,0.66088,0.66025,0.66036,0.6567,89.62902234,85.75116221
2020-05-27T18:30:00Z,0.66036,0.66081,0.66021,0.66059,0.6567836,87.9403794,88.67595819
2020-05-27T19:00:00Z,0.66059,0.66085,0.6601,0.66082,0.656865528,88.21138211,88.59359462
2020-05-27T19:30:00Z,0.66082,0.66141,0.66038,0.66127,0.656945817,92.7619089,89.63789014
2020-05-27T20:00:00Z,0.66127,0.66154,0.6611,0.66125,0.657124385,89.97848523,90.31725875
2020-05-27T20:30:00Z,0.66125,0.6626,0.66124,0.6619,0.657389322,81.45816003,88.06618472
2020-05-27T21:00:00Z,0.6619,0.6622,0.66166,0.66183,0.657806176,73.68703704,81.7078941
2020-05-27T21:30:00Z,0.66183,0.66202,0.66139,0.66156,0.658189682,64.78438438,73.30986048
2020-05-27T22:00:00Z,0.66156,0.66182,0.66133,0.6614,0.658542507,47.45105105,61.97415749
2020-05-27T22:30:00Z,0.6614,0.66178,0.66118,0.66176,0.658867107,37.99940786,50.0782811
2020-05-27T23:00:00Z,0.66176,0.66235,0.6615,0.66192,0.659165738,41.36431122,42.27159004
2020-05-27T23:30:00Z,0.66192,0.66212,0.66141,0.6621,0.659440479,60.90847077,46.75739662
2020-05-28T00:00:00Z,0.6621,0.66292,0.66173,0.66236,0.659693241,69.89881128,57.39053109
2020-05-28T00:30:00Z,0.66236,0.66319,0.66202,0.66266,0.660015917,73.36013713,68.05580639
2020-05-28T01:00:00Z,0.66266,0.66286,0.66115,0.66224,0.660396807,64.95976843,69.40623895
2020-05-28T01:30:00Z,0.66224,0.66355,0.66217,0.66292,0.66073199,66.93773778,68.41921445
2020-05-28T02:00:00Z,0.66292,0.66329,0.66226,0.66242,0.661126511,60.03267974,63.97672865
2020-05-28T02:30:00Z,0.66242,0.66251,0.66155,0.66224,0.6614658,57.36111111,61.44384288
2020-05-28T03:00:00Z,0.66224,0.6623,0.66133,0.66154,0.66355,38.19444444,51.8627451
2020-05-28T03:30:00Z,0.66154,0.66158,0.65974,0.66006,0.6635056,23.3552056,39.63692038
2020-05-28T04:00:00Z,0.66006,0.66014,0.65888,0.65894,0.663354976,8.66983145,23.40649383
2020-05-28T04:30:00Z,0.65894,0.66029,0.65883,0.66003,0.663086477,14.12273,15.38258902
2020-05-28T05:00:00Z,0.66003,0.66105,0.65963,0.66098,0.662745959,31.97629802,18.25628649
2020-05-28T05:30:00Z,0.66098,0.66133,0.66061,0.66113,0.662432683,59.40157116,35.16686639
2020-05-28T06:00:00Z,0.66113,0.66292,0.66075,0.6623,0.65883,76.81236454,56.06341124
2020-05-28T06:30:00Z,0.6623,0.6629,0.66167,0.66229,0.6589118,84.35800548,73.52398039
2020-05-28T07:00:00Z,0.66229,0.66267,0.66075,0.66157,0.658991964,76.13473939,79.10170314
2020-05-28T07:30:00Z,0.66157,0.66196,0.66064,0.66094,0.659070525,52.61628555,71.03634347
2020-05-28T08:00:00Z,0.66094,0.66136,0.65938,0.65965,0.659147514,26.95979943,51.90360812
2020-05-28T08:30:00Z,0.65965,0.66046,0.65944,0.66045,0.659222964,17.4368534,32.33764613
2020-05-28T09:00:00Z,0.66045,0.66255,0.66012,0.66239,0.659296905,43.17140254,29.18935179
2020-05-28T09:30:00Z,0.66239,0.66266,0.66108,0.6614,0.659369367,61.15748494,40.58858029
2020-05-28T10:00:00Z,0.6614,0.66183,0.66083,0.66147,0.659440379,72.26474658,58.86454469
2020-05-28T10:30:00Z,0.66147,0.66147,0.66053,0.66113,0.659509972,59.2631167,64.22844941
2020-05-28T11:00:00Z,0.66113,0.66202,0.66104,0.66182,0.659578172,61.0443727,64.19074533
2020-05-28T11:30:00Z,0.66182,0.66287,0.66165,0.66185,0.659645009,58.60795411,59.63848117
2020-05-28T12:00:00Z,0.66185,0.66267,0.66169,0.66201,0.659710509,62.19575117,60.61602599
2020-05-28T12:30:00Z,0.66201,0.66385,0.66151,0.66332,0.659774698,67.89808808,62.90059779
2020-05-28T13:00:00Z,0.66332,0.66541,0.6632,0.66525,0.65993771,81.2075602,70.43379982
2020-05-28T13:30:00Z,0.66525,0.66547,0.66362,0.66443,0.660266048,84.70406369,77.93657066
2020-05-28T14:00:00Z,0.66443,0.66499,0.66369,0.66457,0.660682364,82.44959126,82.78707172
2020-05-28T14:30:00Z,0.66457,0.66635,0.66421,0.66618,0.661065375,82.49923477,83.21762991
2020-05-28T15:00:00Z,0.66618,0.66661,0.66534,0.66588,0.661593837,84.11756865,83.02213156
2020-05-28T15:30:00Z,0.66588,0.66636,0.66525,0.66635,0.662195777,88.7947755,85.13719297
2020-05-28T16:00:00Z,0.66635,0.66674,0.66615,0.66635,0.662725484,85.70327932,86.20520782
2020-05-28T16:30:00Z,0.66635,0.66674,0.66614,0.66656,0.663287516,90.46761269,88.32188917
2020-05-28T17:00:00Z,0.66656,0.66672,0.66619,0.66624,0.663770864,82.18048109,86.11712437
2020-05-28T17:30:00Z,0.66624,0.66656,0.66574,0.66583,0.664186543,66.08483434,79.57764271
2020-05-28T18:00:00Z,0.66583,0.66611,0.66536,0.66539,0.664544027,35.84768019,61.37099854
2020-05-28T18:30:00Z,0.66539,0.66592,0.66527,0.6659,0.664851463,27.98574347,43.306086
2020-05-28T19:00:00Z,0.6659,0.6662,0.66383,0.66385,0.66674,15.24103247,26.35815204
2020-05-28T19:30:00Z,0.66385,0.66416,0.66286,0.66342,0.6666818,19.56143984,20.92940526
2020-05-28T20:00:00Z,0.66342,0.66437,0.66342,0.66428,0.666528928,19.44738224,18.08328485
2020-05-28T20:30:00Z,0.66428,0.66428,0.6635,0.66358,0.666382171,26.40233047,21.80371752
2020-05-28T21:00:00Z,0.66358,0.6636,0.66335,0.66343,0.666241284,27.04590818,24.2985403
2020-05-28T21:30:00Z,0.66343,0.66344,0.66091,0.66196,0.666106033,22.98985843,25.4793657
2020-05-28T22:00:00Z,0.66196,0.66284,0.66196,0.66263,0.665794271,32.37455724,27.47010795
2020-05-28T22:30:00Z,0.66263,0.66334,0.66229,0.66281,0.665501214,45.47920848,33.61454138
