time,open,high,low,close,basic,upper,lower,%K,%D
2022-07-01T08:45:00+07:00,0.62299,0.62343,0.62293,0.62307,0.623621,0.624468606,0.622773394,22.96217015,14.52035001
2022-07-01T09:00:00+07:00,0.62307,0.62328,0.62281,0.62297,0.6235805,0.624470207,0.622690793,40.0712103,26.00905651
2022-07-01T09:15:00+07:00,0.62297,0.62298,0.62255,0.62267,0.6235095,0.624450403,0.622568597,37.32693077,33.45343708
2022-07-01T09:30:00+07:00,0.62267,0.62271,0.62174,0.62195,0.623403,0.624526051,0.622279949,29.31207986,35.57007365
2022-07-01T09:45:00+07:00,0.62195,0.62206,0.62141,0.62179,0.6232845,0.62455368,0.62201532,17.89563209,28.17821424
2022-07-01T10:00:00+07:00,0.62179,0.62185,0.62038,0.62074,0.6231465,0.62482586,0.62146714,14.55056993,20.58609396
2022-07-01T10:15:00+07:00,0.62074,0.62109,0.61952,0.61986,0.622957,0.625144721,0.620769279,13.68408796,15.37676333
2022-07-01T10:30:00+07:00,0.61986,0.61993,0.61945,0.6195,0.6227545,0.625389256,0.620119744,7.924708343,12.05312208
2022-07-01T10:45:00+07:00,0.6195,0.6195,0.6178,0.6184,0.6224985,0.625716408,0.619280592,8.48161299,10.03013643
2022-07-01T11:00:00+07:00,0.6184,0.61854,0.61762,0.61769,0.622203,0.625996063,0.618409937,5.75769857,7.388006634
2022-07-01T11:15:00+07:00,0.61769,0.61801,0.61709,0.61721,0.621872,0.626162182,0.617581818,6.246451126,6.828587562
2022-07-01T11:30:00+07:00,0.61721,0.61782,0.61717,0.61774,0.621562,0.626098587,0.617025413,9.180723426,7.061624374
2022-07-01T11:45:00+07:00,0.61774,0.6181,0.61748,0.61752,0.621243,0.625970355,0.616515645,14.5765492,10.00124125
2022-07-01T12:00:00+07:00,0.61752,0.61784,0.61723,0.61775,0.620929,0.625708146,0.616149854,28.74896299,17.50207854
2022-07-01T12:15:00+07:00,0.61775,0.61805,0.61721,0.61802,0.6206225,0.625321644,0.615923356,51.81292432,31.71281217
2022-07-01T12:30:00+07:00,0.61802,0.61822,0.61769,0.61821,0.6203465,0.624930163,0.615762837,78.88135612,53.14774781
2022-07-01T12:45:00+07:00,0.61821,0.61902,0.6182,0.61857,0.620119,0.624579457,0.615658543,88.75498284,73.14975442
2022-07-01T13:00:00+07:00,0.61857,0.61922,0.61842,0.61901,0.6199195,0.624199969,0.615639031,87.9126598,85.18299958
2022-07-01T13:15:00+07:00,0.61901,0.6194,0.61886,0.61926,0.619746,0.623833691,0.615658309,86.0992221,87.58895491
2022-07-01T13:30:00+07:00,0.61926,0.61927,0.6187,0.61911,0.619552,0.623364462,0.615739538,88.73349347,87.58179179
2022-07-01T13:45:00+07:00,0.61911,0.61923,0.61817,0.61876,0.6193365,0.622800499,0.615872501,74.87190709,83.23487422
2022-07-01T14:00:00+07:00,0.61876,0.61901,0.61778,0.61785,0.6190805,0.622168965,0.615992035,45.109801,69.57173386
2022-07-01T14:15:00+07:00,0.61785,0.61856,0.61734,0.61835,0.6188645,0.621487822,0.616241178,33.77253118,51.25141309
2022-07-01T14:30:00+07:00,0.61835,0.61865,0.61745,0.61791,0.6186625,0.620897842,0.616427158,27.62793087,35.50342102
2022-07-01T14:45:00+07:00,0.61791,0.61823,0.61695,0.61711,0.6184285,0.620246062,0.616610938,28.52678294,29.97574833
2022-07-01T15:00:00+07:00,0.61711,0.61735,0.61643,0.61718,0.6182505,0.619806115,0.616694885,21.87366335,26.00945906
2022-07-01T15:15:00+07:00,0.61718,0.61793,0.61695,0.61772,0.6181435,0.619526371,0.616760629,31.39847314,27.26630648
2022-07-01T15:30:00+07:00,0.61772,0.61826,0.61767,0.61777,0.618057,0.619298887,0.616815113,49.17941197,34.15051615
2022-07-01T15:45:00+07:00,0.61777,0.61791,0.6175,0.61783,0.6180285,0.619263737,0.616793263,64.99040024,48.52276178
2022-07-01T16:00:00+07:00,0.61783,0.61824,0.61773,0.61798,0.618043,0.619268775,0.616817225,73.85418205,62.67466475
2022-07-01T16:15:00+07:00,0.61798,0.61824,0.61737,0.61742,0.6180535,0.619253888,0.616853112,65.69334946,68.17931058
2022-07-01T16:30:00+07:00,0.61742,0.61831,0.61728,0.61792,0.6180625,0.61925603,0.61686897,60.90441283,66.81731478
2022-07-01T16:45:00+07:00,0.61792,0.61806,0.61736,0.61744,0.6180585,0.619259787,0.616857213,37.84925517,54.81567249
2022-07-01T17:00:00+07:00,0.61744,0.61767,0.61683,0.61694,0.618018,0.619309396,0.616726604,28.36744512,42.37370437
2022-07-01T17:15:00+07:00,0.61694,0.61746,0.61692,0.61703,0.6179685,0.619329798,0.616607202,12.15997551,26.1255586
2022-07-01T17:30:00+07:00,0.61703,0.61751,0.6165,0.61662,0.617889,0.61936544,0.61641256,9.191926733,16.57311579
2022-07-01T17:45:00+07:00,0.61662,0.61686,0.61637,0.61647,0.617784,0.619347885,0.616220115,8.686835844,10.0129127
2022-07-01T18:00:00+07:00,0.61647,0.61741,0.61616,0.61704,0.6176855,0.619174466,0.616196534,23.6083799,13.82904749
2022-07-01T18:15:00+07:00,0.61704,0.61719,0.6165,0.61684,0.6175645,0.618908233,0.616220767,38.18855861,23.49459145
2022-07-01T18:30:00+07:00,0.61684,0.61712,0.61642,0.61671,0.6174445,0.6186346,0.6162544,49.79641894,37.19778582
2022-07-01T18:45:00+07:00,0.61671,0.61683,0.61569,0.61622,0.6173175,0.618460126,0.616174874,40.6416882,42.87555525
2022-07-01T19:00:00+07:00,0.61622,0.61649,0.61571,0.61577,0.6172135,0.61851141,0.61591559,25.40195234,38.61335316
2022-07-01T19:15:00+07:00,0.61577,0.6161,0.61551,0.61553,0.6170725,0.618455813,0.615689187,12.21853082,26.08739045
2022-07-01T19:30:00+07:00,0.61553,0.61604,0.61531,0.61566,0.61696,0.618416599,0.615503401,8.392885185,15.33778945
2022-07-01T19:45:00+07:00,0.61566,0.61586,0.6151,0.61529,0.616869,0.618494373,0.615243627,10.50338391,10.37159997
2022-07-01T20:00:00+07:00,0.61529,0.61571,0.61502,0.61508,0.616764,0.618558017,0.614969983,11.46710273,10.12112394
