time,open,high,low,close,ParabolicSAR,%K,%D
2021-01-04T09:00:00+07:00,1.73859,1.73962,1.73846,1.73886,1.737754304,25.90728182,50.59342769
2021-01-04T09:30:00+07:00,1.73886,1.73946,1.73852,1.73906,1.73803236,12.77443508,29.7555648
2021-01-04T10:00:00+07:00,1.73906,1.73928,1.73846,1.73869,1.738288171,15.22813879,17.9699519
2021-01-04T10:30:00+07:00,1.73869,1.73929,1.73854,1.7391,1.73846,23.11307375,17.03854921
2021-01-04T11:00:00+07:00,1.7391,1.7394,1.73799,1.73801,1.74123,16.3018551,18.21435588
2021-01-04T11:30:00+07:00,1.73801,1.73825,1.73726,1.73799,1.7411652,24.16801671,21.19431519
2021-01-04T12:00:00+07:00,1.73799,1.73826,1.73717,1.73782,1.741008992,21.18559804,20.55182328
2021-01-04T12:30:00+07:00,1.73782,1.73885,1.73776,1.7387,1.740778652,43.64655524,29.66672333
2021-01-04T13:00:00+07:00,1.7387,1.73876,1.7375,1.73791,1.740562133,43.64723468,36.15979598
2021-01-04T13:30:00+07:00,1.73791,1.73826,1.73761,1.73807,1.740358605,51.78838351,46.36072448
2021-01-04T14:00:00+07:00,1.73807,1.73906,1.73756,1.73816,1.740167289,46.37874582,47.27145467
2021-01-04T14:30:00+07:00,1.73816,1.73932,1.73706,1.73766,1.739987452,44.16701784,47.44471572
2021-01-04T15:00:00+07:00,1.73766,1.73865,1.73602,1.7373,1.739753256,39.23916791,43.26164386
2021-01-04T15:30:00+07:00,1.7373,1.73786,1.73625,1.7367,1.73937993,28.64753732,37.35124102
2021-01-04T16:00:00+07:00,1.7367,1.7373,1.73379,1.73414,1.739043937,21.90768444,29.93146322
2021-01-04T16:30:00+07:00,1.73414,1.73425,1.73202,1.73297,1.738413465,13.31629105,21.29050427
2021-01-04T17:00:00+07:00,1.73297,1.7345,1.7324,1.734,1.73751838,16.40235532,17.20877694
2021-01-04T17:30:00+07:00,1.734,1.73615,1.73333,1.73594,1.736748606,36.6670799,22.12857542
2021-01-04T18:00:00+07:00,1.73594,1.73658,1.73454,1.73496,1.73202,50.88978642,34.65307388
2021-01-04T18:30:00+07:00,1.73496,1.73565,1.73372,1.73434,1.7321112,57.89409961,48.48365531
2021-01-04T19:00:00+07:00,1.73434,1.73439,1.7319,1.73317,1.73658,44.56525443,51.11638015
2021-01-04T19:30:00+07:00,1.73317,1.73521,1.73269,1.73368,1.7364864,38.68271105,47.04735503
2021-01-04T20:00:00+07:00,1.73368,1.73419,1.73019,1.73214,1.736394672,31.8957907,38.38125206
2021-01-04T20:30:00+07:00,1.73214,1.73254,1.73015,1.73039,1.736146485,24.30475211,31.62775129
2021-01-04T21:00:00+07:00,1.73039,1.73116,1.72996,1.73035,1.735786696,14.10287991,23.43447424
2021-01-04T21:30:00+07:00,1.73035,1.73183,1.72828,1.72919,1.73532056,8.307840308,15.57182411
2021-01-04T22:00:00+07:00,1.72919,1.72919,1.72458,1.72757,1.734616504,17.22443603,13.21171875
2021-01-04T22:30:00+07:00,1.72757,1.73114,1.72659,1.72944,1.733412124,35.10000434,20.21076023
2021-01-04T23:00:00+07:00,1.72944,1.73307,1.72933,1.73277,1.72458,62.878377,38.40093912
2021-01-04T23:30:00+07:00,1.73277,1.73301,1.73031,1.7321,1.7247498,82.03216712,60.00351615
2021-01-05T00:00:00+07:00,1.7321,1.73418,1.73119,1.73269,1.724916204,89.84013055,78.25022489
