time,open,high,low,close
2020-05-08T10:45:00+07:00,848.24,850.82,848.16,849.8
2020-05-08T11:00:00+07:00,849.81,850.65,846.63,847.21
2020-05-08T11:15:00+07:00,847.68,848.02,845.68,846.95
2020-05-08T11:30:00+07:00,846.64,847.26,845.45,846.24
2020-05-08T11:45:00+07:00,845.96,845.96,841.09,842.09
2020-05-08T12:00:00+07:00,841.62,845.51,841.62,845.3
2020-05-08T12:15:00+07:00,845.4,846.03,844.42,844.42
2020-05-08T12:30:00+07:00,844.99,844.99,844.99,844.99
2020-05-08T14:15:00+07:00,844.57,845.35,844.57,845.35
2020-05-08T14:30:00+07:00,844.95,847.31,844.94,845.96
2020-05-08T14:45:00+07:00,846.13,849.05,845.23,849.05
2020-05-08T15:00:00+07:00,847.99,849.5,846.73,848.92
2020-05-08T15:15:00+07:00,849.32,849.42,844.26,845.07
2020-05-08T15:30:00+07:00,845.31,847.66,844.28,847.66
2020-05-08T15:45:00+07:00,847.03,848.93,846.64,848.16
2020-05-08T16:00:00+07:00,848.1,848.85,846.62,848.33
2020-05-08T16:15:00+07:00,847.63,850.75,847.55,849.99
2020-05-08T16:30:00+07:00,850.03,850.03,848.27,848.27
2020-05-11T09:45:00+07:00,857.08,858.7,857.08,858
2020-05-11T10:00:00+07:00,859.13,859.68,857.3,857.58
2020-05-11T10:15:00+07:00,858.24,863.7,857.35,862.88
2020-05-11T10:30:00+07:00,862.6,865.79,861.22,865.79
2020-05-11T10:45:00+07:00,865.18,865.59,861.4,863.87
2020-05-11T11:00:00+07:00,863.44,865.12,862.76,863.52
2020-05-11T11:15:00+07:00,862.74,866.81,862.44,866.64
2020-05-11T11:30:00+07:00,866.53,867.28,865.19,866.29
2020-05-11T11:45:00+07:00,865.85,866.38,864.49,864.99
2020-05-11T12:00:00+07:00,865.01,865.53,863.29,865.19
2020-05-11T12:15:00+07:00,864.09,866.31,863.82,866.31
2020-05-11T12:30:00+07:00,867.1,867.1,867.1,867.1
2020-05-11T14:15:00+07:00,865.65,866.02,865.57,865.83
2020-05-11T14:30:00+07:00,865.59,867.79,864.04,866.91
2020-05-11T14:45:00+07:00,866.84,869.43,866.84,867.96
2020-05-11T15:00:00+07:00,868.52,868.96,867.22,868.69
2020-05-11T15:15:00+07:00,868.38,869.71,867.85,868.64
2020-05-11T15:30:00+07:00,868.49,869.28,864.7,867.23
2020-05-11T15:45:00+07:00,866.98,868.01,866.05,867.07
2020-05-11T16:00:00+07:00,866.98,868.47,865.08,865.08
2020-05-11T16:15:00+07:00,866.09,866.67,864.25,864.96
2020-05-11T16:30:00+07:00,864.94,864.94,864.32,864.32
2020-05-12T09:45:00+07:00,862.68,862.88,861.22,862.88
2020-05-12T10:00:00+07:00,862.5,868.09,862.5,865.42
2020-05-12T10:15:00+07:00,864.66,865.8,861.44,861.44
2020-05-12T10:30:00+07:00,861.73,863.57,861.35,863.5
2020-05-12T10:45:00+07:00,863.85,865.67,862.86,865.06
2020-05-12T11:00:00+07:00,864.74,865.65,863.4,863.87
2020-05-12T11:15:00+07:00,863.75,866.92,863.75,865.44
2020-05-12T11:30:00+07:00,865,867.22,864.98,866.44
2020-05-12T11:45:00+07:00,866.2,869.16,865.78,868.89
2020-05-12T12:00:00+07:00,868.48,870.32,867.97,868.69
2020-05-12T12:15:00+07:00,868.81,869.51,867.12,868.81
2020-05-12T12:30:00+07:00,870.24,870.24,870.24,870.24
2020-05-12T14:15:00+07:00,870.17,871.67,870.17,871.67
2020-05-12T14:30:00+07:00,871.27,872.13,868.98,870.5
2020-05-12T14:45:00+07:00,870.02,872.71,869.74,872.05
2020-05-12T15:00:00+07:00,871.76,874.55,871.33,873.51
2020-05-12T15:15:00+07:00,873.18,873.36,871.63,872.72
2020-05-12T15:30:00+07:00,873.79,874.48,872.34,873.23
2020-05-12T15:45:00+07:00,874.09,874.09,870.93,870.93
2020-05-12T16:00:00+07:00,871.07,872.76,870.73,871.85
2020-05-12T16:15:00+07:00,871.47,874.74,870.68,873.84
2020-05-12T16:30:00+07:00,873.95,873.95,872.6,872.6
2020-05-13T09:45:00+07:00,870.05,870.05,870.05,870.05
2020-05-13T10:00:00+07:00,869.5,873.96,869.5,873.96
2020-05-13T10:15:00+07:00,873.49,874.34,869.16,869.4
2020-05-13T10:30:00+07:00,869.15,869.35,867.06,869.15
2020-05-13T10:45:00+07:00,869.7,869.78,868.25,869.68
2020-05-13T11:00:00+07:00,869.2,870.85,868.36,869.42
2020-05-13T11:15:00+07:00,869.68,870.93,869.3,870.91
2020-05-13T11:30:00+07:00,871.05,871.29,868.27,869.16
2020-05-13T11:45:00+07:00,868.87,871.09,868.15,870.59
2020-05-13T12:00:00+07:00,870.35,871.93,870.03,871.19
2020-05-13T12:15:00+07:00,870.82,871.67,869.27,870.33
2020-05-13T12:30:00+07:00,871.27,871.27,871.27,871.27
2020-05-13T14:15:00+07:00,870.22,870.22,869.14,869.52
2020-05-13T14:30:00+07:00,870.14,870.14,866.72,867.61
2020-05-13T14:45:00+07:00,868.01,869.78,866.44,869.3
2020-05-13T15:00:00+07:00,869.71,869.71,866.52,868.17
2020-05-13T15:15:00+07:00,868.21,870.51,868.12,870
2020-05-13T15:30:00+07:00,869.57,871,868.03,868.51
2020-05-13T15:45:00+07:00,869.37,870.08,866.71,867.03
2020-05-13T16:00:00+07:00,867.12,867.12,864.63,866.27
2020-05-13T16:15:00+07:00,866.17,867.66,865.3,867.53
2020-05-13T16:30:00+07:00,866.77,867.36,866.77,867.36
2020-05-14T09:45:00+07:00,860.67,860.96,860.12,860.96
2020-05-14T10:00:00+07:00,861.36,863,860.69,862.31
2020-05-14T10:15:00+07:00,863.54,863.6,857.08,857.17
2020-05-14T10:30:00+07:00,856.9,858.19,855.97,856.55
2020-05-14T10:45:00+07:00,856.99,858.78,855.94,857.72
2020-05-14T11:00:00+07:00,857.5,860.21,857.5,858.9
2020-05-14T11:15:00+07:00,858.99,859.96,858.02,859.36
2020-05-14T11:30:00+07:00,858.5,859.2,857.36,858.2
2020-05-14T11:45:00+07:00,857.81,859.29,857.14,859.29
2020-05-14T12:00:00+07:00,859.1,859.12,854.62,854.62
2020-05-14T12:15:00+07:00,854.63,855.41,852.78,853.01
2020-05-14T12:30:00+07:00,853.72,853.72,853.72,853.72
2020-05-14T14:15:00+07:00,853.96,854.42,853.43,854.42
2020-05-14T14:30:00+07:00,853.53,858.73,853.53,856.16
2020-05-14T14:45:00+07:00,854.99,856.51,854.23,854.94
2020-05-14T15:00:00+07:00,855.17,855.72,853.3,854.16
2020-05-14T15:15:00+07:00,854.99,856.72,854.98,856.14
2020-05-14T15:30:00+07:00,856.63,857,855.45,856.05
2020-05-14T15:45:00+07:00,855.76,856.21,854.05,854.72
2020-05-14T16:00:00+07:00,854.82,857.06,853.97,855.65
2020-05-14T16:15:00+07:00,856.13,857.65,855.36,857.41
2020-05-14T16:30:00+07:00,857.49,857.49,856.02,856.11
2020-05-15T09:45:00+07:00,860.48,861.83,859.94,859.94
2020-05-15T10:00:00+07:00,859.98,859.99,854.36,856.37
2020-05-15T10:15:00+07:00,856.62,859.8,856.62,858.45
2020-05-15T10:30:00+07:00,858.68,859.04,854.97,854.97
2020-05-15T10:45:00+07:00,855.12,855.81,853.87,854.79
2020-05-15T11:00:00+07:00,854.56,856.24,854,855.35
2020-05-15T11:15:00+07:00,855.03,856,854.35,855.19
2020-05-15T11:30:00+07:00,855.84,857.26,855,856.43
2020-05-15T11:45:00+07:00,856.4,856.62,854.79,855.11
2020-05-15T12:00:00+07:00,855.49,857.85,854.39,857.72
2020-05-15T12:15:00+07:00,856.83,856.96,853.94,854.57
2020-05-15T12:30:00+07:00,855.61,855.61,855.61,855.61
2020-05-15T14:15:00+07:00,855.19,857.41,855.19,856.74
2020-05-15T14:30:00+07:00,855.89,856.78,853.88,854.8
2020-05-15T14:45:00+07:00,854.83,856.24,854.28,855.75
2020-05-15T15:00:00+07:00,855.1,856.3,854.64,856.02
2020-05-15T15:15:00+07:00,855.47,858.21,854.79,856.27
2020-05-15T15:30:00+07:00,855.95,857.23,855.39,857.23
2020-05-15T15:45:00+07:00,857.21,857.56,855.78,856.67
2020-05-15T16:00:00+07:00,856.74,858.39,855.87,858.07
2020-05-15T16:15:00+07:00,858.11,858.12,855.47,856.34
2020-05-15T16:30:00+07:00,856.72,856.72,854.57,854.57
2020-05-18T09:45:00+07:00,862.1,864.13,862.1,863.4
2020-05-18T10:00:00+07:00,863.35,864.57,858.33,858.94
2020-05-18T10:15:00+07:00,859.77,859.92,857.52,858.19
2020-05-18T10:30:00+07:00,858.52,860.38,857.76,859.95
2020-05-18T10:45:00+07:00,859.72,861.19,858.76,860.32
2020-05-18T11:00:00+07:00,859.41,860.94,858.54,858.54
2020-05-18T11:15:00+07:00,859.71,859.71,857.51,858.86
2020-05-18T11:30:00+07:00,859.24,859.88,858.28,859.22
2020-05-18T11:45:00+07:00,859.25,860.14,858,859.56
2020-05-18T12:00:00+07:00,859.1,860.79,859.1,859.74
2020-05-18T12:15:00+07:00,859.81,860.14,858.87,859.84
2020-05-18T12:30:00+07:00,860.28,860.28,860.28,860.28
2020-05-18T14:15:00+07:00,861.18,861.93,860.05,860.74
2020-05-18T14:30:00+07:00,860.26,863.46,859.88,861.96
2020-05-18T14:45:00+07:00,862.7,864.21,861.92,862.23
2020-05-18T15:00:00+07:00,862.17,864.6,862.08,864.12
2020-05-18T15:15:00+07:00,863.19,866.06,863.19,865.48
2020-05-18T15:30:00+07:00,864.95,866.56,864.35,866.03
2020-05-18T15:45:00+07:00,865.75,866.22,864.76,865.63
2020-05-18T16:00:00+07:00,865.95,866.05,861.86,862.49
2020-05-18T16:15:00+07:00,862.19,862.71,859.11,860.41
2020-05-18T16:30:00+07:00,859.18,859.18,858.94,858.94
2020-05-19T09:45:00+07:00,876.86,876.86,875.91,876.08
2020-05-19T10:00:00+07:00,874.82,877.62,872.9,877.19
2020-05-19T10:15:00+07:00,876.59,878.68,875.78,876.13
2020-05-19T10:30:00+07:00,876.61,877.64,875.18,877.45
2020-05-19T10:45:00+07:00,877.23,877.9,875.03,875.27
2020-05-19T11:00:00+07:00,875.49,877.79,875.4,877.15
2020-05-19T11:15:00+07:00,877.49,879.43,877.28,879.02
2020-05-19T11:30:00+07:00,879.05,879.32,876.65,877.81
2020-05-19T11:45:00+07:00,877.52,880.22,877.29,879.89
2020-05-19T12:00:00+07:00,880,880.29,878.37,879.8
2020-05-19T12:15:00+07:00,879.2,880.71,879.01,879.71
2020-05-19T12:30:00+07:00,880.06,880.06,880.06,880.06
2020-05-19T14:15:00+07:00,881.08,882.21,880.63,881.16
2020-05-19T14:30:00+07:00,881.75,882.15,880.39,881.55
2020-05-19T14:45:00+07:00,881.85,882.44,878.67,879.08
2020-05-19T15:00:00+07:00,879.55,879.55,876.61,878
2020-05-19T15:15:00+07:00,878.18,879.11,876.39,877.1
2020-05-19T15:30:00+07:00,876.73,878.62,876.65,878.62
2020-05-19T15:45:00+07:00,878.27,879.5,877.51,878.88
2020-05-19T16:00:00+07:00,879.6,879.6,875.46,876.62
2020-05-19T16:15:00+07:00,876.38,878.19,875.32,876.35
2020-05-19T16:30:00+07:00,876.67,876.67,875.44,875.44
2020-05-20T09:45:00+07:00,876.12,876.59,872.61,874.08
2020-05-20T10:00:00+07:00,873.29,878.12,873.16,878.12
2020-05-20T10:15:00+07:00,878.03,880.74,878.03,880.53
2020-05-20T10:30:00+07:00,879.71,880.07,876.37,876.37
2020-05-20T10:45:00+07:00,876.34,879.33,876.34,879.25
2020-05-20T11:00:00+07:00,878.42,879.3,877.39,877.87
2020-05-20T11:15:00+07:00,878.49,879.41,877.15,878
2020-05-20T11:30:00+07:00,878.16,878.65,876.29,877.09
2020-05-20T11:45:00+07:00,876.69,877.96,875.51,876.03
2020-05-20T12:00:00+07:00,876.35,879.24,876.04,878.18
2020-05-20T12:15:00+07:00,877.94,879.16,877.17,878.71
2020-05-20T12:30:00+07:00,877.77,877.77,877.77,877.77
2020-05-20T14:15:00+07:00,878.18,879.05,878.12,878.45
2020-05-20T14:30:00+07:00,877.82,880.53,877.81,880.38
2020-05-20T14:45:00+07:00,880.16,881.18,879.48,879.81
2020-05-20T15:00:00+07:00,879.18,881.35,878.85,880.13
2020-05-20T15:15:00+07:00,880.39,882.8,880.22,882.17
2020-05-20T15:30:00+07:00,881.73,881.73,879.11,880.77
2020-05-20T15:45:00+07:00,880.14,881.67,879.46,880.37
2020-05-20T16:00:00+07:00,880,881.57,879.93,880.37
2020-05-20T16:15:00+07:00,881.1,882.16,879.47,881.1
2020-05-20T16:30:00+07:00,881.12,883.08,881.12,883.08
2020-05-21T09:45:00+07:00,889.2,889.2,889.2,889.2
2020-05-21T10:00:00+07:00,888.99,891.13,886.22,887.44
2020-05-21T10:15:00+07:00,887.01,889.28,886.56,889.04
2020-05-21T10:30:00+07:00,888.93,889.35,886.78,888.12
2020-05-21T10:45:00+07:00,888.04,889.28,887.25,888.8
2020-05-21T11:00:00+07:00,888.5,889.04,886.04,886.22
2020-05-21T11:15:00+07:00,886.24,887.47,884.8,885.31
2020-05-21T11:30:00+07:00,884.45,885.46,883.45,884.58
2020-05-21T11:45:00+07:00,883.86,885.46,883.18,884.07
2020-05-21T12:00:00+07:00,884.85,888.2,883.99,886.44
2020-05-21T12:15:00+07:00,887.07,887.96,886.27,887.41
2020-05-21T12:30:00+07:00,888.37,888.37,888.37,888.37
2020-05-21T14:15:00+07:00,885.7,886.24,885.06,885.72
2020-05-21T14:30:00+07:00,885.77,886.86,884.13,885.21
2020-05-21T14:45:00+07:00,885.05,886.04,881.66,881.66
2020-05-21T15:00:00+07:00,882.19,882.72,877.35,878.86
2020-05-21T15:15:00+07:00,878.11,881.03,878.11,879.57
2020-05-21T15:30:00+07:00,879.42,881.37,879.2,879.79
2020-05-21T15:45:00+07:00,880.37,882.2,879.99,881.62
2020-05-21T16:00:00+07:00,881.56,882.18,877.96,878.65
2020-05-21T16:15:00+07:00,878.79,882.02,877.69,881.13
2020-05-21T16:30:00+07:00,881.28,881.97,881.28,881.97
2020-05-22T09:45:00+07:00,872.31,873.16,872.31,872.97
2020-05-22T10:00:00+07:00,872.48,873.15,870.52,872.82
2020-05-22T10:15:00+07:00,872.47,872.67,869.82,870.04
2020-05-22T10:30:00+07:00,870.1,871.09,865.83,867.47
2020-05-22T10:45:00+07:00,866.77,868.12,865.49,868.12
2020-05-22T11:00:00+07:00,868.14,869.47,866.6,867.29
2020-05-22T11:15:00+07:00,867.51,868.05,865.11,865.44
2020-05-22T11:30:00+07:00,864.71,864.71,860.91,862.21
2020-05-22T11:45:00+07:00,861.94,863.28,861.64,862.6
2020-05-22T12:00:00+07:00,862.34,862.61,859.79,860.97
2020-05-22T12:15:00+07:00,860.25,861.63,859.83,860.15
2020-05-22T12:30:00+07:00,861.11,861.11,861.11,861.11
2020-05-22T14:15:00+07:00,859.4,860.07,859.34,859.45
2020-05-22T14:30:00+07:00,858.72,859.65,856.37,857.21
2020-05-22T14:45:00+07:00,856.92,861.5,856.92,860.43
2020-05-22T15:00:00+07:00,860.16,861.3,860.1,860.29
2020-05-22T15:15:00+07:00,860.98,864.24,860.48,862.13
2020-05-22T15:30:00+07:00,862.06,863.91,861.64,862.57
2020-05-22T15:45:00+07:00,862.29,866.22,862.29,866.07
2020-05-22T16:00:00+07:00,866.59,866.71,865.25,866.45
2020-05-22T16:15:00+07:00,867.6,868.67,867.08,868.57
2020-05-22T16:30:00+07:00,868.74,868.74,867.81,867.81
2020-05-25T09:45:00+07:00,870.15,871.03,869.81,870.27
2020-05-25T10:00:00+07:00,870.25,873.08,869.07,870.02
2020-05-25T10:15:00+07:00,869.65,869.94,865.95,868.09
2020-05-25T10:30:00+07:00,868.08,873.35,868.02,872.54
2020-05-25T10:45:00+07:00,872.25,873.16,871.34,872.64
2020-05-25T11:00:00+07:00,872.51,873.58,871.72,872.95
2020-05-25T11:15:00+07:00,872.49,873.83,871.57,872.86
2020-05-25T11:30:00+07:00,873.1,875.03,872.41,872.98
2020-05-25T11:45:00+07:00,872.68,873.94,871.54,871.85
2020-05-25T12:00:00+07:00,872.28,873.52,871.89,873.13
2020-05-25T12:15:00+07:00,873.23,874.25,872.51,872.51
2020-05-25T12:30:00+07:00,873.48,873.48,873.48,873.48
2020-05-25T14:15:00+07:00,873.3,875,873.3,874.36
2020-05-25T14:30:00+07:00,874.45,875.9,873.9,874.98
2020-05-25T14:45:00+07:00,874.54,875.61,872.59,872.77
2020-05-25T15:00:00+07:00,872.52,875.27,872.43,874.68
2020-05-25T15:15:00+07:00,874.77,876.54,873.86,875.84
2020-05-25T15:30:00+07:00,875.91,877.61,875.01,877.33
2020-05-25T15:45:00+07:00,877.1,878.25,876.07,876.69
2020-05-25T16:00:00+07:00,876.83,880.2,876.78,878.89
2020-05-25T16:15:00+07:00,878.95,880.36,877.89,878.28
2020-05-25T16:30:00+07:00,878.19,878.19,878.06,878.06
2020-05-26T09:45:00+07:00,889.03,889.73,887.82,888.07
2020-05-26T10:00:00+07:00,887.36,888.55,886.22,887.21
2020-05-26T10:15:00+07:00,888.01,891.62,887.12,891.62
2020-05-26T10:30:00+07:00,891.25,892.67,890.57,891.6
2020-05-26T10:45:00+07:00,891.9,896.08,891.28,895.66
2020-05-26T11:00:00+07:00,895.87,896.63,894.16,895.18
2020-05-26T11:15:00+07:00,894.1,895.07,893.14,894.12
2020-05-26T11:30:00+07:00,894.98,895.67,892.84,893.83
2020-05-26T11:45:00+07:00,893.56,894.81,892.17,893.65
2020-05-26T12:00:00+07:00,894.27,894.99,890.84,891.88
2020-05-26T12:15:00+07:00,891.45,893.34,890.73,893.34
2020-05-26T12:30:00+07:00,893.6,893.6,893.6,893.6
2020-05-26T14:15:00+07:00,893.44,893.9,893.42,893.73
2020-05-26T14:30:00+07:00,893.14,893.86,892.17,893.06
2020-05-26T14:45:00+07:00,893.12,893.86,891.51,893.43
2020-05-26T15:00:00+07:00,893.67,894.97,892.67,894.11
2020-05-26T15:15:00+07:00,894.44,895.95,893.67,894.02
2020-05-26T15:30:00+07:00,893.53,893.93,892.36,892.93
2020-05-26T15:45:00+07:00,892.73,893.67,891.67,892.44
2020-05-26T16:00:00+07:00,892.25,893.62,891.26,892.74
2020-05-26T16:15:00+07:00,893.06,894.09,888.33,889.4
2020-05-26T16:30:00+07:00,889.37,889.37,888.53,888.53
2020-05-27T09:45:00+07:00,889.6,890.84,889.29,890.84
2020-05-27T10:00:00+07:00,891.34,893.35,889.1,889.57
2020-05-27T10:15:00+07:00,889.22,890.54,888.7,890.32
2020-05-27T10:30:00+07:00,889.84,892.27,889.84,891.3
2020-05-27T10:45:00+07:00,891.67,892.81,890.68,891.45
2020-05-27T11:00:00+07:00,891.73,894.89,890.96,893.23
2020-05-27T11:15:00+07:00,893.91,895.11,892.15,892.53
2020-05-27T11:30:00+07:00,892.92,893.55,888.68,889.1
2020-05-27T11:45:00+07:00,889.34,889.34,884.31,884.59
2020-05-27T12:00:00+07:00,885.23,886.88,882.55,884.73
2020-05-27T12:15:00+07:00,885.09,887.98,885.04,887.98
2020-05-27T12:30:00+07:00,887.63,887.63,887.63,887.63
2020-05-27T14:15:00+07:00,886.58,887.54,885.9,887.54
2020-05-27T14:30:00+07:00,887.26,888.86,886.03,888.65
2020-05-27T14:45:00+07:00,888.43,891.31,888.43,889.1
2020-05-27T15:00:00+07:00,888.76,890.37,888.21,889.95
2020-05-27T15:15:00+07:00,889.97,890.97,887.32,890.62
2020-05-27T15:30:00+07:00,889.48,893.3,889.25,892.68
2020-05-27T15:45:00+07:00,891.74,893.73,891.27,893.21
2020-05-27T16:00:00+07:00,893.5,894.41,891.99,893.54
2020-05-27T16:15:00+07:00,893.1,895.01,891.95,894.98
2020-05-27T16:30:00+07:00,894.42,895.13,894.42,895.13
2020-05-28T09:45:00+07:00,903.39,904.4,901.76,902.52
2020-05-28T10:00:00+07:00,902,902.86,899.17,901.26
2020-05-28T10:15:00+07:00,901.4,904.09,900.5,903.41
2020-05-28T10:30:00+07:00,903.12,904.11,898.73,898.73
2020-05-28T10:45:00+07:00,898.72,900.33,895.51,895.51
2020-05-28T11:00:00+07:00,895.6,896.94,894.07,895.74
2020-05-28T11:15:00+07:00,895.16,895.47,892.35,892.51
2020-05-28T11:30:00+07:00,892.24,896.63,891.94,896.56
2020-05-28T11:45:00+07:00,896.36,897.26,892.95,893.03
2020-05-28T12:00:00+07:00,893.83,894.85,891.52,894.85
2020-05-28T12:15:00+07:00,894.18,896.29,892.43,896.27
2020-05-28T12:30:00+07:00,896.23,896.23,896.23,896.23
2020-05-28T14:30:00+07:00,894.59,894.91,892.39,894.41
2020-05-28T14:45:00+07:00,894.55,896.49,894.08,895.56
2020-05-28T15:00:00+07:00,895.57,897.56,895.07,897.06
2020-05-28T15:15:00+07:00,896.56,896.79,893.45,893.75
2020-05-28T15:30:00+07:00,893.07,893.34,890.44,891.44
2020-05-28T15:45:00+07:00,891.19,892.96,890.12,891.01
2020-05-28T16:00:00+07:00,890.31,893.65,889.76,892.25
2020-05-28T16:15:00+07:00,892.18,892.83,889.52,892.18
2020-05-28T16:30:00+07:00,892.26,892.26,888.84,888.84
2020-05-29T09:45:00+07:00,886.46,887.2,885.85,886.66
2020-05-29T10:00:00+07:00,886.44,890.44,884.74,890.44
2020-05-29T10:15:00+07:00,890.43,890.43,886.47,886.94
2020-05-29T10:30:00+07:00,887.38,887.58,884.63,884.63
2020-05-29T10:45:00+07:00,884.94,884.94,879.23,881.19
2020-05-29T11:00:00+07:00,881.75,885.62,881.37,884.77
2020-05-29T11:15:00+07:00,884.69,887.06,884.51,886.65
2020-05-29T11:30:00+07:00,885.99,886.05,883.97,885.56
2020-05-29T11:45:00+07:00,885.44,886.47,884.86,885.74
2020-05-29T12:00:00+07:00,884.97,888.6,884.97,887.88
2020-05-29T12:15:00+07:00,887.47,888.26,886.46,888.26
2020-05-29T12:30:00+07:00,888.28,888.28,888.28,888.28
2020-05-29T14:15:00+07:00,886.73,886.73,886.73,886.73
2020-05-29T14:30:00+07:00,887.48,889.62,885.92,889
2020-05-29T14:45:00+07:00,889.88,892.4,888.34,891.82
2020-05-29T15:00:00+07:00,890.75,891.38,888.36,890.14
2020-05-29T15:15:00+07:00,889.96,890.53,888.69,888.76
2020-05-29T15:30:00+07:00,888.81,893.29,888.81,892.07
2020-05-29T15:45:00+07:00,892.18,893.22,889.14,890.61
2020-05-29T16:00:00+07:00,889.88,892.3,889.1,891.56
2020-05-29T16:15:00+07:00,891.48,892.71,889.96,890.97
2020-05-29T16:30:00+07:00,890.96,896.01,890.96,896.01
2020-06-01T09:45:00+07:00,905.1,906.07,904.22,905.35
2020-06-01T10:00:00+07:00,905.58,907.54,903.35,906.51
2020-06-01T10:15:00+07:00,906.56,907.43,904.64,904.83
2020-06-01T10:30:00+07:00,904.64,905.55,903.41,904.51
2020-06-01T10:45:00+07:00,904.87,907.17,904.11,904.49
2020-06-01T11:00:00+07:00,904.94,906.35,903.93,905.57
2020-06-01T11:15:00+07:00,904.98,906.84,904.43,904.96
2020-06-01T11:30:00+07:00,905.34,906.58,904.76,906.14
2020-06-01T11:45:00+07:00,906.39,906.66,903.92,904.83
2020-06-01T12:00:00+07:00,905.55,905.73,904,905.15
2020-06-01T12:15:00+07:00,905.27,905.78,903.76,905.26
2020-06-01T12:30:00+07:00,905.6,905.6,905.6,905.6
2020-06-01T14:15:00+07:00,904.39,906.62,904.39,905.78
2020-06-01T14:30:00+07:00,905.9,907.46,904.48,906.75
2020-06-01T14:45:00+07:00,906.81,909.19,905.17,908.99
2020-06-01T15:00:00+07:00,908.98,909.18,903.86,904.29
2020-06-01T15:15:00+07:00,904.02,904.02,899,900.16
2020-06-01T15:30:00+07:00,900.6,901.74,898.87,900.56
2020-06-01T15:45:00+07:00,900.42,903.85,900.09,903.17
2020-06-01T16:00:00+07:00,903.5,903.89,901.71,902.76
2020-06-01T16:15:00+07:00,902.85,903.63,901.69,901.85
2020-06-01T16:30:00+07:00,901.47,901.47,901.45,901.45
2020-06-02T09:45:00+07:00,908.03,909.71,908.03,909.46
2020-06-02T10:00:00+07:00,910.52,910.56,908.23,909.27
2020-06-02T10:15:00+07:00,909.55,909.6,906.32,906.81
2020-06-02T10:30:00+07:00,906.48,907.97,904.82,905.55
2020-06-02T10:45:00+07:00,905.1,909.12,905.1,908.03
2020-06-02T11:00:00+07:00,907.97,910.49,907.94,909.81
2020-06-02T11:15:00+07:00,909.93,910.23,908.13,908.13
