time,open,high,low,close,%K,%D
2017-12-13T09:00:00+07:00,10.480421,10.529857,10.332114,10.430985,40.74065854,54.70894477
2017-12-13T13:00:00+07:00,10.430985,10.727601,10.38155,10.678165,39.81472377,48.45671919
2017-12-14T09:00:00+07:00,10.628729,10.678165,10.529857,10.529857,37.12110288,39.22549506
2017-12-14T13:00:00+07:00,10.529857,10.678165,10.529857,10.529857,48.23221867,41.72268177
2017-12-15T09:00:00+07:00,10.579293,10.628729,10.529857,10.579293,49.62109936,44.99147364
2017-12-15T13:00:00+07:00,10.579293,10.777037,10.529857,10.678165,62.49990518,53.45107441
2017-12-18T09:00:00+07:00,10.678165,11.024217,10.579293,10.925345,72.49994732,61.54031729
2017-12-18T13:00:00+07:00,10.925345,11.024217,10.875909,10.925345,78.33331226,71.11105492
2017-12-19T09:00:00+07:00,10.925345,11.123089,10.925345,11.073653,83.88888889,78.24071616
2017-12-19T13:00:00+07:00,11.073653,11.073653,10.875909,10.925345,79.44444444,80.55554853
2017-12-20T09:00:00+07:00,10.925345,10.974781,10.777037,10.925345,73.98989899,79.10774411
2017-12-20T13:00:00+07:00,10.875909,10.925345,10.777037,10.875909,52.95815296,68.7974988
2017-12-21T09:00:00+07:00,10.826473,11.024217,10.826473,10.925345,45.02164502,57.32323232
2017-12-21T13:00:00+07:00,10.925345,10.974781,10.875909,10.974781,46.03174603,48.003848
2017-12-22T09:00:00+07:00,10.974781,11.024217,10.925345,10.925345,56.50793651,49.18710919
2017-12-22T13:00:00+07:00,10.925345,11.073653,10.925345,11.024217,70,57.51322751
2017-12-25T09:00:00+07:00,11.024217,11.419704,11.024217,11.370269,78.33338484,68.28044045
2017-12-25T13:00:00+07:00,11.419704,11.568012,11.320833,11.568012,91.66671817,80.00003434
2017-12-26T09:00:00+07:00,11.568012,11.864628,11.518576,11.815192,95.4678859,88.48932964
2017-12-26T13:00:00+07:00,11.765756,11.864628,11.71632,11.765756,94.7368365,93.95714686
2017-12-27T09:00:00+07:00,11.815192,12.705039,11.815192,12.507295,90.81526321,93.67332854
2017-12-27T13:00:00+07:00,12.556731,12.606167,12.309552,12.408423,85.42678358,90.32629443
2017-12-28T09:00:00+07:00,12.507295,12.655603,12.111808,12.21068,75.04668674,83.76291118
2017-12-28T13:00:00+07:00,12.21068,12.358988,12.012936,12.309552,65.63494693,75.36947242
2017-12-29T09:00:00+07:00,12.358988,12.705039,12.309552,12.606167,69.07410653,69.91858007
2017-12-29T13:00:00+07:00,12.606167,12.853347,12.507295,12.853347,82.96297903,72.55734416
2018-01-03T09:00:00+07:00,12.902783,13.446578,12.902783,13.347707,93.9974616,82.01151572
2018-01-03T13:00:00+07:00,13.347707,13.693758,13.347707,13.594886,95.74038282,90.90027448
2018-01-04T09:00:00+07:00,13.54545,13.54545,13.248835,13.446578,89.78799327,93.17527923
2018-01-04T13:00:00+07:00,13.446578,13.743194,13.347707,13.693758,90.75348939,92.09395516
2018-01-05T09:00:00+07:00,13.79263,13.842066,13.594886,13.644322,85.6967247,88.74606912
2018-01-05T13:00:00+07:00,13.594886,13.743194,13.594886,13.594886,77.76020196,84.73680535
2018-01-08T09:00:00+07:00,13.397142,13.644322,13.347707,13.594886,65.20462407,76.22051691
2018-01-08T13:00:00+07:00,13.594886,13.594886,13.397142,13.496014,48.88879487,63.95120696
2018-01-09T09:00:00+07:00,13.496014,13.54545,13.397142,13.496014,39.44432663,51.17924852
2018-01-09T13:00:00+07:00,13.496014,13.54545,13.397142,13.446578,28.33317572,38.88876574
2018-01-10T09:00:00+07:00,13.496014,13.496014,13.397142,13.397142,23.88868483,30.55539573
2018-01-10T13:00:00+07:00,13.397142,13.842066,13.397142,13.79263,43.51836166,31.9134074
2018-01-11T09:00:00+07:00,13.842066,13.891502,13.594886,13.693758,55.18509154,40.86404601
2018-01-11T13:00:00+07:00,13.693758,13.842066,13.693758,13.842066,79.62962963,59.44436094
2018-01-12T09:00:00+07:00,13.940938,14.781349,13.743194,14.633041,79.76190218,71.52554112
2018-01-12T13:00:00+07:00,14.633041,15.127401,14.583605,15.127401,93.09523552,84.16225578
2018-01-15T09:00:00+07:00,15.077965,16.313864,15.028529,16.313864,96.42856885,89.76190218
2018-01-15T13:00:00+07:00,16.264428,16.561043,14.633041,15.127401,83.33333915,90.95238117
2018-01-16T09:00:00+07:00,15.028529,15.077965,14.03981,14.435297,58.1871372,79.3163484
2018-01-16T13:00:00+07:00,14.435297,14.830785,14.28699,14.633041,32.69693724,58.07247119
