time,open,high,low,close,basic,upper,lower,%K,%D
2022-01-01T16:30:00+07:00,47108.94,47139.5,46942.35,47136.03,46943.683,47455.59668,46431.76932,50.15194917,60.90416221
2022-01-01T17:00:00+07:00,47155.52,47294.22,46820,46884.21,46970.5805,47404.73056,46536.43044,37.35245489,51.19485723
2022-01-01T17:30:00+07:00,46853,47079.7,46720,46897,46982.8975,47393.3758,46572.4192,30.5842051,39.36286972
2022-01-01T18:00:00+07:00,46857.8,47007.7,46846,46979.42,46991.7145,47393.85505,46589.57395,29.29130451,32.4093215
2022-01-01T18:30:00+07:00,46979.09,46997.76,46760,46767.08,46991.4145,47394.21543,46588.61357,27.8856583,29.25372264
2022-01-01T19:00:00+07:00,46771.09,46999,46770.67,46959.26,46997.959,47394.15005,46601.76795,31.68123716,29.61939999
2022-01-01T19:30:00+07:00,46974.53,47150.03,46974.53,47097.87,47012.4475,47400.92508,46623.96992,45.91217291,35.15968946
2022-01-01T20:00:00+07:00,47103.3,47207.27,47001.23,47044.46,47023.711,47402.05296,46645.36904,64.37891296,47.32410768
2022-01-01T20:30:00+07:00,47044.3,47097.36,46947.58,47029.06,47034.456,47400.38525,46668.52675,70.54194661,60.27767749
2022-01-01T21:00:00+07:00,47028.5,47105.92,46956.48,47040.08,47051.0695,47384.93622,46717.20278,61.82053118,65.58046358
2022-01-01T21:30:00+07:00,47022.68,47038.65,46859.19,46929.43,47062.2345,47362.45265,46762.01635,47.34723146,59.90323642
2022-01-01T22:00:00+07:00,46917.47,47032.53,46880.56,47009.95,47043.2475,47303.61306,46782.88194,41.73250628,50.30008964
2022-01-01T22:30:00+07:00,47033.47,47482.72,47008.13,47225.91,47043.797,47305.65163,46781.94237,40.76822696,43.2826549
2022-01-01T23:00:00+07:00,47281.24,47548.99,47200.56,47530.88,47063.46,47399.18419,46727.73581,66.50000436,49.66691253
2022-01-01T23:30:00+07:00,47511.54,47511.54,47275.7,47280.62,47078.249,47424.7044,46731.7936,72.4275503,59.89859387
2022-01-02T00:00:00+07:00,47299.12,47374.83,47259.71,47363.07,47098.9435,47461.17427,46736.71273,76.88489688,71.93748385
2022-01-02T00:30:00+07:00,47349.58,47960.98,47349.58,47777.11,47125.9665,47591.24008,46660.69292,71.32774767,73.54673162
2022-01-02T01:00:00+07:00,47810.18,47853.95,47620.03,47662.62,47142.928,47657.8386,46628.0174,71.21750377,73.14338277
2022-01-02T01:30:00+07:00,47653.59,47662.96,47440.47,47587.72,47166.1765,47716.13787,46616.21513,62.74688423,68.43071189
2022-01-02T02:00:00+07:00,47609.27,47640.11,47360,47378.28,47179.003,47736.14057,46621.86543,41.48179822,58.48206207
2022-01-02T02:30:00+07:00,47401.74,47423.18,47301,47350.03,47189.703,47751.33012,46628.07588,23.70353974,42.64407406
2022-01-02T03:00:00+07:00,47350.03,47454.96,47260,47443.89,47217.687,47771.35623,46664.01777,18.43247575,27.87260457
2022-01-02T03:30:00+07:00,47435.8,47581.25,47381.04,47426.66,47244.17,47784.45708,46703.88292,26.58282513,22.9062802
2022-01-02T04:00:00+07:00,47443.87,47558,47366.65,47377.62,47264.08,47793.1053,46735.0547,34.42104553,26.47878213
2022-01-02T04:30:00+07:00,47390.94,47503.31,47285.01,47309.72,47291.212,47768.64051,46813.78349,29.25988694,30.0879192
