time,open,high,low,close,EMA90,EMA75,EMA60,EMA45,EMA30,ParabolicSAR
2014-02-10T02:00:00Z,0.89552,0.89588,0.89278,0.89357,0.886308254,0.886474101,0.887074801,0.888551714,0.891044205,0.899525376
2014-02-10T06:00:00Z,0.89357,0.89404,0.89068,0.89324,0.8864606,0.886652151,0.887276939,0.888755553,0.89118587,0.899382468
2014-02-10T10:00:00Z,0.89324,0.8941,0.89207,0.89341,0.886613334,0.886829989,0.887478023,0.88895792,0.891329362,0.89903437
2014-02-10T14:00:00Z,0.89341,0.89492,0.89297,0.89466,0.886790184,0.887036042,0.887713497,0.889205837,0.891544242,0.898700195
2014-02-10T18:00:00Z,0.89466,0.8953,0.89404,0.89487,0.886967763,0.887242199,0.887948137,0.889452105,0.891758807,0.898379387
2014-02-10T22:00:00Z,0.89487,0.90155,0.89409,0.89987,0.887251328,0.88757451,0.888339017,0.889905057,0.89228211,0.89068
2014-02-11T02:00:00Z,0.89987,0.90123,0.89925,0.90012,0.887534156,0.887904654,0.888725279,0.890349185,0.89278778,0.8908974
2014-02-11T06:00:00Z,0.90012,0.90384,0.89935,0.903,0.887874065,0.8883019,0.889193303,0.89089922,0.893446633,0.891110452
2014-02-11T10:00:00Z,0.903,0.90365,0.89983,0.90074,0.888156833,0.888629219,0.889571883,0.89132708,0.893917173,0.891619634
2014-02-11T14:00:00Z,0.90074,0.90476,0.89985,0.90406,0.888506353,0.889035292,0.890046903,0.891880685,0.894571549,0.892108449
2014-02-11T18:00:00Z,0.90406,0.90431,0.90336,0.90371,0.888840499,0.889421468,0.890494874,0.892395003,0.895161126,0.892867542
2014-02-11T22:00:00Z,0.90371,0.90374,0.90072,0.90195,0.88912862,0.889751166,0.890870452,0.892810438,0.895599118,0.893581089
2014-02-12T02:00:00Z,0.90195,0.90631,0.90171,0.9058,0.889495024,0.890173504,0.891359945,0.893375201,0.896257239,0.894251824
2014-02-12T06:00:00Z,0.9058,0.90671,0.90477,0.90539,0.889844364,0.890573938,0.891819947,0.893897584,0.89684645,0.895216478
2014-02-12T10:00:00Z,0.90539,0.9058,0.90312,0.90372,0.890149323,0.890919887,0.892210112,0.894324646,0.897289905,0.89636583
2014-02-12T14:00:00Z,0.90372,0.90532,0.90213,0.9022,0.890414173,0.891216732,0.89253765,0.894667052,0.897606685,0.897400247
