time,open,high,low,close
2012.01.04,1.31972,1.3219,1.31929,1.32179
2012.01.04,1.32178,1.32288,1.3207,1.321
2012.01.04,1.32101,1.32186,1.31959,1.32033
2012.01.04,1.32028,1.3205,1.31814,1.31869
2012.01.04,1.31868,1.31897,1.31537,1.31542
2012.01.04,1.31539,1.31656,1.3149,1.31616
2012.01.04,1.31615,1.31615,1.31111,1.31147
2012.01.04,1.31145,1.31284,1.30964,1.3099
2012.01.04,1.30991,1.31059,1.30788,1.30951
2012.01.04,1.30952,1.31125,1.30918,1.3102
2012.01.04,1.31019,1.31078,1.30962,1.3107
2012.01.04,1.31071,1.31119,1.31009,1.31086
2012.01.04,1.31085,1.31113,1.30989,1.31001
2012.01.04,1.31002,1.31021,1.30862,1.30981
2012.01.04,1.30982,1.31036,1.3094,1.31023
2012.01.04,1.31021,1.31057,1.30957,1.31013
2012.01.05,1.31013,1.31069,1.30979,1.3099
2012.01.05,1.30992,1.31068,1.30977,1.3106
2012.01.05,1.31059,1.31071,1.30918,1.30952
2012.01.05,1.30951,1.31062,1.30927,1.31039
2012.01.05,1.3104,1.31078,1.31003,1.31042
2012.01.05,1.31044,1.31091,1.3099,1.30998
2012.01.05,1.30997,1.31041,1.30943,1.30943
2012.01.05,1.30942,1.31011,1.30885,1.30909
2012.01.05,1.30915,1.30975,1.30835,1.30909
2012.01.05,1.30909,1.31071,1.30583,1.30724
2012.01.05,1.30727,1.30974,1.30664,1.30951
2012.01.05,1.30953,1.31051,1.30651,1.30783
2012.01.05,1.30781,1.30829,1.30696,1.30731
2012.01.05,1.3073,1.30755,1.30522,1.30593
2012.01.05,1.30593,1.30634,1.30025,1.30162
2012.01.05,1.30164,1.30611,1.30131,1.30453
2012.01.05,1.30451,1.30704,1.30424,1.30594
2012.01.05,1.30593,1.30712,1.30286,1.30322
2012.01.05,1.30323,1.30361,1.30229,1.30271
2012.01.05,1.30273,1.30296,1.30093,1.30114
2012.01.05,1.30112,1.30288,1.30066,1.30272
2012.01.05,1.30271,1.30379,1.30208,1.30363
2012.01.05,1.30362,1.30378,1.30251,1.30361
2012.01.05,1.3036,1.30395,1.30273,1.30372
2012.01.06,1.3037,1.30446,1.30314,1.30408
2012.01.06,1.30409,1.30409,1.30275,1.30319
2012.01.06,1.30318,1.30351,1.30271,1.30274
2012.01.06,1.30273,1.303,1.30205,1.30229
2012.01.06,1.30228,1.3029,1.30204,1.30254
2012.01.06,1.30255,1.30356,1.3021,1.30341
2012.01.06,1.30342,1.30385,1.30187,1.30225
2012.01.06,1.30226,1.30358,1.30216,1.3026
2012.01.06,1.30259,1.30361,1.3015,1.30214
2012.01.06,1.30213,1.30355,1.30159,1.30232
2012.01.06,1.30229,1.30422,1.30207,1.30338
2012.01.06,1.30339,1.30394,1.30192,1.30329
2012.01.06,1.30328,1.30349,1.30189,1.30208
2012.01.06,1.30208,1.30676,1.30193,1.30595
2012.01.06,1.30594,1.30625,1.29907,1.3015
2012.01.06,1.30149,1.30334,1.30007,1.30229
2012.01.06,1.30227,1.30262,1.30066,1.30159
2012.01.06,1.30157,1.30296,1.30114,1.30163
2012.01.06,1.30164,1.30474,1.30127,1.30435
2012.01.06,1.30435,1.30637,1.3042,1.30475
2012.01.06,1.30474,1.30647,1.30425,1.3056
2012.01.06,1.30559,1.3058,1.30484,1.30577
2012.01.06,1.30575,1.30781,1.30543,1.3072
2012.01.06,1.30724,1.30744,1.30721,1.30734
2012.01.09,1.30613,1.30617,1.30328,1.30416
2012.01.09,1.30417,1.30683,1.30417,1.30646
2012.01.09,1.30647,1.30729,1.30626,1.30727
2012.01.09,1.30728,1.30825,1.3069,1.30736
2012.01.09,1.30737,1.308,1.30684,1.30798
2012.01.09,1.30797,1.3088,1.30768,1.30815
2012.01.09,1.30857,1.31044,1.30803,1.31032
2012.01.09,1.31032,1.31151,1.30982,1.31063
2012.01.09,1.31061,1.31233,1.30955,1.31092
2012.01.09,1.3109,1.31343,1.31035,1.31212
2012.01.09,1.31213,1.31313,1.31166,1.31253
2012.01.09,1.31254,1.31395,1.31229,1.31286
2012.01.09,1.31285,1.31355,1.31147,1.31334
2012.01.09,1.31335,1.31341,1.30872,1.30893
2012.01.09,1.30894,1.30945,1.307,1.30835
2012.01.09,1.30834,1.30889,1.30718,1.308
2012.01.09,1.30799,1.30883,1.30652,1.30713
2012.01.09,1.30712,1.30993,1.30711,1.30885
2012.01.09,1.30887,1.30921,1.3066,1.30681
2012.01.09,1.30681,1.30833,1.30678,1.30798
2012.01.09,1.30801,1.3081,1.30594,1.30606
2012.01.09,1.30607,1.30692,1.30561,1.30597
2012.01.09,1.30598,1.30679,1.30581,1.3059
2012.01.09,1.30588,1.30683,1.30559,1.30656
2012.01.10,1.30659,1.30721,1.30525,1.30541
2012.01.10,1.30544,1.30587,1.30444,1.3046
2012.01.10,1.30459,1.30479,1.30399,1.30424
2012.01.10,1.30425,1.30434,1.30338,1.30373
2012.01.10,1.30371,1.30413,1.30229,1.30238
2012.01.10,1.30239,1.30307,1.30207,1.30249
2012.01.10,1.30267,1.30401,1.30265,1.30307
2012.01.10,1.30306,1.30368,1.30252,1.30269
2012.01.10,1.30271,1.30397,1.30249,1.30269
2012.01.10,1.30268,1.30274,1.30058,1.30149
2012.01.10,1.30151,1.30392,1.30131,1.30329
2012.01.10,1.30328,1.3051,1.30261,1.30353
2012.01.10,1.30355,1.30374,1.29883,1.299
2012.01.10,1.299,1.30184,1.29889,1.30151
2012.01.10,1.30153,1.30249,1.30022,1.30148
2012.01.10,1.30148,1.30179,1.29988,1.30126
2012.01.10,1.30126,1.30187,1.29991,1.30131
2012.01.10,1.30132,1.30203,1.29808,1.2987
2012.01.10,1.2987,1.29972,1.29792,1.29968
2012.01.10,1.29969,1.29995,1.29843,1.29904
2012.01.10,1.299,1.29921,1.29829,1.29861
2012.01.10,1.29857,1.29902,1.29785,1.29818
2012.01.10,1.2982,1.29867,1.29719,1.29738
2012.01.10,1.29737,1.29832,1.29662,1.29798
2012.01.11,1.29798,1.29801,1.2963,1.29673
2012.01.11,1.29675,1.29758,1.29625,1.29694
2012.01.11,1.29695,1.29735,1.2958,1.29707
2012.01.11,1.29706,1.29721,1.2957,1.2961
2012.01.11,1.29611,1.29685,1.29593,1.29642
2012.01.11,1.29643,1.29646,1.29588,1.29593
2012.01.11,1.29591,1.29693,1.2958,1.2964
2012.01.11,1.29638,1.29653,1.29471,1.29577
2012.01.11,1.29575,1.2961,1.29481,1.29481
2012.01.11,1.29482,1.29693,1.29447,1.29608
2012.01.11,1.29607,1.2971,1.29582,1.29615
2012.01.11,1.29614,1.29638,1.29436,1.29527
2012.01.11,1.29526,1.29526,1.29096,1.2912
2012.01.11,1.29117,1.29276,1.2906,1.29232
2012.01.11,1.29232,1.29308,1.29089,1.29237
2012.01.11,1.29239,1.29444,1.29209,1.29322
2012.01.11,1.29321,1.2949,1.29254,1.29472
2012.01.11,1.29471,1.29492,1.29174,1.29299
2012.01.11,1.29298,1.29551,1.29187,1.2948
2012.01.11,1.29482,1.29507,1.2935,1.29484
2012.01.11,1.29486,1.29489,1.29346,1.29378
2012.01.11,1.29377,1.29466,1.29362,1.29457
2012.01.11,1.29456,1.29467,1.29387,1.29449
2012.01.11,1.29448,1.29483,1.29347,1.29421
2012.01.12,1.29424,1.29543,1.29419,1.2948
2012.01.12,1.29481,1.29497,1.29411,1.29444
2012.01.12,1.29443,1.29508,1.29418,1.29472
2012.01.12,1.29473,1.29531,1.29447,1.2947
2012.01.12,1.29471,1.29525,1.29446,1.29464
2012.01.12,1.29465,1.29529,1.29449,1.29471
2012.01.12,1.29484,1.29526,1.2946,1.29511
2012.01.12,1.29519,1.29531,1.29413,1.29472
2012.01.12,1.29473,1.29527,1.29422,1.29475
2012.01.12,1.29474,1.29568,1.2938,1.29494
2012.01.12,1.29495,1.29601,1.29481,1.29561
2012.01.12,1.29562,1.29667,1.29481,1.29573
2012.01.12,1.29571,1.29655,1.29481,1.29552
2012.01.12,1.29549,1.29609,1.29423,1.2954
2012.01.12,1.29539,1.29863,1.29405,1.2986
2012.01.12,1.29859,1.30355,1.29777,1.30326
2012.01.12,1.30323,1.30662,1.302,1.30597
2012.01.12,1.30599,1.30865,1.30537,1.30692
2012.01.12,1.30691,1.30806,1.30632,1.30756
2012.01.12,1.30754,1.30768,1.30595,1.30653
2012.01.12,1.30656,1.30743,1.30618,1.30639
2012.01.12,1.30641,1.307,1.3054,1.30559
2012.01.12,1.30557,1.306,1.30465,1.30532
2012.01.12,1.30529,1.30565,1.30431,1.30483
2012.01.13,1.30488,1.30512,1.3042,1.30479
2012.01.13,1.30478,1.30496,1.30431,1.30461
2012.01.13,1.30462,1.30529,1.3042,1.30469
2012.01.13,1.30467,1.30562,1.30454,1.30556
2012.01.13,1.30558,1.30594,1.30509,1.30566
2012.01.13,1.30567,1.30599,1.30525,1.30567
2012.01.13,1.30566,1.3071,1.30565,1.30658
2012.01.13,1.30657,1.30928,1.30635,1.30786
2012.01.13,1.30785,1.30928,1.30733,1.30815
2012.01.13,1.30813,1.30859,1.30684,1.30739
2012.01.13,1.30736,1.30736,1.30417,1.30453
2012.01.13,1.30442,1.30525,1.30038,1.30125
2012.01.13,1.30126,1.30259,1.30103,1.30183
2012.01.13,1.30184,1.30248,1.30076,1.30215
2012.01.13,1.30215,1.30225,1.29815,1.29836
2012.01.13,1.29835,1.30141,1.29791,1.29867
2012.01.13,1.29872,1.30037,1.29665,1.29739
2012.01.13,1.2974,1.29905,1.29711,1.29898
2012.01.13,1.299,1.2991,1.29729,1.29841
2012.01.13,1.29846,1.29858,1.29573,1.29638
2012.01.13,1.29608,1.29767,1.29577,1.29605
2012.01.13,1.29604,1.29691,1.29539,1.29653
2012.01.13,1.29651,1.29756,1.29451,1.29642
2012.01.13,1.29644,1.29644,1.29644,1.29644
2012.01.16,1.29387,1.29647,1.29385,1.29508
2012.01.16,1.29507,1.29624,1.29504,1.29563
2012.01.16,1.29565,1.29569,1.29324,1.29342
2012.01.16,1.29341,1.29384,1.29312,1.29334
2012.01.16,1.29333,1.29372,1.29276,1.29311
2012.01.16,1.29314,1.29339,1.29246,1.29255
2012.01.16,1.29253,1.29299,1.29186,1.29245
2012.01.16,1.29245,1.29264,1.29122,1.29219
2012.01.16,1.29223,1.29338,1.29118,1.29292
2012.01.16,1.29295,1.29307,1.29093,1.29226
2012.01.16,1.29222,1.29277,1.29117,1.29159
2012.01.16,1.2916,1.29322,1.29079,1.2926
2012.01.16,1.2926,1.29357,1.29159,1.29159
2012.01.16,1.29154,1.29274,1.29099,1.29251
2012.01.16,1.29249,1.29306,1.2909,1.29106
2012.01.16,1.29107,1.29227,1.2903,1.29144
2012.01.16,1.29146,1.29197,1.29012,1.29012
2012.01.16,1.29009,1.29145,1.28871,1.28877
2012.01.16,1.28877,1.28946,1.28844,1.28844
2012.01.16,1.28842,1.2896,1.28808,1.28885
2012.01.16,1.28886,1.28915,1.28826,1.28861
2012.01.16,1.28857,1.28863,1.28793,1.28854
2012.01.16,1.28856,1.28898,1.28817,1.28886
2012.01.16,1.28885,1.28885,1.28787,1.28793
2012.01.17,1.28794,1.28896,1.28718,1.28843
2012.01.17,1.28844,1.28932,1.28802,1.28909
2012.01.17,1.28908,1.2902,1.28839,1.29019
2012.01.17,1.29026,1.29193,1.28921,1.29151
2012.01.17,1.29152,1.29195,1.29042,1.29094
2012.01.17,1.29095,1.29177,1.29047,1.29103
2012.01.17,1.29101,1.29165,1.29075,1.2913
2012.01.17,1.29127,1.29167,1.29051,1.29071
2012.01.17,1.29072,1.29302,1.29043,1.29215
2012.01.17,1.29215,1.29266,1.29107,1.29177
2012.01.17,1.29181,1.29271,1.29142,1.29235
2012.01.17,1.2923,1.29537,1.29227,1.29467
2012.01.17,1.29468,1.29552,1.29432,1.29504
2012.01.17,1.29505,1.29736,1.29415,1.29691
2012.01.17,1.29692,1.29692,1.2906,1.291
2012.01.17,1.29102,1.29215,1.28921,1.29011
2012.01.17,1.29014,1.29292,1.29011,1.29142
2012.01.17,1.2914,1.29198,1.29035,1.29035
2012.01.17,1.29034,1.2913,1.2901,1.2901
2012.01.17,1.29007,1.29333,1.29005,1.29269
2012.01.17,1.2927,1.2932,1.29175,1.29175
2012.01.17,1.29173,1.2929,1.29169,1.29201
2012.01.17,1.292,1.29336,1.29189,1.29252
2012.01.17,1.29246,1.29353,1.29197,1.29304
2012.01.18,1.29322,1.29376,1.29264,1.29308
2012.01.18,1.29309,1.29459,1.29259,1.29447
2012.01.18,1.29448,1.29493,1.29397,1.29487
2012.01.18,1.29486,1.29676,1.29459,1.29634
2012.01.18,1.29633,1.29645,1.29527,1.29565
2012.01.18,1.29564,1.29574,1.29499,1.2956
2012.01.18,1.29562,1.29627,1.29483,1.29536
2012.01.18,1.29535,1.29557,1.29453,1.29504
2012.01.18,1.29503,1.29807,1.2948,1.29796
2012.01.18,1.29797,1.29811,1.29469,1.29597
2012.01.18,1.29595,1.29888,1.29586,1.29684
2012.01.18,1.29685,1.29963,1.2965,1.2984
2012.01.18,1.29841,1.29849,1.29658,1.29786
2012.01.18,1.29788,1.2982,1.2957,1.2977
2012.01.18,1.29769,1.30156,1.29761,1.30044
2012.01.18,1.30043,1.30463,1.30014,1.3034
2012.01.18,1.30341,1.30348,1.29845,1.29896
2012.01.18,1.29897,1.30039,1.29754,1.30008
2012.01.18,1.30005,1.30206,1.29936,1.3008
2012.01.18,1.30081,1.30221,1.29998,1.30054
2012.01.18,1.30054,1.30054,1.29897,1.29897
2012.01.18,1.29898,1.30007,1.29892,1.29976
2012.01.18,1.29975,1.3006,1.2995,1.3001
2012.01.18,1.3001,1.30062,1.29943,1.30047
2012.01.19,1.30048,1.30082,1.29972,1.30078
2012.01.19,1.30077,1.30149,1.29986,1.30017
2012.01.19,1.30016,1.30016,1.29848,1.29947
2012.01.19,1.29948,1.29985,1.29846,1.29932
2012.01.19,1.29933,1.3002,1.29911,1.29925
2012.01.19,1.29924,1.2997,1.29817,1.2986
2012.01.19,1.29864,1.29975,1.29864,1.29892
2012.01.19,1.29893,1.30012,1.29859,1.29958
2012.01.19,1.2996,1.3,1.29858,1.2989
2012.01.19,1.29888,1.30075,1.29798,1.30048
2012.01.19,1.3005,1.30239,1.29958,1.30117
2012.01.19,1.30119,1.30208,1.30015,1.30111
2012.01.19,1.30112,1.30348,1.30092,1.30203
2012.01.19,1.30203,1.30238,1.30015,1.30152
2012.01.19,1.30152,1.30167,1.29964,1.30033
2012.01.19,1.30032,1.30079,1.29943,1.29993
2012.01.19,1.29994,1.30124,1.29965,1.30049
2012.01.19,1.3005,1.30655,1.30009,1.30572
2012.01.19,1.3057,1.30645,1.30483,1.30645
2012.01.19,1.30643,1.30787,1.30626,1.30767
2012.01.19,1.30766,1.30871,1.30664,1.30805
2012.01.19,1.30804,1.31113,1.30787,1.31081
2012.01.19,1.31082,1.31134,1.30985,1.31112
2012.01.19,1.31103,1.31126,1.31007,1.31069
2012.01.20,1.31068,1.31111,1.31041,1.31088
2012.01.20,1.31089,1.31172,1.31066,1.3108
2012.01.20,1.31081,1.312,1.31054,1.31179
2012.01.20,1.31178,1.31269,1.31131,1.31173
2012.01.20,1.31171,1.31393,1.31168,1.31324
2012.01.20,1.31322,1.31356,1.31264,1.31321
2012.01.20,1.3132,1.3142,1.31306,1.31382
2012.01.20,1.31383,1.31485,1.31308,1.31397
2012.01.20,1.31398,1.31435,1.31253,1.31324
2012.01.20,1.31326,1.31342,1.31069,1.31171
2012.01.20,1.31172,1.31186,1.30851,1.30907
2012.01.20,1.30907,1.30947,1.30781,1.30804
2012.01.20,1.30803,1.30894,1.3071,1.30802
2012.01.20,1.30804,1.31103,1.30778,1.30805
2012.01.20,1.30804,1.31043,1.30725,1.31011
2012.01.20,1.31012,1.31079,1.30879,1.30986
2012.01.20,1.30989,1.31132,1.30914,1.31009
2012.01.20,1.31009,1.31289,1.30956,1.31281
2012.01.20,1.31278,1.31305,1.31003,1.31034
2012.01.20,1.31035,1.31071,1.30938,1.30965
2012.01.20,1.30967,1.31,1.30892,1.30951
2012.01.20,1.30949,1.31046,1.30904,1.30975
2012.01.20,1.30976,1.31008,1.30764,1.30962
2012.01.20,1.3097,1.30988,1.30947,1.30948
2012.01.23,1.30728,1.3089,1.3072,1.30771
2012.01.23,1.3077,1.3088,1.30731,1.30755
2012.01.23,1.30756,1.30912,1.30708,1.30786
2012.01.23,1.30785,1.30858,1.30654,1.30669
2012.01.23,1.3067,1.30703,1.30606,1.3065
2012.01.23,1.30651,1.30673,1.30594,1.30604
2012.01.23,1.30617,1.30699,1.30598,1.30611
2012.01.23,1.30609,1.30688,1.30555,1.30643
2012.01.23,1.30642,1.30707,1.30522,1.30622
2012.01.23,1.30621,1.30957,1.30591,1.30837
2012.01.23,1.30836,1.30936,1.3077,1.30859
2012.01.23,1.3086,1.31162,1.30771,1.31142
2012.01.23,1.31138,1.31258,1.31092,1.31201
2012.01.23,1.312,1.31239,1.31092,1.31187
2012.01.23,1.31186,1.31376,1.31171,1.31263
2012.01.23,1.31262,1.31276,1.30999,1.31045
2012.01.23,1.31044,1.31306,1.31038,1.31299
2012.01.23,1.313,1.31417,1.31281,1.31399
2012.01.23,1.31399,1.31399,1.31112,1.31221
2012.01.23,1.31222,1.3126,1.31147,1.31208
2012.01.23,1.31209,1.31239,1.3114,1.31156
2012.01.23,1.31155,1.31271,1.31124,1.31246
2012.01.23,1.31245,1.31274,1.31174,1.31217
2012.01.23,1.31216,1.31282,1.31101,1.31159
2012.01.24,1.31162,1.31225,1.31105,1.31151
2012.01.24,1.31153,1.31188,1.31098,1.31169
2012.01.24,1.31168,1.31172,1.31071,1.31134
2012.01.24,1.31133,1.31222,1.31028,1.3108
2012.01.24,1.31079,1.31101,1.31027,1.31077
2012.01.24,1.31076,1.31137,1.31062,1.31101
2012.01.24,1.31118,1.31207,1.31107,1.31163
2012.01.24,1.31157,1.31278,1.31141,1.31233
2012.01.24,1.31232,1.31404,1.31135,1.31394
2012.01.24,1.31392,1.31396,1.31185,1.31299
2012.01.24,1.31299,1.31806,1.31277,1.31459
2012.01.24,1.31458,1.31603,1.31389,1.31396
2012.01.24,1.31398,1.31679,1.31369,1.31469
2012.01.24,1.3147,1.31596,1.31427,1.31496
2012.01.24,1.31498,1.31757,1.3127,1.3129
2012.01.24,1.31291,1.31403,1.31221,1.31273
2012.01.24,1.31275,1.31413,1.31153,1.31166
2012.01.24,1.31165,1.31393,1.31083,1.31266
2012.01.24,1.3127,1.31445,1.31197,1.31424
2012.01.24,1.31423,1.31523,1.31384,1.31509
2012.01.24,1.31512,1.31517,1.31415,1.31448
2012.01.24,1.31449,1.31508,1.31348,1.31486
2012.01.24,1.31487,1.31498,1.31429,1.31458
2012.01.24,1.31457,1.31506,1.31418,1.31486
2012.01.25,1.31484,1.31566,1.31448,1.31498
2012.01.25,1.31494,1.31684,1.31451,1.31519
2012.01.25,1.31518,1.31622,1.31507,1.31576
2012.01.25,1.31577,1.31638,1.31531,1.31536
2012.01.25,1.31533,1.31565,1.31498,1.31558
2012.01.25,1.31559,1.31659,1.31559,1.31587
2012.01.25,1.31588,1.31704,1.31588,1.31641
2012.01.25,1.3164,1.31689,1.31578,1.31663
2012.01.25,1.31664,1.31723,1.316,1.31638
2012.01.25,1.31637,1.3181,1.31611,1.31793
2012.01.25,1.31795,1.319,1.31544,1.31555
2012.01.25,1.31553,1.31629,1.31436,1.31454
2012.01.25,1.31452,1.31538,1.31163,1.3127
2012.01.25,1.3127,1.31341,1.31132,1.3119
2012.01.25,1.31189,1.31337,1.31095,1.31218
2012.01.25,1.31217,1.31322,1.31162,1.31238
2012.01.25,1.31237,1.3134,1.31183,1.31265
2012.01.25,1.31263,1.31334,1.312,1.31286
2012.01.25,1.31288,1.31551,1.31235,1.31473
2012.01.25,1.31474,1.31728,1.31441,1.31523
2012.01.25,1.3152,1.31524,1.31314,1.31452
2012.01.25,1.31454,1.31605,1.31408,1.31529
2012.01.25,1.31528,1.31619,1.31517,1.31586
2012.01.25,1.31588,1.31647,1.31534,1.31552
2012.01.26,1.31553,1.3165,1.31551,1.316
2012.01.26,1.31599,1.3163,1.31457,1.31511
2012.01.26,1.3151,1.3155,1.31398,1.31451
2012.01.26,1.3145,1.31537,1.31446,1.31525
2012.01.26,1.31524,1.31537,1.31431,1.31457
2012.01.26,1.31452,1.3148,1.31432,1.31452
2012.01.26,1.31451,1.31533,1.31426,1.31526
2012.01.26,1.31525,1.31541,1.31441,1.31448
2012.01.26,1.31445,1.31524,1.3118,1.31212
2012.01.26,1.31211,1.31406,1.31186,1.31187
2012.01.26,1.31186,1.31651,1.31164,1.31651
2012.01.26,1.31652,1.3169,1.31536,1.31586
2012.01.26,1.31587,1.31724,1.3155,1.31594
2012.01.26,1.31593,1.3166,1.31525,1.31599
2012.01.26,1.31602,1.31831,1.31575,1.31795
2012.01.26,1.31796,1.31805,1.3154,1.31567
2012.01.26,1.31564,1.31681,1.31392,1.31523
2012.01.26,1.31521,1.31539,1.3132,1.3133
2012.01.26,1.31329,1.3145,1.31291,1.3135
2012.01.26,1.31348,1.31417,1.31065,1.31139
2012.01.26,1.31141,1.31192,1.31087,1.3119
2012.01.26,1.31191,1.31226,1.31117,1.31198
2012.01.26,1.31199,1.31279,1.31153,1.31279
2012.01.26,1.31291,1.31308,1.31174,1.31224
2012.01.27,1.31226,1.31288,1.31179,1.31181
2012.01.27,1.31182,1.31274,1.31119,1.31198
2012.01.27,1.31196,1.31355,1.31184,1.3133
2012.01.27,1.31329,1.31361,1.31235,1.313
2012.01.27,1.31299,1.31378,1.31264,1.31276
2012.01.27,1.31274,1.3145,1.3125,1.31442
2012.01.27,1.31444,1.31576,1.31444,1.31481
2012.01.27,1.31481,1.3152,1.31416,1.31456
2012.01.27,1.31457,1.31483,1.31309,1.31386
2012.01.27,1.31385,1.31406,1.31171,1.31189
2012.01.27,1.3118,1.31436,1.31113,1.3139
2012.01.27,1.31391,1.31556,1.31325,1.31553
2012.01.27,1.31547,1.3157,1.31311,1.31362
2012.01.27,1.31349,1.31433,1.31311,1.31392
2012.01.27,1.31394,1.31485,1.31223,1.31417
2012.01.27,1.31419,1.31694,1.31361,1.31426
2012.01.27,1.31426,1.3148,1.31247,1.31476
2012.01.27,1.31479,1.3205,1.31476,1.3205
2012.01.27,1.32048,1.32133,1.31884,1.31923
2012.01.27,1.31922,1.32333,1.31922,1.32196
2012.01.27,1.32193,1.32308,1.32158,1.32162
2012.01.27,1.32161,1.3225,1.32153,1.32231
2012.01.27,1.32232,1.32452,1.32222,1.32372
2012.01.27,1.3237,1.32392,1.32369,1.32373
2012.01.30,1.32316,1.3235,1.3218,1.3218
2012.01.30,1.32184,1.32281,1.32157,1.32208
2012.01.30,1.32209,1.32285,1.3216,1.32169
2012.01.30,1.3217,1.32257,1.32136,1.32224
2012.01.30,1.32222,1.32228,1.32161,1.32198
2012.01.30,1.32199,1.32201,1.32116,1.32159
2012.01.30,1.32187,1.32237,1.32151,1.32192
2012.01.30,1.32193,1.32359,1.32172,1.32238
2012.01.30,1.32239,1.32342,1.32159,1.32249
2012.01.30,1.32249,1.32312,1.32136,1.32149
2012.01.30,1.32148,1.32233,1.31946,1.32039
2012.01.30,1.32043,1.32055,1.31866,1.31872
2012.01.30,1.3187,1.31907,1.31746,1.31767
2012.01.30,1.31768,1.31888,1.31738,1.31854
2012.01.30,1.31855,1.31861,1.31617,1.31654
2012.01.30,1.31656,1.31819,1.31611,1.31805
2012.01.30,1.31801,1.31874,1.31675,1.31701
2012.01.30,1.31701,1.31744,1.31558,1.31628
2012.01.30,1.31629,1.31783,1.31572,1.3176
2012.01.30,1.31759,1.31792,1.31683,1.31709
2012.01.30,1.31707,1.31708,1.31531,1.31565
2012.01.30,1.31562,1.31632,1.31472,1.31594
2012.01.30,1.31595,1.31619,1.31493,1.31562
2012.01.30,1.31563,1.31642,1.31535,1.31608
2012.01.31,1.31607,1.31676,1.31553,1.31619
2012.01.31,1.31618,1.31731,1.31574,1.31684
2012.01.31,1.31685,1.31733,1.31628,1.31716
2012.01.31,1.31715,1.31902,1.31669,1.3186
2012.01.31,1.31859,1.31936,1.3183,1.31875
2012.01.31,1.31874,1.31994,1.3185,1.31982
2012.01.31,1.31983,1.32036,1.3189,1.31995
2012.01.31,1.31997,1.32018,1.31851,1.31888
2012.01.31,1.31887,1.31907,1.31641,1.31668
2012.01.31,1.31666,1.3178,1.31629,1.31731
2012.01.31,1.3173,1.31876,1.31703,1.31722
2012.01.31,1.31721,1.31785,1.31598,1.31768
2012.01.31,1.31769,1.3178,1.31421,1.31451
2012.01.31,1.3145,1.31561,1.31416,1.31422
