time,open,high,low,close,%K,%D
2018-01-03T04:00:00Z,57.3175,57.375,57.3135,57.3405,52.26039783,47.00894361
2018-01-03T06:00:00Z,57.3405,57.5094,57.2035,57.4915,62.14587101,55.36417229
2018-01-03T08:00:00Z,57.4915,57.4965,57.2357,57.3416,63.15084391,59.18570425
2018-01-03T10:00:00Z,57.3416,57.3935,57.2885,57.3795,68.80327239,64.69999577
2018-01-03T12:00:00Z,57.3795,57.4405,57.2738,57.3,52.07336286,61.34249306
2018-01-03T14:00:00Z,57.3,57.3555,57.2155,57.224,36.54515286,52.47392937
2018-01-03T16:00:00Z,57.224,57.2616,57.0813,57.1145,15.41464661,34.67772078
2018-01-03T18:00:00Z,57.1145,57.2605,57.0605,57.2235,19.19747324,23.71909091
2018-01-03T20:00:00Z,57.2235,57.2265,56.9805,56.9805,16.96362776,17.19191587
2018-01-03T22:00:00Z,56.9805,57.0665,56.9805,57.0645,21.76491228,19.30867109
2018-01-04T00:00:00Z,57.0645,57.1195,57.0645,57.1195,23.9495316,20.89269055
2018-01-04T02:00:00Z,57.1195,57.1345,57.0585,57.1145,39.90191255,28.53878548
2018-01-04T04:00:00Z,57.1145,57.1345,57.0285,57.1135,50.4569261,38.10279009
2018-01-04T06:00:00Z,57.1135,57.2305,57.0755,57.2125,64.9073945,51.75541105
2018-01-04T08:00:00Z,57.2125,57.2205,57.0236,57.0479,52.8699483,56.07808964
2018-01-04T10:00:00Z,57.0479,57.1793,57.0391,57.1154,49.63802159,55.80512146
2018-01-04T12:00:00Z,57.1154,57.1294,56.9945,57.0791,30.6538408,44.38727023
2018-01-04T14:00:00Z,57.0791,57.0829,56.9061,56.9175,27.91029939,36.06738726
2018-01-04T16:00:00Z,56.9175,56.9285,56.736,56.7775,15.97572304,24.84662108
2018-01-04T18:00:00Z,56.7775,56.8665,56.7369,56.8535,12.86182127,18.9159479
2018-01-04T20:00:00Z,56.8535,56.9475,56.7955,56.7985,16.98614052,15.27456161
2018-01-04T22:00:00Z,56.7985,56.9645,56.7985,56.9565,35.31862551,21.72219577
2018-01-05T00:00:00Z,56.9565,56.9565,56.8615,56.8725,46.39584739,32.90020447
2018-01-05T02:00:00Z,56.8725,56.8765,56.8725,56.8765,61.54536034,47.75327775
2018-01-05T04:00:00Z,56.8765,56.8765,56.8755,56.8755,56.13679089,54.69266621
2018-01-05T06:00:00Z,56.8755,56.9925,56.8715,56.9895,69.04218766,62.2414463
2018-01-05T08:00:00Z,56.9895,57.0225,56.9033,57.0115,79.65286274,68.27728043
2018-01-05T10:00:00Z,57.0115,57.0395,56.951,56.9604,81.51265893,76.73590311
2018-01-05T12:00:00Z,56.9604,57.0804,56.8554,56.9616,64.42812284,75.1978815
2018-01-05T14:00:00Z,56.9616,57.0429,56.8385,56.9579,49.82530201,65.25536126
2018-01-05T16:00:00Z,56.9579,56.9788,56.8985,56.9146,42.67284002,52.30875496
2018-01-05T18:00:00Z,56.9146,56.9508,56.9086,56.915,37.48105278,43.32639827
2018-01-05T20:00:00Z,56.915,56.9195,56.7665,56.8335,28.14276539,36.09888606
2018-01-05T22:00:00Z,56.8335,56.8335,56.8335,56.8335,25.73641567,30.45341128
2018-01-07T20:00:00Z,56.8335,56.8335,56.8335,56.8335,25.7145744,26.53125182
2018-01-08T00:00:00Z,56.8335,56.8555,56.7785,56.8375,31.44116381,27.63071796
2018-01-08T02:00:00Z,56.8375,56.8475,56.6805,56.8425,45.95522888,34.37032236
2018-01-08T04:00:00Z,56.8425,56.8665,56.7035,56.8575,67.15595417,48.18411562
2018-01-08T06:00:00Z,56.8575,57.0935,56.8545,57.0875,87.1636442,66.75827575
