time,open,high,low,close,Basis90,Upper90,Lower90,Basis20,Upper20,Lower20,RSI
2021-08-17T07:00:00+07:00,6.75,7.327,6.132,6.289,3.934111111,5.842840379,2.025381843,4.7288,6.37810623,3.07949377,72.93253922
2021-08-18T07:00:00+07:00,6.289,8.25,5.811,7.802,3.948511111,5.951845626,1.945176597,4.93965,6.981618685,2.897681315,80.83104361
2021-08-19T07:00:00+07:00,7.802,8.611,7.402,7.898,3.974644444,6.117180663,1.832108225,5.1399,7.493728278,2.786071722,81.2057908
2021-08-20T07:00:00+07:00,7.898,7.973,7.568,7.896,4.008911111,6.297584373,1.720237849,5.33255,7.915306471,2.749793529,81.17018835
2021-08-21T07:00:00+07:00,7.896,8.2,7.48,7.662,4.051555556,6.464509174,1.638601937,5.52745,8.19426169,2.86063831,76.92097768
2021-08-22T07:00:00+07:00,7.662,7.823,7.2,7.5,4.082211111,6.597361851,1.567060371,5.7055,8.399685109,3.011314891,74.03154639
2021-08-23T07:00:00+07:00,7.5,7.86,7.343,7.571,4.115055556,6.732308727,1.497802384,5.85885,8.610552402,3.107147598,74.48393257
2021-08-24T07:00:00+07:00,7.571,7.747,6.579,6.758,4.129266667,6.789525247,1.469008086,5.9688,8.679387066,3.258212934,61.31259642
2021-08-25T07:00:00+07:00,6.758,7.045,6.337,7,4.150644444,6.871229583,1.430059306,6.09595,8.748906952,3.442993048,63.38798929
2021-08-26T07:00:00+07:00,7,7.002,6.231,6.387,4.173377778,6.933846073,1.412909483,6.18795,8.745569477,3.630330523,55.29601715
2021-08-27T07:00:00+07:00,6.387,7.546,6.166,7.503,4.211566667,7.058770098,1.364363235,6.33335,8.842378918,3.824321082,64.24498209
2021-08-28T07:00:00+07:00,7.503,8.79,7.305,8.26,4.255466667,7.226472006,1.284461327,6.5335,8.986077461,4.080922539,68.80647873
2021-08-29T07:00:00+07:00,8.26,8.278,7.671,7.881,4.290133333,7.355244565,1.225022102,6.6986,9.044925076,4.352274924,64.37817849
2021-08-30T07:00:00+07:00,7.881,9.016,7.75,8.205,4.330333333,7.502980402,1.157686265,6.87665,9.110034452,4.643265548,66.37075639
2021-08-31T07:00:00+07:00,8.205,10.135,8.039,8.358,4.368855556,7.650130424,1.087580687,7.0522,9.168734583,4.935665417,67.30093349
2021-09-01T07:00:00+07:00,8.358,9.047,8.074,8.716,4.406866667,7.807272475,1.006460858,7.25315,9.192852995,5.313447005,69.43151768
2021-09-02T07:00:00+07:00,8.716,9.273,8.541,8.829,4.452588889,7.97669557,0.928482208,7.43345,9.25135379,5.61554621,70.09389179
2021-09-03T07:00:00+07:00,8.829,9.828,8.829,9.235,4.504055556,8.16796553,0.840145581,7.63355,9.314423163,5.952676837,72.40731804
2021-09-04T07:00:00+07:00,9.235,9.315,8.618,8.806,4.548555556,8.321474521,0.77563659,7.7653,9.378687629,6.151912371,66.54924437
2021-09-05T07:00:00+07:00,8.806,8.811,8.381,8.731,4.595911111,8.469297957,0.722524265,7.86435,9.459381194,6.269318806,65.5507657
2021-09-06T07:00:00+07:00,8.731,9.242,7.8,9.076,4.649266667,8.634136293,0.66439704,8.0037,9.508267858,6.499132142,67.93408288
2021-09-07T07:00:00+07:00,9.076,10.636,7,8.313,4.691622222,8.749652303,0.633592141,8.02925,9.536601966,6.521898034,58.32376131
2021-09-08T07:00:00+07:00,8.313,10.399,7.192,8.863,4.7434,8.893053477,0.593746523,8.0775,9.626170462,6.528829538,62.44767758
2021-09-09T07:00:00+07:00,8.863,12.157,8.217,10.785,4.820366667,9.154342972,0.486390361,8.22195,10.16474175,6.279158248,72.63725824
2021-09-10T07:00:00+07:00,10.785,11.75,9.472,11.447,4.906811111,9.450597422,0.363024801,8.4112,10.78789061,6.034509393,75.13944446
2021-09-11T07:00:00+07:00,11.447,13.71,11.257,11.845,4.994388889,9.760436697,0.228341081,8.62845,11.3946762,5.8622238,76.52907693
2021-09-12T07:00:00+07:00,11.845,12.969,11.545,12.485,5.086055556,10.10100475,0.071106362,8.87415,12.06185904,5.686440962,78.60052404
2021-09-13T07:00:00+07:00,12.486,12.708,10.04,11.243,5.162733333,10.33829037,-0.012823704,9.0984,12.29010935,5.906690652,66.36056277
