time,open,high,low,close,EMA,ParabolicSAR
2002-03-28T22:00:00Z,0.5336,0.5339,0.532,0.5331,0.5222913192697122,0.5267999999999999
2002-03-31T22:00:00Z,0.5331,0.5357,0.5327999999999999,0.5334,0.5228332061346043,0.5276
2002-04-01T22:00:00Z,0.5334,0.5357,0.5313,0.5344,0.5233974399816967,0.5290579999999999
2002-04-02T22:00:00Z,0.5344,0.5353,0.5286,0.5319,0.5238121990069798,0.5357
2002-04-03T22:00:00Z,0.5319,0.5325,0.5297,0.5311,0.5241677014944442,0.5357
2002-04-04T22:00:00Z,0.5311,0.5323,0.529,0.5301,0.5244570819093494,0.535558
2002-04-07T21:00:00Z,0.5291,0.5302,0.5257,0.5282,0.524639663279625,0.53541884
2002-04-08T21:00:00Z,0.5282,0.5297,0.5272,0.5283,0.524818216290375,0.5350300863999999
2002-04-09T21:00:00Z,0.5283,0.5315,0.5282,0.5312,0.5251295228127957,0.5346568829439999
2002-04-10T21:00:00Z,0.5312,0.5352,0.5306,0.5344,0.5255817412121715,0.5257
2002-04-11T21:00:00Z,0.5344,0.5367,0.5333,0.5343,0.5260070221286509,0.52589
2002-04-14T21:00:00Z,0.534,0.534,0.5304,0.5311,0.5262554600735948,0.5263224
2002-04-15T21:00:00Z,0.5311,0.5337999999999999,0.5303,0.5334,0.5266039742163463,0.526737504
2002-04-16T21:00:00Z,0.5334,0.5384,0.5331,0.5382,0.5271696340106709,0.5271360038399999
2002-04-17T21:00:00Z,0.5382,0.5396,0.5371,0.5391,0.527751603083321,0.5278118436095999
2002-04-18T21:00:00Z,0.5391,0.5413,0.5384,0.5395,0.5283246956158419,0.5287548961208319
2002-04-21T21:00:00Z,0.5396,0.5413,0.5388,0.5408999999999999,0.528938125097996,0.5300094065087487
2002-04-22T21:00:00Z,0.5408999999999999,0.5421,0.5376,0.5385,0.5294045580200449,0.5311384658578738
2002-04-23T21:00:00Z,0.5385,0.5435,0.5374,0.5435,0.5300921405556525,0.532453849954929
2002-04-24T21:00:00Z,0.5435,0.5453,0.5425,0.5432,0.5307315483334255,0.5340003109612389
2002-04-25T21:00:00Z,0.5432,0.5448,0.5424,0.5436,0.5313592776830145,0.5358082612074406
2002-04-28T21:00:00Z,0.544,0.5447,0.5378,0.5385,0.5317076056009162,0.5373269394142501
2002-04-29T21:00:00Z,0.5385,0.5403,0.5363,0.5381,0.5320194297179447,0.5453
2002-04-30T21:00:00Z,0.5381,0.5398999999999999,0.5356,0.5398999999999999,0.532403847780484,0.54512
2002-05-01T21:00:00Z,0.5398999999999999,0.5406,0.5352,0.536,0.5325792698399726,0.5447392000000001
2002-05-02T21:00:00Z,0.536,0.5397,0.5339,0.5394,0.5329119883843642,0.544166848
2002-05-05T21:00:00Z,0.5396,0.5408999999999999,0.5372,0.5396,0.5332382328534195,0.54334550016
2002-05-06T21:00:00Z,0.5396,0.543,0.5383,0.5394,0.5335388068605698,0.5339
2002-05-07T21:00:00Z,0.5394,0.5433,0.5382,0.5393,0.5338198406722493,0.5340820000000001
2002-05-08T21:00:00Z,0.5393,0.5445,0.5387,0.544,0.5343164338101883,0.53445072
2002-05-09T21:00:00Z,0.544,0.5453,0.5418,0.5447,0.5348229492340816,0.5350536768
2002-05-12T21:00:00Z,0.5445,0.5478,0.5431,0.5473,0.5354315858568093,0.535873382656
2002-05-13T21:00:00Z,0.5473,0.5476,0.5448,0.5474,0.5360154109369649,0.5370660443904001
2002-05-14T21:00:00Z,0.5474,0.5494,0.5444,0.5492,0.5366585616229667,0.53813943995136
2002-05-15T21:00:00Z,0.5492,0.5501,0.547,0.5484,0.5372313147145292,0.5394907071571968
2002-05-16T21:00:00Z,0.5484,0.5529999999999999,0.5473,0.5525,0.5379761286308936,0.5409760081551893
2002-05-19T21:00:00Z,0.5523,0.5559999999999999,0.5507,0.5559,0.5388504638196305,0.542899846850359
2002-05-20T21:00:00Z,0.5559,0.5573,0.5534,0.5564,0.5397065387552583,0.5452578744172943
2002-05-21T21:00:00Z,0.5564,0.5607,0.5545,0.5591,0.5406525612550018,0.5476662995338355
2002-05-22T21:00:00Z,0.5591,0.5591,0.5541,0.5564,0.5414207289986602,0.5502730396270684
2002-05-23T21:00:00Z,0.5564,0.5566,0.5519999999999999,0.5561,0.5421367909987256,0.5607
2002-05-26T21:00:00Z,0.5561,0.5579999999999999,0.5553,0.5574,0.5428813377792756,0.560526
2002-05-27T21:00:00Z,0.5574,0.5628,0.5563,0.5612,0.5437749310583353,0.5519999999999999
2002-05-28T21:00:00Z,0.5612,0.5653,0.5606,0.5628,0.5447029832018311,0.5522159999999999
2002-05-29T21:00:00Z,0.5628,0.5660999999999999,0.5622,0.5642,0.5456540571919857,0.5527393599999999
2002-05-30T21:00:00Z,0.5642,0.5696,0.5622,0.5666,0.5466758104996937,0.5535409983999999
2002-06-02T21:00:00Z,0.5666,0.5718,0.5652,0.571,0.547862356328977,0.5548257185279999
2002-06-03T21:00:00Z,0.571,0.577,0.5702,0.5723,0.5490544365080513,0.5565231466751999
2002-06-04T21:00:00Z,0.5723,0.5746,0.5698,0.5736,0.5502517810686341,0.5589803690741759
2002-06-05T21:00:00Z,0.5736,0.5775,0.5704,0.5758,0.551498035650652,0.5611427247852748
2002-06-06T21:00:00Z,0.5758,0.5759,0.5704,0.572,0.5524981314725714,0.5634327433153363
2002-06-09T21:00:00Z,0.5717,0.5717,0.5677,0.5705,0.5533762714007386,0.5654021592511892
2002-06-10T21:00:00Z,0.5705,0.5705,0.5664,0.5704,0.5542066971860684,0.5775
2002-06-11T21:00:00Z,0.5704,0.5720999999999999,0.568,0.5700999999999999,0.5549819802501627,0.577278
2002-06-12T21:00:00Z,0.5700999999999999,0.5706,0.5654,0.5665,0.5555438348721059,0.57706044
2002-06-13T21:00:00Z,0.5665,0.5683,0.5565,0.5606,0.5557904770734666,0.5765940224
2002-06-16T21:00:00Z,0.5606,0.5613,0.5559,0.5584,0.5559177708747609,0.575388381056
2002-06-17T21:00:00Z,0.5584,0.5663,0.5565,0.566,0.5564095869296506,0.57382931057152
2002-06-18T21:00:00Z,0.566,0.5674,0.5640999999999999,0.5650999999999999,0.5568335095184481,0.5723949657257984
2002-06-19T21:00:00Z,0.5650999999999999,0.5728,0.5644,0.5717,0.5575587041760848,0.5559
2002-06-20T21:00:00Z,0.5717,0.5747,0.5712,0.5742,0.5583704747040806,0.5562379999999999
2002-06-23T21:00:00Z,0.5742,0.5793,0.5644,0.5699,0.5589328905721742,0.5569764799999999
2002-06-24T21:00:00Z,0.5699,0.5733,0.568,0.5726,0.5595995788369462,0.5583158911999999
2002-06-25T21:00:00Z,0.5726,0.578,0.5584,0.5598,0.5596093554790464,0.5793
2002-06-26T21:00:00Z,0.5598,0.5672,0.5583,0.5636,0.5598040210654345,0.578882
2002-06-27T21:00:00Z,0.5636,0.5665,0.5609,0.5647,0.560042849306145,0.57805872
2002-06-30T21:00:00Z,0.5647,0.5647,0.5599999999999999,0.5618,0.5601285639741379,0.5772683712000001
2002-07-01T21:00:00Z,0.5618,0.5645,0.5591,0.5639,0.5603125364632043,0.576509636352
2002-07-02T21:00:00Z,0.5639,0.5639,0.5572,0.5596,0.5602777785869505,0.57578125089792
2002-07-03T21:00:00Z,0.5596,0.5601,0.5539,0.5556,0.5600495942656358,0.5746663758440448
2002-07-04T21:00:00Z,0.5556,0.5588,0.5534,0.5565,0.5598764433258487,0.5730050657765212
2002-07-07T21:00:00Z,0.5565,0.5648,0.5565,0.5647,0.5601117387733683,0.5710445591988691
2002-07-08T21:00:00Z,0.5647,0.5692,0.5627,0.5670999999999999,0.5604526295649113,0.5692801032789822
2002-07-09T21:00:00Z,0.5670999999999999,0.5712,0.5639,0.5653,0.5606890866593058,0.5534
2002-07-10T21:00:00Z,0.5653,0.5666,0.5549,0.5569,0.56050425316373,0.553756
2002-07-11T21:00:00Z,0.5569,0.5612,0.5566,0.5595,0.5604552652045236,0.55410488
2002-07-14T21:00:00Z,0.5595,0.5627,0.5583,0.5599,0.5604281790969858,0.5544467824
2002-07-15T21:00:00Z,0.5599,0.5642,0.5555,0.5569999999999999,0.5602609508483524,0.554781846752
2002-07-16T21:00:00Z,0.5569999999999999,0.5579999999999999,0.5494,0.5509999999999999,0.5598091971484327,0.5712
2002-07-17T21:00:00Z,0.5509999999999999,0.5539,0.5497,0.5538,0.5595160655802165,0.570764
2002-07-18T21:00:00Z,0.5538,0.5585,0.5529999999999999,0.5567,0.559378696527523,0.57033672
2002-07-21T21:00:00Z,0.5567,0.5571,0.5464,0.5475,0.5587992479164243,0.5699179856000001
2002-07-22T21:00:00Z,0.5475,0.5478,0.5374,0.538,0.5577846504570866,0.5689772661760001
2002-07-23T21:00:00Z,0.538,0.5448,0.5355,0.5446,0.5571414967762531,0.56708263020544
2002-07-24T21:00:00Z,0.5446,0.5457,0.5391,0.5413,0.5563687408359481,0.5645560197890048
2002-07-25T21:00:00Z,0.5413,0.5421,0.5345,0.5346,0.5553068510390726,0.5622315382058845
2002-07-28T21:00:00Z,0.5346,0.5415,0.5346,0.5411,0.5546138339152155,0.559458384385296
2002-07-29T21:00:00Z,0.5411,0.5456,0.5393,0.5434,0.5540668176266683,0.5569625459467664
2002-07-30T21:00:00Z,0.5434,0.548,0.5413,0.543,0.5535269728643918,0.5547162913520898
2002-07-31T21:00:00Z,0.543,0.5432,0.5365,0.5397,0.552852486383202,0.5526946622168808
2002-08-01T21:00:00Z,0.5397,0.5422,0.5371,0.5384,0.552147487047436,0.5508751959951927
2002-08-04T21:00:00Z,0.5384,0.5395,0.5259,0.5275,0.5509451706060976,0.5492376763956734
2002-08-05T21:00:00Z,0.5275,0.5313,0.5229,0.5297999999999999,0.5499136988692148,0.5464371552281926
2002-08-06T21:00:00Z,0.5297999999999999,0.5376,0.5287,0.5363,0.5492496159975458,0.5431419534962456
2002-08-07T21:00:00Z,0.5363,0.537,0.531,0.5342,0.5485154883879094,0.5403080800067712
2002-08-08T21:00:00Z,0.5342,0.5365,0.5321,0.5352,0.547865952368987,0.5378709488058232
2002-08-11T21:00:00Z,0.5352,0.541,0.534,0.5395,0.5474578571314754,0.5229
2002-08-12T21:00:00Z,0.5395,0.5407,0.5367,0.5373,0.5469623519055498,0.523262
2002-08-13T21:00:00Z,0.5373,0.5416,0.5336,0.5377,0.5465105298613766,0.52361676
2002-08-14T21:00:00Z,0.5377,0.5454,0.5366,0.5423,0.5463051381608216,0.5243360896
2002-08-15T21:00:00Z,0.5423,0.5468999999999999,0.5422,0.5453,0.5462561070310255,0.525599924224
2002-08-18T21:00:00Z,0.5453,0.5468999999999999,0.5404,0.5408999999999999,0.5459948335173169,0.52730393028608
2002-08-19T21:00:00Z,0.5408999999999999,0.5468,0.5408,0.5462,0.5460048416384234,0.5288716158631936
2002-08-20T21:00:00Z,0.5462,0.5484,0.5421,0.5443,0.5459216786316711,0.5303138865941381
2002-08-21T21:00:00Z,0.5443,0.5445,0.5385,0.5413,0.5456962308935408,0.5321224979347243
2002-08-22T21:00:00Z,0.5413,0.5447,0.539,0.5428,0.5455549513377583,0.5337502481412519
2002-08-25T21:00:00Z,0.5428,0.5446,0.5423,0.5445,0.545503490296892,0.5352152233271268
2002-08-26T21:00:00Z,0.5445,0.5544,0.5441,0.5535,0.5458935639409461,0.5365337009944141
2002-08-27T21:00:00Z,0.5535,0.5544,0.5507,0.5513,0.5461572925291927,0.5386776568750844
2002-08-28T21:00:00Z,0.5513,0.5525,0.5496,0.5522,0.5464520587472809,0.5405643380500743
2002-08-29T21:00:00Z,0.5522,0.5539999999999999,0.5494,0.5505,0.546649519296194,0.5422246174840654
2002-09-01T21:00:00Z,0.5505,0.5524,0.548,0.5512,0.5468714939646724,0.5436856633859776
2002-09-02T21:00:00Z,0.5512,0.5518,0.5463,0.5477,0.5469119088932249,0.5449713837796603
2002-09-03T21:00:00Z,0.5477,0.5483,0.5427,0.5452,0.5468284011423359,0.5544
2002-09-04T21:00:00Z,0.5452,0.5466,0.5394,0.5427,0.5466270157207586,0.554166
2002-09-05T21:00:00Z,0.5427,0.5477,0.5416,0.5474,0.5466647222709654,0.5535753600000001
2002-09-08T21:00:00Z,0.5474,0.5483,0.5453,0.5481,0.5467347358187232,0.5530083456000001
2002-09-09T21:00:00Z,0.5481,0.5517,0.5465,0.5486,0.5468257243153709,0.5524640117760001
2002-09-10T21:00:00Z,0.5486,0.5488,0.5464,0.5481,0.546887884104865,0.5519414513049601
2002-09-11T21:00:00Z,0.5481,0.5612,0.5477,0.5522,0.5471470117095057,0.5394
2002-09-12T21:00:00Z,0.5522,0.5523,0.5472,0.5505,0.5473105721139201,0.539836
2002-09-15T21:00:00Z,0.5505,0.5505,0.5468999999999999,0.5478,0.5473344466449483,0.54026328
2002-09-16T21:00:00Z,0.5478,0.5516,0.545,0.5475,0.5473425224183655,0.5406820144
2002-09-17T21:00:00Z,0.5475,0.5488999999999999,0.5437,0.5484,0.5473941066906403,0.541092374112
2002-09-18T21:00:00Z,0.5484,0.5522,0.5473,0.5496,0.5475017112423164,0.5414945266297599
2002-09-19T21:00:00Z,0.5496,0.5502,0.545,0.5457,0.5474138228890326,0.5418886360971648
2002-09-22T21:00:00Z,0.5457,0.5478999999999999,0.5427,0.5434,0.5472180266505432,0.5422748633752215
2002-09-23T21:00:00Z,0.5434,0.545,0.5415,0.5437,0.5470464155944191,0.5612
2002-09-24T21:00:00Z,0.5437,0.5475,0.5436,0.5458,0.5469856148337158,0.560806
2002-09-25T21:00:00Z,0.5458,0.5468,0.5415,0.5442,0.5468497311832906,0.56041988
2002-09-26T21:00:00Z,0.5442,0.546,0.5431,0.5436,0.5466912077109349,0.5600414824
2002-09-29T21:00:00Z,0.5436,0.5448999999999999,0.5421,0.5427,0.5464965146518649,0.559670652752
2002-09-30T21:00:00Z,0.5427,0.5442,0.5402,0.5441,0.5463796114981154,0.5593072396969601
2002-10-01T21:00:00Z,0.5441,0.5457,0.5418,0.5434,0.5462342645957683,0.5585429501090816
2002-10-02T21:00:00Z,0.5434,0.5473,0.5431,0.5462,0.5462325931520723,0.5578092321047183
2002-10-03T21:00:00Z,0.5462,0.5477,0.5448999999999999,0.5464,0.5462407593397761,0.5571048628205296
2002-10-06T21:00:00Z,0.5464,0.5503,0.5458999999999999,0.5497,0.5464095027866163,0.5564286683077084
2002-10-07T21:00:00Z,0.5497,0.5506,0.5458999999999999,0.5462,0.5463992831384886,0.5557795215754001
2002-10-08T21:00:00Z,0.5462,0.5491,0.5458,0.5487,0.546511513229294,0.5551563407123841
2002-10-09T21:00:00Z,0.5487,0.5491,0.5466,0.5481,0.5465890003888406,0.5545580870838887
2002-10-10T21:00:00Z,0.5481,0.5497,0.5465,0.5496,0.5467358784186532,0.5539837636005331
2002-10-13T21:00:00Z,0.5496,0.5496,0.545,0.5466,0.5467292502031091,0.5534324130565118
2002-10-14T21:00:00Z,0.5466,0.5492,0.545,0.5473,0.546757091656616,0.5529031165342513
2002-10-15T21:00:00Z,0.5473,0.5491,0.5462,0.5488,0.5468567457221469,0.5523949918728812
2002-10-16T21:00:00Z,0.5488,0.5529,0.5481,0.5508,0.5470490995893593,0.5402
2002-10-17T21:00:00Z,0.5508,0.5519999999999999,0.5493,0.5498999999999999,0.5471881679020735,0.540454
2002-10-20T21:00:00Z,0.5498999999999999,0.5547,0.5492,0.5545,0.5475448426385577,0.54070292
2002-10-21T21:00:00Z,0.5545,0.5566,0.5519999999999999,0.5531,0.5478158259244817,0.5412628032
2002-10-22T21:00:00Z,0.5531,0.5535,0.5516,0.5528,0.5480589563671899,0.542183035008
2002-10-23T21:00:00Z,0.5528,0.5559999999999999,0.5527,0.5539999999999999,0.5483487633736684,0.54304805290752
2002-10-24T21:00:00Z,0.5539999999999999,0.5558,0.5538,0.5554,0.5486927261359286,0.5438611697330689
2002-10-27T22:00:00Z,0.5554,0.5589999999999999,0.5547,0.5589999999999999,0.5491955199829565,0.5446254995490847
2002-10-28T22:00:00Z,0.5589999999999999,0.5594,0.5555,0.5567,0.5495615921789098,0.5457754595851579
2002-10-29T22:00:00Z,0.5567,0.5572,0.5513,0.5526,0.5497098071945727,0.5471379136266421
2002-10-30T22:00:00Z,0.5526,0.5556,0.5522,0.5541,0.549923962941179,0.5483641222639779
2002-10-31T22:00:00Z,0.5541,0.5592,0.5541,0.5589999999999999,0.5503666964562434,0.5494677100375801
2002-11-03T22:00:00Z,0.5589999999999999,0.5619,0.5589999999999999,0.5612,0.5508951502876461,0.5504609390338221
2002-11-04T22:00:00Z,0.5612,0.5634,0.5603,0.5611,0.5513929478345903,0.5518336263497634
2002-11-05T22:00:00Z,0.5611,0.5642,0.5597,0.564,0.5520079259890005,0.5534529186607965
2002-11-06T22:00:00Z,0.564,0.5666,0.5632,0.5665,0.5527148564285614,0.555172451675069
2002-11-07T22:00:00Z,0.5665,0.5670999999999999,0.5644,0.5647,0.5532994975783877,0.5572294103735566
2002-11-10T22:00:00Z,0.5647,0.5655,0.5594,0.5615,0.553699522086759,0.5592035282988452
2002-11-11T22:00:00Z,0.5615,0.5619999999999999,0.5578,0.5605,0.5540312527166732,0.5670999999999999
2002-11-12T22:00:00Z,0.5605,0.5621,0.5587,0.5599999999999999,0.5543224111207379,0.5669139999999999
2002-11-13T22:00:00Z,0.5599999999999999,0.5639,0.5594,0.5638,0.5547847325294823,0.5667317199999999
2002-11-14T22:00:00Z,0.5638,0.5643,0.5613,0.5634,0.5552049894792637,0.5665530856
2002-11-17T22:00:00Z,0.5634,0.565,0.5616,0.5622,0.5555462095046655,0.566378023888
2002-11-18T22:00:00Z,0.5622,0.5638,0.5566,0.5589999999999999,0.5557146870898038,0.56620646341024
2002-11-19T22:00:00Z,0.5589999999999999,0.5608,0.5571,0.5604,0.5559432389390816,0.5658222048738304
2002-11-20T22:00:00Z,0.5604,0.5630999999999999,0.5593,0.5626,0.5562679589908337,0.5654533166788772
2002-11-21T22:00:00Z,0.5626,0.5642,0.5614,0.5634,0.5566158634303052,0.5650991840117221
2002-11-24T22:00:00Z,0.5634,0.5647,0.5583,0.5595,0.5567565530190708,0.5647592166512532
2002-11-25T22:00:00Z,0.5595,0.5612,0.5582,0.5599,0.5569098918961893,0.5647
2002-11-26T22:00:00Z,0.5599,0.5609,0.5543,0.5563,0.556880141071985,0.5647
2002-11-27T22:00:00Z,0.5563,0.5586,0.5553,0.5579999999999999,0.5569347683367663,0.564076
2002-11-28T22:00:00Z,0.5579999999999999,0.5618,0.5579,0.5607,0.5571184381739972,0.56348944
2002-12-01T22:00:00Z,0.5607,0.5622,0.5561,0.5601,0.5572638802142901,0.5629380736
2002-12-02T22:00:00Z,0.5601,0.5603,0.5581,0.5594,0.5573680811794467,0.562419789184
2002-12-03T22:00:00Z,0.5594,0.5619,0.5585,0.5605,0.5575208577072785,0.5622
2002-12-04T22:00:00Z,0.5605,0.5619,0.5599,0.5612,0.5577003280630211,0.5543
2002-12-05T22:00:00Z,0.5612,0.5618,0.5596,0.5608,0.557851531572142,0.5544520000000001
2002-12-08T22:00:00Z,0.5608,0.5636,0.5608,0.5634,0.5581221885686228,0.55460096
2002-12-09T22:00:00Z,0.5634,0.5637,0.5584,0.5589,0.5581601305896656,0.5549609216
2002-12-10T22:00:00Z,0.5589,0.5613,0.5589,0.5604,0.5582693925121209,0.555485266304
2002-12-11T22:00:00Z,0.5604,0.5665,0.5601,0.5653,0.5586123489749443,0.5559781503257599
2002-12-12T22:00:00Z,0.5653,0.5682,0.5639,0.5646,0.5589044295127519,0.5568198982996991
2002-12-15T22:00:00Z,0.5649,0.5672,0.5645,0.5662,0.5592603109999347,0.5579579084697293
2002-12-16T22:00:00Z,0.5662,0.5688,0.5643,0.566,0.559589076317011,0.5589821176227563
2002-12-17T22:00:00Z,0.566,0.5667,0.5633,0.565,0.5598530238137422,0.5601602635080255
2002-12-18T22:00:00Z,0.565,0.5664,0.5642,0.5656,0.560133364115511,0.5611970318870625
2002-12-19T22:00:00Z,0.5656,0.5662,0.5601,0.5626,0.5602536878171933,0.5688
2002-12-22T22:00:00Z,0.5626,0.5647,0.5608,0.5616,0.5603193615822083,0.568626
2002-12-23T22:00:00Z,0.5616,0.5639,0.5606,0.5634,0.5604696366269786,0.56845548
2002-12-25T22:00:00Z,0.5634,0.5642,0.5619,0.5634,0.5606125811817602,0.5682883704
2002-12-26T22:00:00Z,0.5634,0.5647,0.5599999999999999,0.5608,0.5606217235631377,0.5681246029920001
2002-12-29T22:00:00Z,0.5608,0.5650999999999999,0.5607,0.5650999999999999,0.5608401760722529,0.5677996188723201
2002-12-30T22:00:00Z,0.5650999999999999,0.5665,0.5587,0.5596,0.5607796796784844,0.5674876341174273
2003-01-01T22:00:00Z,0.5596,0.5654,0.5596,0.5637,0.5609221343283144,0.5669603760703816
2003-01-02T22:00:00Z,0.5637,0.5675,0.5621,0.5673,0.5612332497269332,0.5587
2003-01-05T22:00:00Z,0.5673,0.5768,0.5666,0.576,0.5619535790085463,0.5588759999999999
2003-01-06T22:00:00Z,0.576,0.5767,0.5732,0.5738,0.5625314532032513,0.5595929599999999
2003-01-07T22:00:00Z,0.5738,0.5767,0.571,0.5765,0.5632128457299219,0.5602812415999999
2003-01-08T22:00:00Z,0.5765,0.5787,0.5755,0.5763,0.563851243499194,0.5609419919359999
2003-01-09T22:00:00Z,0.5763,0.5838,0.5751,0.5836,0.5648145974748431,0.56200747241984
2003-01-12T22:00:00Z,0.5836,0.5859,0.5805,0.5851999999999999,0.565809007354119,0.5637508746262527
2003-01-13T22:00:00Z,0.5851999999999999,0.5865,0.5821,0.5836,0.5666768606539181,0.5659657871636274
2003-01-14T22:00:00Z,0.5836,0.5887,0.5821,0.5841999999999999,0.5675316479390928,0.5684298927039921
2003-01-15T22:00:00Z,0.5841999999999999,0.5882,0.5841999999999999,0.5882,0.5685398602347468,0.5712677077254332
2003-01-16T22:00:00Z,0.5882,0.5928,0.5877,0.5917,0.569669623150125,0.5737082286438726
2003-01-19T22:00:00Z,0.5917,0.5918,0.5892,0.5912,0.5707198854354848,0.576762912060853
2003-01-20T22:00:00Z,0.5912,0.5921,0.5851999999999999,0.5888,0.57160184224351,0.5793288461311165
2003-01-21T22:00:00Z,0.5888,0.5897,0.5845,0.5856,0.5722846792072411,0.5814842307501378
2003-01-22T22:00:00Z,0.5856,0.5921,0.5848,0.5912999999999999,0.5732122558312781,0.5832947538301158
2003-01-23T22:00:00Z,0.5912999999999999,0.5936,0.5904,0.5925,0.574153121400484,0.5845
2003-01-26T22:00:00Z,0.5925,0.5942,0.5879,0.5898,0.5749163837711921,0.5848
2003-01-27T22:00:00Z,0.5898,0.5898,0.5861999999999999,0.5874,0.5755253406604023,0.5942
2003-01-28T22:00:00Z,0.5874,0.5916,0.5874,0.5902,0.5762411777013583,0.5942
2003-01-29T22:00:00Z,0.5902,0.5905,0.5854,0.5891,0.5768684373256823,0.5940399999999999
2003-01-30T22:00:00Z,0.5891,0.5906,0.5857,0.5868,0.5773529037976002,0.5936944
2003-02-02T22:00:00Z,0.5868,0.5874,0.5821999999999999,0.5843,0.5776917865391806,0.593362624
2003-02-03T22:00:00Z,0.5843,0.5922999999999999,0.5838,0.5911,0.5783458457323913,0.59269286656
2003-02-04T22:00:00Z,0.5911,0.5932999999999999,0.5881,0.59,0.5789143410625186,0.5821999999999999
2003-02-05T22:00:00Z,0.59,0.5922,0.5885,0.5914,0.5795233975960543,0.582422
2003-02-06T22:00:00Z,0.5914,0.593,0.5882,0.5901,0.5800393294206371,0.58263956
2003-02-09T22:00:00Z,0.5901,0.5935,0.5891,0.5901,0.5805300938391426,0.5828527687999999
2003-02-10T22:00:00Z,0.5901,0.5918,0.5865,0.5912999999999999,0.5810554551152819,0.5832786580479999
2003-02-11T22:00:00Z,0.5912999999999999,0.5932,0.5871999999999999,0.5875,0.5813698231584389,0.5836875117260799
2003-02-12T22:00:00Z,0.5875,0.597,0.587,0.5955,0.5820591000775395,0.5840800112570367
2003-02-13T22:00:00Z,0.5955,0.5967,0.5906,0.5918,0.5825342659274156,0.5848552105816145
2003-02-16T22:00:00Z,0.5918,0.5931,0.5881,0.5896,0.5828789358821759,0.5855838979467176
2003-02-17T22:00:00Z,0.5896,0.5921,0.5888,0.5895,0.5832019146196307,0.5862688640699145
2003-02-18T22:00:00Z,0.5895,0.5947,0.5891,0.5944,0.5837481626869657,0.5869127322257196
2003-02-19T22:00:00Z,0.5944,0.5987,0.5936,0.5984,0.5844628864583332,0.5875179682921764
2003-02-20T22:00:00Z,0.5984,0.5992999999999999,0.5958,0.5972999999999999,0.5850890871189023,0.5884125308288023
2003-02-23T22:00:00Z,0.5972999999999999,0.6062,0.5951,0.6046,0.5860408389667607,0.5895012777459221
2003-02-24T22:00:00Z,0.6046,0.6081,0.6038,0.6055,0.5869900663342358,0.5915051244164115
2003-02-25T22:00:00Z,0.6055,0.6078,0.604,0.6073,0.5879807948057365,0.5938284069981139
2003-02-26T22:00:00Z,0.6073,0.6089,0.6043,0.6047,0.5887963657908225,0.595826430018378
2003-02-27T22:00:00Z,0.6047,0.6087,0.6027,0.608,0.5897331284351727,0.5979182012154375
2003-03-02T22:00:00Z,0.608,0.6147,0.608,0.6139,0.5909120002188227,0.5996752890209675
2003-03-03T22:00:00Z,0.6139,0.6162,0.6113999999999999,0.6123999999999999,0.5919601953300997,0.6023797369971933
2003-03-04T22:00:00Z,0.6123999999999999,0.6181,0.6123999999999999,0.616,0.5931328687286315,0.6051437895977546
2003-03-05T22:00:00Z,0.616,0.6164999999999999,0.6122,0.6136,0.5941312653760153,0.6077350316782036
2003-03-06T22:00:00Z,0.6136,0.6174,0.6129,0.6136,0.5950809597479171,0.609808025342563
2003-03-09T22:00:00Z,0.6136,0.6167,0.6123,0.6146,0.5960331080528968,0.6114664202740504
