time,open,high,low,close,basic,upper,lower,%K,%D
2021-01-05T00:00:00+07:00,29.93,29.94,29.924,29.924,29.91365,29.99705809,29.83024191,82.26263471,78.85069231
2021-01-05T01:00:00+07:00,29.924,29.926,29.918,29.918,29.9087,29.97744911,29.83995089,83.27759197,84.19988397
2021-01-05T02:00:00+07:00,29.918,29.924,29.912,29.917,29.9063,29.97020023,29.84239977,61.21166415,75.58396361
2021-01-05T03:00:00+07:00,29.917,29.92,29.914,29.914,29.9023,29.95222835,29.85237165,42.55907491,62.34944368
2021-01-05T04:00:00+07:00,29.914,29.922,29.914,29.916,29.89975,29.94058075,29.85891925,23.38935574,42.38669827
2021-01-05T05:00:00+07:00,29.916,29.918,29.906,29.907,29.8989,29.93836087,29.85943913,14.27170868,26.74004645
2021-01-05T06:00:00+07:00,29.907,29.932,29.89,29.926,29.9007,29.9416297,29.8597703,35,24.22035481
2021-01-05T07:00:00+07:00,29.926,29.94,29.913,29.923,29.90145,29.94342368,29.85947632,52.23809524,33.83660131
2021-01-05T08:00:00+07:00,29.923,29.93,29.893,29.914,29.90185,29.94414078,29.85955922,66.57142857,51.26984127
2021-01-05T09:00:00+07:00,29.914,29.914,29.85,29.866,29.90045,29.94545433,29.85544567,43.92592593,54.24514991
2021-01-05T10:00:00+07:00,29.866,29.892,29.846,29.876,29.90025,29.94564989,29.85485011,32.5642238,47.68719277
2021-01-05T11:00:00+07:00,29.876,29.918,29.868,29.91,29.9034,29.94178437,29.86501563,39.25925926,38.58313633
2021-01-05T12:00:00+07:00,29.91,29.932,29.906,29.906,29.90425,29.94206997,29.86643003,56.58914729,42.80421011
2021-01-05T13:00:00+07:00,29.906,29.912,29.88,29.894,29.9047,29.9418004,29.8675996,64.55550058,53.46796904
2021-01-05T14:00:00+07:00,29.894,29.931,29.892,29.93,29.90705,29.94430842,29.86979158,74.41860465,65.18775084
2021-01-05T15:00:00+07:00,29.93,29.979,29.922,29.958,29.91075,29.95253935,29.86896065,78.18981772,72.38797432
2021-01-05T16:00:00+07:00,29.958,29.96,29.918,29.942,29.91425,29.95415426,29.87434574,80.46058744,77.68966994
2021-01-05T17:00:00+07:00,29.942,29.954,29.934,29.947,29.9162,29.95843553,29.87396447,70.46137046,76.37059187
2021-01-05T18:00:00+07:00,29.947,29.966,29.938,29.958,29.9188,29.96446662,29.87313338,68.72169976,73.21455255
2021-01-05T19:00:00+07:00,29.958,29.982,29.958,29.976,29.9211,29.97299952,29.86920048,78.05461221,72.41256081
2021-01-05T20:00:00+07:00,29.976,29.976,29.963,29.975,29.92365,29.98063166,29.86666834,85.18318966,77.31983388
2021-01-05T21:00:00+07:00,29.975,29.975,29.931,29.931,29.9243,29.98130561,29.86729439,59.89583333,74.3778784
2021-01-05T22:00:00+07:00,29.931,29.959,29.931,29.944,29.92565,29.9831766,29.8681234,38.18423203,61.08775167
2021-01-05T23:00:00+07:00,29.944,29.948,29.918,29.918,29.92585,29.98324085,29.86845915,8.496732026,35.52559913
2021-01-06T00:00:00+07:00,29.918,29.923,29.912,29.914,29.92575,29.98321608,29.86828392,9.538398693,18.73978758
2021-01-06T01:00:00+07:00,29.914,29.914,29.913,29.913,29.92605,29.98318309,29.86891691,1.570767196,6.535299305
2021-01-06T02:00:00+07:00,29.913,29.914,29.91,29.914,29.92545,29.98282412,29.86807588,4.291855631,5.13367384
2021-01-06T03:00:00+07:00,29.914,29.914,29.912,29.912,29.9249,29.98256767,29.86723233,5.004574929,3.622399252
2021-01-06T04:00:00+07:00,29.912,29.919,29.912,29.918,29.9251,29.98264268,29.86755732,24.98829491,11.42824182
2021-01-06T05:00:00+07:00,29.918,29.938,29.918,29.935,29.92855,29.97938886,29.87771114,52.02911124,27.34066036
2021-01-06T06:00:00+07:00,29.935,29.935,29.916,29.93,29.93125,29.97601103,29.88648897,74.08424908,50.36721841
2021-01-06T07:00:00+07:00,29.93,29.936,29.882,29.887,29.9301,29.97805373,29.88214627,56.54761905,60.88699312
2021-01-06T08:00:00+07:00,29.887,29.944,29.876,29.936,29.9316,29.97830503,29.88489497,56.19747899,62.27644904
2021-01-06T09:00:00+07:00,29.936,29.95,29.932,29.95,29.9344,29.97838818,29.89041182,65.72128852,59.48879552
2021-01-06T10:00:00+07:00,29.95,29.972,29.938,29.956,29.9357,29.98061815,29.89078185,90.52287582,70.81388111
2021-01-06T11:00:00+07:00,29.956,29.962,29.904,29.942,29.9349,29.97875841,29.89104159,84.02777778,80.09064737
2021-01-06T12:00:00+07:00,29.942,29.945,29.91,29.93,29.9343,29.97808173,29.89051827,69.44444444,81.33169935
2021-01-06T13:00:00+07:00,29.93,29.93,29.896,29.902,29.93205,29.9775801,29.8865199,44.29824561,65.92348928
2021-01-06T14:00:00+07:00,29.902,29.922,29.896,29.906,29.92945,29.97469367,29.88420633,25.76754386,46.50341131
