time,open,high,low,close,EMA90,EMA75,EMA60,EMA45,EMA30,ParabolicSAR
2014-01-22T22:00:00Z,1236.8,1237.49,1231.44,1231.87,1239.522889,1240.09816,1241.824378,1243.056226,1243.554831,1250.834536
2014-01-23T02:00:00Z,1231.87,1235.88,1231.56,1235.01,1239.423705,1239.964261,1241.600956,1242.706391,1243.003552,1249.282973
2014-01-23T06:00:00Z,1235.01,1247.92,1234.72,1247,1239.590217,1240.149412,1241.777974,1242.893069,1243.261387,1231.44
2014-01-23T10:00:00Z,1247,1258.24,1244.2,1255.96,1239.949992,1240.56548,1242.242958,1243.461197,1244.080652,1231.56
2014-01-23T14:00:00Z,1255.96,1265.38,1254.28,1262,1240.434608,1241.129547,1242.89073,1244.267232,1245.236739,1232.6272
2014-01-23T18:00:00Z,1262,1264.79,1261.26,1263.61,1240.943957,1241.721137,1243.57005,1245.108222,1246.422111,1234.592368
2014-01-23T22:00:00Z,1263.61,1264.42,1260.12,1260.46,1241.372881,1242.214265,1244.123819,1245.77569,1247.327781,1236.439626
2014-01-24T02:00:00Z,1260.46,1261.74,1258.72,1260.52,1241.793697,1242.695995,1244.661399,1246.416747,1248.178892,1238.176048
2014-01-24T06:00:00Z,1260.52,1260.52,1256.84,1258.72,1242.165703,1243.11768,1245.122337,1246.951671,1248.858964,1239.808285
2014-01-24T10:00:00Z,1258.72,1272.45,1258.52,1267.36,1242.719424,1243.755635,1245.85144,1247.83899,1250.052579,1241.342588
2014-01-24T14:00:00Z,1267.36,1270.23,1260.55,1262.35,1243.150865,1244.244961,1246.392377,1248.469903,1250.845961,1243.831181
2014-01-24T18:00:00Z,1262.35,1269.97,1262.15,1269.89,1243.738539,1244.91983,1247.162791,1249.401212,1252.074608,1246.120687
2014-01-26T22:00:00Z,1269.89,1279.1,1266.45,1273.15,1244.384944,1245.662729,1248.01483,1250.433768,1253.434311,1248.227032
2014-01-27T02:00:00Z,1273.15,1274.86,1270.5,1271.24,1244.975165,1246.335815,1248.776311,1251.338387,1254.583065,1251.314329
2014-01-27T06:00:00Z,1271.24,1272.36,1266.12,1270.97,1245.54648,1246.984084,1249.503973,1252.191935,1255.640287,1254.092896
2014-01-27T10:00:00Z,1270.97,1271.12,1258.51,1261.22,1245.890953,1247.358713,1249.888105,1252.58446,1256.000268,1256.593606
2014-01-27T14:00:00Z,1261.22,1265.75,1257.16,1264.3,1246.295548,1247.804536,1250.360626,1253.093831,1256.535735,1279.1
2014-01-27T18:00:00Z,1264.3,1264.7,1251.89,1256.55,1246.52092,1248.03468,1250.563557,1253.244099,1256.536655,1278.6612
2014-01-27T22:00:00Z,1256.55,1258.14,1251.46,1258.09,1246.775186,1248.299294,1250.810325,1253.45479,1256.636871,1277.590352
2014-01-28T02:00:00Z,1258.09,1259.95,1255.99,1259.84,1247.062325,1248.602996,1251.10638,1253.732408,1256.843525,1276.022531
2014-01-28T06:00:00Z,1259.84,1261.05,1253.28,1254.49,1247.22557,1248.757918,1251.217319,1253.765347,1256.691684,1274.548779
2014-01-28T10:00:00Z,1254.49,1261.74,1252.51,1258.68,1247.477316,1249.019025,1251.461997,1253.979028,1256.819963,1273.163452
2014-01-28T14:00:00Z,1258.68,1259.14,1245.34,1250.4,1247.541551,1249.055367,1251.427177,1253.823418,1256.405772,1271.861245
2014-01-28T18:00:00Z,1250.4,1256.75,1249.2,1256.72,1247.743275,1249.257067,1251.600712,1253.949356,1256.426044,1269.739546
2014-01-28T22:00:00Z,1256.72,1256.76,1248.3,1252.66,1247.851335,1249.346618,1251.635443,1253.893297,1256.183074,1267.787582
2014-01-29T02:00:00Z,1252.66,1253.93,1252.11,1253.58,1247.97724,1249.458023,1251.699199,1253.879676,1256.015133,1265.991775
2014-01-29T06:00:00Z,1253.58,1256.05,1250.82,1254.57,1248.122135,1249.592549,1251.793324,1253.90969,1255.921899,1264.339633
2014-01-29T10:00:00Z,1254.57,1268.98,1254.25,1266.76,1248.531759,1250.044324,1252.284034,1254.468399,1256.621131,1245.34
2014-01-29T14:00:00Z,1266.76,1268.47,1261.1,1261.76,1248.822489,1250.352631,1252.594722,1254.785425,1256.952671,1245.8128
2014-01-29T18:00:00Z,1261.76,1270.05,1253.5,1267.05,1249.223094,1250.792035,1253.068665,1255.318667,1257.604112,1246.276144
2014-01-29T22:00:00Z,1267.05,1268.24,1263.59,1263.8,1249.543466,1251.13435,1253.420512,1255.687421,1258.003847,1247.227098
2014-01-30T02:00:00Z,1263.8,1264,1261.13,1263.24,1249.844488,1251.45292,1253.742463,1256.015794,1258.341663,1248.140014
2014-01-30T06:00:00Z,1263.24,1263.31,1253.7,1254.02,1249.936258,1251.520475,1253.751562,1255.92902,1258.062846,1249.016414
2014-01-30T10:00:00Z,1254.02,1256.41,1238.29,1241.31,1249.74667,1251.251778,1253.343642,1255.293411,1256.982017,1270.05
2014-01-30T14:00:00Z,1241.31,1246.71,1237.93,1243.81,1249.616193,1251.055942,1253.031064,1254.794132,1256.13221,1269.4148
2014-01-30T18:00:00Z,1243.81,1245.87,1242.03,1243.48,1249.481332,1250.856575,1252.717914,1254.302213,1255.315938,1268.155408
2014-01-30T22:00:00Z,1243.48,1245.08,1241.55,1243.22,1249.34372,1250.655612,1252.406507,1253.820378,1254.535555,1266.946392
2014-01-31T02:00:00Z,1243.22,1244.4,1242,1242.5,1249.193309,1250.440991,1252.081704,1253.328187,1253.759068,1265.785736
2014-01-31T06:00:00Z,1242.5,1244.41,1238.41,1242.54,1249.047082,1250.23307,1251.768861,1252.859136,1253.035257,1264.671507
2014-01-31T10:00:00Z,1242.54,1254.85,1242.14,1251.43,1249.099454,1250.264568,1251.757751,1252.797,1252.931692,1263.601846
2014-01-31T14:00:00Z,1251.43,1253.35,1239.39,1240.85,1248.918147,1250.016817,1251.400119,1252.277565,1252.152228,1262.574972
2014-01-31T18:00:00Z,1240.85,1245.25,1239.39,1244.08,1248.811815,1249.860585,1251.160116,1251.921149,1251.631439,1261.589174
2014-02-02T22:00:00Z,1244.08,1245.57,1241.73,1244.51,1248.717269,1249.71978,1250.942079,1251.598925,1251.171991,1260.642807
2014-02-03T02:00:00Z,1244.51,1245.88,1243.51,1245.88,1248.654912,1249.618733,1250.776109,1251.350276,1250.830572,1259.734294
2014-02-03T06:00:00Z,1245.88,1247,1240.74,1244.64,1248.566672,1249.487714,1250.574925,1251.058525,1250.431181,1258.862123
2014-02-03T10:00:00Z,1244.64,1248.84,1244.08,1247.32,1248.539272,1249.430669,1250.468206,1250.89598,1250.230459,1258.024838
2014-02-03T14:00:00Z,1247.32,1266.18,1246.66,1259.34,1248.776651,1249.69144,1250.759085,1251.263112,1250.818172,1237.93
