time,open,high,low,close,%K,%D
2020-01-03T04:00:00+07:00,0.85006,0.85053,0.84994,0.84994,43.78807946,58.83155575
2020-01-03T05:00:00+07:00,0.84994,0.85038,0.84939,0.84969,26.25993013,43.70013318
2020-01-03T06:00:00+07:00,0.84969,0.85025,0.84956,0.84965,19.27728386,29.77509782
2020-01-03T07:00:00+07:00,0.84965,0.85003,0.84937,0.84946,17.26578961,20.93433453
2020-01-03T08:00:00+07:00,0.84946,0.85063,0.84931,0.85046,38.73043607,25.09116985
2020-01-03T09:00:00+07:00,0.85046,0.85137,0.85027,0.85102,59.29651385,38.43091318
2020-01-03T10:00:00+07:00,0.85102,0.85107,0.85038,0.85042,74.671472,57.56614064
2020-01-03T11:00:00+07:00,0.85042,0.85104,0.85033,0.85096,72.33009709,68.76602765
2020-01-03T12:00:00+07:00,0.85096,0.85127,0.85076,0.851,72.00647249,73.00268053
2020-01-03T13:00:00+07:00,0.851,0.85192,0.85097,0.85104,69.600863,71.31247753
2020-01-03T14:00:00+07:00,0.85104,0.85248,0.85102,0.8519,67.24291914,69.61675154
2020-01-03T15:00:00+07:00,0.8519,0.85233,0.85043,0.85134,55.55555556,64.13311257
2020-01-03T16:00:00+07:00,0.85134,0.85259,0.85104,0.85246,71.32716049,64.70854506
2020-01-03T17:00:00+07:00,0.85246,0.8525,0.85074,0.85146,62.88113695,63.25461767
2020-01-03T18:00:00+07:00,0.85146,0.85235,0.85109,0.85229,75.92592593,70.04474112
2020-01-03T19:00:00+07:00,0.85229,0.85271,0.85148,0.85157,61.2654321,66.69083166
2020-01-03T20:00:00+07:00,0.85157,0.85207,0.85038,0.85202,68.83245907,68.6746057
2020-01-03T21:00:00+07:00,0.85202,0.8534,0.8514,0.85313,70.48195625,66.85994914
2020-01-03T22:00:00+07:00,0.85313,0.85415,0.85253,0.854,85.82236297,75.04559276
2020-01-03T23:00:00+07:00,0.854,0.85428,0.85302,0.85347,88.77053068,81.69161663
2020-01-04T00:00:00+07:00,0.85347,0.85413,0.8533,0.85358,85.76775715,86.7868836
2020-01-04T01:00:00+07:00,0.85358,0.8543,0.85314,0.85323,74.79516652,83.11115145
2020-01-04T02:00:00+07:00,0.85323,0.85398,0.8531,0.85383,72.86701934,77.809981
2020-01-04T03:00:00+07:00,0.85383,0.85388,0.85355,0.85373,64.00617532,70.55612039
2020-01-04T04:00:00+07:00,0.85373,0.85381,0.8529,0.8531,47.73359732,61.53559733
2020-01-06T05:00:00+07:00,0.85278,0.85377,0.8522,0.85333,41.18799603,50.97592289
2020-01-06T06:00:00+07:00,0.85333,0.85421,0.85302,0.8534,42.59891021,43.84016786
