time,open,high,low,close,EMA90,EMA75,EMA60,EMA45,EMA30,ParabolicSAR
2015-01-23T05:00:00+07:00,1.41591,1.41883,1.40983,1.41707,1.442333222,1.43825554,1.431596964,1.426043059,1.421959586,1.437590252
2015-01-23T09:00:00+07:00,1.41707,1.42107,1.41392,1.41871,1.441814031,1.437741183,1.431174441,1.42572423,1.421749935,1.436307842
2015-01-23T13:00:00+07:00,1.41871,1.4213,1.41074,1.41202,1.441159217,1.43706431,1.430546426,1.425128394,1.421122197,1.435076728
2015-01-23T17:00:00+07:00,1.41202,1.41937,1.39647,1.41756,1.440640553,1.436551039,1.430120642,1.424799334,1.420892378,1.433894859
2015-01-23T21:00:00+07:00,1.41756,1.42447,1.41467,1.42069,1.440202079,1.436133643,1.42981144,1.424620667,1.420879321,1.431649368
2015-01-24T01:00:00+07:00,1.42069,1.42221,1.41484,1.41484,1.439644671,1.435573284,1.429320573,1.424195421,1.420489688,1.429538606
2015-01-26T05:00:00+07:00,1.41422,1.41736,1.41073,1.41487,1.439100172,1.435028461,1.428846784,1.423789968,1.420127127,1.427554489
2015-01-26T09:00:00+07:00,1.41487,1.41948,1.41311,1.41654,1.438604344,1.434541922,1.428443283,1.423474752,1.4198957,1.42568942
2015-01-26T13:00:00+07:00,1.41654,1.42582,1.41654,1.41997,1.438194798,1.434158451,1.42816547,1.423322371,1.419900493,1.39647
2015-01-26T17:00:00+07:00,1.41997,1.42436,1.41724,1.42326,1.437866561,1.433871649,1.428004635,1.423319659,1.420117236,1.397057
2015-01-26T21:00:00+07:00,1.42326,1.42533,1.42001,1.42289,1.437537406,1.433582659,1.427836942,1.423300978,1.420296124,1.39763226
2015-01-27T01:00:00+07:00,1.42289,1.42349,1.41771,1.41788,1.437105375,1.433169431,1.427510485,1.423065284,1.420140245,1.398196015
2015-01-27T05:00:00+07:00,1.41788,1.42155,1.41737,1.41878,1.436702619,1.432790762,1.42722424,1.422878967,1.420052487,1.398748495
2015-01-27T09:00:00+07:00,1.41878,1.4212,1.4148,1.41504,1.436226518,1.432323636,1.426824757,1.422538142,1.419729101,1.399289925
2015-01-27T13:00:00+07:00,1.41504,1.42566,1.41477,1.42372,1.435951649,1.432097225,1.426722961,1.422589528,1.419986578,1.399820526
2015-01-27T17:00:00+07:00,1.42372,1.428,1.41452,1.42713,1.435757767,1.431966508,1.426736307,1.422786939,1.420447444,1.400340516
2015-01-27T21:00:00+07:00,1.42713,1.43564,1.42632,1.43188,1.435672541,1.431964232,1.426904953,1.42318229,1.421185028,1.401446895
2015-01-28T01:00:00+07:00,1.43188,1.43513,1.43016,1.4338,1.435631387,1.432012541,1.42713102,1.423643929,1.421998897,1.403498481
2015-01-28T05:00:00+07:00,1.4338,1.43675,1.41721,1.42019,1.435292015,1.431701422,1.426903445,1.423493759,1.421882194,1.405426972
2015-01-28T09:00:00+07:00,1.42019,1.42142,1.41651,1.41944,1.434943619,1.431378753,1.426658742,1.423317508,1.421724633,1.407932815
2015-01-28T13:00:00+07:00,1.41944,1.42121,1.4173,1.42092,1.434635408,1.431103523,1.426470587,1.423213269,1.421672722,1.410238189
2015-01-28T17:00:00+07:00,1.42092,1.43077,1.41953,1.42524,1.434428916,1.430949219,1.42643024,1.423301387,1.421902869,1.412359134
2015-01-28T21:00:00+07:00,1.42524,1.42566,1.42095,1.42383,1.434195972,1.430761872,1.426344986,1.423324371,1.4220272,1.414310404
2015-01-29T01:00:00+07:00,1.42383,1.43109,1.4061,1.43068,1.434118698,1.430759717,1.426487117,1.423644181,1.422585445,1.43675
2015-01-29T05:00:00+07:00,1.43068,1.43166,1.42707,1.42942,1.43401543,1.430724461,1.426583277,1.423895303,1.423026384,1.436137
2015-01-29T09:00:00+07:00,1.42942,1.43399,1.42805,1.4318,1.433966739,1.430752765,1.426754318,1.424238986,1.423592424,1.43553626
2015-01-29T13:00:00+07:00,1.4318,1.44901,1.4314,1.44673,1.434247251,1.431173219,1.427409258,1.425216856,1.425085171,1.4061
2015-01-29T17:00:00+07:00,1.44673,1.45572,1.44556,1.45439,1.434689948,1.431784186,1.428293872,1.426485253,1.426975805,1.4069582
2015-01-29T21:00:00+07:00,1.45439,1.46322,1.45435,1.46321,1.435316763,1.432611182,1.429438664,1.428081982,1.429313495,1.408908672
2015-01-30T01:00:00+07:00,1.46321,1.46328,1.45538,1.45835,1.435822988,1.433288519,1.430386576,1.429397982,1.431186818,1.412167352
2015-01-30T05:00:00+07:00,1.45835,1.45849,1.45417,1.45543,1.436253911,1.433871189,1.431207672,1.430529809,1.432750894,1.416256364
2015-01-30T09:00:00+07:00,1.45543,1.45948,1.45324,1.45541,1.436674924,1.434438,1.432001191,1.431611557,1.434212772,1.420018254
2015-01-30T13:00:00+07:00,1.45541,1.46155,1.45513,1.45714,1.437124706,1.435035421,1.432825414,1.432721489,1.435691948,1.423479194
2015-01-30T17:00:00+07:00,1.45714,1.46697,1.45295,1.46157,1.437661965,1.4357337,1.43376786,1.433975772,1.437361499,1.426663259
2015-01-30T21:00:00+07:00,1.46157,1.46316,1.44776,1.45399,1.438020823,1.436214129,1.434430881,1.434845956,1.438434306,1.430693933
2015-01-31T01:00:00+07:00,1.45399,1.45684,1.44761,1.45129,1.438312453,1.436610862,1.434983639,1.435560914,1.439263706,1.434321539
2015-02-02T05:00:00+07:00,1.4579,1.45917,1.45143,1.45275,1.438629762,1.437035576,1.435566142,1.436308266,1.440133789,1.437586386
2015-02-02T09:00:00+07:00,1.45275,1.4566,1.45202,1.45303,1.438946251,1.437456482,1.436138728,1.437035298,1.440965803,1.440524747
2015-02-02T13:00:00+07:00,1.45303,1.45808,1.44971,1.45805,1.439366113,1.437998417,1.43685713,1.43794898,1.442068009,1.443169272
2015-02-02T17:00:00+07:00,1.45805,1.45807,1.4494,1.45157,1.439634331,1.438355564,1.437339519,1.438541199,1.442681041,1.445549345
2015-02-02T21:00:00+07:00,1.45157,1.45344,1.44891,1.44972,1.439855994,1.438654628,1.437745437,1.439027234,1.443135167,1.447691411
2015-02-03T01:00:00+07:00,1.44972,1.45461,1.44814,1.45308,1.440146631,1.439034243,1.438248209,1.439638223,1.443776769,1.46697
2015-02-03T05:00:00+07:00,1.45308,1.45556,1.44866,1.4526,1.440420332,1.439391237,1.43871876,1.440201779,1.44434601,1.4665934
2015-02-03T09:00:00+07:00,1.4526,1.48103,1.4506,1.47861,1.441259665,1.440423309,1.440026669,1.441871702,1.44655659,1.44814
2015-02-03T13:00:00+07:00,1.47861,1.48561,1.47545,1.47911,1.44209154,1.44144138,1.44130809,1.443490758,1.44865681,1.44866
2015-02-03T17:00:00+07:00,1.47911,1.48753,1.47627,1.48609,1.44305854,1.442616344,1.442776349,1.445342899,1.451071854,1.450138
2015-02-03T21:00:00+07:00,1.48609,1.48946,1.47704,1.47813,1.443829341,1.443550914,1.443935485,1.446768425,1.452817541,1.45238152
2015-02-04T01:00:00+07:00,1.47813,1.47909,1.46458,1.47263,1.444462322,1.444316153,1.444876289,1.447892841,1.454095764,1.455347798
