time,open,high,low,close,ParabolicSAR,Basis,Upper,Lower,%K,%D
2019-01-03T15:00:00Z,107.74600000000001,107.941,107.104,107.542,108.06641905179654,107.55870000000002,108.97618921953129,106.14121078046874,48.74900391191028,49.40729522842373
2019-01-03T16:00:00Z,107.542,108.30300000000001,107.49300000000001,108.095,104.656,107.50945000000002,108.67596657590619,106.34293342409384,60.004946857377696,52.00537510287247
2019-01-03T17:00:00Z,108.095,108.111,107.82300000000001,108.02300000000001,104.72894000000001,107.46690000000001,108.38884797169338,106.54495202830664,69.39444825052608,59.382799673271336
2019-01-03T18:00:00Z,108.02300000000001,108.028,107.744,107.84,104.8004212,107.52830000000002,108.32925883945731,106.72734116054272,73.56130108423655,67.65356539738009
2019-01-03T19:00:00Z,107.84,107.891,107.72200000000001,107.73400000000001,104.870472776,107.54375000000002,108.34993308831261,106.73756691168742,63.52515985543514,68.82696973006591
2019-01-03T20:00:00Z,107.73400000000001,107.777,107.394,107.52000000000001,104.93912332048,107.53770000000002,108.34201535326827,106.73338464673176,42.59655323330514,59.894338057658935
2019-01-03T21:00:00Z,107.52000000000001,107.67500000000001,107.46600000000001,107.656,105.00640085407039,107.5438,108.35068273621984,106.73691726378017,34.315438760489904,46.812383949743385
2019-01-03T22:00:00Z,107.656,107.712,107.631,107.676,105.07233283698899,107.57090000000001,108.34514233126336,106.79665766873666,31.627341686955685,36.17977789358356
2019-01-03T23:00:00Z,107.676,107.971,107.64200000000001,107.851,105.13694618024921,107.60560000000001,108.35587178411002,106.85532821589,53.407803961952254,39.78352813646593
2019-01-04T00:00:00Z,107.851,107.935,107.516,107.519,105.20026725664422,107.6239,108.33040101735453,106.91739898264548,48.44868213155132,44.49460926015308
2019-01-04T01:00:00Z,107.519,107.95100000000001,107.513,107.84,105.26232191151134,107.66749999999999,108.27364947622941,107.06135052377057,58.30865235570317,53.388379483068896
2019-01-04T02:00:00Z,107.84,108.19500000000001,107.80600000000001,108.11200000000001,105.32313547328111,107.73060000000001,108.17267493710533,107.28852506289469,61.184365375655396,55.980566620969945
2019-01-04T03:00:00Z,108.11200000000001,108.44600000000001,108.10900000000001,108.32900000000001,105.3827327638155,107.76945,108.30604078625169,107.23285921374833,83.1163750126697,67.53646424800941
2019-01-04T04:00:00Z,108.32900000000001,108.433,108.311,108.334,105.50526345326288,107.80385000000001,108.41652460522634,107.19117539477368,87.7618106173232,77.35418366854942
2019-01-04T05:00:00Z,108.334,108.37700000000001,108.211,108.25500000000001,105.62289291513237,107.83365,108.48700158749433,107.18029841250568,84.99464094319356,85.29094219106214
2019-01-04T06:00:00Z,108.25500000000001,108.284,108.063,108.186,105.73581719852707,107.86100000000002,108.53118654118525,107.19081345881479,75.63303858520844,82.79649671524173
2019-01-04T07:00:00Z,108.186,108.232,107.82100000000001,107.849,105.84422451058599,107.87590000000003,108.52225608410876,107.2295439158913,47.79446766702321,69.47404906514173
2019-01-04T08:00:00Z,107.849,108.043,107.825,108.037,105.94829553016255,107.89460000000001,108.53455038869419,107.25464961130584,33.04970588235203,52.15907071152788
2019-01-04T09:00:00Z,108.037,108.04100000000001,107.866,108.03,106.04820370895605,107.90870000000002,108.54690603059204,107.27049396940801,25.78801523486966,35.54406292808162
2019-01-04T10:00:00Z,108.03,108.06200000000001,107.929,107.96600000000001,106.14411556059781,107.9197,108.55160540233214,107.28779459766787,34.733846768347284,31.190522628522984
2019-01-04T11:00:00Z,107.96600000000001,108.01700000000001,107.944,107.99000000000001,106.2361909381739,107.94210000000002,108.53634947409728,107.34785052590277,36.675548023058816,32.39913667542525
2019-01-04T12:00:00Z,107.99000000000001,108.05900000000001,107.962,108.004,106.32458330064695,107.93755000000003,108.52652764969358,107.34857235030648,49.321380723986614,40.243591838464226
2019-01-04T13:00:00Z,108.004,108.453,107.998,108.30000000000001,106.40943996862107,107.95140000000004,108.57145413066662,107.33134586933345,63.52730387534813,49.84141087413118
2019-01-04T14:00:00Z,108.30000000000001,108.589,108.275,108.47200000000001,106.5320535705038,107.98300000000003,108.66052721344164,107.30547278655843,77.24513916252677,63.36460792062049
2019-01-04T15:00:00Z,108.47200000000001,108.482,108.10600000000001,108.111,106.6966092848635,108.00185000000003,108.66710712837593,107.33659287162413,60.699821398487394,67.15742147878741
2019-01-04T16:00:00Z,108.111,108.35000000000001,108.06400000000001,108.289,106.84800054207442,108.04030000000004,108.66202195348471,107.41857804651538,53.43910339626438,63.7946879857595
2019-01-04T17:00:00Z,108.289,108.57300000000001,108.281,108.45,106.98728049870846,108.08000000000004,108.69886185853225,107.46113814146783,51.50837479040857,55.21576652838677
2019-01-04T18:00:00Z,108.45,108.587,108.352,108.433,107.11541805881178,108.11785000000005,108.71949060851888,107.51620939148121,66.30645526290787,57.08464448319359
2019-01-04T19:00:00Z,108.433,108.558,108.41900000000001,108.51400000000001,107.23330461410684,108.15100000000004,108.76897451398395,107.53302548601613,77.60277358347935,65.13920121226526
2019-01-04T20:00:00Z,108.51400000000001,108.522,108.42800000000001,108.459,107.34176024497829,108.19800000000005,108.7204090829549,107.6755909170452,77.28453063825982,73.731253161549
2019-01-04T21:00:00Z,108.459,108.527,108.433,108.504,107.44153942538003,108.23120000000003,108.73640515629484,107.72599484370522,78.14789820750948,77.67840080974953
2019-01-06T22:00:00Z,108.498,108.563,108.423,108.471,107.53333627134963,108.24915000000003,108.76562681151987,107.73267318848019,66.3466424951025,73.92635711362392
2019-01-06T23:00:00Z,108.471,108.62,108.352,108.549,107.61778936964166,108.26015000000002,108.80060945439479,107.71969054560526,65.67385918412428,70.05613329557873
2019-01-07T00:00:00Z,108.549,108.604,108.45700000000001,108.477,107.71801043267749,108.26730000000002,108.81935757170525,107.71524242829479,56.929183867894835,62.9832285157072
2019-01-07T01:00:00Z,108.477,108.54,108.32100000000001,108.369,107.80820938940974,108.27300000000002,108.82775163359317,107.71824836640688,45.40092181234198,56.001321621453684
2019-01-07T02:00:00Z,108.369,108.39200000000001,108.235,108.23700000000001,107.88938845046877,108.27555000000002,108.8284952250012,107.72260477499884,21.071594423313638,41.133900034516806
2019-01-07T03:00:00Z,108.23700000000001,108.27000000000001,108.06700000000001,108.13600000000001,107.9624496054219,108.28990000000002,108.79357580097697,107.78622419902307,9.68346274895509,25.385326328203558
2019-01-07T04:00:00Z,108.13600000000001,108.30300000000001,108.019,108.302,108.62,108.30315000000003,108.78548888175422,107.82081111824584,20.457648305750826,17.070901826006505
2019-01-07T05:00:00Z,108.302,108.313,108.149,108.19200000000001,108.60798,108.31125000000002,108.7725368379483,107.84996316205174,31.35294622600004,20.49801909356864
2019-01-07T06:00:00Z,108.19200000000001,108.26100000000001,108.161,108.21000000000001,108.5962004,108.32345000000002,108.74512484138461,107.90177515861544,44.26262565755123,32.02440672976736
2019-01-07T07:00:00Z,108.21000000000001,108.27300000000001,108.09100000000001,108.18700000000001,108.584656392,108.33330000000001,108.71836501075622,107.9482349892438,47.18488857981483,40.933486821122024
2019-01-07T08:00:00Z,108.18700000000001,108.263,108.06700000000001,108.19600000000001,108.57334326416,108.34290000000001,108.68888130370318,107.99691869629685,56.18445769728995,49.21065731155199
2019-01-07T09:00:00Z,108.19600000000001,108.22800000000001,108.12,108.197,108.5622563988768,108.33775,108.69217107285368,107.98332892714632,56.73082241026656,53.36672289579044
2019-01-07T10:00:00Z,108.197,108.363,108.14500000000001,108.351,108.55139127089926,108.3317,108.67783319329871,107.98556680670129,69.66518534462848,60.860155150728325
2019-01-07T11:00:00Z,108.351,108.40400000000001,108.32100000000001,108.35600000000001,108.54074344548127,108.34395000000002,108.66618193798972,108.02171806201032,78.1827169863642,68.19290824708641
2019-01-07T12:00:00Z,108.35600000000001,108.35600000000001,108.229,108.26,108.53030857657164,108.34250000000002,108.6666590080437,108.01834099195634,79.65755072579938,75.83515101893067
2019-01-07T13:00:00Z,108.26,108.40700000000001,108.211,108.35600000000001,108.52008240504021,108.33780000000004,108.65621266458017,108.01938733541992,75.08555712941553,77.64194161385969
2019-01-07T14:00:00Z,108.35600000000001,108.37400000000001,108.21600000000001,108.31700000000001,108.51006075693941,108.33200000000004,108.64581423643963,108.01818576356044,68.3829499307381,74.37535259531766
2019-01-07T15:00:00Z,108.31700000000001,108.54400000000001,108.208,108.436,108.019,108.32810000000003,108.63044593180307,108.025754068197,71.9119876585893,71.79349823958097
2019-01-07T16:00:00Z,108.436,108.63600000000001,108.423,108.62100000000001,108.0295,108.33620000000005,108.67154739443873,108.00085260556136,76.66710830725914,72.32068196552883
2019-01-07T17:00:00Z,108.62100000000001,108.64800000000001,108.56,108.60600000000001,108.05376,108.34130000000007,108.69660805289406,107.98599194710609,84.93567180483066,77.83825592355969
2019-01-07T18:00:00Z,108.60600000000001,108.677,108.516,108.56800000000001,108.0894144,108.34615000000008,108.71615023217615,107.97614976782401,87.90297813034647,83.16858608081208
2019-01-07T19:00:00Z,108.56800000000001,108.63300000000001,108.54,108.596,108.13642124799999,108.34850000000009,108.72733332407736,107.96966667592281,83.31427279188513,85.3843075756874
2019-01-07T20:00:00Z,108.596,108.748,108.592,108.70700000000001,108.17966754816,108.36000000000008,108.78153439946009,107.93846560054008,82.29096276857551,84.5027378969357
2019-01-07T21:00:00Z,108.70700000000001,108.748,108.662,108.706,108.23650079334399,108.37685000000008,108.83869702208317,107.91500297791698,84.00345939872449,83.20289831972836
2019-01-07T22:00:00Z,108.706,108.708,108.614,108.658,108.2876507140096,108.39790000000008,108.87656800859939,107.91923199140076,76.82935455349211,81.0412589069307
2019-01-07T23:00:00Z,108.658,108.67500000000001,108.595,108.626,108.33368564260864,108.42240000000008,108.89165033291677,107.9531496670834,61.48320070733775,74.10533821985143
2019-01-08T00:00:00Z,108.626,108.775,108.613,108.735,108.37511707834778,108.44405000000009,108.93727755581305,107.95082244418712,60.231708966868574,66.1814214092328
2019-01-08T01:00:00Z,108.735,108.74900000000001,108.513,108.561,108.42310302894604,108.46250000000009,108.9374391407654,107.98756085923478,45.936280345302244,55.88373000650284
2019-01-08T02:00:00Z,108.561,108.751,108.528,108.712,108.46533066547252,108.48760000000009,108.9578754511142,108.01732454888597,57.47229522101162,54.546761511060794
2019-01-08T03:00:00Z,108.712,108.918,108.617,108.879,108.50249098561582,108.52220000000008,109.00522406763861,108.03917593236156,61.54839317689175,54.985656247735186
2019-01-08T04:00:00Z,108.879,108.998,108.875,108.98700000000001,108.528,108.5617500000001,109.06948632112174,108.05401367887846,88.01884253551306,69.01317697780546
2019-01-08T05:00:00Z,108.98700000000001,108.997,108.781,108.78500000000001,108.6032,108.59115000000008,109.06695804616314,108.11534195383703,81.39493445335431,76.98739005525302
2019-01-08T06:00:00Z,108.78500000000001,108.891,108.73700000000001,108.88300000000001,108.666368,108.61775000000007,109.09792306444626,108.13757693555388,76.44878262777031,81.9541865388792
2019-01-08T07:00:00Z,108.88300000000001,109.08800000000001,108.825,108.979,108.71942912,108.64890000000005,109.14273505592358,108.15506494407653,69.49071286321207,75.77814331477887
2019-01-08T08:00:00Z,108.979,109.018,108.88000000000001,108.912,108.73700000000001,108.68150000000003,109.14149898095714,108.22150101904292,67.41573807346002,71.11841118814743
2019-01-08T09:00:00Z,108.912,108.947,108.804,108.873,108.80018000000001,108.70735000000002,109.13836426528616,108.27633573471388,55.153912691066544,64.02012120924618
2019-01-08T10:00:00Z,108.873,108.90100000000001,108.67500000000001,108.718,109.08800000000001,108.72740000000002,109.09574715286081,108.35905284713922,33.00520362667138,51.858284797065956
2019-01-08T11:00:00Z,108.718,108.79,108.686,108.726,109.07974000000002,108.74190000000002,109.07027564238666,108.41352435761337,20.50224310111125,36.220453139616374
2019-01-08T12:00:00Z,108.726,108.768,108.601,108.765,109.07164520000002,108.7491,109.07020054891926,108.42799945108074,20.696275909053377,24.73457421227865
2019-01-08T13:00:00Z,108.765,108.88000000000001,108.70400000000001,108.873,109.05281939200002,108.76244999999999,109.07929329235634,108.44560670764363,43.42997407137981,28.209497693848125
2019-01-08T14:00:00Z,108.873,108.961,108.816,108.861,109.03474661632002,108.77709999999998,109.07754539864209,108.47665460135786,63.38782538516481,42.50469178853265
2019-01-08T15:00:00Z,108.861,108.89500000000001,108.59400000000001,108.617,109.01739675166722,108.77814999999998,109.07483404395322,108.48146595604675,52.367322985993866,53.06170748084614
2019-01-08T16:00:00Z,108.617,108.671,108.44000000000001,108.58200000000001,108.9919929465672,108.77189999999999,109.08529860806584,108.45850139193413,35.248176835305145,50.33444173548792
2019-01-08T17:00:00Z,108.58200000000001,108.64500000000001,108.497,108.58800000000001,108.94783351084182,108.76599999999999,109.0934331993734,108.43856680062659,20.643072690853074,36.086190837384
2019-01-08T18:00:00Z,108.58800000000001,108.676,108.561,108.644,108.90720682997447,108.76529999999998,109.09426152899002,108.43633847100995,31.605886116442658,29.165711880866933
2019-01-08T19:00:00Z,108.644,108.68400000000001,108.62100000000001,108.647,108.86983028357652,108.76634999999996,109.09272140949251,108.43997859050741,37.685628510963944,29.978195772753196
2019-01-08T20:00:00Z,108.647,108.799,108.622,108.762,108.8354438608904,108.76769999999996,109.09359214098004,108.44180785901989,58.11452301959522,42.468679215667244
2019-01-08T21:00:00Z,108.762,108.833,108.712,108.735,108.44000000000001,108.77639999999997,109.08089178980624,108.47190821019369,68.67381071419975,54.82465408158627
2019-01-08T22:00:00Z,108.735,108.85600000000001,108.706,108.787,108.44786,108.78014999999996,109.08241879086285,108.47788120913708,79.04569871320655,68.61134414900047
2019-01-08T23:00:00Z,108.787,108.83,108.75200000000001,108.753,108.46418560000001,108.77384999999997,109.07099503517485,108.47670496482509,67.87123853027065,71.86358265255895
2019-01-09T00:00:00Z,108.753,108.846,108.69200000000001,108.712,108.47985817600001,108.76009999999997,109.03233370027252,108.48786629972741,57.0806402396723,67.99919249438314
2019-01-09T01:00:00Z,108.712,108.802,108.68100000000001,108.79,108.49490384896,108.76034999999997,109.03274020158099,108.48795979841896,52.30582183773483,59.08590020255923
2019-01-09T02:00:00Z,108.79,109.004,108.77600000000001,108.908,108.50934769500161,108.76159999999997,109.03782160499004,108.4853783950099,57.008630172715634,55.46503075004089
2019-01-09T03:00:00Z,108.908,108.94600000000001,108.831,108.89800000000001,108.5390268333015,108.75755,109.01685734060506,108.49824265939493,66.58233819843637,58.632263402962245
2019-01-09T04:00:00Z,108.89800000000001,108.94500000000001,108.83500000000001,108.864,108.56692522330341,108.75515,109.00672662228295,108.50357337771705,64.7058823529406,62.765616908030836
2019-01-09T05:00:00Z,108.864,108.92500000000001,108.82000000000001,108.854,108.5931497099052,108.7542,109.0031949799062,108.5052050200938,59.13312693498363,63.4737824954535
2019-01-09T06:00:00Z,108.854,108.894,108.816,108.834,108.6178007273109,108.75999999999999,109.01173150383417,108.50826849616581,45.21843825249189,56.35248251347201
2019-01-09T07:00:00Z,108.834,108.99000000000001,108.816,108.91300000000001,108.64097268367225,108.76934999999999,109.03350227029351,108.50519772970647,44.91536481501169,49.75564333416238
2019-01-09T08:00:00Z,108.91300000000001,108.929,108.79,108.87100000000001,108.6627543226519,108.77465,109.0445090777958,108.5047909222042,40.5619076426703,43.56523690339126
2019-01-09T09:00:00Z,108.87100000000001,108.96600000000001,108.87,108.90700000000001,108.6832290632928,108.77635000000001,109.05068017853218,108.50201982146784,51.58237547892893,45.6865493122036
2019-01-09T10:00:00Z,108.90700000000001,108.94300000000001,108.878,108.887,108.70247531949524,108.77765000000002,109.05483819751056,108.50046180248948,49.16666666666629,47.103649929421806
2019-01-09T11:00:00Z,108.887,108.927,108.84,108.91300000000001,108.72056680032553,108.79245,109.06286458324695,108.52203541675306,56.16666666666646,52.30523627075386
2019-01-09T12:00:00Z,108.91300000000001,108.94200000000001,108.86500000000001,108.88300000000001,108.737572792306,108.8075,109.05332577667122,108.5616742233288,54.28030303030283,53.20454545454516
2019-01-09T13:00:00Z,108.88300000000001,108.884,108.724,108.748,109.004,108.8155,109.03016325368775,108.60083674631225,41.41942148760436,50.622130394857855
2019-01-09T14:00:00Z,108.748,108.756,108.417,108.447,108.9984,108.80565000000001,109.08621669766818,108.52508330233185,22.820562172014558,39.50676222997389
2019-01-09T15:00:00Z,108.447,108.516,108.051,108.18700000000001,108.975144,108.78265000000002,109.21525639945038,108.35004360054965,10.294842007405366,24.844941889008066
2019-01-09T16:00:00Z,108.18700000000001,108.418,108.173,108.391,108.91969536,108.76410000000001,109.2465921631137,108.28160783688632,19.708847381006684,17.60808385347551
2019-01-09T17:00:00Z,108.391,108.4,108.266,108.31700000000001,108.8675736384,108.7432,109.28382209535636,108.20257790464365,28.45196439967747,19.485217929363145
2019-01-09T18:00:00Z,108.31700000000001,108.328,108.21300000000001,108.269,108.818579220096,108.71730000000002,109.31542263580717,108.11917736419288,33.67137680585096,27.27739619551168
2019-01-09T19:00:00Z,108.269,108.36500000000001,108.03,108.28,108.77252446689023,108.69365000000002,109.33678017487756,108.05051982512248,38.09836271431815,33.40723463994883
2019-01-09T20:00:00Z,108.28,108.316,107.97200000000001,108.006,108.71312250953902,108.65835000000001,109.40232088104958,107.91437911895045,29.99521113978616,33.92165021998506
2019-01-09T21:00:00Z,108.006,108.167,108.00200000000001,108.16600000000001,108.63901025858512,108.62715000000003,109.41311766589807,107.84118233410199,34.79691680249809,34.296830218867434
2019-01-09T22:00:00Z,108.16600000000001,108.171,108.10300000000001,108.156,108.57230923272661,108.58955000000003,109.39802366798861,107.78107633201145,33.25658653725962,32.682904826514594
2019-01-09T23:00:00Z,108.156,108.23100000000001,108.15100000000001,108.186,108.51227830945395,108.55395000000003,109.37057012088316,107.7373298791169,48.8664558115938,38.97331971711714
2019-01-10T00:00:00Z,108.186,108.25800000000001,107.985,108.015,108.45825047850855,108.51150000000003,109.35786631398851,107.66513368601154,37.9240882103467,40.015710186400014
2019-01-10T01:00:00Z,108.015,108.025,107.84400000000001,107.96900000000001,108.4096254306577,108.46725000000004,109.33869164855389,107.59580835144618,32.3820543078749,39.72419944327177
2019-01-10T02:00:00Z,107.96900000000001,108.001,107.86800000000001,107.974,108.34175037897877,108.42425000000006,109.3084734852134,107.54002651478672,24.698067632849142,31.668070050356885
2019-01-10T03:00:00Z,107.974,107.99300000000001,107.86,107.873,108.28202033350132,108.37225000000005,109.25840104344495,107.48609895655515,22.86634460547433,26.648822182066095
2019-01-10T04:00:00Z,107.873,107.98100000000001,107.82000000000001,107.976,108.22945789348117,108.32750000000006,109.19010053758673,107.46489946241338,24.674078485869845,24.079496908064403
2019-01-10T05:00:00Z,107.976,107.985,107.87400000000001,107.909,108.17213378839381,108.27760000000005,109.10119289090466,107.45400710909544,28.67863447345901,25.406352521601033
2019-01-10T06:00:00Z,107.909,107.952,107.77000000000001,107.824,108.12283505801868,108.22445000000005,109.0047670328944,107.44413296710569,34.135898626374065,29.16287052856761
2019-01-10T07:00:00Z,107.824,107.936,107.82100000000001,107.921,108.0663814487357,108.17485000000003,108.86342655481127,107.4862734451888,44.83475400242116,35.883095700751376
2019-01-10T08:00:00Z,107.921,108.051,107.824,108.042,107.77000000000001,108.13280000000005,108.69127146297943,107.57432853702066,62.628926961944366,47.19985986357983
2019-01-10T09:00:00Z,108.042,108.14800000000001,108.03500000000001,108.093,107.77562,108.10005000000004,108.53295838736996,107.66714161263012,83.31996431964937,63.594548428004934
2019-01-10T10:00:00Z,108.093,108.227,108.092,108.131,107.7905152,108.08425000000003,108.4696482315458,107.69885176845425,87.08010797440704,77.67633308533357
2019-01-10T11:00:00Z,108.131,108.13300000000001,107.962,108.03,107.816704288,108.07640000000004,108.45819461098814,107.69460538901193,71.97366780354132,80.79124669919922
2019-01-10T12:00:00Z,108.03,108.122,108.03,108.083,107.84132203072,108.06100000000004,108.39770369017988,107.72429630982019,64.91308601177705,74.6556205965751
2019-01-10T13:00:00Z,108.083,108.19800000000001,108.052,108.19200000000001,107.8644627088768,108.05475000000004,108.36781236894274,107.74168763105735,67.51275847231484,68.13317076254438
2019-01-10T14:00:00Z,108.19200000000001,108.223,107.91900000000001,108.009,107.8862149463442,108.04175000000005,108.3303001201244,107.7531998798757,60.09374070846911,64.17319506418698
2019-01-10T15:00:00Z,108.009,108.226,107.989,108.20100000000001,107.90666204956355,108.03780000000003,108.30863274352326,107.7669672564768,69.2899698584663,65.63215634641672
2019-01-10T16:00:00Z,108.20100000000001,108.34100000000001,108.191,108.29,107.91900000000001,108.05200000000005,108.35473854224558,107.74926145775451,69.66404956277877,66.34925337657137
2019-01-10T17:00:00Z,108.29,108.435,108.226,108.391,107.95276000000001,108.06325000000004,108.4135515441314,107.71294845586868,90.41474589487154,76.45625510537218
2019-01-10T18:00:00Z,108.391,108.44200000000001,108.202,108.34400000000001,108.00098400000002,108.07265000000004,108.4522577539108,107.69304224608928,86.88317014899638,82.32065520221555
2019-01-10T19:00:00Z,108.34400000000001,108.459,108.34100000000001,108.417,108.05390592000002,108.08420000000004,108.50409105725801,107.66430894274207,87.93288276369846,88.41026626918877
2019-01-10T20:00:00Z,108.417,108.494,108.40400000000001,108.48100000000001,108.11061909120002,108.10750000000004,108.5772043617444,107.63779563825568,89.34511701037978,88.05372330769153
2019-01-10T21:00:00Z,108.48100000000001,108.519,108.42,108.42800000000001,108.17196003660801,108.13045000000004,108.62384225960099,107.63705774039909,86.02225871288556,87.76675282898792
2019-01-10T22:00:00Z,108.42800000000001,108.44300000000001,108.357,108.43700000000001,108.23442723001857,108.15360000000003,108.66526786098747,107.64193213901258,80.3784794883301,85.24861840386512
2019-01-10T23:00:00Z,108.43700000000001,108.461,108.28200000000001,108.283,108.519,108.17410000000002,108.6637988232421,107.68440117675794,48.61593614538591,71.6722247822005
2019-01-11T00:00:00Z,108.283,108.474,108.27300000000001,108.406,108.51426000000001,108.19560000000001,108.68698350601632,107.70421649398371,42.87315789741306,57.289191177043
2019-01-11T01:00:00Z,108.406,108.426,108.31700000000001,108.39500000000001,108.50460960000001,108.21990000000001,108.69373930557408,107.74606069442594,34.69349250454406,42.06086218244766
2019-01-11T02:00:00Z,108.39500000000001,108.403,108.25,108.30900000000001,108.495345216,108.24415000000002,108.66170110089637,107.82659889910367,43.33260743321887,40.29975261172531
2019-01-11T03:00:00Z,108.30900000000001,108.35600000000001,108.28,108.296,108.48062450304,108.26290000000002,108.63754474837611,107.88825525162392,32.15616531165589,36.727421749806254
2019-01-11T04:00:00Z,108.296,108.334,108.23100000000001,108.31700000000001,108.46678703285761,108.27665000000002,108.62998082497894,107.92331917502109,27.42198216735504,34.30358497074325
