time,open,high,low,close,basic,upper,lower,%K,%D
2022-01-03T14:30:00+07:00,0.66306,0.66341,0.66297,0.66315,0.6628855,0.66415252,0.66161848,78.6763285,61.14189486
2022-01-03T15:00:00+07:00,0.66315,0.66402,0.66308,0.66369,0.663007,0.664078113,0.661935887,80.05659075,71.8720481
2022-01-03T15:30:00+07:00,0.66369,0.66376,0.66268,0.6627,0.663062,0.663932692,0.662191308,57.17184265,71.96825397
2022-01-03T16:00:00+07:00,0.6627,0.66284,0.66191,0.66257,0.663011,0.663871439,0.662150561,42.93171627,60.05338322
2022-01-03T16:30:00+07:00,0.66257,0.66274,0.66133,0.66162,0.6629505,0.664002231,0.661898769,20.02423745,40.04259879
2022-01-03T17:00:00+07:00,0.66162,0.66232,0.66134,0.66228,0.6628815,0.663918964,0.661844036,25.79209171,29.58268181
2022-01-03T17:30:00+07:00,0.66228,0.66265,0.66154,0.66166,0.6627995,0.663945283,0.661653717,19.8923004,21.90287652
2022-01-03T18:00:00+07:00,0.66166,0.66212,0.66084,0.66126,0.6626515,0.663789767,0.661513233,23.29874401,22.99437871
2022-01-03T18:30:00+07:00,0.66126,0.66128,0.66078,0.66111,0.6625845,0.663905416,0.661263584,17.13899387,20.11001276
2022-01-03T19:00:00+07:00,0.66111,0.66152,0.66074,0.66129,0.662518,0.663953975,0.661082025,22.21084874,20.88286221
2022-01-03T19:30:00+07:00,0.66129,0.66158,0.66082,0.66153,0.662441,0.663914973,0.660967027,28.99793425,22.78259229
2022-01-03T20:00:00+07:00,0.66153,0.66187,0.66091,0.66108,0.6623615,0.663944943,0.660778057,31.59824974,27.60234424
2022-01-03T20:30:00+07:00,0.66108,0.6614,0.66042,0.66073,0.6622655,0.663993545,0.660537455,29.12608268,29.90742223
2022-01-03T21:00:00+07:00,0.66073,0.66096,0.66032,0.66075,0.662145,0.663941491,0.660348509,24.586309,28.43688047
2022-01-03T21:30:00+07:00,0.66075,0.66141,0.66029,0.66086,0.662036,0.663866272,0.660205728,28.39906507,27.37048558
2022-01-03T22:00:00+07:00,0.66086,0.66136,0.66007,0.66117,0.661948,0.663767083,0.660128917,41.64299865,31.54279091
2022-01-03T22:30:00+07:00,0.66117,0.66129,0.6601,0.66029,0.661824,0.663737692,0.659910308,37.86832364,35.97012912
2022-01-03T23:00:00+07:00,0.66029,0.66067,0.65989,0.66055,0.6617185,0.663668508,0.659768492,40.3166914,39.94267123
2022-01-03T23:30:00+07:00,0.66055,0.66121,0.66021,0.661,0.6616175,0.663495317,0.659739683,44.28842629,40.82448044
2022-01-04T00:00:00+07:00,0.661,0.66143,0.66083,0.66131,0.66153,0.663290205,0.659769795,69.55172021,51.38561263
2022-01-04T00:30:00+07:00,0.66131,0.66174,0.66101,0.66148,0.6614465,0.663042135,0.659850865,83.72668465,65.85561038
2022-01-04T01:00:00+07:00,0.66148,0.66173,0.66134,0.66134,0.661329,0.662548195,0.660109805,85.51070551,79.59637012
