time,open,high,low,close,EMA90,EMA75,EMA60,EMA45,EMA30,ParabolicSAR
2006-10-09T04:00:00+07:00,574.05,581.15,571.75,577.2,610.2325755,608.6881042,604.8389983,600.6453661,594.2550922,601.0472522
2006-10-10T04:00:00+07:00,577.2,581.75,569.35,572.9,609.4120793,607.746312,603.791818,599.4390459,592.8773443,599.3933621
2006-10-11T04:00:00+07:00,572.9,579.35,570.35,573.3,608.6184073,606.8398301,602.7920863,598.3025656,591.6142899,597.8056276
2006-10-12T04:00:00+07:00,573.3,579.2,571.25,579.1,607.9696511,606.1098345,602.0152966,597.4676714,590.8069163,596.2814025
2006-10-13T04:00:00+07:00,579.1,590.55,577.15,590.45,607.5846038,605.6977336,601.6361065,597.1625553,590.7838895,594.8181464
2006-10-16T04:00:00+07:00,590.45,596.45,590.15,595.9,607.3277993,605.4398985,601.4480375,597.1076616,591.1139611,559.7
2006-10-17T04:00:00+07:00,595.9,597.9,586.15,590.3,606.953562,605.0414802,601.0825281,596.8116763,591.0614475,560.435
2006-10-18T04:00:00+07:00,590.3,595.35,587.45,590.3,606.5875496,604.6535465,600.7290025,596.5285599,591.0123218,561.9336
2006-10-19T04:00:00+07:00,590.3,600.95,586.35,599.5,606.4317793,604.5179268,600.6887074,596.657753,591.559914,563.372256
2006-10-20T04:00:00+07:00,599.5,602.75,591.55,591.55,606.1047072,604.1766656,600.3890776,596.4356768,591.5592744,565.6269206
2006-10-23T04:00:00+07:00,591.55,593.85,579.95,582.1,605.5771312,603.5957007,599.7894357,595.8123865,590.9489986,568.596767
2006-10-24T04:00:00+07:00,582.1,586.75,572.95,586.3,605.153458,603.1405507,599.3471592,595.3988045,590.6490632,571.3290256
2006-10-25T04:00:00+07:00,586.3,592,580.05,590.9,604.8401952,602.8184309,599.0702031,595.2032043,590.6652527,572.95
2006-10-26T04:00:00+07:00,590.9,598.95,590.15,597.2,604.6722788,602.6705775,599.008885,595.2900215,591.0868493,572.95
2006-10-27T04:00:00+07:00,597.2,600.35,591.95,600.05,604.5706903,602.6016149,599.0430199,595.4969771,591.6651171,575.334
2006-10-30T05:00:00+07:00,600.05,611.05,598.55,604.2,604.5625432,602.6436777,599.2121012,595.8753694,592.4738192,577.52728
2006-10-31T05:00:00+07:00,604.2,607.75,598.25,607,604.6161137,602.7583178,599.4674422,596.359049,593.4109922,580.879552
2006-11-01T05:00:00+07:00,607,619.8,605.9,617.5,604.8992761,603.1462568,600.0586736,597.2782207,594.9651217,583.8965968
2006-11-02T05:00:00+07:00,617.5,626.25,614.45,624.5,605.3300612,603.7081974,600.8600285,598.4617764,596.8705977,588.2050052
2006-11-03T05:00:00+07:00,624.5,629.35,617.45,627.55,605.8184115,604.3356132,601.7351096,599.7264817,598.849914,593.5313045
