time,open,high,low,close,ParabolicSAR,Basis,Upper,Lower,%K,%D
2020-01-03T08:30:00Z,75.175,75.208,75.042,75.063,NaN,NaN,NaN,NaN,27.798277982783116,23.99915307126159
2020-01-03T09:00:00Z,75.063,75.063,74.957,75.009,NaN,NaN,NaN,NaN,28.267653596419837,27.0399957943067
2020-01-03T09:30:00Z,75.009,75.015,74.925,74.964,NaN,NaN,NaN,NaN,14.411108670546058,23.492346749916333
2020-01-03T10:00:00Z,74.964,75.035,74.963,74.98299999999999,NaN,NaN,NaN,NaN,16.568628478957475,19.74913024864112
2020-01-03T10:30:00Z,74.98299999999999,74.999,74.92999999999999,74.952,NaN,NaN,NaN,NaN,14.605418138986401,15.195051762829971
2020-01-03T11:00:00Z,74.952,74.996,74.94,74.941,NaN,NaN,NaN,NaN,13.876512862532566,15.016853160158808
2020-01-03T11:30:00Z,74.941,74.943,74.853,74.88799999999999,NaN,NaN,NaN,NaN,13.455202723908128,13.97904457514236
2020-01-03T12:00:00Z,74.88799999999999,75.053,74.883,75.027,NaN,NaN,NaN,NaN,39.274990709774436,22.202235432071706
2020-01-03T12:30:00Z,75.027,75.13,75.018,75.086,NaN,NaN,NaN,NaN,63.44876423215809,38.72631922194688
2020-01-03T13:00:00Z,75.086,75.214,75.086,75.16799999999999,NaN,NaN,NaN,NaN,86.12438039807911,62.94937844667054
2020-01-03T13:30:00Z,75.16799999999999,75.169,75.11,75.118,NaN,NaN,NaN,NaN,81.59344780343369,77.05553081122362
2020-01-03T14:00:00Z,75.118,75.185,75.11,75.118,NaN,NaN,NaN,NaN,77.22059959885296,81.6461426001219
2020-01-03T14:30:00Z,75.118,75.252,75.116,75.19,NaN,NaN,NaN,NaN,72.63615152410085,77.15006630879583
2020-01-03T15:00:00Z,75.19,75.25399999999999,75.07,75.202,NaN,NaN,NaN,NaN,72.08012759700769,73.9789595733205
2020-01-03T15:30:00Z,75.202,75.238,75.13,75.143,NaN,NaN,NaN,NaN,61.63910566084768,68.78512826065206
2020-01-03T16:00:00Z,75.143,75.18299999999999,75.073,75.158,NaN,NaN,NaN,NaN,53.079710144931965,62.26631446759577
2020-01-03T16:30:00Z,75.158,75.184,75.131,75.14699999999999,NaN,NaN,NaN,NaN,43.11594202898856,52.61158594492272
2020-01-03T17:00:00Z,75.14699999999999,75.18299999999999,75.143,75.145,NaN,NaN,NaN,NaN,43.47826086956743,46.55797101449597
2020-01-03T17:30:00Z,75.145,75.192,75.142,75.17699999999999,NaN,NaN,NaN,NaN,48.54633289415855,45.046845264238165
2020-01-03T18:00:00Z,75.17699999999999,75.179,75.11399999999999,75.11399999999999,NaN,NaN,NaN,NaN,46.08165136937399,46.03541504436664
2020-01-03T18:30:00Z,75.11399999999999,75.18299999999999,75.003,75.158,NaN,NaN,NaN,NaN,59.83155551782939,51.48651326045396
2020-01-03T19:00:00Z,75.158,75.192,75.12299999999999,75.149,NaN,NaN,NaN,NaN,64.57101359062285,56.82807349260873
2020-01-03T19:30:00Z,75.149,75.175,75.13499999999999,75.15899999999999,NaN,NaN,NaN,NaN,80.59964726631578,68.33407212492266
2020-01-03T20:00:00Z,75.15899999999999,75.17699999999999,75.14,75.158,NaN,NaN,NaN,NaN,80.59964726631578,75.25676937441813
2020-01-03T20:30:00Z,75.158,75.179,75.133,75.16,NaN,NaN,NaN,NaN,82.53968253968371,81.24632569077174
2020-01-03T21:00:00Z,75.16,75.182,75.143,75.146,NaN,NaN,NaN,NaN,66.1375661375723,76.42563198119059
2020-01-03T21:30:00Z,75.146,75.14999999999999,75.045,75.057,NaN,NaN,NaN,NaN,41.720413496574274,63.465887391276745
2020-01-05T22:00:00Z,74.844,74.91,74.844,74.87599999999999,NaN,NaN,NaN,NaN,17.18663768074634,41.681539104964294
2020-01-05T22:30:00Z,74.87599999999999,74.884,74.77199999999999,74.774,NaN,NaN,NaN,NaN,6.238128195647691,21.715059790989425
2020-01-05T23:00:00Z,74.774,74.819,74.73299999999999,74.79299999999999,NaN,NaN,NaN,NaN,7.7727631508603565,10.399176342418123
2020-01-05T23:30:00Z,74.79299999999999,74.975,74.79299999999999,74.967,NaN,NaN,NaN,NaN,23.32198058165051,12.444290642719514
2020-01-06T00:00:00Z,74.967,75.109,74.963,75.10499999999999,NaN,NaN,NaN,NaN,56.138102359888364,29.07761536413307
2020-01-06T00:30:00Z,75.10499999999999,75.205,75.08,75.136,NaN,NaN,NaN,NaN,80.14421135287955,53.201431431472805
2020-01-06T01:00:00Z,75.136,75.155,75.035,75.107,NaN,NaN,NaN,NaN,87.85160476018716,74.71130615765169
2020-01-06T01:30:00Z,75.107,75.11,74.856,74.916,NaN,NaN,NaN,NaN,64.82433766661211,77.6067179265596
2020-01-06T02:00:00Z,74.916,75.053,74.90599999999999,75.04299999999999,NaN,NaN,NaN,NaN,54.22443965291649,68.96679402657192
2020-01-06T02:30:00Z,75.04299999999999,75.07,75.021,75.03999999999999,NaN,NaN,NaN,NaN,45.38603128680122,54.811602868776596
2020-01-06T03:00:00Z,75.03999999999999,75.064,75.018,75.02,NaN,NaN,NaN,NaN,53.7177410853742,51.10940400836396
2020-01-06T03:30:00Z,75.02,75.033,74.97399999999999,75.011,NaN,NaN,NaN,NaN,56.19839447074992,51.76738894764177
2020-01-06T04:00:00Z,75.011,75.072,74.982,75.063,NaN,NaN,NaN,NaN,70.15047787600464,60.02220447737625
2020-01-06T04:30:00Z,75.063,75.067,75.00399999999999,75.045,NaN,NaN,NaN,NaN,76.01697163069828,67.45528132581761
2020-01-06T05:00:00Z,75.045,75.056,74.964,74.97999999999999,NaN,NaN,NaN,NaN,60.61403588655251,68.92716179775181
2020-01-06T05:30:00Z,74.97999999999999,74.988,74.957,74.961,NaN,NaN,NaN,NaN,30.247351758738176,55.62611975866298
2020-01-06T06:00:00Z,74.961,74.964,74.857,74.89699999999999,NaN,NaN,NaN,NaN,12.299242282387281,34.386876642559315
2020-01-06T06:30:00Z,74.89699999999999,74.99,74.88499999999999,74.97999999999999,NaN,NaN,NaN,NaN,26.884780201260526,23.143791414128646
2020-01-06T07:00:00Z,74.97999999999999,75.089,74.973,75.08399999999999,NaN,NaN,NaN,NaN,58.34030244013837,32.508108307928715
2020-01-06T07:30:00Z,75.08399999999999,75.15299999999999,75.074,75.082,NaN,NaN,NaN,NaN,77.47658989038067,54.23389084392651
2020-01-06T08:00:00Z,75.082,75.13799999999999,75.017,75.02,NaN,NaN,NaN,NaN,76.30863622242804,70.70850951764902
2020-01-06T08:30:00Z,75.02,75.02,74.913,74.997,NaN,NaN,NaN,NaN,57.62404195240134,70.46975602173667
2020-01-06T09:00:00Z,74.997,75.07799999999999,74.994,75.018,NaN,NaN,NaN,NaN,46.86953744789769,60.26740520757568
2020-01-06T09:30:00Z,75.018,75.124,74.976,75.10499999999999,NaN,NaN,NaN,NaN,55.180348258707994,53.22464255300233
2020-01-06T10:00:00Z,75.10499999999999,75.16199999999999,75.08699999999999,75.11399999999999,NaN,NaN,NaN,NaN,68.15763052208843,56.73583874289803
2020-01-06T10:30:00Z,75.11399999999999,75.143,75.072,75.092,NaN,NaN,NaN,NaN,77.53681392235603,66.95826423438415
2020-01-06T11:00:00Z,75.092,75.112,75.038,75.1,NaN,NaN,NaN,NaN,73.09236947791199,72.92893797411881
2020-01-06T11:30:00Z,75.1,75.14099999999999,75.054,75.074,NaN,NaN,NaN,NaN,63.747462970161415,71.45888212347647
2020-01-06T12:00:00Z,75.074,75.178,75.059,75.166,NaN,NaN,NaN,NaN,70.26113671274999,69.03365638694112
2020-01-06T12:30:00Z,75.166,75.191,75.137,75.161,NaN,NaN,NaN,NaN,74.8363001114428,69.61496659811804
2020-01-06T13:00:00Z,75.161,75.167,75.05499999999999,75.06099999999999,NaN,NaN,NaN,NaN,62.28446934329171,69.12730205582817
2020-01-06T13:30:00Z,75.06099999999999,75.089,75.03699999999999,75.082,NaN,NaN,NaN,NaN,41.54853860736078,59.55643602069842
2020-01-06T14:00:00Z,75.082,75.103,74.954,74.976,NaN,NaN,NaN,NaN,17.84538646042672,40.55946480369307
2020-01-06T14:30:00Z,74.976,75.006,74.85199999999999,74.916,NaN,NaN,NaN,NaN,19.12751189664007,26.173812321475854
2020-01-06T15:00:00Z,74.916,75.03999999999999,74.89099999999999,75.03999999999999,NaN,NaN,NaN,NaN,29.281432050560017,22.08477680254227
2020-01-06T15:30:00Z,75.03999999999999,75.148,75,75.101,NaN,NaN,NaN,NaN,54.22773911712003,34.21222768810671
2020-01-06T16:00:00Z,75.101,75.155,75.074,75.11099999999999,NaN,NaN,NaN,NaN,76.4275697196478,53.31224696244262
2020-01-06T16:30:00Z,75.11099999999999,75.143,75.097,75.11,NaN,NaN,NaN,NaN,84.9162281092968,71.85717898202155
2020-01-06T17:00:00Z,75.11,75.143,75.103,75.134,NaN,NaN,NaN,NaN,87.55750575057398,82.96710119317287
2020-01-06T17:30:00Z,75.134,75.158,75.12599999999999,75.14,NaN,NaN,NaN,NaN,88.60052144454937,87.02475176814005
2020-01-06T18:00:00Z,75.14,75.16799999999999,75.136,75.163,NaN,NaN,NaN,NaN,91.77796684866576,89.31199801459637
2020-01-06T18:30:00Z,75.163,75.185,75.14999999999999,75.15599999999999,NaN,NaN,NaN,NaN,83.44463351532943,87.94104060284819
2020-01-06T19:00:00Z,75.15599999999999,75.208,75.14399999999999,75.20299999999999,NaN,NaN,NaN,NaN,85.65480028245531,86.95913354881684
2020-01-06T19:30:00Z,75.20299999999999,75.22099999999999,75.19,75.199,NaN,NaN,NaN,NaN,79.7085516822328,82.93599516000585
2020-01-06T20:00:00Z,75.199,75.23899999999999,75.191,75.22399999999999,NaN,NaN,NaN,NaN,85.839031235045,83.73412773324436
2020-01-06T20:30:00Z,75.22399999999999,75.259,75.208,75.259,NaN,NaN,NaN,NaN,87.42633282234958,84.3246385798758
2020-01-06T21:00:00Z,75.259,75.273,75.226,75.22699999999999,NaN,NaN,NaN,NaN,83.25932615839872,85.5082300719311
2020-01-06T21:30:00Z,75.22699999999999,75.243,75.195,75.205,NaN,NaN,NaN,NaN,60.804458142647185,77.16337237446515
2020-01-06T22:00:00Z,75.205,75.205,75.122,75.166,NaN,NaN,NaN,NaN,37.18414909187412,60.415977797640004
2020-01-06T22:30:00Z,75.166,75.21799999999999,75.145,75.193,NaN,NaN,NaN,NaN,31.41040985132563,43.133005695282314
2020-01-06T23:00:00Z,75.193,75.213,75.157,75.16,NaN,NaN,NaN,NaN,33.77483443708502,34.123131126761585
2020-01-06T23:30:00Z,75.16,75.21499999999999,75.145,75.20299999999999,NaN,NaN,NaN,NaN,46.37585974129944,37.18703467657003
2020-01-07T00:00:00Z,75.20299999999999,75.237,75.182,75.213,NaN,NaN,NaN,NaN,57.07938215227887,45.74335877688778
2020-01-07T00:30:00Z,75.213,75.213,75.101,75.124,NaN,NaN,NaN,NaN,54.32811608293698,52.59445265883843
2020-01-07T01:00:00Z,75.124,75.169,75.10499999999999,75.124,NaN,NaN,NaN,NaN,37.651321398122306,49.68627321111271
2020-01-07T01:30:00Z,75.124,75.22699999999999,75.122,75.167,NaN,NaN,NaN,NaN,27.4509803921564,39.81013929107189
2020-01-07T02:00:00Z,75.167,75.223,75.13499999999999,75.182,NaN,NaN,NaN,NaN,41.666666666668355,35.58965615231568
2020-01-07T02:30:00Z,75.182,75.194,75.133,75.178,NaN,NaN,NaN,NaN,56.399782135079754,41.83914306463483
2020-01-07T03:00:00Z,75.178,75.246,75.16799999999999,75.228,NaN,NaN,NaN,NaN,69.30132573124048,55.789258177662866
2020-01-07T03:30:00Z,75.228,75.262,75.22699999999999,75.24,NaN,NaN,NaN,NaN,77.5436226500053,67.74824350544185
2020-01-07T04:00:00Z,75.24,75.24799999999999,75.22099999999999,75.23299999999999,NaN,NaN,NaN,NaN,83.0130455612852,76.61933131417699
2020-01-07T04:30:00Z,75.23299999999999,75.23599999999999,75.154,75.16199999999999,NaN,NaN,NaN,NaN,61.42857142856639,73.9950798799523
2020-01-07T05:00:00Z,75.16199999999999,75.20299999999999,75.158,75.179,NaN,NaN,NaN,NaN,41.04938271604711,61.83033323529957
2020-01-07T05:30:00Z,75.179,75.184,74.94999999999999,74.957,NaN,NaN,NaN,NaN,15.957452682259564,39.478468942291016
2020-01-07T06:00:00Z,74.957,75.014,74.813,74.928,NaN,NaN,NaN,NaN,17.276173166979515,24.761002855095388
2020-01-07T06:30:00Z,74.928,75.024,74.928,74.97,NaN,NaN,NaN,NaN,21.932070198761693,18.38856534933358
2020-01-07T07:00:00Z,74.97,75.006,74.838,74.86699999999999,NaN,NaN,NaN,NaN,25.799591566281677,21.669278310674287
2020-01-07T07:30:00Z,74.86699999999999,74.86699999999999,74.708,74.74199999999999,NaN,NaN,NaN,NaN,19.368283410835172,22.3666483919595
2020-01-07T08:00:00Z,74.74199999999999,74.904,74.735,74.90299999999999,NaN,NaN,NaN,NaN,27.56595724949916,24.244610742205325
2020-01-07T08:30:00Z,74.90299999999999,75.002,74.89,74.895,NaN,NaN,NaN,NaN,42.67631103073948,29.870183897024592
2020-01-07T09:00:00Z,74.895,74.941,74.764,74.79299999999999,NaN,NaN,NaN,NaN,49.80318862741555,40.01515230255139
2020-01-07T09:30:00Z,74.79299999999999,74.801,74.70299999999999,74.764,NaN,NaN,NaN,NaN,36.03401430513322,42.83783798776275
2020-01-07T10:00:00Z,74.764,74.768,74.604,74.64699999999999,NaN,NaN,NaN,NaN,19.90961594200937,35.2489396248527
2020-01-07T10:30:00Z,74.64699999999999,74.654,74.539,74.582,NaN,NaN,NaN,NaN,13.497538304193782,23.147056183778783
2020-01-07T11:00:00Z,74.582,74.59899999999999,74.47699999999999,74.48899999999999,NaN,NaN,NaN,NaN,7.559161338829682,13.655438528344272
2020-01-07T11:30:00Z,74.48899999999999,74.568,74.488,74.538,NaN,NaN,NaN,NaN,10.233541469939007,10.430080370987485
2020-01-07T12:00:00Z,74.538,74.60799999999999,74.53699999999999,74.589,NaN,NaN,NaN,NaN,19.967113299657612,12.586605369475429
2020-01-07T12:30:00Z,74.589,74.62599999999999,74.54299999999999,74.551,NaN,NaN,NaN,NaN,33.0410142023154,21.08055632397067
2020-01-07T13:00:00Z,74.551,74.607,74.527,74.57799999999999,NaN,NaN,NaN,NaN,49.360372337481806,34.12283327981827
2020-01-07T13:30:00Z,74.57799999999999,74.579,74.446,74.45899999999999,NaN,NaN,NaN,NaN,38.93845557535675,40.446614038384645
2020-01-07T14:00:00Z,74.45899999999999,74.496,74.439,74.457,NaN,NaN,NaN,NaN,28.21104185691449,38.836623256584346
2020-01-07T14:30:00Z,74.457,74.5,74.371,74.445,NaN,NaN,NaN,NaN,15.28916617151755,27.479554534596257
2020-01-07T15:00:00Z,74.445,74.551,74.407,74.478,NaN,NaN,NaN,NaN,27.99475311439383,23.83165371427528
2020-01-07T15:30:00Z,74.478,74.609,74.475,74.597,NaN,NaN,NaN,NaN,56.43885802908675,33.240925771666035
2020-01-07T16:00:00Z,74.597,74.61699999999999,74.511,74.538,NaN,NaN,NaN,NaN,69.39438170197128,51.27599761515061
2020-01-07T16:30:00Z,74.538,74.55199999999999,74.45599999999999,74.457,NaN,NaN,NaN,NaN,65.93450388285451,63.92258120463751
2020-01-07T17:00:00Z,74.457,74.536,74.448,74.533,NaN,NaN,NaN,NaN,54.28184281843016,63.20357613441865
2020-01-07T17:30:00Z,74.533,74.556,74.514,74.553,NaN,NaN,NaN,NaN,52.3631757027654,57.52650746801669
2020-01-07T18:00:00Z,74.553,74.58099999999999,74.541,74.548,NaN,NaN,NaN,NaN,60.433925049314134,55.69298119016989
2020-01-07T18:30:00Z,74.548,74.56099999999999,74.53099999999999,74.536,NaN,NaN,NaN,NaN,62.48906289392707,58.42872121533552
2020-01-07T19:00:00Z,74.536,74.55499999999999,74.51899999999999,74.53999999999999,NaN,NaN,NaN,NaN,64.83664783260441,62.586545258615196
2020-01-07T19:30:00Z,74.53999999999999,74.553,74.50699999999999,74.545,NaN,NaN,NaN,NaN,62.229899072012834,63.18520326618144
2020-01-07T20:00:00Z,74.545,74.573,74.544,74.563,NaN,NaN,NaN,NaN,65.39998645262965,64.15551111908229
2020-01-07T20:30:00Z,74.563,74.566,74.53399999999999,74.55499999999999,NaN,NaN,NaN,NaN,66.58476658477775,64.73821736980673
2020-01-07T21:00:00Z,74.55499999999999,74.559,74.514,74.51599999999999,NaN,NaN,NaN,NaN,54.013104013109825,61.99928568350574
2020-01-07T21:30:00Z,74.51599999999999,74.53099999999999,74.348,74.481,NaN,NaN,NaN,NaN,48.49158249158226,56.363151029823264
2020-01-07T22:00:00Z,74.481,74.53699999999999,74.444,74.508,NaN,NaN,NaN,NaN,47.95286195286182,50.152516152517954
2020-01-07T22:30:00Z,74.508,74.542,74.475,74.479,NaN,NaN,NaN,NaN,63.437988447162326,53.294144297202116
2020-01-07T23:00:00Z,74.479,74.497,74.098,74.178,NaN,NaN,NaN,NaN,49.518811135360345,53.63655384512814
2020-01-07T23:30:00Z,74.178,74.211,73.86999999999999,74.08,NaN,NaN,NaN,NaN,36.23177409832343,49.729524560282016
2020-01-08T00:00:00Z,74.08,74.169,73.761,73.80799999999999,NaN,NaN,NaN,NaN,18.207168303980094,34.652584512554604
2020-01-08T00:30:00Z,73.80799999999999,74,73.758,73.987,NaN,NaN,NaN,NaN,22.159036469901555,25.532659624068344
2020-01-08T01:00:00Z,73.987,74.104,73.931,73.991,NaN,NaN,NaN,NaN,22.252067593040838,20.872757455640812
2020-01-08T01:30:00Z,73.991,74.32,73.98299999999999,74.167,NaN,NaN,NaN,NaN,44.504692584877496,29.638598882606612
2020-01-08T02:00:00Z,74.167,74.39399999999999,74.145,74.301,NaN,NaN,NaN,NaN,63.227417523910354,43.328059233942874
2020-01-08T02:30:00Z,74.301,74.63799999999999,74.28399999999999,74.535,NaN,NaN,NaN,NaN,82.14953791592255,63.29388267490345
2020-01-08T03:00:00Z,74.535,74.585,74.26899999999999,74.491,NaN,NaN,NaN,NaN,84.29357794270092,76.5568444608446
2020-01-08T03:30:00Z,74.491,74.523,74.387,74.46,NaN,NaN,NaN,NaN,80.10926760615054,82.18412782159133
2020-01-08T04:00:00Z,74.46,74.52799999999999,74.435,74.47999999999999,NaN,NaN,NaN,NaN,73.32788891047127,79.24357815310756
2020-01-08T04:30:00Z,74.47999999999999,74.481,74.39,74.408,NaN,NaN,NaN,NaN,59.481707544367744,70.9729546869965
2020-01-08T05:00:00Z,74.408,74.484,74.407,74.451,NaN,NaN,NaN,NaN,54.405210620349244,62.404935691729406
2020-01-08T05:30:00Z,74.451,74.46,74.37299999999999,74.39999999999999,NaN,NaN,NaN,NaN,37.56122274711356,50.48271363727684
2020-01-08T06:00:00Z,74.39999999999999,74.49799999999999,74.39999999999999,74.47999999999999,NaN,NaN,NaN,NaN,48.01551653736207,46.660649968274946
2020-01-08T06:30:00Z,74.47999999999999,74.50399999999999,74.437,74.464,NaN,NaN,NaN,NaN,51.972420586064395,45.84971995684666
2020-01-08T07:00:00Z,74.464,74.594,74.464,74.52,NaN,NaN,NaN,NaN,68.33791467451893,56.108617265981785
2020-01-08T07:30:00Z,74.52,74.65299999999999,74.515,74.61399999999999,NaN,NaN,NaN,NaN,74.01763817682324,64.77599114580217
2020-01-08T08:00:00Z,74.61399999999999,74.69,74.50999999999999,74.576,NaN,NaN,NaN,NaN,71.09230694930497,71.1492866002157
2020-01-08T08:30:00Z,74.576,74.609,74.526,74.568,NaN,NaN,NaN,NaN,66.17991329010779,70.42995280541199
2020-01-08T09:00:00Z,74.568,74.60499999999999,74.514,74.527,NaN,NaN,NaN,NaN,46.78147249786223,61.35123091242499
2020-01-08T09:30:00Z,74.527,74.595,74.51899999999999,74.527,NaN,NaN,NaN,NaN,29.699735588541085,47.553707125503685
2020-01-08T10:00:00Z,74.527,74.53999999999999,74.449,74.48599999999999,NaN,NaN,NaN,NaN,17.55774924485777,31.346319110420357
2020-01-08T10:30:00Z,74.48599999999999,74.701,74.473,74.63,NaN,NaN,NaN,NaN,32.207512788426335,26.488332540608383
2020-01-08T11:00:00Z,74.63,74.698,74.588,74.667,NaN,NaN,NaN,NaN,57.89534347625627,35.88686850318012
2020-01-08T11:30:00Z,74.667,74.73599999999999,74.66499999999999,74.702,NaN,NaN,NaN,NaN,82.16221447928953,57.4216902479907
2020-01-08T12:00:00Z,74.702,74.726,74.59899999999999,74.624,NaN,NaN,NaN,NaN,78.54561878952326,72.86772558168967
2020-01-08T12:30:00Z,74.624,74.666,74.544,74.636,NaN,NaN,NaN,NaN,70.36870205747273,77.02551177542848
2020-01-08T13:00:00Z,74.636,74.676,74.58,74.624,NaN,NaN,NaN,NaN,54.873154244851115,67.92915836394901
