time,open,high,low,close,basic,upper,lower,%K,%D
2022-07-01T08:45:00+07:00,135.764,135.807,135.664,135.708,135.7912,135.9415431,135.6408569,16.0206563,31.79361981
2022-07-01T09:00:00+07:00,135.708,135.71,135.622,135.691,135.79115,135.9416256,135.6406744,15.92839914,19.82985138
2022-07-01T09:15:00+07:00,135.691,135.692,135.394,135.431,135.77685,135.9928753,135.5608247,13.85839025,15.26914856
2022-07-01T09:30:00+07:00,135.431,135.444,135.254,135.303,135.7549,136.0539043,135.4558957,12.14836026,13.97838322
2022-07-01T09:45:00+07:00,135.303,135.328,135.23,135.31,135.7338,136.0903179,135.3772821,9.904294625,11.97034838
2022-07-01T10:00:00+07:00,135.31,135.372,135.211,135.236,135.7067,136.1230384,135.2903616,9.122346368,10.39166708
2022-07-01T10:15:00+07:00,135.236,135.28,135.084,135.12,135.6762,136.1644125,135.1879875,8.265296899,9.097312631
2022-07-01T10:30:00+07:00,135.12,135.204,135.093,135.122,135.64515,136.1883167,135.1019833,7.162209409,8.183284225
2022-07-01T10:45:00+07:00,135.122,135.146,134.981,135.117,135.6145,136.2023954,135.0266046,17.08640563,10.83797065
2022-07-01T11:00:00+07:00,135.117,135.218,135.088,135.103,135.5809,136.2040208,134.9577792,25.51340343,16.58733949
2022-07-01T11:15:00+07:00,135.103,135.13,134.986,135.101,135.54495,136.1912758,134.8986242,35.37281133,25.99087346
2022-07-01T11:30:00+07:00,135.101,135.175,135.071,135.14,135.5113,136.1682889,134.8543111,46.14147763,35.67589746
2022-07-01T11:45:00+07:00,135.14,135.158,135.058,135.088,135.4758,136.1436253,134.8079747,50.79002206,44.10143701
2022-07-01T12:00:00+07:00,135.088,135.092,134.809,134.871,135.4248,136.113469,134.736131,42.46507038,46.46552336
2022-07-01T12:15:00+07:00,134.871,134.946,134.793,134.887,135.3801,136.0863172,134.6738828,28.30464446,40.5199123
2022-07-01T12:30:00+07:00,134.887,134.985,134.885,134.941,135.3293,136.007842,134.650758,26.16990318,32.313206
2022-07-01T12:45:00+07:00,134.941,135.062,134.902,134.978,135.2804,135.9104684,134.6503316,38.01190562,30.82881775
2022-07-01T13:00:00+07:00,134.978,134.99,134.74,134.909,135.2322,135.819606,134.644794,45.81325021,36.66501967
2022-07-01T13:15:00+07:00,134.909,135.01,134.863,135.01,135.1915,135.7189931,134.6640069,60.84907561,48.22474381
2022-07-01T13:30:00+07:00,135.01,135.092,134.914,135.045,135.15555,135.6157897,134.6953103,72.8366742,59.83300001
2022-07-01T13:45:00+07:00,135.045,135.068,134.915,134.925,135.1164,135.510456,134.722344,74.35182571,69.3458585
2022-07-01T14:00:00+07:00,134.925,135.051,134.85,135.026,135.08315,135.3771896,134.7891104,73.48484848,73.5577828
2022-07-01T14:15:00+07:00,135.026,135.1,134.982,135.04,135.0636,135.3107901,134.8164099,69.93560606,72.59076009
2022-07-01T14:30:00+07:00,135.04,135.178,135.022,135.152,135.05605,135.2818273,134.8302727,83.10772358,75.50939271
2022-07-01T14:45:00+07:00,135.152,135.352,135.142,135.309,135.056,135.2815527,134.8304473,86.50247789,79.84860251
2022-07-01T15:00:00+07:00,135.309,135.408,135.249,135.352,135.0618,135.3103611,134.8132389,91.15719713,86.9224662
2022-07-01T15:15:00+07:00,135.352,135.484,135.312,135.48,135.0798,135.3876757,134.7719243,93.5338693,90.39784811
2022-07-01T15:30:00+07:00,135.48,135.688,135.434,135.568,135.1021,135.4764127,134.7277873,90.38310898,91.6913918
2022-07-01T15:45:00+07:00,135.568,135.629,135.491,135.507,135.1216,135.5355243,134.7076757,82.67832869,88.86510233
2022-07-01T16:00:00+07:00,135.507,135.579,135.472,135.501,135.1415,135.5869986,134.6960014,68.74499597,80.60214455
2022-07-01T16:15:00+07:00,135.501,135.518,135.385,135.503,135.1616,135.6334701,134.6897299,58.35029275,69.92453914
