time,open,high,low,close,%K,%D,ATR
2020-01-13T14:00:00+07:00,0.69165,0.69187,0.69117,0.69148,63.21771772,72.274403,0.000664286
2020-01-13T15:00:00+07:00,0.69148,0.69172,0.69062,0.69107,47.53740583,61.5632003,0.000715
2020-01-13T16:00:00+07:00,0.69107,0.69145,0.69048,0.69054,26.04047494,45.59853283,0.000734286
2020-01-13T17:00:00+07:00,0.69054,0.69054,0.68948,0.68985,18.59923944,30.72570674,0.000772143
2020-01-13T18:00:00+07:00,0.68985,0.69029,0.68974,0.68999,13.71221015,19.45064151,0.00075
2020-01-13T19:00:00+07:00,0.68999,0.69041,0.68965,0.69012,21.79717075,18.03620678,0.000755714
2020-01-13T20:00:00+07:00,0.69012,0.69084,0.69009,0.69073,37.78737245,24.43225112,0.000742143
2020-01-13T21:00:00+07:00,0.69073,0.69092,0.68947,0.68994,41.47899944,33.68784755,0.000796429
2020-01-13T22:00:00+07:00,0.68994,0.69096,0.68993,0.69043,53.43169998,44.23269063,0.000794286
2020-01-13T23:00:00+07:00,0.69043,0.69168,0.69042,0.69103,55.81051953,50.24040632,0.000841429
2020-01-14T00:00:00+07:00,0.69103,0.6913,0.69095,0.69119,70.9486066,60.06360871,0.000825714
2020-01-14T01:00:00+07:00,0.69119,0.69153,0.69099,0.691,72.54901961,66.43604858,0.000832143
2020-01-14T02:00:00+07:00,0.691,0.691,0.69051,0.6906,61.78151261,68.4263796,0.000825
2020-01-14T03:00:00+07:00,0.6906,0.6907,0.69036,0.69052,39.87923188,58.06992136,0.000810714
2020-01-14T04:00:00+07:00,0.69052,0.69061,0.69018,0.6903,19.76527177,40.47533875,0.000791429
2020-01-14T05:00:00+07:00,0.6903,0.69073,0.68999,0.6901,9.384319384,23.00960768,0.000765714
2020-01-14T06:00:00+07:00,0.6901,0.69024,0.6897,0.68973,6.113146113,11.75424575,0.000735
2020-01-14T07:00:00+07:00,0.68973,0.69083,0.68971,0.6905,26.74900321,14.08215624,0.000739286
2020-01-14T08:00:00+07:00,0.6905,0.69056,0.68852,0.68893,30.28435674,21.04883536,0.000845714
2020-01-14T09:00:00+07:00,0.68893,0.68975,0.68875,0.68963,45.53244199,34.18860065,0.000862857
2020-01-14T10:00:00+07:00,0.68963,0.69009,0.68931,0.68991,41.99134199,39.26938024,0.000865
2020-01-14T11:00:00+07:00,0.68991,0.69045,0.68983,0.69012,59.16305916,48.89561438,0.000805714
2020-01-14T12:00:00+07:00,0.69012,0.69014,0.68951,0.68963,61.28299805,54.14579973,0.000777143
2020-01-14T13:00:00+07:00,0.68963,0.69058,0.68959,0.69048,72.7371177,64.39439164,0.000757857
2020-01-14T14:00:00+07:00,0.69048,0.69057,0.68966,0.69056,82.45749356,72.1592031,0.000797857
2020-01-14T15:00:00+07:00,0.69056,0.69098,0.68907,0.68929,68.15968019,74.45143048,0.000895714
2020-01-14T16:00:00+07:00,0.68929,0.69007,0.68907,0.69005,53.75080733,68.12266036,0.000932143
2020-01-14T17:00:00+07:00,0.69005,0.69022,0.68942,0.6898,33.68237347,51.864287,0.000965
2020-01-14T18:00:00+07:00,0.6898,0.69043,0.68942,0.6904,53.05410122,46.82909401,0.001006429
2020-01-14T19:00:00+07:00,0.6904,0.69057,0.68946,0.68984,49.38917976,45.37521815,0.001032857
2020-01-14T20:00:00+07:00,0.68984,0.69018,0.68941,0.69013,60.20477022,54.21601706,0.001049286
2020-01-14T21:00:00+07:00,0.69013,0.69085,0.68988,0.69063,65.23434167,58.27609721,0.001038571
2020-01-14T22:00:00+07:00,0.69063,0.69069,0.68966,0.69004,66.37962963,63.93958051,0.000966429
2020-01-14T23:00:00+07:00,0.69004,0.69056,0.68998,0.69042,66.2037037,65.939225,0.000936429
2020-01-15T00:00:00+07:00,0.69042,0.69048,0.69018,0.69043,61.57407407,64.7191358,0.000902143
2020-01-15T01:00:00+07:00,0.69043,0.69063,0.68974,0.69013,60.15600685,62.64459487,0.000921429
2020-01-15T02:00:00+07:00,0.69013,0.69053,0.68984,0.69032,58.13560052,59.95522715,0.000925714
2020-01-15T03:00:00+07:00,0.69032,0.6905,0.69026,0.69041,59.61812237,59.30324324,0.000872143
2020-01-15T04:00:00+07:00,0.69041,0.69056,0.6901,0.69014,61.43412967,59.72928418,0.00084
2020-01-15T05:00:00+07:00,0.69014,0.69045,0.68988,0.68992,46.8164794,55.95624381,0.000744286
2020-01-15T06:00:00+07:00,0.68992,0.69017,0.68925,0.68947,27.32081082,45.1904733,0.000738571
2020-01-15T07:00:00+07:00,0.68947,0.68994,0.68914,0.68956,22.19869234,32.11199419,0.000738571
2020-01-15T08:00:00+07:00,0.68956,0.69009,0.68943,0.68983,31.6543024,27.05793519,0.000713571
2020-01-15T09:00:00+07:00,0.68983,0.69014,0.68934,0.68958,37.25226678,30.36842051,0.000691429
2020-01-15T10:00:00+07:00,0.68958,0.68976,0.68931,0.68962,42.92709243,37.27788721,0.000668571
2020-01-15T11:00:00+07:00,0.68962,0.68999,0.68945,0.68982,49.396576,43.19197841,0.000637857
2020-01-15T12:00:00+07:00,0.68982,0.68988,0.68949,0.68981,58.28096853,50.20154566,0.000592143
2020-01-15T13:00:00+07:00,0.68981,0.69012,0.68959,0.68984,64.03212851,57.23655768,0.000588571
2020-01-15T14:00:00+07:00,0.68984,0.68991,0.68937,0.68953,50.41895979,57.57735228,0.000605714
2020-01-15T15:00:00+07:00,0.68953,0.68956,0.68821,0.68863,37.66848144,50.70652325,0.000638571
2020-01-15T16:00:00+07:00,0.68863,0.6892,0.68841,0.68874,25.63290457,37.90678193,0.000645714
2020-01-15T17:00:00+07:00,0.68874,0.6891,0.68865,0.68901,30.54101222,31.28079941,0.000660714
2020-01-15T18:00:00+07:00,0.68901,0.68959,0.68897,0.68948,48.11313007,34.76234895,0.000672143
2020-01-15T19:00:00+07:00,0.68948,0.68981,0.68897,0.68908,56.98856637,45.21423622,0.000691429
2020-01-15T20:00:00+07:00,0.68908,0.68919,0.68772,0.68851,55.62664181,53.57611275,0.000730714
2020-01-15T21:00:00+07:00,0.68851,0.68982,0.68849,0.6893,55.8040461,56.13975142,0.000768571
2020-01-15T22:00:00+07:00,0.6893,0.69047,0.68901,0.69045,70.76995519,60.7335477,0.000825714
2020-01-15T23:00:00+07:00,0.69045,0.69127,0.69018,0.69098,88.78060281,71.78486803,0.000846429
2020-01-16T00:00:00+07:00,0.69098,0.69167,0.69092,0.69097,91.12739807,83.55931869,0.000867857
2020-01-16T01:00:00+07:00,0.69097,0.69109,0.69039,0.69048,78.89602776,86.26800955,0.000879286
2020-01-16T02:00:00+07:00,0.69048,0.69055,0.6902,0.69032,64.70173922,78.24172168,0.000876429
2020-01-16T03:00:00+07:00,0.69032,0.69046,0.68989,0.69044,47.57520435,63.72432378,0.000879286
2020-01-16T04:00:00+07:00,0.69044,0.69067,0.69009,0.69011,30.83551576,47.70415311,0.000882143
2020-01-16T05:00:00+07:00,0.69011,0.69078,0.69,0.69031,26.08614232,34.83228748,0.000841429
2020-01-16T06:00:00+07:00,0.69031,0.69075,0.69025,0.69073,47.24719101,34.7229497,0.000820714
2020-01-16T07:00:00+07:00,0.69073,0.69193,0.69067,0.69143,68.29073952,47.20802428,0.000878571
2020-01-16T08:00:00+07:00,0.69143,0.69166,0.69069,0.69102,74.24065316,63.2595279,0.000903571
2020-01-16T09:00:00+07:00,0.69102,0.69112,0.6905,0.69083,57.11503945,66.54881071,0.000887857
2020-01-16T10:00:00+07:00,0.69083,0.69098,0.69028,0.69053,37.50719632,56.28762964,0.000832857
2020-01-16T11:00:00+07:00,0.69053,0.69089,0.69033,0.6906,26.35526247,40.32583275,0.000777857
2020-01-16T12:00:00+07:00,0.6906,0.69079,0.69053,0.69067,21.44049188,28.43431689,0.000692143
2020-01-16T13:00:00+07:00,0.69067,0.69067,0.69023,0.69049,25.62276404,24.47283946,0.000645714
2020-01-16T14:00:00+07:00,0.69049,0.69075,0.69019,0.69055,34.34799099,27.1370823,0.000632143
2020-01-16T15:00:00+07:00,0.69055,0.69177,0.69049,0.69142,50.87706822,36.94927441,0.000673571
2020-01-16T16:00:00+07:00,0.69142,0.69204,0.6913,0.69195,72.85095222,52.69200381,0.000701429
2020-01-16T17:00:00+07:00,0.69195,0.69218,0.69174,0.69199,87.81183257,70.51328434,0.000692143
2020-01-16T18:00:00+07:00,0.69199,0.69284,0.69196,0.69261,92.30271705,84.32183395,0.000713571
2020-01-16T19:00:00+07:00,0.69261,0.69283,0.69242,0.69281,93.49880676,91.20445213,0.000687143
2020-01-16T20:00:00+07:00,0.69281,0.69337,0.6921,0.69227,78.96802078,88.25651487,0.000742143
2020-01-16T21:00:00+07:00,0.69227,0.69264,0.69077,0.69085,49.55341024,74.00674593,0.000785714
2020-01-16T22:00:00+07:00,0.69085,0.69121,0.68918,0.68973,21.02110604,49.84751235,0.000861429
2020-01-16T23:00:00+07:00,0.68973,0.68994,0.68921,0.68941,7.230891622,25.93513597,0.000869286
2020-01-17T00:00:00+07:00,0.68941,0.68968,0.68879,0.68922,9.334799359,12.52893234,0.000882857
2020-01-17T01:00:00+07:00,0.68922,0.68942,0.68883,0.68921,8.59566578,8.387118921,0.000885
2020-01-17T02:00:00+07:00,0.68921,0.68957,0.6891,0.68939,15.03037521,10.98694678,0.0009
2020-01-17T03:00:00+07:00,0.68939,0.69005,0.68935,0.68999,43.64685819,22.42429973,0.000918571
2020-01-17T04:00:00+07:00,0.68999,0.69011,0.6896,0.68981,65.76807031,41.4817679,0.000915
2020-01-17T05:00:00+07:00,0.68981,0.68999,0.68959,0.68973,80.9411075,63.452012,0.000852143
2020-01-17T06:00:00+07:00,0.68973,0.68985,0.68954,0.68983,73.287485,73.33222094,0.000821429
2020-01-17T07:00:00+07:00,0.68983,0.68989,0.68913,0.68959,63.17616774,72.46825342,0.000844286
2020-01-17T08:00:00+07:00,0.68959,0.68969,0.68838,0.68924,56.3089953,64.25754935,0.000875
2020-01-17T09:00:00+07:00,0.68924,0.69044,0.68924,0.68933,47.58875434,55.69130579,0.000931429
2020-01-17T10:00:00+07:00,0.68933,0.68952,0.68911,0.68927,46.34379034,50.08051332,0.00087
2020-01-17T11:00:00+07:00,0.68927,0.68953,0.68917,0.6894,46.27831715,46.73695394,0.000762143
2020-01-17T12:00:00+07:00,0.6894,0.68984,0.68932,0.68976,53.23624595,48.61945115,0.000654286
2020-01-17T13:00:00+07:00,0.68976,0.69013,0.68951,0.69003,61.89259557,53.80238622,0.000646429
2020-01-17T14:00:00+07:00,0.69003,0.69091,0.69002,0.69076,75.94329675,63.69071276,0.000646429
2020-01-17T15:00:00+07:00,0.69076,0.69111,0.69042,0.69058,77.84000379,71.89196537,0.000653571
