time,open,high,low,close,ParabolicSAR,%K,%D
2018-01-02T16:00:00Z,1.35788,1.36006,1.35738,1.35846,1.352873272,82.43905957,79.56492184
2018-01-02T18:00:00Z,1.35846,1.35964,1.35815,1.35962,1.353879414,86.44560802,83.43280269
2018-01-02T20:00:00Z,1.35962,1.36004,1.35871,1.35898,1.354744696,83.52606222,84.13690994
2018-01-02T22:00:00Z,1.35898,1.35984,1.35841,1.35942,1.355488839,87.77432875,85.915333
2018-01-03T00:00:00Z,1.35942,1.36055,1.35884,1.36022,1.356128801,86.71261686,86.00433594
2018-01-03T02:00:00Z,1.36022,1.36022,1.35886,1.35948,1.356836193,78.01588931,84.16761164
2018-01-03T04:00:00Z,1.35948,1.36073,1.35947,1.36058,1.357430402,79.51368493,81.4140637
2018-01-03T06:00:00Z,1.36058,1.36128,1.35879,1.35945,1.35802433,61.72936107,73.08631177
2018-01-03T08:00:00Z,1.35945,1.36019,1.35821,1.35854,1.36128,46.84020074,62.69441558
2018-01-03T10:00:00Z,1.35854,1.35925,1.35599,1.35624,1.36128,17.23733913,41.93563365
2018-01-03T12:00:00Z,1.35624,1.35692,1.35542,1.3562,1.3610684,9.595221264,24.55758704
2018-01-03T14:00:00Z,1.3562,1.35622,1.34943,1.35147,1.360729496,11.750556,12.8610388
2018-01-03T16:00:00Z,1.35147,1.35268,1.3507,1.3526,1.359825536,19.99557887,13.78045205
2018-01-03T18:00:00Z,1.3526,1.35263,1.35027,1.35167,1.358993893,23.16224902,18.30279463
2018-01-03T20:00:00Z,1.35167,1.35231,1.35087,1.35117,1.358228782,25.1675106,22.77511283
2018-01-03T22:00:00Z,1.35117,1.35155,1.35085,1.3511,1.357524879,23.5455193,23.95842631
2018-01-04T00:00:00Z,1.3511,1.35158,1.35055,1.35114,1.356877289,27.97518411,25.562738
2018-01-04T02:00:00Z,1.35114,1.35209,1.35111,1.35181,1.356281506,41.98293833,31.16788058
2018-01-04T04:00:00Z,1.35181,1.35232,1.35133,1.35162,1.355733385,53.93526658,41.29779634
2018-01-04T06:00:00Z,1.35162,1.35304,1.35156,1.3518,1.355229115,58.63567263,51.51795918
2018-01-04T08:00:00Z,1.3518,1.35506,1.35163,1.35446,1.34943,65.78300374,59.45131432
2018-01-04T10:00:00Z,1.35446,1.35556,1.35398,1.35554,1.3495426,78.8158652,67.74484719
2018-01-04T12:00:00Z,1.35554,1.35597,1.3531,1.35344,1.349783296,77.24031011,73.94639302
2018-01-04T14:00:00Z,1.35344,1.35585,1.3531,1.35526,1.350154498,76.30830883,77.45482805
2018-01-04T16:00:00Z,1.35526,1.35562,1.35363,1.35464,1.350503428,66.2430678,73.26389558
2018-01-04T18:00:00Z,1.35464,1.35562,1.35375,1.35547,1.350831423,78.61115423,73.72084362
2018-01-04T20:00:00Z,1.35547,1.35561,1.35483,1.35485,1.351139737,70.96961523,71.94127908
2018-01-04T22:00:00Z,1.35485,1.35543,1.35442,1.35515,1.351429553,72.6998205,74.09352999
2018-01-05T00:00:00Z,1.35515,1.35668,1.35495,1.35563,1.35170198,67.0316116,70.23368244
2018-01-05T02:00:00Z,1.35563,1.35685,1.35555,1.35655,1.352100221,76.81393523,72.18178911
2018-01-05T04:00:00Z,1.35655,1.35733,1.35612,1.35701,1.352575199,81.63326252,75.15960312
2018-01-05T06:00:00Z,1.35701,1.35773,1.35484,1.35485,1.353145775,64.10565121,74.18428299
2018-01-05T08:00:00Z,1.35485,1.35533,1.35232,1.35305,1.35773,38.49596783,61.41162719
2018-01-05T10:00:00Z,1.35305,1.35483,1.35264,1.35476,1.35773,23.86204355,42.15455419
2018-01-05T12:00:00Z,1.35476,1.35826,1.35449,1.35655,1.35232,43.2691051,35.20903882
2018-01-05T14:00:00Z,1.35655,1.35678,1.35428,1.35623,1.3524388,60.71290021,42.61468295
2018-01-05T16:00:00Z,1.35623,1.35701,1.35575,1.35641,1.352555224,68.63075196,57.53758576
2018-01-05T18:00:00Z,1.35641,1.35729,1.35608,1.35657,1.35266932,68.20298677,65.84887965
2018-01-05T20:00:00Z,1.35657,1.35695,1.35632,1.35637,1.352781133,63.76553576,66.86642483
2018-01-07T22:00:00Z,1.3556,1.35789,1.35544,1.3576,1.35289071,71.46938248,67.812635
2018-01-08T00:00:00Z,1.3576,1.35855,1.35699,1.35789,1.352998096,74.41915229,69.88469018
2018-01-08T02:00:00Z,1.35789,1.35837,1.35632,1.35681,1.353220172,71.59878033,72.4957717
2018-01-08T04:00:00Z,1.35681,1.35686,1.35523,1.3556,1.353433366,44.65805344,63.55866202
2018-01-08T06:00:00Z,1.3556,1.35591,1.35388,1.35388,1.353638031,18.39867509,44.88516962
2018-01-08T08:00:00Z,1.35388,1.3545,1.35253,1.35277,1.35855,5.043763092,22.70016387
2018-01-08T10:00:00Z,1.35277,1.35545,1.35229,1.35405,1.3584296,10.97802646,11.47348821
2018-01-08T12:00:00Z,1.35405,1.35537,1.35358,1.35428,1.358184016,25.49297905,13.8382562
2018-01-08T14:00:00Z,1.35428,1.35815,1.35402,1.35806,1.35229,56.98546334,31.15215628
2018-01-08T16:00:00Z,1.35806,1.3586,1.35559,1.35589,1.3524072,66.35377318,49.61073852
2018-01-08T18:00:00Z,1.35589,1.35672,1.35573,1.35649,1.352654912,74.02582534,65.78835395
2018-01-08T20:00:00Z,1.35649,1.35684,1.35596,1.35649,1.352892716,60.52714656,66.96891503
2018-01-08T22:00:00Z,1.35649,1.35713,1.35649,1.35697,1.353121007,62.97987403,65.84428198
2018-01-09T00:00:00Z,1.35697,1.35722,1.35574,1.35704,1.353340167,56.8504551,60.11915857
2018-01-09T02:00:00Z,1.35704,1.35823,1.35703,1.35784,1.35355056,65.66107927,61.83046947
2018-01-09T04:00:00Z,1.35784,1.35785,1.35701,1.35747,1.353752538,67.35022304,63.28725247
2018-01-09T06:00:00Z,1.35747,1.35758,1.3544,1.35464,1.353946436,53.38141006,62.13090413
2018-01-09T08:00:00Z,1.35464,1.35481,1.35138,1.35302,1.3586,33.22861201,51.3200817
2018-01-09T10:00:00Z,1.35302,1.35404,1.35228,1.35375,1.3584556,21.60215484,36.07072564
2018-01-09T12:00:00Z,1.35375,1.35418,1.35111,1.35167,1.358314088,22.28291711,25.70456132
2018-01-09T14:00:00Z,1.35167,1.35291,1.35054,1.35241,1.358025924,23.1565485,22.34720682
2018-01-09T16:00:00Z,1.35241,1.35326,1.35112,1.35267,1.357576769,28.25133644,24.56360068
2018-01-09T18:00:00Z,1.35267,1.35382,1.35208,1.35339,1.357154563,51.58070243,34.32952912
2018-01-09T20:00:00Z,1.35339,1.35419,1.35316,1.35405,1.356757689,74.78133028,51.53778972
2018-01-09T22:00:00Z,1.35405,1.3542,1.35296,1.35301,1.356384628,80.64914189,69.00372486
2018-01-10T00:00:00Z,1.35301,1.35382,1.35259,1.35357,1.35603395,81.0653923,78.83195482
2018-01-10T02:00:00Z,1.35357,1.35386,1.35327,1.35331,1.355704313,68.35022042,76.68825154
2018-01-10T04:00:00Z,1.35331,1.35351,1.35168,1.35186,1.355394454,48.23572654,65.88377975
2018-01-10T06:00:00Z,1.35186,1.35314,1.35071,1.35083,1.355103187,22.86670683,46.48421793
2018-01-10T08:00:00Z,1.35083,1.35268,1.34928,1.34983,1.354829396,7.529995394,26.21080959
2018-01-10T10:00:00Z,1.34983,1.3562,1.34817,1.35531,1.34817,34.78789731,21.72819984
2018-01-10T12:00:00Z,1.35531,1.35596,1.35204,1.35257,1.34817,51.90660569,31.40816613
2018-01-10T14:00:00Z,1.35257,1.354,1.3508,1.35332,1.34817,69.28185969,51.9921209
2018-01-10T16:00:00Z,1.35332,1.35338,1.35048,1.35166,1.3483306,54.13034454,58.43960331
2018-01-10T18:00:00Z,1.35166,1.35214,1.35042,1.35102,1.348487988,47.69613948,57.03611457
2018-01-10T20:00:00Z,1.35102,1.35144,1.35039,1.35045,1.348642228,26.67704069,42.83450824
2018-01-10T22:00:00Z,1.35045,1.35137,1.35039,1.35117,1.348793384,19.39191761,31.25503259
2018-01-11T00:00:00Z,1.35117,1.35167,1.35018,1.35128,1.348941516,19.01961583,21.69619138
2018-01-11T02:00:00Z,1.35128,1.35163,1.34972,1.35044,1.349086686,28.57790477,22.32981274
2018-01-11T04:00:00Z,1.35044,1.35047,1.34853,1.35,1.3562,36.98078425,28.19276828
2018-01-11T06:00:00Z,1.35,1.35005,1.34731,1.34848,1.3560466,34.46740504,33.34203135
2018-01-11T08:00:00Z,1.34848,1.3494,1.34742,1.34869,1.355697136,35.10050839,35.51623256
2018-01-11T10:00:00Z,1.34869,1.34977,1.34602,1.3462,1.355361651,20.56493156,30.04428166
2018-01-11T12:00:00Z,1.3462,1.35255,1.34582,1.35245,1.354801152,44.45801607,33.37448534
2018-01-11T14:00:00Z,1.35245,1.35478,1.35225,1.35349,1.34582,62.44178354,42.48824372
2018-01-11T16:00:00Z,1.35349,1.35549,1.35331,1.35448,1.34582,91.22404007,66.04127989
2018-01-11T18:00:00Z,1.35448,1.35512,1.35294,1.3539,1.3462068,86.23846611,79.96809657
2018-01-11T20:00:00Z,1.3539,1.35403,1.35303,1.35343,1.346578128,83.9365736,87.13302659
2018-01-11T22:00:00Z,1.35343,1.35434,1.35342,1.35411,1.346934603,73.22060081,81.13188017
2018-01-12T00:00:00Z,1.35411,1.35649,1.35399,1.35465,1.347276819,61.42447418,72.86054953
2018-01-12T02:00:00Z,1.35465,1.35511,1.35416,1.35487,1.34782961,53.31420623,62.65309374
2018-01-12T04:00:00Z,1.35487,1.35512,1.35399,1.35428,1.348349233,46.22079297,53.65315779
2018-01-12T06:00:00Z,1.35428,1.35567,1.35406,1.35455,1.348837679,42.43372747,47.32290889
2018-01-12T08:00:00Z,1.35455,1.36209,1.35375,1.36122,1.349296818,54.16777685,47.60743243
2018-01-12T10:00:00Z,1.36122,1.3641,1.36085,1.36396,1.350320273,75.0078353,57.20311321
2018-01-12T12:00:00Z,1.36396,1.36928,1.36111,1.36569,1.351698246,88.3663799,72.51399735
2018-01-12T14:00:00Z,1.36569,1.36904,1.36447,1.36889,1.353808056,91.00650862,84.79357461
2018-01-12T16:00:00Z,1.36889,1.36999,1.3677,1.36915,1.355664689,89.73325636,89.70204829
2018-01-12T18:00:00Z,1.36915,1.37366,1.36902,1.37357,1.357670233,97.20458053,92.64811517
