time,open,high,low,close,%K,%D
2021-05-31T14:30:00+07:00,109.717,109.728,109.662,109.714,54.76000995,67.41884182
2021-05-31T15:00:00+07:00,109.714,109.748,109.69,109.711,41.9324866,54.50590797
2021-05-31T15:30:00+07:00,109.711,109.726,109.639,109.658,30.10864676,42.26704777
2021-05-31T16:00:00+07:00,109.658,109.697,109.652,109.693,30.97467716,34.3386035
2021-05-31T16:30:00+07:00,109.693,109.719,109.663,109.712,41.01813442,34.03381944
2021-05-31T17:00:00+07:00,109.712,109.728,109.684,109.698,55.00111882,42.33131013
2021-05-31T17:30:00+07:00,109.698,109.698,109.666,109.677,54.59918221,50.20614515
2021-05-31T18:00:00+07:00,109.677,109.692,109.676,109.681,44.99432144,51.53154082
2021-05-31T18:30:00+07:00,109.681,109.683,109.646,109.663,33.86207709,44.48519358
2021-05-31T19:00:00+07:00,109.663,109.682,109.653,109.66,25.32092426,34.72577426
2021-05-31T19:30:00+07:00,109.66,109.669,109.647,109.654,17.72983114,25.63761083
2021-05-31T20:00:00+07:00,109.654,109.655,109.591,109.61,17.0898891,20.0468815
2021-05-31T20:30:00+07:00,109.61,109.651,109.597,109.634,26.97854234,20.59942086
2021-05-31T21:00:00+07:00,109.634,109.641,109.607,109.62,32.47304783,25.51382642
2021-05-31T21:30:00+07:00,109.62,109.627,109.36,109.394,29.87016618,29.77391878
2021-05-31T22:00:00+07:00,109.394,109.486,109.353,109.485,28.85999246,30.40106883
2021-05-31T22:30:00+07:00,109.485,109.491,109.458,109.48,32.44309839,30.39108568
2021-05-31T23:00:00+07:00,109.48,109.502,109.465,109.477,43.12720483,34.81009856
2021-05-31T23:30:00+07:00,109.477,109.514,109.477,109.481,44.12944456,39.89991593
2021-06-01T00:00:00+07:00,109.481,109.492,109.464,109.471,54.35426983,47.20363974
2021-06-01T00:30:00+07:00,109.471,109.513,109.463,109.485,56.07384655,51.51918698
2021-06-01T01:00:00+07:00,109.485,109.487,109.463,109.478,50.30599196,53.57803611
2021-06-01T01:30:00+07:00,109.478,109.495,109.462,109.486,41.25996552,49.21326801
2021-06-01T02:00:00+07:00,109.486,109.549,109.486,109.521,47.79390094,46.45328614
2021-06-01T02:30:00+07:00,109.521,109.553,109.51,109.55,70.2244116,53.09275936
2021-06-01T03:00:00+07:00,109.55,109.561,109.519,109.544,82.44922383,66.82251212
2021-06-01T03:30:00+07:00,109.544,109.594,109.527,109.528,76.51052651,76.39472065
2021-06-01T04:00:00+07:00,109.528,109.594,109.522,109.575,71.74523008,76.90166014
2021-06-01T04:30:00+07:00,109.575,109.577,109.565,109.575,69.92945326,72.72840328
2021-06-01T05:00:00+07:00,109.575,109.593,109.535,109.558,70.59611993,70.75693442
2021-06-01T05:30:00+07:00,109.558,109.56,109.515,109.529,49.03415712,63.18657677
2021-06-01T06:00:00+07:00,109.529,109.534,109.499,109.503,24.6440151,48.09143072
2021-06-01T06:30:00+07:00,109.503,109.523,109.487,109.493,9.197474221,27.62521548
2021-06-01T07:00:00+07:00,109.493,109.544,109.414,109.439,7.945794707,13.92909468
2021-06-01T07:30:00+07:00,109.439,109.459,109.383,109.409,11.43870778,9.527325569
2021-06-01T08:00:00+07:00,109.409,109.427,109.367,109.383,12.565098,10.64986683
2021-06-01T08:30:00+07:00,109.383,109.406,109.33,109.405,19.59184751,14.53188443
2021-06-01T09:00:00+07:00,109.405,109.413,109.376,109.411,27.31224809,19.82306454
2021-06-01T09:30:00+07:00,109.411,109.442,109.39,109.391,40.06133932,28.98847831
2021-06-01T10:00:00+07:00,109.391,109.46,109.391,109.441,56.84063479,41.40474074
2021-06-01T10:30:00+07:00,109.441,109.465,109.427,109.446,72.86578767,56.58925393
2021-06-01T11:00:00+07:00,109.446,109.485,109.44,109.47,85.84969114,71.85203787
2021-06-01T11:30:00+07:00,109.47,109.516,109.462,109.513,89.92783522,82.88110468
2021-06-01T12:00:00+07:00,109.513,109.525,109.465,109.488,85.41521314,87.0642465
2021-06-01T12:30:00+07:00,109.488,109.533,109.47,109.47,70.19104835,81.8446989
2021-06-01T13:00:00+07:00,109.47,109.495,109.417,109.425,39.95021639,65.18549263
2021-06-01T13:30:00+07:00,109.425,109.482,109.423,109.475,32.48752982,47.54293152
2021-06-01T14:00:00+07:00,109.475,109.54,109.431,109.451,28.17960938,33.53911853
2021-06-01T14:30:00+07:00,109.451,109.518,109.427,109.487,44.85094851,35.1726959
2021-06-01T15:00:00+07:00,109.487,109.642,109.486,109.618,57.96205962,43.66420584
2021-06-01T15:30:00+07:00,109.618,109.642,109.556,109.577,72.18784571,58.33361795
2021-06-01T16:00:00+07:00,109.577,109.603,109.558,109.559,73.68277229,67.94422588
2021-06-01T16:30:00+07:00,109.559,109.613,109.557,109.6,70.72669994,72.19910598
2021-06-01T17:00:00+07:00,109.6,109.678,109.599,109.612,69.16182171,71.19043131
2021-06-01T17:30:00+07:00,109.612,109.62,109.558,109.585,56.62020269,65.50290811
2021-06-01T18:00:00+07:00,109.585,109.63,109.579,109.601,41.91970939,55.90057793
2021-06-01T18:30:00+07:00,109.601,109.656,109.58,109.63,40.15490223,46.23160477
2021-06-01T19:00:00+07:00,109.63,109.684,109.616,109.651,56.83457956,46.30306373
2021-06-01T19:30:00+07:00,109.651,109.706,109.63,109.643,63.85751158,53.61566446
2021-06-01T20:00:00+07:00,109.643,109.669,109.491,109.493,44.05739627,54.9164958
2021-06-01T20:30:00+07:00,109.493,109.597,109.491,109.543,27.51623717,45.14371501
2021-06-01T21:00:00+07:00,109.543,109.576,109.338,109.381,12.26702056,27.94688466
2021-06-01T21:30:00+07:00,109.381,109.449,109.359,109.395,17.11998652,18.96774808
2021-06-01T22:00:00+07:00,109.395,109.433,109.366,109.41,16.3087263,15.23191113
2021-06-01T22:30:00+07:00,109.41,109.433,109.391,109.432,24.51161086,19.31344123
2021-06-01T23:00:00+07:00,109.432,109.461,109.412,109.459,36.2953461,25.70522775
2021-06-01T23:30:00+07:00,109.459,109.475,109.429,109.436,51.17102759,37.32599485
2021-06-02T00:00:00+07:00,109.436,109.456,109.413,109.455,66.29034088,51.25223819
