time,open,high,low,close,%K,%D
2020-01-02T16:30:00Z,0.67868,0.67874,0.67816,0.67871,54.16666667,46.02974186
2020-01-02T17:00:00Z,0.67871,0.67923,0.67867,0.67898,67.65151515,57.77777778
2020-01-02T17:30:00Z,0.67898,0.67945,0.67893,0.6794,88.29931973,70.03916718
2020-01-02T18:00:00Z,0.6794,0.6794,0.67903,0.67907,83.57063756,79.84049081
2020-01-02T18:30:00Z,0.67907,0.67911,0.6788,0.67889,63.56589147,78.47861625
2020-01-02T19:00:00Z,0.67889,0.67919,0.67879,0.67914,58.42277877,68.51976927
2020-01-02T19:30:00Z,0.67914,0.67925,0.67871,0.67883,38.23631324,53.40832783
2020-01-02T20:00:00Z,0.67883,0.67905,0.67847,0.67848,8.645742517,35.10161151
2020-01-02T20:30:00Z,0.67848,0.67874,0.6784,0.67868,17.00822264,21.29675947
2020-01-02T21:00:00Z,0.67868,0.67885,0.67862,0.67875,37.05882353,20.9042629
2020-01-02T21:30:00Z,0.67875,0.67903,0.67863,0.67903,57.64705882,37.238035
2020-01-02T22:00:00Z,0.67903,0.67906,0.67874,0.67878,65.84670232,53.51752822
2020-01-02T22:30:00Z,0.67878,0.67906,0.67792,0.67813,37.9984051,53.83072208
2020-01-02T23:00:00Z,0.67813,0.67864,0.67812,0.67861,39.47368421,47.77293054
2020-01-02T23:30:00Z,0.67861,0.67876,0.67795,0.67839,50.87719298,42.7830941
2020-01-03T00:00:00Z,0.67839,0.67839,0.67798,0.67816,31.14035088,40.49707602
2020-01-03T00:30:00Z,0.67816,0.67846,0.67795,0.67819,22.36842105,34.79532164
2020-01-03T01:00:00Z,0.67819,0.67848,0.67789,0.67805,21.03750756,24.84875983
2020-01-03T01:30:00Z,0.67805,0.67828,0.67647,0.67655,10.94212719,18.1160186
2020-01-03T02:00:00Z,0.67655,0.67691,0.67586,0.67603,4.9909997,12.32354482
2020-01-03T02:30:00Z,0.67603,0.67617,0.67508,0.67545,8.68545128,8.206192723
2020-01-03T03:00:00Z,0.67545,0.67582,0.67498,0.67511,7.298319328,6.991590102
2020-01-03T03:30:00Z,0.67511,0.67572,0.67507,0.6757,12.76623377,9.583334791
2020-01-03T04:00:00Z,0.6757,0.67614,0.6757,0.67604,38.37023081,19.4782613
2020-01-03T04:30:00Z,0.67604,0.6762,0.67566,0.67568,56.14966449,35.76204302
2020-01-03T05:00:00Z,0.67568,0.67597,0.67517,0.67567,56.96721311,50.4957028
2020-01-03T05:30:00Z,0.67567,0.67599,0.67544,0.67566,54.38488321,55.83392027
2020-01-03T06:00:00Z,0.67566,0.67597,0.67543,0.67556,45.03823353,52.13010995
2020-01-03T06:30:00Z,0.67556,0.67583,0.67517,0.67576,47.57281553,48.99864409
2020-01-03T07:00:00Z,0.67576,0.67582,0.67512,0.67539,44.15801808,45.58968905
2020-01-03T07:30:00Z,0.67539,0.67584,0.67492,0.67523,30.00322269,40.57801877
2020-01-03T08:00:00Z,0.67523,0.67654,0.67461,0.67645,62.15437509,45.43853862
2020-01-03T08:30:00Z,0.67645,0.67647,0.67561,0.67564,74.35233161,55.50330979
2020-01-03T09:00:00Z,0.67564,0.67587,0.67497,0.67517,41.19170984,59.23280551
2020-01-03T09:30:00Z,0.67517,0.67528,0.67471,0.67527,31.60621762,49.05008636
2020-01-03T10:00:00Z,0.67527,0.67607,0.67523,0.67584,48.96373057,40.58721934
2020-01-03T10:30:00Z,0.67584,0.67584,0.67524,0.6753,48.62664861,43.06553227
2020-01-03T11:00:00Z,0.6753,0.67563,0.6751,0.67526,36.98195187,44.85744368
2020-01-03T11:30:00Z,0.67526,0.67531,0.67471,0.67494,28.67647059,38.09502369
2020-01-03T12:00:00Z,0.67494,0.67593,0.67462,0.67581,49.49036511,38.38292919
2020-01-03T12:30:00Z,0.67581,0.67609,0.67548,0.67571,78.10931269,52.09204946
2020-01-03T13:00:00Z,0.67571,0.67656,0.67568,0.67612,75.73462375,67.77810052
2020-01-03T13:30:00Z,0.67612,0.67614,0.67574,0.67578,68.55670103,74.13354582
2020-01-03T14:00:00Z,0.67578,0.67635,0.67544,0.67546,51.54639175,65.27923884
2020-01-03T14:30:00Z,0.67546,0.67656,0.67546,0.676,46.64948454,55.58419244
2020-01-03T15:00:00Z,0.676,0.6767,0.67495,0.67626,62.42857143,53.54148257
2020-01-03T15:30:00Z,0.67626,0.67655,0.67494,0.67513,42.8262987,50.63478489
2020-01-03T16:00:00Z,0.67513,0.67616,0.67502,0.67598,34.94318182,46.73268398
2020-01-03T16:30:00Z,0.67598,0.67614,0.67542,0.6755,45.45454545,41.07467532
2020-01-03T17:00:00Z,0.6755,0.67586,0.67547,0.67557,33.80681818,38.06818182
2020-01-03T17:30:00Z,0.67557,0.67605,0.67555,0.67596,49.57474591,42.94536985
2020-01-03T18:00:00Z,0.67596,0.67615,0.67586,0.67594,72.02789583,51.8031533
2020-01-03T18:30:00Z,0.67594,0.67655,0.67524,0.67624,78.51881612,66.70715262
2020-01-03T19:00:00Z,0.67624,0.67649,0.67579,0.67612,71.75572519,74.10081238
2020-01-03T19:30:00Z,0.67612,0.6764,0.67604,0.67608,65.64885496,71.97446543
2020-01-03T20:00:00Z,0.67608,0.67639,0.67598,0.6761,64.88549618,67.43002545
2020-01-03T20:30:00Z,0.6761,0.67611,0.67588,0.67601,62.21374046,64.24936387
2020-01-03T21:00:00Z,0.67601,0.67609,0.67563,0.67564,29.97070833,52.35664832
2020-01-03T21:30:00Z,0.67564,0.6757,0.67508,0.67521,5.505637773,32.56336219
2020-01-05T22:00:00Z,0.67346,0.67431,0.67341,0.67416,17.50813504,17.66149371
2020-01-05T22:30:00Z,0.67416,0.67438,0.67321,0.67331,14.30803055,12.44060112
2020-01-05T23:00:00Z,0.67331,0.67391,0.6733,0.67359,8.321360153,13.37917525
2020-01-05T23:30:00Z,0.67359,0.67472,0.67359,0.67461,34.70967202,19.11302091
2020-01-06T00:00:00Z,0.67461,0.67539,0.67457,0.67519,73.52529384,38.85210867
2020-01-06T00:30:00Z,0.67519,0.67574,0.67479,0.67548,90.27450412,66.16982332
2020-01-06T01:00:00Z,0.67548,0.67559,0.67464,0.67515,82.77149614,82.19043137
2020-01-06T01:30:00Z,0.67515,0.67517,0.67352,0.67401,48.9458721,73.99729079
2020-01-06T02:00:00Z,0.67401,0.67469,0.6739,0.67459,35.13513514,55.61750113
2020-01-06T02:30:00Z,0.67459,0.67462,0.67432,0.67448,45.72072072,43.26724265
2020-01-06T03:00:00Z,0.67448,0.6747,0.67413,0.67413,36.35592114,39.07059233
2020-01-06T03:30:00Z,0.67413,0.67418,0.67374,0.67418,34.73429952,38.93698046
2020-01-06T04:00:00Z,0.67418,0.67458,0.67397,0.67453,61.14583333,44.07868466
2020-01-06T04:30:00Z,0.67453,0.6746,0.67423,0.67451,81.25,59.04337762
2020-01-06T05:00:00Z,0.67451,0.67458,0.67373,0.67382,44.74334192,62.37972509
2020-01-06T05:30:00Z,0.67382,0.67404,0.67372,0.67376,6.91190253,44.30174815
2020-01-06T06:00:00Z,0.67376,0.67379,0.67326,0.67337,6.377204885,19.34414978
2020-01-06T06:30:00Z,0.67337,0.67395,0.67322,0.67389,28.37983993,13.88964912
2020-01-06T07:00:00Z,0.67389,0.67451,0.67374,0.67449,70.96653879,35.24119453
2020-01-06T07:30:00Z,0.67449,0.67491,0.67446,0.67464,88.70301079,62.68312984
2020-01-06T08:00:00Z,0.67464,0.67522,0.67437,0.67446,73.01183432,77.5604613
2020-01-06T08:30:00Z,0.67446,0.67446,0.67359,0.67377,44.75,68.82161504
2020-01-06T09:00:00Z,0.67377,0.67415,0.6737,0.67396,25.09969325,47.62050919
2020-01-06T09:30:00Z,0.67396,0.6742,0.67371,0.67393,21.7791411,30.54294479
2020-01-06T10:00:00Z,0.67393,0.67414,0.67364,0.67368,13.19018405,20.02300613
2020-01-06T10:30:00Z,0.67368,0.67398,0.67347,0.67382,20.43750387,18.46894301
2020-01-06T11:00:00Z,0.67382,0.67382,0.67298,0.67341,35.2997185,22.97580214
2020-01-06T11:30:00Z,0.67341,0.67363,0.67317,0.67325,28.68852459,28.14191565
2020-01-06T12:00:00Z,0.67325,0.6743,0.67325,0.67418,56.52011923,40.1694541
2020-01-06T12:30:00Z,0.67418,0.67432,0.67374,0.67376,74.55902307,53.25588896
2020-01-06T13:00:00Z,0.67376,0.67392,0.67299,0.67302,30.59701493,53.89205241
2020-01-06T13:30:00Z,0.67302,0.67348,0.67276,0.6733,18.80022962,41.31875587
2020-01-06T14:00:00Z,0.6733,0.67343,0.67237,0.67258,22.69230769,24.02985075
2020-01-06T14:30:00Z,0.67258,0.67282,0.67188,0.67232,14.40100883,18.63118205
2020-01-06T15:00:00Z,0.67232,0.67266,0.672,0.67265,27.88894246,21.66075299
2020-01-06T15:30:00Z,0.67265,0.67302,0.67145,0.67165,23.79865739,22.02953623
2020-01-06T16:00:00Z,0.67165,0.67226,0.67159,0.67166,10.22913868,20.63891284
2020-01-06T16:30:00Z,0.67166,0.67194,0.67139,0.67148,8.063766499,14.03052086
2020-01-06T17:00:00Z,0.67148,0.67161,0.6709,0.67121,10.07205695,9.454987376
2020-01-06T17:30:00Z,0.67121,0.6715,0.67118,0.67148,20.99056604,13.04212983
2020-01-06T18:00:00Z,0.67148,0.67164,0.6714,0.67157,38.31159822,23.1247404
2020-01-06T18:30:00Z,0.67157,0.67183,0.67139,0.67183,69.3438914,42.88201855
2020-01-06T19:00:00Z,0.67183,0.67211,0.67172,0.67194,87.68674507,65.11407823
2020-01-06T19:30:00Z,0.67194,0.67199,0.67164,0.67174,73.08273349,76.70445666
2020-01-06T20:00:00Z,0.67174,0.67223,0.67166,0.67211,72.96466974,77.91138277
2020-01-06T20:30:00Z,0.67211,0.6723,0.672,0.6723,92.85714286,79.6348487
2020-01-06T21:00:00Z,0.6723,0.67235,0.67173,0.67175,57.74647887,74.52276382
2020-01-06T21:30:00Z,0.67175,0.67188,0.67126,0.67154,20.59051557,57.06471243
2020-01-06T22:00:00Z,0.67154,0.67212,0.67134,0.67144,21.10091743,33.14597062
2020-01-06T22:30:00Z,0.67144,0.67208,0.67141,0.67157,22.47706422,21.38949907
2020-01-06T23:00:00Z,0.67157,0.67173,0.67134,0.67139,20.18348624,21.25382263
2020-01-06T23:30:00Z,0.67139,0.67189,0.67132,0.67186,40.84702368,27.83585805
2020-01-07T00:00:00Z,0.67186,0.6721,0.6718,0.67209,83.00872093,48.01307695
2020-01-07T00:30:00Z,0.67209,0.67211,0.67109,0.67133,59.88970588,61.2484835
2020-01-07T01:00:00Z,0.67133,0.67161,0.67127,0.67139,26.47058824,56.45633835
2020-01-07T01:30:00Z,0.67139,0.67214,0.67134,0.67162,39.94397759,42.1014239
2020-01-07T02:00:00Z,0.67162,0.67194,0.67131,0.67158,48.57142857,38.3286648
2020-01-07T02:30:00Z,0.67158,0.67175,0.6711,0.67169,51.9047619,46.80672269
2020-01-07T03:00:00Z,0.67169,0.67229,0.67158,0.67216,73.1092437,57.86181139
2020-01-07T03:30:00Z,0.67216,0.67249,0.67214,0.67231,88.06299498,71.02566686
2020-01-07T04:00:00Z,0.67231,0.67233,0.67202,0.67212,80.21582734,80.46268867
2020-01-07T04:30:00Z,0.67212,0.67213,0.67135,0.67146,49.64028777,72.63970336
2020-01-07T05:00:00Z,0.67146,0.6718,0.67142,0.67166,26.54613152,52.13408221
2020-01-07T05:30:00Z,0.67166,0.67166,0.67011,0.67017,14.85699543,30.34780491
